arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"i think they might, ",i don't think they'll get as much in return as they could have gotten two or three years ago.,comparison,but,mid,"i think they might, but i don't think they'll get as much in return as they could have gotten two or three years ago.",You don't think the Knicks are going to try to use him as trade fodder?
"yes, but he's at the tail end of his prime ",i think the knicks are not going to accept that reality.,expansion,and,mid,"yes, but he's at the tail end of his prime and i think the knicks are not going to accept that reality.",He's still an All-Star!
"no doubt, ",it doesn't mean they won't act like they don't know.,comparison,but,mid,"no doubt, but it doesn't mean they won't act like they don't know. they might take a developing player, but they're not going to accept a medire one.",Surely they know he's not on the same level as a James Harden or Russell Westbrook!
"they might take a developing player, ",they're not going to accept a medire one.,comparison,but,mid,"no doubt, but it doesn't mean they won't act like they don't know. they might take a developing player, but they're not going to accept a medire one.",Surely they know he's not on the same level as a James Harden or Russell Westbrook!
"i don't know, ",i suspect he'd bolt for a chance to win.,comparison,but,mid,"i don't know, but i suspect he'd bolt for a chance to win. his window for a championship is closing.",Do you think Melo definitely wants out?
i can't see him landing anywhere like cleveland or golden state ,they have no room.,contingency,because,mid,maybe boston. i can't see him landing anywhere like cleveland or golden state because they have no room.,"Where would he go, if he went, do you think?"
it's exciting ,it makes the games leading up to the finals really boring.,comparison,but,mid,i am. it's exciting but it makes the games leading up to the finals really boring.,Are you ready for another Cavs Warriors finals?
"it's great for the league to have two really good teams, ",it makes the playoffs worse until the finals.,comparison,but,mid,"it's great for the league to have two really good teams, but it makes the playoffs worse until the finals.",I know. There hasn't been a competitive series that has involved those teams.
"i wanted to see the wizards make it, ",i know it wouldn't have made a difference.,comparison,but,mid,"i wanted to see the wizards make it, but i know it wouldn't have made a difference.",This just isn't going to be competitive.
"lebron is good, ",i think boston will steal one.,comparison,but,mid,"lebron is good, but i think boston will steal one.",Not Cleveland?
i don't watch that ,it's crap.,contingency,because,mid,i have no idea. i don't watch that because it's crap. whichever uconn is in.,Womens.
"well, it was pretty close at half time ",towards the end williams got several three pointers and then some free throws that really tipped things in their favor.,comparison,but,mid,"well, it was pretty close at half time but towards the end williams got several three pointers and then some free throws that really tipped things in their favor.",So what happened?
"well, it was pretty close at half time but towards the end williams got several three pointers ",then some free throws that really tipped things in their favor.,expansion,and,mid,"well, it was pretty close at half time but towards the end williams got several three pointers and then some free throws that really tipped things in their favor.",So what happened?
i do to ,i don't think they are going to win.,comparison,but,mid,i do to but i don't think they are going to win.,Yeah I really love the Celtics.
"you don't, ",who do you think is going to win?,contingency,so,mid,"you don't, so who do you think is going to win?",I do to but I don't think they are going to win.
i know it went to 7 games with washington ,they will succeed against the cavaliers.,comparison,but,mid,i know it went to 7 games with washington but they will succeed against the cavaliers.,Not me.
"i think even with leonard the spurs would not win the series, ",probably two games.,comparison,but,mid,"i think even with leonard the spurs would not win the series, but probably two games.","True, but they still have two big man. Both Pau Gasol and LeMarcus Aldridge are playing poorly."
"i'm not sure how dirty green is, ",anyone would like him on their team.,comparison,but,mid,"i'm not sure how dirty green is, but anyone would like him on their team.","True, but they have a dirty player in Draymond Green."
why is that?,he is the heart and soul of the team.,contingency,because,begin,"why is that? because he is the heart and soul of the team. can do anything, rebound and pass and score.","I'm not sure how dirty Green is, but anyone would like him on their team."
it is particularlly weird ,both teams are likely to come into the finals 12 and 0 which is record breaking.,contingency,because,mid,i agree with that. it is particularlly weird because both teams are likely to come into the finals 12 and 0 which is record breaking.,It will be some series. Probably go seven games.
They have the best shooters in history,they are just that.,contingency,because,begin,"because they are just that. shooters. only green is tough, in the finals the play gets rough and you have to be tough.",What makes them soft? They have the best shooters in history
"i agree, the dubs may win this year ",lebron is a closer and may win it all.,comparison,but,mid,"i agree, the dubs may win this year but lebron is a closer and may win it all.","Because they are just that. Shooters. Only Green is tough, in the Finals the play gets rough and you have to be tough."
And wasting most of their money on a well-known player who's now past his prime.,isn't paying for well-known players pretty common?,comparison,but,begin,but isn't paying for well-known players pretty common?,Yup. And wasting most of their money on a well-known player who's now past his prime.
yeah i know everyone was doubting them ,of their regular season,contingency,because,mid,yeah i know everyone was doubting them because of their regular season,Just to think a lot of pundits were worried about this team before the playoffs
yeah but hes that way ,of his surroundings.,contingency,because,mid,yeah but hes that way because of his surroundings.,Theres no way they survive without him though.
did you see the cavs bench having fun ,the halftime on every shot.,temporal,before,mid,did you see the cavs bench having fun before the halftime on every shot.,"Yeah, there is no excitement cause he se the goat."
"haha yes, ",did you see j.r. smith's last shot ?,comparison,but,mid,"haha yes, but did you see j.r. smith's last shot ?",Did you see the Cavs bench having fun before the halftime on every shot.
"they were in the first half, ",they fell apart in the second half.,comparison,but,mid,"they were in the first half, but they fell apart in the second half.","Really, I figured Purdue would at least be more competitive."
"well, i usually check out the scores, ",don't really watch many games.,comparison,but,mid,"yeah? well, i usually check out the scores, but don't really watch many games. whose you favorite pro team?","I watch as many games as I can, including college and professional."
"i grew up in california, ",i always root for the lakers.,contingency,so,mid,"i grew up in california, so i always root for the lakers.","Yeah? Well, I usually check out the scores, but don't really watch many games. Whose you favorite pro team?"
"you can talk about your jordans all you want, ",i love to watch baylor play.,comparison,but,mid,"that was a great combo. you can talk about your jordans all you want, but i love to watch baylor play.",I know they usually come up with some great player combinations. Remember when they had Elgin Baylor and Jerry West.
"i didn't realize that, ",he was fun to watch.,comparison,but,mid,"oh. i didn't realize that, but he was fun to watch. my favorite was magic johnson.","For some reason if he and another player jumped at the same time, he seemed to stay up in the air longer and it gave him an advantage."
yes they did ,; it made it hard for them to gaurd other guys with some much put on gaurding him.,comparison,but,mid,yes they did but; it made it hard for them to gaurd other guys with some much put on gaurding him.,They did keep his points down after that game.
i hate to say ,i have to root for the underdog here.,comparison,but,mid,good.  i hate to say but i have to root for the underdog here.,No luck.  Boston gets it back.
"the cavs are great, ",sometimes you want someone else to win.,comparison,but,mid,"absolutely.  the cavs are great, but sometimes you want someone else to win.",They're fighting again.  Good.  They need to.
isaiah thomas with the celtics is the shortest currently.,he's no way as short as the shortest ever,comparison,but,begin,isaiah thomas with the celtics is the shortest currently. but he's no way as short as the shortest ever,"So as of now, who's the shortest player who's on an active roster of an NBA team?"
that reminds me sprite had a commercial about it.,"in real life, no.",comparison,but,begin,"that reminds me sprite had a commercial about it. but in real life, no. the shortest player to ever dunk on the standard size basket was 5'5 i believe.",I wonder if he ever tried to dunk and succeeded...
"not really, ",i like lebron.,comparison,but,mid,"not really, but i like lebron.",Are you a fan of the Cavaliers?
"that's true, ",not like anything else is going to be on.,comparison,but,mid,"that's true, but not like anything else is going to be on.",It's not going to be a good game?
"i know this is wrong, ","maybe if lebron got hurt, it would be a series.",comparison,but,mid,"i know this is wrong, but maybe if lebron got hurt, it would be a series.","You are right, plus they have a deep bench."
"he will probably get this ring, ",it will be tainted,comparison,but,mid,"he will probably get this ring, but it will be tainted",Yeah me too. Just not the team that didn't need you anyway
someone should have told him that ,he signed on the dotted line.,temporal,before,mid,someone should have told him that before he signed on the dotted line.,This takes away from his legacy not add to it.
i've been trying to keep up ,i don't always have time.,comparison,but,mid,good man. i've been trying to keep up but i don't always have time.,Hey man how's it going? Have you been watching the NBA this year?
i still like to watch the wizards ,i'm just not as strong of a fan for them anymore.,comparison,but,mid,i still like to watch the wizards but i'm just not as strong of a fan for them anymore.,I remember you we're into the Wizards for quite a while.
last year was at least exciting ,it was curry v lebron for the first time.,contingency,because,mid,last year was at least exciting because it was curry v lebron for the first time.,I just can't remember the last time it was this anticlimactic.
"true, true, ",nobody can win a game!,comparison,but,mid,"true, true, but nobody can win a game!","Steph, Klay, Durant, and Draymond. Need I say more?"
"neither do i, ",we will find out.,comparison,but,mid,"neither do i, but we will find out.",Yea. I dont know if they can do that.
"they could do better, ",the season is young.,comparison,but,mid,"they could do better, but the season is young.",How great is the OKC Thunder?
"kd looked tired last night, ",still scored the most points.,comparison,but,mid,"kd looked tired last night, but still scored the most points.",Right? Did you see that three point shot?
"that is his calling card, ",it hasn't happened yet,comparison,but,mid,"i know right. that is his calling card, but it hasn't happened yet",You would think with Coach Thibodeau they would be better already.
yeah and if i win i get double tickets ,i'm on the edge of my seat.,contingency,so,mid,yeah and if i win i get double tickets so i'm on the edge of my seat.,So you would lose them if you lost the game?
yeah i get you ,hopefully they score again,comparison,but,mid,yeah i get you but hopefully they score again,You are correct just slightly nervous you get me
next time ask me before you do it ,i can advise you,contingency,so,mid,next time ask me before you do it so i can advise you,I know you do it a lot.
they may be able to ,i dont think they need it to be good.,comparison,but,mid,they may be able to but i dont think they need it to be good.,They could use Fultz.
"i agree with you there, ","i value humbleness, and i think he used to lack that.",comparison,but,mid,"i agree with you there, but i value humbleness, and i think he used to lack that.","But he is so skilled, and people love to watch that."
"well the cavs always have a chance with lebron there, ",they might get it done again.,contingency,so,mid,"well the cavs always have a chance with lebron there, so they might get it done again.",So what do you think of their team this year?
"the western conference looks exciting this year too, ",the finals should be entertaining to watch.,contingency,so,mid,"the western conference looks exciting this year too, so the finals should be entertaining to watch.","Personally, I like their chances too. They have a good all-around team to support him."
"it would be amazing to seem him stay in socal, ",can you really build a team around h im.,comparison,but,mid,"it would be amazing to seem him stay in socal, but can you really build a team around h im.",Lakers make some trades to get him.
"case and point ignorant one, professional teams do not exist without your wasted money ",time on them;  yet sports are still always here for us to enjoy and actually benefit from,expansion,and,mid,"case and point ignorant one, professional teams do not exist without your wasted money and time on them;  yet sports are still always here for us to enjoy and actually benefit from","but then what kind of cleveland fan am i, and how would i know of Lebron's highlights?"
"i mean i'm sure the warriors and cavs were winning anyway, ",these games aren't even competitive.,comparison,but,mid,"i mean i'm sure the warriors and cavs were winning anyway, but these games aren't even competitive.","Oh yeah, right. Spurs haven't had Kawhi since game 1, Celtics just lost IT for the rest of the play-offs."
"it sucks, ",what can you do?,comparison,but,mid,"it sucks, but what can you do? guys are resting all season but you can't stop in game injuries.","I mean I'm sure the Warriors and Cavs were winning anyway, but these games aren't even competitive."
guys are resting all season ,you can't stop in game injuries.,comparison,but,mid,"it sucks, but what can you do? guys are resting all season but you can't stop in game injuries.","I mean I'm sure the Warriors and Cavs were winning anyway, but these games aren't even competitive."
both teams need to stay healthy ,we can finally get a competitve series in this play-offs.,contingency,so,mid,i agree. both teams need to stay healthy so we can finally get a competitve series in this play-offs.,I just hope the finals aren't the same way. One major injury could be the deciding factor.
"true, he did kind of disappear when okc made the finals, ",he's much more mature now.,comparison,but,mid,"true, he did kind of disappear when okc made the finals, but he's much more mature now.","Wow, you think so? I thought he was decent last year. I'm more worried about Durant."
"i doubt he does anything for a suspension, ",he will be loud every game.,comparison,but,mid,"no way. that guy is as animated as they come. i doubt he does anything for a suspension, but he will be loud every game.",I'm also interested in seeing if Draymond Green can keep his hot head under control.
"I doubt he does anything for a suspension, but he WILL be loud every game.",that's your only reason?,contingency,so,begin,so that's your only reason? kevin love? you don't think the warriors are just better?,"No way. That guy is as animated as they come. I doubt he does anything for a suspension, but he WILL be loud every game."
kyrie will step up ,they really need kevin love this year now that the warriors are even more loaded.,comparison,but,mid,i just don't think lebron can handle it all on his own. kyrie will step up but they really need kevin love this year now that the warriors are even more loaded.,So that's your only reason? Kevin Love? You don't think the Warriors are just better?
yeah they need a scorer ,more importantly a scoring guard,comparison,but,mid,yeah they need a scorer but more importantly a scoring guard,I think the Sixers are example one of that.
"wow so he looks small out there, ",is kinda big in real life?,comparison,but,mid,"wow so he looks small out there, but is kinda big in real life?","Yes because they measure him in his high tops, and round up."
