arg1,arg2,relation,connective,type,original_utt,original_utt_prev
it would have to be really terrible ,i bet the league does not want that storyline again.,contingency,because,mid,it would have to be really terrible because i bet the league does not want that storyline again.,Yeah I wonder if Draymond could do anything to get suspended this year?
"more of a college guy, ",i do watch nba from time to time.,comparison,but,mid,"more of a college guy, but i do watch nba from time to time.",Do you like NBA?
"it will have some effect, ",i think the warriors are a good enough team to win even without kerr coaching.,comparison,but,mid,"it will have some effect, but i think the warriors are a good enough team to win even without kerr coaching.",Do you think coach Steve Kerr not being able to coach will affect the Warriors?
"i think kevin durant is the better overall player, ",steph curry is the best shooter on the team.,comparison,but,mid,"i think kevin durant is the better overall player, but steph curry is the best shooter on the team.",Who do you think is the best player on the Golden State Warriors?
"the warriors are a great team, ","lebron and cavs should be able to win a few games, maybe even the series.",comparison,but,mid,"the warriors are a great team, but lebron and cavs should be able to win a few games, maybe even the series.",Do you think the Warriors might be able to sweep the Cavs this year?
"yeah, i've barely even watched their games ",i knew they would be blowouts.,contingency,because,mid,"yeah, i've barely even watched their games because i knew they would be blowouts.",But both teams have been blowing through the early rounds with no trouble at all.
well i mean he will keep playing basketball ,i think mvp rose is gone.,comparison,but,mid,well i mean he will keep playing basketball but i think mvp rose is gone.,Do you think Derrick Rose is done?
i think you are right ,i wish they wouldn't.,comparison,but,mid,i think you are right but i wish they wouldn't.,"True, that is the same reason they are going to get rid of the hack-a-Shaq."
i agree with that ,it seems like ensuring you can hit free throws should not be too much to ask of nba players.,comparison,but,mid,i agree with that but it seems like ensuring you can hit free throws should not be too much to ask of nba players.,Why? It is so bad to watch.
that makes sense ,i just don't care.,comparison,but,mid,that makes sense but i just don't care.  i don't want to watch free throws anyways.,I agree with that but it seems like ensuring you can hit free throws should not be too much to ask of NBA players.
can you pick me up a little early ,we can get a seat?,contingency,so,mid,sure. can you pick me up a little early so we can get a seat?,Want to ride together then?
"i don't know, ",i think it would be pretty cool if they did.,comparison,but,mid,"i don't know, but i think it would be pretty cool if they did.",I wonder if Canada will ever have another NBA team besides the Raptors?
"i suppose, ",lebron will always be my favorite player no matter what team he is on,comparison,but,mid,"i suppose, but lebron will always be my favorite player no matter what team he is on","I think they just need to pick better players during the drafts, instead of these international players no one has heard of"
"no, but that was during the final championship everyone thought the game was over, ",it kept going into overtime,comparison,but,mid,"no, but that was during the final championship everyone thought the game was over, but it kept going into overtime",Were you at the game when they went into double overtime
"i don't think they will beat the warriors, ",they should have a better chance than the spurs.,comparison,but,mid,"that is true.  i don't think they will beat the warriors, but they should have a better chance than the spurs.",That is a good point.  Plus the Rockets simply have more firepower.
"the celtics are still in, ",i don't know for how much longer.,comparison,but,mid,"the celtics are still in, but i don't know for how much longer.",I hope so.
"yes, he played well during the regular season, ",did not perform as well during the playoffs.,comparison,but,mid,"yes, he played well during the regular season, but did not perform as well during the playoffs.",I think the Rockets would have done better if James Harden played better tonight.
"i think the warriors win in 6 games, ",it will be a close series.,comparison,but,mid,"i think the warriors win in 6 games, but it will be a close series.",Kawhi Leonard has done very well for San Antonio.
"cleveland will win the eastern conference, ",either the spurs or the warriors will beat them.,comparison,but,mid,"cleveland will win the eastern conference, but either the spurs or the warriors will beat them.",I agree.  I think the Cleveland Cavaliers will be their opponents in the finals.
it might look easy ,ii am sure it isn't really that easy.,comparison,but,mid,it might look easy but ii am sure it isn't really that easy.,They make it seem so easy.
"i was hoping to get drafted, ",i hurt my leg,comparison,but,mid,"i did in high school.  i was hoping to get drafted, but i hurt my leg",Did you ever play?
"i think lebron will probably surpass many of michael jordan's records, ","until he wins more championships, it is too early to say.",comparison,but,mid,"i think lebron will probably surpass many of michael jordan's records, but until he wins more championships, it is too early to say.",Do you think Lebron James will surpass Michael Jordan as the greatest basketball player?
"michael jordan had scottie pippen, ","lebron had the big three- lebron, d-wade, and chris bosh in miami.",comparison,but,mid,"michael jordan had scottie pippen, but lebron had the big three- lebron, d-wade, and chris bosh in miami.  jordan had it much harder.",Do you think Michael Jordan won championships with less talent on his teams than Lebron?
"kobe was the best of his time, ",michael jordan is still greatest of all time.,comparison,but,mid,"kobe was the best of his time, but michael jordan is still greatest of all time.  lebron is the best overall basketball player.",Where do you think Kobe is in regards to Michael Jordan and Lebron as the greatest of all time?
durant is an unstoppable scorer ,still hasn't won a championship yet.,comparison,but,mid,curry is already breaking many three point records and has won a championship.  durant is an unstoppable scorer but still hasn't won a championship yet.,Do you think Steph Curry and Kevin Durant will become the next top players in the league?
"i guess i like college as well, ",i like the pros more.,comparison,but,mid,"i guess i like college as well, but i like the pros more.","Cool, I'm a fan of college and NBA as well."
"i guess, ",i like watching the game at the highest level.,comparison,but,mid,"i guess, but i like watching the game at the highest level.",Yeah I think playing for a school when there is no money involved means more?
"they might not be the best, ",you can't beat the drama of the ncaa tournament.,comparison,but,mid,"they might not be the best, but you can't beat the drama of the ncaa tournament.","I guess, but I like watching the game at the highest level."
"i love watching the tournament, ",not as much as the nba finals.,comparison,but,mid,"i love watching the tournament, but not as much as the nba finals.","They might not be the best, but you can't beat the drama of the NCAA tournament."
"it is not, ",harden is looking really run down.,comparison,but,mid,"it is not, but harden is looking really run down.",Yeah I guess it is not totally over.
they are not ,the way they run their offense he has to be involved in each play.,comparison,but,mid,they are not but the way they run their offense he has to be involved in each play.,It is odd though since his teammates are not that bad.
I don't know why people clung to that so quickly.,espn repeated it a million times this year and made it seem like a thing.,contingency,because,begin,because espn repeated it a million times this year and made it seem like a thing.,Agreed.  I don't know why people clung to that so quickly.
"no one, ",i mean if we were being serious about mvp lebron would win each year.,comparison,but,mid,"no one, but i mean if we were being serious about mvp lebron would win each year.",I mean who else in contention plays defense as well as him.
well that is true ,i think we have lebron fatigue.,comparison,but,mid,well that is true but i think we have lebron fatigue.,"No one, but I mean if we were being serious about MVP Lebron would win each year."
"they are good, ",i always liked college more.,comparison,but,mid,"they are good, but i always liked college more.",I guess the stars and the skill.
"oh yeah, i remember shaq and kobe ",not the other two.,comparison,but,mid,"oh yeah, i remember shaq and kobe but not the other two.",Well back them it was Shaq and Kobe vs Webber and Bibby!
yeah they aren't as famous ,they are arguably as good as them,comparison,but,mid,yeah they aren't as famous but they are arguably as good as them,"Oh yeah, I remember Shaq and Kobe but not the other two."
no i never have ,i want to.,comparison,but,mid,no i never have but i want to.  you?,Have you seen a game live?
i really hope you are wrong ,it does seem he is getting lots of calls lately.,comparison,but,mid,i really hope you are wrong but it does seem he is getting lots of calls lately.,I mean his offense is fun so I am sure the NBA is slightly encouraging it.
yeah i could see that ,it doesn't even look like they are going to get past the spurs at this point.,comparison,but,mid,yeah i could see that but it doesn't even look like they are going to get past the spurs at this point.,I thought maybe the Rockets.
i didn't mean to do that ,speaking of worn down have you seen harden lately.,comparison,but,mid,i didn't mean to do that but speaking of worn down have you seen harden lately.,"Maybe, OK now I am just getting depressed."
"i know, ",i just don't get as thrilled as i used to.,comparison,but,mid,"i know, but i just don't get as thrilled as i used to.",There's plenty of young talent out there.
"yes thats true, ",the warriors may have even more power seeing that they just added kevin durant.,comparison,but,mid,"yes thats true, but the warriors may have even more power seeing that they just added kevin durant.","I like the cavaliers chances a lot, with lebron its just hard to count them out."
i think they did as well ,we are yet to see how they can come together on a big stage.,comparison,but,mid,i think they did as well but we are yet to see how they can come together on a big stage.,"True, I believe the warriors gelled pretty well though seeing that they made it to the playoffs."
"yes, and they all have experience with winning the championship ",i believe it will be less nerves.,contingency,so,mid,"yes, and they all have experience with winning the championship so i believe it will be less nerves.","Yea thats true, also lebron has most of the people he won a championship with back for this run."
"yea, but kevin durant has not even been to a championship before ",how do you think he will fair?,contingency,so,mid,"yea, but kevin durant has not even been to a championship before so how do you think he will fair?","That is true, Steph has a lot of experience with this too as well as his teammates."
"yea, but kevin durant has not even been to a championship ",so how do you think he will fair?,temporal,before,mid,"yea, but kevin durant has not even been to a championship before so how do you think he will fair?","That is true, Steph has a lot of experience with this too as well as his teammates."
"wow that is so neat, i met him once ",in oakland at a fundraiser.,temporal,before,mid,"wow that is so neat, i met him once before in oakland at a fundraiser.","Klay Thompson #11, duh! He is so cute I call him my boyfriend."
i never saw space jam ,i disagree because jordan is the best,comparison,but,mid,i never saw space jam but i disagree because jordan is the best,I think Shaq was the better basketball player and should have starred in SpaceJam
i never saw space jam but i disagree ,jordan is the best,contingency,because,mid,i never saw space jam but i disagree because jordan is the best,I think Shaq was the better basketball player and should have starred in SpaceJam
i like basketball too ,i think hockey is better.,comparison,but,mid,i like basketball too but i think hockey is better.,BasketBall is my favorite sport
i love watching those games ,the dedication and athleticism of the players is so awesome.,contingency,because,mid,exactly. i love watching those games because the dedication and athleticism of the players is so awesome. it really is inspiring.,You must get some serious upper body workout from that.
it's gaining in popularity and has become an olympic sport ,the games are so exciting.,contingency,because,mid,it's gaining in popularity and has become an olympic sport because the games are so exciting. they're addictive.,Sounds like murderball is more punishing on athletes than ordinary basketball.
they don't get any breaks ,"they're women, they train and play just as hard as the women.",contingency,because,mid,"of course! just like there are women basketball teams, there are women murderball teams. they don't get any breaks because they're women, they train and play just as hard as the women.",Do they have women's teams too?
this is tough ,i can't see the spurs winning without leonard.,comparison,but,mid,this is tough but i can't see the spurs winning without leonard.,Who do you think wins?
"i don't really have a team, ",i like some players.,comparison,but,mid,"i don't really have a team, but i like some players.",Who is your team?
Jordan was mainly a scorer.,that doesn't make him better.,comparison,but,begin,but that doesn't make him better. jordan was a much better leader.,Right. He's more versatile than Jordan. Jordan was mainly a scorer.
phil played a big part for sure.,jordan was a major force as well.,comparison,but,begin,phil played a big part for sure. but jordan was a major force as well.,I think a lot of the leadership on Jordan's teams came from Phil Jackson.
"people often compare lebron to magic, ",i don't think that's a good fit.,comparison,but,mid,"people often compare lebron to magic, but i don't think that's a good fit.",Phil played a big part for sure. But Jordan was a major force as well.
"i see this going to a game 7, simply ",the two teams are so evenly matched.,contingency,because,mid,"i see this going to a game 7, simply because the two teams are so evenly matched.",So who do you think is going to win the series?
"d'antoni preaches no defense, ",that is not going to carry the team very far,contingency,so,mid,"d'antoni preaches no defense, so that is not going to carry the team very far","I think the better coaching will prevail, coach Pop has excellent pedigree"
"noone is beating the cavs in the east, ","if san antonio beat the rockets, i can see them challenging the warriors.",comparison,but,mid,"noone is beating the cavs in the east, but if san antonio beat the rockets, i can see them challenging the warriors.","With that defense, I can easily see those 2 teams back in the finals."
"it is going to be an brutal series for both teams, ",i can see the warriors pulling it out.,comparison,but,mid,"it is going to be an brutal series for both teams, but i can see the warriors pulling it out.","Noone is beating the Cavs in the East, but if San Antonio beat the Rockets, I can see them challenging the Warriors."
maybe that is ,there is not.,contingency,because,mid,maybe that is because there is not.,It just seems like there is no plan.
that team has a lot of talent ,i think the warriors will beat them this year.,comparison,but,mid,that team has a lot of talent but i think the warriors will beat them this year.,Hopefully the warriors can stop Lebron James Kyrie Irving
"i think michael jordan is the greatest of all time, ",lebron could one day become one of the best to have ever played.,comparison,but,mid,"i think michael jordan is the greatest of all time, but lebron could one day become one of the best to have ever played.",Who do you think Lebron James is better than Michael Jordan?
"steph curry seems to be a better three point shooter, ",lebron is an unstoppable scorer.,comparison,but,mid,"steph curry seems to be a better three point shooter, but lebron is an unstoppable scorer.",Do you think Steph Curry is a better shooter than Lebron James?
"the warriors have a lot of great players, ",lebron james and the cavs beat them last year.,comparison,but,mid,"the warriors have a lot of great players, but lebron james and the cavs beat them last year.",Do you think the Warriors are a super team that can't be beat?
i the the wizards are dirty players ,i'm pulling for boston,contingency,so,mid,i the the wizards are dirty players so i'm pulling for boston,"I know go figure, two games left who do you want to win"
yea me too ,the next game is in washington,comparison,but,mid,yea me too but the next game is in washington,I the the wizards are dirty players so I'm pulling for Boston
i know what you mean ,the final game is back in bean town,comparison,but,mid,i know what you mean but the final game is back in bean town,I agree it's more hope than a prediction
"yeah of course, ",it sure looks like they will meet up again.,comparison,but,mid,"yeah of course, but it sure looks like they will meet up again.",If they both get there.
"i wasn't, ",right before game time their best player kahwai leonard was not going to play.,comparison,but,mid,"i wasn't, but right before game time their best player kahwai leonard was not going to play.",Why would you do that? The Spurs have so much history of success.
"i wasn't, but right ",game time their best player kahwai leonard was not going to play.,temporal,before,mid,"i wasn't, but right before game time their best player kahwai leonard was not going to play.",Why would you do that? The Spurs have so much history of success.
Why did Houston lose?,i think houston felt the game would be a breeze to win.,contingency,because,begin,because i think houston felt the game would be a breeze to win.,"Well, then what happened? Why did Houston lose?"
"that makes some sense, ",still the wrong way for a professional to behave.,comparison,but,mid,"that makes some sense, but still the wrong way for a professional to behave.",The whole team and coaching staff. They got sucker punched into thinking San Antonio would not try and wait til game 7 when they would be at full strength
