arg1,arg2,relation,connective,type,original_utt,original_utt_prev
most the games by two points.,they had some bad loses.,comparison,but,begin,most the games by two points. but they had some bad loses.,"I think it will be great I mean they had a good margin in wins too, by points."
"the cardinals are having a good season, ",it is not like they got skunked by a bad team.,contingency,so,mid,"the cardinals are having a good season, so it is not like they got skunked by a bad team.",And two to the Cardinals in the second game.
it seems to start earlier ,i really have no clue.,comparison,but,mid,it seems to start earlier but i really have no clue.,Who is the first traded player this year?
true that.,he's been must see tv this spring.,comparison,but,begin,true that. but he's been must see tv this spring.,That would be a big help. Sale can't do it alone.
i'm not sure ,i think it might be tonight as well.,comparison,but,mid,i'm not sure but i think it might be tonight as well.,When's his next start.
me neither.,"hey, billy beane always has them close it seems.",comparison,but,begin,"me neither. but hey, billy beane always has them close it seems.",Yeah. I'm not sure how they're doing this year.
i know they're favored ,they always seem to choke in these tournaments,comparison,but,mid,i know they're favored but they always seem to choke in these tournaments,"Yeah, I think Florida will probably win it all"
they're traditionally terrible ,their hitting is amazing this season,comparison,but,mid,they're traditionally terrible but their hitting is amazing this season,What about Kentucky?
they have solid pitching ,their bats sometimes don't show up.,comparison,but,mid,they have solid pitching but their bats sometimes don't show up.,What about Ole Miss?
i missed it ,i was not surprised that florida won the next day,comparison,but,mid,i missed it but i was not surprised that florida won the next day,"Yeah, that game against Texas A&M was exciting, very back and forth"
they seemed to be cruising to an easy conference title ,have collapsed the last few weeks,comparison,but,mid,they seemed to be cruising to an easy conference title but have collapsed the last few weeks,What do you think of Auburn?
they don't ever get it ,when they do they kill.,comparison,but,mid,they don't ever get it but when they do they kill.,They love to not get the puck.
they're actually terrible at play ,they're amazing at fighting.,comparison,but,mid,they're actually terrible at play but they're amazing at fighting.,"Yeah, they love that."
mlb.tv already has a free game of the day ,it has blackout restrictions.,comparison,but,mid,mlb.tv already has a free game of the day but it has blackout restrictions.,"Yup I did. Not a bad deal at all. Even though you may not be able to watch your favorite team each week, it's still cool."
it doesn't get any easier ,they have to face an angels team with mike trout,contingency,because,mid,it doesn't get any easier because they have to face an angels team with mike trout,Yeah and 8 out of their last 10
"maybe you are correct, ",they better start turning this thing around fast.,comparison,but,mid,"maybe you are correct, but they better start turning this thing around fast.",Maybe they can right the ship. It is still early in the season and anything can happen.
"tigers usually play pretty well, ",this season isn't going so good.,comparison,but,mid,"too bad they didn't pull it together a little sooner. tigers usually play pretty well, but this season isn't going so good.",They didn't get the third run until the 9th inning.
he's a favorite ,i like cabrera better.,comparison,but,mid,oh me too!  he's a favorite but i like cabrera better.,Yeah they do.  I'm a big fan of Verlander.
"i really don't know why, ",it's 88.,comparison,but,mid,"i really don't know why, but it's 88.",So why 88?
"i'm not sure, ",i would say it's around 600 feet,comparison,but,mid,"i'm not sure, but i would say it's around 600 feet",What is the length of the longest home run run ever hit
"the guy was a prick, ",he was a thourouhgred.,comparison,but,mid,"i love ty cobb. the guy was a prick, but he was a thourouhgred.",Who is you all time favorite player
"i figured they would be pretty good, ",they are dominating teams,comparison,but,mid,"i didn't see this coming at all. i figured they would be pretty good, but they are dominating teams",Yeah they are winning about 70% of their games right now.
you don't want to jump the gun ,there are so many games left.,contingency,because,mid,true. you don't want to jump the gun because there are so many games left.,But let's not get ahead of ourselves. It is still early in the season.
"yeah for sure, ",their challenge is the yankees,comparison,but,mid,"yeah for sure, but their challenge is the yankees",Me neither. They may coast in the division all year.
"it starts at noon, ",we're supposed to be there about 11:00.,comparison,but,mid,"it starts at noon, but we're supposed to be there about 11:00.",What time is Eric's ball game today?
i didn't get to watch it because it was a day game ,did see they won.,comparison,but,mid,i didn't get to watch it because it was a day game but did see they won.,"Yeah, they finally scored some runs."
i didn't get to watch it ,it was a day game but did see they won.,contingency,because,mid,i didn't get to watch it because it was a day game but did see they won.,"Yeah, they finally scored some runs."
"that sucks, ",why would you put yourself in that situation?,comparison,but,mid,"that sucks, but why would you put yourself in that situation?","Yeah, doesn't look like he will be rejoining the team anytime soon."
"i know, he is a good player ",i am wondering how much more the pirates can take before releasing him?,comparison,but,mid,"i know, he is a good player but i am wondering how much more the pirates can take before releasing him?",Remember last year when he was accused of raping someone in Cincinnati?  What was that?
not good examples ,i am sure they are one of many in mlb,comparison,but,mid,not good examples but i am sure they are one of many in mlb,"Cheater, no wonder he was so fast."
i hope so he has skill ,last season he messed up and i just kinda wonder how good he really is,comparison,but,mid,i hope so he has skill but last season he messed up and i just kinda wonder how good he really is,He has to get out of the park he has it in him for sure.
i guess your right ,he cost them the playoffs you know,comparison,but,mid,i guess your right but he cost them the playoffs you know,Everyone messes up so i think the guy will do great when he is up to bat.
"nobody in that division is killing it, ",they may be ok throughout the summer.,contingency,so,mid,"who knows?  nobody in that division is killing it, so they may be ok throughout the summer.","Still, it's surprising.  Wonder how long they can hang on."
"yeah, maybe.","on another note, how about those astros?",comparison,but,begin,"yeah, maybe.  but on another note, how about those astros?",True.  Maybe they will get things turned around by the All-Star break and make a push in the second half.
"well, some old people do.","they're old, so what do they know?",comparison,but,begin,"well, some old people do. but they're old, so what do they know?",Of course! No one wants to watch a 1-0 strikeout fest.
They can do what they want.,it gives them a clear advantage that others cannot have.,contingency,because,begin,because it gives them a clear advantage that others cannot have.,"Why, it's their bodies! They can do what they want."
"the rangers are ok, ",they have their own problems.,comparison,but,mid,"the rangers are ok, but they have their own problems.",You don't think the Rangers can catch them?
it was pretty fast though.,it did take us 40 minutes to get to the parking lot at the mall.,comparison,but,begin,god bless the light rail that only travels in one direction. it was pretty fast though. but it did take us 40 minutes to get to the parking lot at the mall.,"Well, ok, let's go. We're here already. Man, that was fast."
"they are awful on the road, ",they are in 2nd place in the division.,comparison,but,mid,"i mean think about it. they are awful on the road, but they are in 2nd place in the division.",Yeah winning only 33 percent of your road games is receipe for disaster.
"i mean you could be right, ",both teams have had their screw up moments,comparison,but,mid,"i mean you could be right, but both teams have had their screw up moments",I would probably give the Angels a better chance than the Rangers
"i can't disagree, ",the angels have trout and the rangers do not.,comparison,but,mid,"i can't disagree, but the angels have trout and the rangers do not.","I mean you could be right, but both teams have had their screw up moments"
it is one thing to get overly expressive when you are in a back ,forth championship series and the tensions are high and you hit a dinger that sails; quite another when you are up 5 in the early part of the season.,expansion,and,mid,it is one thing to get overly expressive when you are in a back and forth championship series and the tensions are high and you hit a dinger that sails; quite another when you are up 5 in the early part of the season.,Why do you think that?
it is one thing to get overly expressive when you are in a back and forth championship series ,the tensions are high and you hit a dinger that sails; quite another when you are up 5 in the early part of the season.,expansion,and,mid,it is one thing to get overly expressive when you are in a back and forth championship series and the tensions are high and you hit a dinger that sails; quite another when you are up 5 in the early part of the season.,Why do you think that?
it is one thing to get overly expressive when you are in a back and forth championship series and the tensions are high ,you hit a dinger that sails; quite another when you are up 5 in the early part of the season.,expansion,and,mid,it is one thing to get overly expressive when you are in a back and forth championship series and the tensions are high and you hit a dinger that sails; quite another when you are up 5 in the early part of the season.,Why do you think that?
"i believe it could happen, ",it could cause problems.,comparison,but,mid,"i believe it could happen, but it could cause problems.",Pitchers stick up for each other.  I bet he gets hit.
"i was okay, ",i grew up in a small town.,comparison,but,mid,"i was okay, but i grew up in a small town.","Oh cool, you must have been good."
"i don't know, ",then he walked the next batter.,comparison,but,mid,"i don't know, but then he walked the next batter.","Oh, that sucks.  Why didn't they take him out then?"
"Well, the pitcher lucked up and managed to strike out the next batter.","there were still two on base with only one out, right?",comparison,but,begin,"but there were still two on base with only one out, right?","Right.  Well, the pitcher lucked up and managed to strike out the next batter."
They could have still switched him out.,they didn't.,comparison,but,begin,but they didn't.,Exactly.  They could have still switched him out.
"oh okay, well it was a great game ",the cubs won!,contingency,because,mid,"oh okay, well it was a great game because the cubs won!","Yeah, but I had to turn in early."
it is a close season so far though ,they are 21-19.,contingency,because,mid,doing alright! it is a close season so far though because they are 21-19.,How are the Cubs doing this season? Do you know?
"yeah, i paid about $50 dollars the last time i went ",i was wondering what they cost now?,comparison,but,mid,"yeah, i paid about $50 dollars the last time i went but i was wondering what they cost now?",For Wrigley's Stadium?
that's true ,they have a lot of guys with injuries,comparison,but,mid,that's true but they have a lot of guys with injuries,Well the mets have Sindergaard
mauer stuck out.,"the pitcher, whatshisname, only threw a 14 hitter game.",comparison,but,begin,"mauer stuck out. but the pitcher, whatshisname, only threw a 14 hitter game.",There are no great Twins games so I doubt it. Did Baby Jesus finally get a hit?
i guess he's ok ,he'll never be the same bear.,comparison,but,mid,"actually, yes. a wild pitch hit t.c. bear and decleated him. i guess he's ok but he'll never be the same bear.",That's as good as a hit. Anything else exciting?
"they have been hitting a lot of home runs, ",their pitching still isn't great.,comparison,but,mid,"they have been hitting a lot of home runs, but their pitching still isn't great.",Wow!
"it would only be one game out of 50, ",it would happen.,comparison,but,mid,"your brother is correct. it would only be one game out of 50, but it would happen.",My brother said no. He also said LSU would beat the Astros one game out of 50. I think the gap is too large between college/professional baseball. Thoughts?
"idk official statistics, ",i'd be willing to bet 6 out of 9 starters on a college team won't make it to aa ball.,comparison,but,mid,"the talent gap is so large. idk official statistics, but i'd be willing to bet 6 out of 9 starters on a college team won't make it to aa ball. every starter on an mlb team is one of the best players in the world. i think they'd run through the schedule. hitting/pitching is so much more advanced.","Your brother is correct. It would only be one game out of 50, but it would happen."
the talent differential would be night and day.,"even if you give the pros a 98% chance of winning each game, they only have a 36% of winning 50 straight.",comparison,but,begin,"the talent differential would be night and day. but even if you give the pros a 98% chance of winning each game, they only have a 36% of winning 50 straight. if you bump it to 99%, it is a 60% chance.","The talent gap is so large. Idk official statistics, but I'd be willing to bet 6 out of 9 starters on a college team won't make it to AA ball. Every starter on an MLB team is one of the best players in the world. I think they'd run through the schedule. Hitting/Pitching is so much more advanced."
"i think college hitters could hit mlb pitchers, ",college pitchers would get killed by mlb batters.,comparison,but,mid,"i think college hitters could hit mlb pitchers, but college pitchers would get killed by mlb batters. that being said, i think the mlb team would have at least a couple of off nights. so no, i don't think they could win 50+ straight.","Think a team like LSU, with really good fielding, would almost definitely win one in 50. All it takes is one game where the MLB team gee unlucky on balls in play and the MLB pitcher has control issues"
talent gap isn't much different overall from each college to pro sport ,baseball is certainly the easiest sport for a college team to beat a pro team.,comparison,but,mid,talent gap isn't much different overall from each college to pro sport but baseball is certainly the easiest sport for a college team to beat a pro team.,"I think college hitters could hit MLB pitchers, but college pitchers would get killed by MLB batters. That being said, I think the MLB team would have at least a couple of off nights. So no, I don't think they could win 50+ straight."
"the mlb team would be favored in each game, ",the odds would probably be against them going 60-0 or whatever the total number of games would be for a season.,comparison,but,mid,"the mlb team would be favored in each game, but the odds would probably be against them going 60-0 or whatever the total number of games would be for a season.",There are still examples of college teams winning exhibition games against pro teams. Granted those teams are frequently made up of minor league players.
"the mlb team would be favored in each game, but the odds would probably be against them going 60-0 ",whatever the total number of games would be for a season.,expansion,or,mid,"the mlb team would be favored in each game, but the odds would probably be against them going 60-0 or whatever the total number of games would be for a season.",There are still examples of college teams winning exhibition games against pro teams. Granted those teams are frequently made up of minor league players.
"i liked a lot of players, ",they all seem to get traded away.,comparison,but,mid,"i liked a lot of players, but they all seem to get traded away.",Who do you like?
and the next day the commissioner voided her contract and declared that women were not fit to play baseball ,it would take too much of a toll on their bodies or something like that.,contingency,because,mid,and the next day the commissioner voided her contract and declared that women were not fit to play baseball because it would take too much of a toll on their bodies or something like that.,I know. Legend has it that she struck out Babe Ruth and Lou Gehrig in the same inning.
not to be sexist or anything ,i don't see why women would want to play professional baseball.,comparison,but,mid,not to be sexist or anything but i don't see why women would want to play professional baseball. all of that pitching isn't good for men.,"""Women need to say in the kitchen where they belong"""
well i would say pujols ,he left the team not long ago.,comparison,but,mid,well i would say pujols but he left the team not long ago.,Who is your favorite player on the Cardinals team?
"no i do not, ",i am happy that the cardinals are still an amazing team without him.,comparison,but,mid,"no i do not, but i am happy that the cardinals are still an amazing team without him.",Do you know why he left the team?
well that is ,they have many other great players as well.,contingency,because,mid,well that is because they have many other great players as well.,"No I do not, but I am happy that the Cardinals are still an amazing team without him."
they are only good ,"they have so much money, they can buy a championship.",contingency,because,mid,"how can you like the yankees?  they are only good because they have so much money, they can buy a championship.","I'm not sure, I haven't really been following their lineup.  I'm rooting for the Yankees!"
"i agree that they have a very rich history, ",they seem so snobby.,comparison,but,mid,"i agree that they have a very rich history, but they seem so snobby.  like they feel they have earned the right to win, like it is expected.",The Yankees are a historic institution.  They don't do anything that every other team would do if they had the money.
say what you will ,have you ever been to yankee stadium?,comparison,but,mid,say what you will but have you ever been to yankee stadium?  it's like magic.,"I agree that they have a very rich history, but they seem so snobby.  Like they feel they have earned the right to win, like it is expected."
"i agree with you somewhat, ","it would be exhilarating to sit that close, be able to hear conversations in the dugout.",comparison,but,mid,"i agree with you somewhat, but it would be exhilarating to sit that close, be able to hear conversations in the dugout.","It isn't a huge deal though.  Half of the fun is the spirit and the energy of the ballpark, not the seats."
i think you might be right ,may be wrong.,comparison,but,mid,i think you might be right but may be wrong.,I think all the sports would have gotten there eventually.
"you say that now, ",we'll see what you say once you see the ticket amount.,comparison,but,mid,"you say that now, but we'll see what you say once you see the ticket amount.",I most certainly would. Hell I'll even buy one for her.
"i know, ",these guys don't start playing until the bottom of the 7th.,comparison,but,mid,"i know, but these guys don't start playing until the bottom of the 7th. just you watch.",We're behind by 3 points
"yeah, the royals caught the breaks ",now they're not.,comparison,but,mid,"yeah, the royals caught the breaks but now they're not. big market teams can rebuild much quicker","I tell you, small market teams have to do everything right to stay relevant. They need too much luck every year"
"i think the twins and brewers are actually in first place, ",how many people realize that?,comparison,but,mid,"i think the twins and brewers are actually in first place, but how many people realize that?","Other than the Rays for a few years and the Royals for a few years, it seems like there are about 10-15 small teams that are invisible."
He should be banned--it's the rules.,he never bet on his team to lose.,comparison,but,begin,but he never bet on his team to lose.,And he bet on the game. He should be banned--it's the rules.
"in 17 years, he got 3,000 hits ... ",had far more in japan.,comparison,but,mid,"in 17 years, he got 3,000 hits ... but had far more in japan.","Well, he's not baseball's all-time hit leader."
"it's usually the dodgers, ",i don't think so this year.,comparison,but,mid,"i know i don't even know who is ahead in the division.  it's usually the dodgers, but i don't think so this year.",I think so--they are so bad I don't even look at the standings anymore.
"something like that--won the reds and dodgers series, ",now we're on the road.,comparison,but,mid,"something like that--won the reds and dodgers series, but now we're on the road.","We've gotten it going lately, some hitting, and I think we've won 6 out of seven games."
chicago for one i think--krukow and keiper were talking about wrigley field being remodeled ,complaining about the fact that it will be awhile before the announcers' booth is worked on.,expansion,and,mid,chicago for one i think--krukow and keiper were talking about wrigley field being remodeled and complaining about the fact that it will be awhile before the announcers' booth is worked on.,Where are they going?
chicago for one i think--krukow and keiper were talking about wrigley field being remodeled and complaining about the fact that it will be awhile ,the announcers' booth is worked on.,temporal,before,mid,chicago for one i think--krukow and keiper were talking about wrigley field being remodeled and complaining about the fact that it will be awhile before the announcers' booth is worked on.,Where are they going?
"the reds are still only 4 games back after getting swept, ",they are still engaged.,contingency,so,mid,"the reds are still only 4 games back after getting swept, so they are still engaged.",And they are playing better on the road than they are at home. Which is impressive.
"yeah and it's still early, ",i would like to see them take care of the rockies this evening.,comparison,but,mid,"yeah and it's still early, but i would like to see them take care of the rockies this evening.","The reds are still only 4 games back after getting swept, so they are still engaged."
"matter of fact the reds have lost 6 in a row, ",they got to  stop the bleeding.,contingency,so,mid,"matter of fact the reds have lost 6 in a row, so they got to  stop the bleeding.","Yeah and it's still early, but I would like to see them take care of the Rockies this evening."
"it's a marathon, ",you don't want to be way in the back.,comparison,but,mid,"yeah, but you never want to fall too far behind. it's a marathon, but you don't want to be way in the back.","Baseball is such a long season, you just have to be able to hang in there."
i tried to ,it got rained out in the fifth inning.,comparison,but,mid,i tried to but it got rained out in the fifth inning.,Did you watch the Braves game last night?
"yeah toronto, has once again started off slowly, ",they usually turn it around in june.,comparison,but,mid,"yeah toronto, has once again started off slowly, but they usually turn it around in june.","With Toronto playing like they are, starting off slow again maybe they can get some distance between them."
"yeah this team used to have a lot of swagger, ",now they are pathetic to watch.,comparison,but,mid,"yeah this team used to have a lot of swagger, but now they are pathetic to watch.",Yeah it's hard to believe that there was a time when this team was amazing.
"i would love to go, ",i can't afford the tickets.,comparison,but,mid,"i would love to go, but i can't afford the tickets.",I have some extra tickets.
"he'd be in demand, ",i think the sox would need to eat some money to get anything of real good value.,comparison,but,mid,"he'd be in demand, but i think the sox would need to eat some money to get anything of real good value.",Should White Sox trade Robertson? What could they get?
"that's still tough to tell, i'd guess they don't win the central ",could still be in the wc mix.,comparison,but,mid,"good one. that's still tough to tell, i'd guess they don't win the central but could still be in the wc mix.",Brewers for real or do they fall back to earth?
"houston looks to be running away, ",the angels can battle around for wildcard as well.,contingency,so,mid,"houston looks to be running away, so the angels can battle around for wildcard as well. i'd think texas has a better shot, though.",Can the Angels make a run and win their division?
"people talk, ",beltre is coming back and they can easily hang around.,comparison,but,mid,"people talk, but beltre is coming back and they can easily hang around.",You think the Rangers are still in it? I'm hearing people talk about the moving Darvish already.
"yep, they won the first inaugural series in 1903, and then a few more ","that, and the last one they won was back in 1979",temporal,after,mid,"yep, they won the first inaugural series in 1903, and then a few more after that, and the last one they won was back in 1979",Did Pirates win any world series?
"i know i didn't see that coming, ",kudos to them for their performance.,comparison,but,mid,"i know i didn't see that coming, but kudos to them for their performance.","Yeah, I don't think anyone envisioned them in 1st place at all this season"
"i know they want to get these games in, ",you got to protect the players.,comparison,but,mid,"i know they want to get these games in, but you got to protect the players.",Yeah. Hopefully we won't see that too often going forward.
"i am not a chicago fan, ",i haven't been following them too closely.,contingency,so,mid,"i am not a chicago fan, so i haven't been following them too closely.","So, what do you think about the Cubs this year?"
"well, their overall team era is under 4.00, ",a few of their key starters are struggling?,comparison,but,mid,"well, their overall team era is under 4.00, but a few of their key starters are struggling?",How are they doing in that category?
reminds me of when a young porcello accidentally hit youkilis and for no reason whatsoever youk charged the mound ,"an incredibly confused, and skinny porcello used all that weight moving in his direction to just throw youk to the ground.",expansion,and,mid,"reminds me of when a young porcello accidentally hit youkilis and for no reason whatsoever youk charged the mound and an incredibly confused, and skinny porcello used all that weight moving in his direction to just throw youk to the ground.",Definitely. My mother didn't raise and idiot.
