arg1,arg2,relation,connective,type,original_utt,original_utt_prev
you really think so i will be excited ,now too excited like now they are dragging it!,comparison,but,mid,you really think so i will be excited but now too excited like now they are dragging it!,"Don't get your ducks in a row, but their just might be a Fast and the Furious 9."
"yeah that was funny, ",why did he put the headphones on full blast?,comparison,but,mid,"yeah that was funny, but why did he put the headphones on full blast?",I thought the part with him fighting people while having the baby wear headphones was funny.
"he grew up just a street racer, ",now can take down international terrorists.,comparison,but,mid,"i don't know, he's dom. he can do anything. he grew up just a street racer, but now can take down international terrorists.",No you're right. What about the camera in the necklace? How did Dom know how to do all that?
"yeah i would say so, ",not a huge fan or anything.,comparison,but,mid,"yeah i would say so, but not a huge fan or anything.",Would you consider yourself a fan of fast and the furious?
"yea, i mean, they aren't great movies ",they sure are fun!,comparison,but,mid,"yea, i mean, they aren't great movies but they sure are fun!","Hey, do you like fast and furious?"
He's black,he could pass for an italian.,comparison,but,begin,but he could pass for an italian.,MIa Torretto. That's funny how Vin Diesel gets an italian name. He's black
"same here, ",i think they handled it the best way they possibly could.,comparison,but,mid,"same here, but i think they handled it the best way they possibly could.",Right. I was very nervous about what they'd do with him after Paul's passing.
"i think that it was a great spot to stop at in the story-line and with paul gone,",we'll have to see how it goes.,comparison,but,mid,"i think that it was a great spot to stop at in the story-line and with paul gone,but we'll have to see how it goes.",What do you think about their decision about containing the series ?
i think that it was a great spot to stop at in the story-line ,"with paul gone,but we'll have to see how it goes.",expansion,and,mid,"i think that it was a great spot to stop at in the story-line and with paul gone,but we'll have to see how it goes.",What do you think about their decision about containing the series ?
"it is similar, ",this time they're the bad guys instead of the good guys.,comparison,but,mid,"it is similar, but this time they're the bad guys instead of the good guys.",That sounds similar to the first one.
they just mentioned brian and mia ,that they're retired and not apart of the team anymore.,comparison,but,mid,they just mentioned brian and mia but that they're retired and not apart of the team anymore.,How did they handle the lack of Paul Walker?
"its a different tone i think, ",not that bad.,comparison,but,mid,"yeah! its a different tone i think, but not that bad.","Oh that's nice, and I guess a respectful way to deal with him being gone instead of dying like other characters."
i like the first fast & furious movie ,i loved that classic car.,contingency,because,mid,i like the first fast & furious movie because i loved that classic car.,"Okay, I'll watch it!"
dom was afraid to drive it ,did that car was pretty fast.,comparison,but,mid,dom was afraid to drive it but did that car was pretty fast.,Yes that is awesome.
well it's the first one ,"it was all new it had never been done before and we didn't know what to expect, plus they did an awesome job.",contingency,so,mid,"well it's the first one so it was all new it had never been done before and we didn't know what to expect, plus they did an awesome job.",Why is that one your favorite?
well it's the first one so it was all new it had never been done before ,"we didn't know what to expect, plus they did an awesome job.",expansion,and,mid,"well it's the first one so it was all new it had never been done before and we didn't know what to expect, plus they did an awesome job.",Why is that one your favorite?
i don't think i have ,i know about them from watching their trailers on tv.,comparison,but,mid,i don't think i have but i know about them from watching their trailers on tv.,Have you seen any of the Fast and Furious movies?
i'd like to see one or more of the movies just ,he's in them.,contingency,because,mid,me too.  i'd like to see one or more of the movies just because he's in them.,They really do. I do like Vin Diesel too.
"can't believe you're asking this question, ",everyone's favorite scene should be brian and dom's first race...,comparison,but,mid,"can't believe you're asking this question, but everyone's favorite scene should be brian and dom's first race...",What's your favorite scene out of all the Fast & the Furious movies?
dom doesn't take kindly to brian snooping around ,"brian challenges dom to a street race, something dom cannot turn down.",comparison,but,mid,"brian's an undercover cop and tries to infiltrate dom's shop to catch a group of street racer theives. dom doesn't take kindly to brian snooping around but brian challenges dom to a street race, something dom cannot turn down.","That honestly feels like sooo long ago! Refresh my memory, I haven't watched the orginial movie in years."
dom and brian aren't close friends yet ,the core dynamic of their relationship is established with that one race.,comparison,but,mid,dom and brian aren't close friends yet but the core dynamic of their relationship is established with that one race. really set the pace for everything.,I remember now! That scene really was epic. It laid the groundwork for all the movies that followed. Crazy.
Or something.,he's married?,comparison,but,begin,but he's married?,I guess the same stuff. Except Dom gets seduced by this girl. Or something.
"and he goes off and gets hobbs arrested while stealing some emp thing for the girl, ",they can go steal the god's eye,contingency,so,mid,"yep. and he goes off and gets hobbs arrested while stealing some emp thing for the girl, so they can go steal the god's eye",But he's married?
"i think the series can survive without her, ",still she does play some role.,comparison,but,mid,"i think the series can survive without her, but still she does play some role.",But what I am asking can the series survive without her?
"i watch them, ",only once they come to dvd,comparison,but,mid,"not really, i am not a huge fan of the movies.  i watch them, but only once they come to dvd","Do you have a favorite movie?  Mine was the last one ""Fate of the Furious?"
"well, i love the rock so i'm glad they added him, ",the stories are lame as hell.,comparison,but,mid,"well, i love the rock so i'm glad they added him, but the stories are lame as hell.",What don't you like about them?
"well, i love the rock ","i'm glad they added him, but the stories are lame as hell.",contingency,so,mid,"well, i love the rock so i'm glad they added him, but the stories are lame as hell.",What don't you like about them?
hmmm i am not ,sure i like this movie,contingency,so,mid,hmmm i am not so sure i like this movie,Yeah I think so.
"it's business, and the movies are mostly about the cars ","the mods and hey, in that lifestyle, people die.",expansion,and,mid,"it's business, and the movies are mostly about the cars and the mods and hey, in that lifestyle, people die.",I guess but I still feel it's a bit tacky.
"it would be so much fun, ",i'd want to go out face first.,comparison,but,mid,"it would be so much fun, but i'd want to go out face first.",How cool would that be to do though?
yeah i did mostly ,the rock was in it.,contingency,because,mid,yeah i did mostly because the rock was in it.,Did you like Fast & Furious 6?
"i know just what you mean, ",that fit scene in the dress was epic.,comparison,but,mid,"i know just what you mean, but that fit scene in the dress was epic.","Yes, I always wish she had more stunts in the movies."
"he always brings that ""family"" thing into everything, that's what makes it a big hit ",to all that action!,expansion,in addition,mid,"he always brings that ""family"" thing into everything, that's what makes it a big hit in addition to all that action!","Haha, yeah that was funny."
some of them are good.,i like the ones with paul walker and vin diesel the best.,comparison,but,begin,they did.  some of them are good.  but i like the ones with paul walker and vin diesel the best.,I agree.  I think they got a little carried away with all the sequels.
"i probably enjoyed the 1st one the most, ",i liked them all.,comparison,but,mid,"i probably enjoyed the 1st one the most, but i liked them all. some were better than others, though.",Which one -- of the ones you've seen -- is your favorite?
"in fast & furious, no.",", i do enjoy him in other movies like saving private ryan.",comparison,but,begin,"in fast & furious, no.  but, i do enjoy him in other movies like saving private ryan.",What about Vin Diesel?  Do you enjoy his acting in Fast & Furious?
walker is a fugitive from the lapd ,works with the fbi to bring down a drug lord and clear himself.,comparison,but,mid,walker is a fugitive from the lapd but works with the fbi to bring down a drug lord and clear himself.,What happens in the movie?
"it probably would be, ",it'd be the last awesome thing you do.,comparison,but,mid,"it probably would be, but it'd be the last awesome thing you do.",That is the point. I think it would be awesome.
well dom was on one side of the highway and they were on the other ,letty got thrown from the vehicle when dom flew through the air and caught her smashing into a car.,expansion,and,mid,well dom was on one side of the highway and they were on the other and letty got thrown from the vehicle when dom flew through the air and caught her smashing into a car.,I don't remember that part.
she was the lead actresses in 2 fast 2 furious ,she made a post credit cameo in fast 5.,comparison,but,mid,she was the lead actresses in 2 fast 2 furious but she made a post credit cameo in fast 5.,No I don't remember her being in that. Wasn't she only in 2 Fast 2 Furious?
"i remember i liked that one, ",some people criticized it.,comparison,but,mid,"really?  i remember i liked that one, but some people criticized it.",Yes I do.  I started watching the whole movies when Fast 5 came out.
"i understand why they would try to do it, ",i don't think it was executed correctly.,comparison,but,mid,"exactly.  i understand why they would try to do it, but i don't think it was executed correctly.","Now that you mention it, he even drove a similar blue car as Brian."
his character had a few lines ,played no major role.,comparison,but,mid,indeed.  his character had a few lines but played no major role.,"Exactly.  I understand why they would try to do it, but I don't think it was executed correctly."
"no, he died during the filming of fast and furious 7 ","they just did not include him or jordanna brewster, who plays mia.",contingency,so,mid,"no, he died during the filming of fast and furious 7 so they just did not include him or jordanna brewster, who plays mia.",Paul Walker wasn't in the Fast 8 movie was he?
"i think so, it has a good storyline, ",i honestly think they should have stopped after fast and furious 7.,comparison,but,mid,"i think so, it has a good storyline, but i honestly think they should have stopped after fast and furious 7.",Is Fast 8 just as good as the rest?
"hard to say, ",i think all the stars would definitely do it becaus the fast and furious franchise still makes a lot of money worldwide.,comparison,but,mid,"hard to say, but i think all the stars would definitely do it becaus the fast and furious franchise still makes a lot of money worldwide.",Do you think they will go all the way to 10?
i do agree ,"look at tokyo drift, noboby was in that one except for lil bow wow and it did pretty good at the box office",comparison,but,mid,"i do agree but look at tokyo drift, noboby was in that one except for lil bow wow and it did pretty good at the box office",True but the whole series without Paul just doesn't seem right and its missing something dont you agree?
no i didn't ,i guess i'll give it a chance and see if it's any good,comparison,but,mid,no i didn't but i guess i'll give it a chance and see if it's any good,Did you know that a new Fast is being released sometime this year?
"why is it that after eight movies, and showcasing classic, american ","import cars, i've never seen a jeep wrangler featured.",expansion,and,mid,"why is it that after eight movies, and showcasing classic, american and import cars, i've never seen a jeep wrangler featured.",What's that?
you probably haven't seen one ,because jeeps are notoriously slow.,contingency,because,mid,you probably haven't seen one because because jeeps are notoriously slow. the movie is called fast and the furious not slow and the curious.,"Why is it that after eight movies, and showcasing classic, American and import cars, I've never seen a Jeep Wrangler featured."
you probably haven't seen one because ,jeeps are notoriously slow.,contingency,because,mid,you probably haven't seen one because because jeeps are notoriously slow. the movie is called fast and the furious not slow and the curious.,"Why is it that after eight movies, and showcasing classic, American and import cars, I've never seen a Jeep Wrangler featured."
It's all just rednecks and left hand turns.,"it can be exciting, especially when there is a wreck",comparison,but,begin,"but it can be exciting, especially when there is a wreck",No way!! It's all just rednecks and left hand turns.
"i suppose, ",i still don't like the idea of a racing movie.,comparison,but,mid,"i suppose, but i still don't like the idea of a racing movie.","Well, there is definitely more to fast and furious than left hand turns and car accidents."
He did a great job on it.,to that i really liked they way they paid respects to paul walker and his character.,expansion,in addition,begin,in addition to that i really liked they way they paid respects to paul walker and his character. it was a real tear jerker in the theaters.,Yeah his character was pretty aweosme. He did a great job on it.
it wasn't my favorite of the series ,i'd be lying if i said it wasn't good.,comparison,but,mid,yeah. i agree. it wasn't my favorite of the series but i'd be lying if i said it wasn't good.,In addition to that I really liked they way they paid respects to Paul Walker and his character. It was a real tear jerker in the theaters.
i'd say fast 7 was mine ,of jason statham's character.,contingency,because,mid,i'd say fast 7 was mine because of jason statham's character.,What was your favorite?
"i won't spoil anything, ",i think you're in for a pleasant surprise.,comparison,but,mid,"i won't spoil anything, but i think you're in for a pleasant surprise.",I am planning on going to watch it this weekend with my family.
me too!,i think i like vin diesel better.,comparison,but,begin,me too!  but i think i like vin diesel better.,I probably saw it 12 times!  I love Paul Walker
it's ok ,it's getting a little ridiculous now.,comparison,but,mid,it's ok but it's getting a little ridiculous now.,What do you think of the latest Fast & Furious film?
"basically, yes, ",it's getting too far away from its roots.,comparison,but,mid,"basically, yes, but it's getting too far away from its roots.","Oh, it's getting too unrealistic?"
"yeah, i liked the first film the best ",it was just simple and fun.,contingency,because,mid,"yeah, i liked the first film the best because it was just simple and fun.","Yes, they went away from car racing and focus on heists more now."
"yes, that is way too many, ",do you wanna make it 31 because now i want to watch it again.,comparison,but,mid,"yes, that is way too many, but do you wanna make it 31 because now i want to watch it again.","30, why is that a lot?"
"yes, that is way too many, but do you wanna make it 31 ",now i want to watch it again.,contingency,because,mid,"yes, that is way too many, but do you wanna make it 31 because now i want to watch it again.","30, why is that a lot?"
"i absolutely loved that they fashioned a happy ending for him, ","he didn't die, he just kind of rode off into the sunset with his family.",expansion,and,mid,"i absolutely loved that they fashioned a happy ending for him, and he didn't die, he just kind of rode off into the sunset with his family.","Yeah, as I watched that last film he was in, I kept waiting for the character to get killed off."
"i won't say exotic, ",seeing them drifting and whatnot on tokyo streets is very interesting.,comparison,but,mid,"i love the tokyo drift one! it actually has a different setting. i won't say exotic, but seeing them drifting and whatnot on tokyo streets is very interesting.",Do you have any particular ones you love? And Why?
"call me bias, i think it is ",it is the last movie paul walker was in prior to his accident.,contingency,because,mid,"call me bias, i think it is because it is the last movie paul walker was in prior to his accident.",Why do you like it better than the others?
