arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"well, not to bring up christian bale again, ",he was a great batman.,comparison,but,mid,"well, not to bring up christian bale again, but he was a great batman.","Yeah, Ben Affleck couldn't have saved that movie, even if he was a decent Batman."
"it's bold, ","i just watched braveheart for like the 20th time, and i'm fired up!",comparison,but,mid,"it's bold, but i just watched braveheart for like the 20th time, and i'm fired up! freeeeeeeedom!",That's kind of a bold statement.
"pulp fiction is a fine movie, ",it doesn't get the blood pumping like braveheart.,comparison,but,mid,"pulp fiction is a fine movie, but it doesn't get the blood pumping like braveheart.",How about Pulp Fiction.
"i believe it, ",instead of boring dialogue it was packed with combat and battles and stuff.,contingency,because,mid,"i believe it, because instead of boring dialogue it was packed with combat and battles and stuff.",I heard the script from Braveheart was only 30 pages long.
"ok, i guess it wasn't boring.",braveheart is still better.,comparison,but,begin,"ok, i guess it wasn't boring. but braveheart is still better.",Name one.
"they may take your life, ",they'll never take your freedom to have terrible taste in movies!,comparison,but,mid,"they may take your life, but they'll never take your freedom to have terrible taste in movies!","OK, I guess it wasn't boring. But Braveheart is still better."
i liked them too ,im more a captain america fan.,comparison,but,mid,i liked them too but im more a captain america fan.,"I like them as well, I like the Iron Man movies the most."
"i like him, ",i like al pacino better,comparison,but,mid,"i like him, but i like al pacino better",Kurt Russell
"i don't hate all of the sequels, ",i do agree they were not on par with the original.,comparison,but,mid,"i don't hate all of the sequels, but i do agree they were not on par with the original.","If only they would have left it alone, or actually made sequels that made sense."
and so interesting ,gal gadot was actually pregnant when shooting some of the scenes.,contingency,because,mid,it was excellent! and so interesting because gal gadot was actually pregnant when shooting some of the scenes.,Was it really good?
"there's a lot of classic music, ",it's all incredibly epic.,comparison,but,mid,"there's a lot of classic music, but it's all incredibly epic. not your classical music at a picnic with your grandparents.",What's the music like in the movie?
"might not be ""mexican cinema"" per say, ",i think i'll understand even more about iñarratu by watching the movie!,comparison,but,mid,"might not be ""mexican cinema"" per say, but i think i'll understand even more about iñarratu by watching the movie!","Oh, for sure. I haven't stopped thinking about it since the day I saw it."
I much prefer Madonna in the role.,madonna can't even act!,comparison,but,begin,but madonna can't even act!,"I know, with Sandra Bullock. I much prefer Madonna in the role."
"that was a mess, ",it wasn't madonna's fault!,comparison,but,mid,"that was a mess, but it wasn't madonna's fault! blame beatty!","Look, as long as I never have to sit through Dick Tracy again, I'll be happy."
they mixed up some of the characteristics ,it still held onto the same essence of what we know about the power rangers.,comparison,but,mid,i would say so. i really enjoyed the new young cast they chose for the modern day power rangers. they mixed up some of the characteristics but it still held onto the same essence of what we know about the power rangers.,So would you say they represented the Power Rangers well with this new cast and how they made the movie?
oh that's interesting.,they made the black ranger asian.,contingency,so,begin,"oh that's interesting. so they made the black ranger asian. that's funny, but definitely goes against some stereotypical expectations.",Well remember the original power rangers had Trini and Kimberly as the Yellow and Pink Rangers. Trini was Asian. In the movie Trini is not Asian and so the Asian represented Ranger was the black ranger this time and he was male.
"that's funny, ",definitely goes against some stereotypical expectations.,comparison,but,mid,"oh that's interesting. so they made the black ranger asian. that's funny, but definitely goes against some stereotypical expectations.",Well remember the original power rangers had Trini and Kimberly as the Yellow and Pink Rangers. Trini was Asian. In the movie Trini is not Asian and so the Asian represented Ranger was the black ranger this time and he was male.
"to be honest, she did a good job of playing the original rita, ",the tone of the movie was a little more serious.,comparison,but,mid,"to be honest, she did a good job of playing the original rita, but the tone of the movie was a little more serious. it reminded me of the breakfast club in some ways.",What was wrong with Elizabeth Banks version of Rita?
"that's exactly it, and it's funny you mention detention, ",that's who they all basically meet and come together.,contingency,because,mid,"that's exactly it, and it's funny you mention detention, because that's who they all basically meet and come together.",A group of delinquents serving detention learn about each other and become friends?
i would say about 70% of the movie was about the kids backgrounds ,"then when they found the stones, how they dealt with their new powers.",expansion,and,mid,"honestly the movie was very centralized around the characters. i would say about 70% of the movie was about the kids backgrounds and then when they found the stones, how they dealt with their new powers.",What did you think of the action sequences? Was there a lot of fighting and I can't wait to see how the Zords play into this as well as Megazord!
"i agree, ",there is a little bit too much love story in it for me.,comparison,but,mid,"i agree, but there is a little bit too much love story in it for me.","Yes, it is a pretty good film."
"it was made in 1970, ",it is a good one.,comparison,but,mid,"it was made in 1970, but it is a good one.",How old is the movie?
sure i have see movies after that ,that was the last one in a movie theater.,comparison,but,mid,sure i have see movies after that but that was the last one in a movie theater.,Really? You have not seen anything after that?
you have to take out a small loan for to buy tickets ,then if you want snacks your kids can no longer go to college.,expansion,and,mid,"you have to take out a small loan for to buy tickets and then if you want snacks your kids can no longer go to college. seriously, it is just too expensive when movies at home are cheap and more convenient.",What is the first reason?
it makes me feel motion sick ,of the damage.,contingency,because,mid,my hearing has been damaged and the sound from the movie is too loud. it makes me feel motion sick because of the damage.,Any other reasons?
the fact that kubrick had a special lens made just for the film ,it had such a wide aperture that the candlelit scenes had no other lighting than the candles.,expansion,and,mid,the fact that kubrick had a special lens made just for the film and it had such a wide aperture that the candlelit scenes had no other lighting than the candles.,Sounds good. What is so special about it to you?
i liked it ,of the comedy in it.,contingency,because,mid,i liked it because of the comedy in it.,This movie has a lot of action in it.
"yes, the movies are marketed towards kids, ",they are great.,comparison,but,mid,"yes, the movies are marketed towards kids, but they are great.",It is weird that even as an adult I really like those movies.
"i think those might be better movies than the adam sandler movies, ",i think the sandler ones are more re-watchable.,comparison,but,mid,"i think those might be better movies than the adam sandler movies, but i think the sandler ones are more re-watchable.","My answer is kind of similar - It's the early Judd Apatow movies. 40 Year old Virgin, Knocked Up, Superbad."
"it was definitely weird, ",i thought it was hilarious.,comparison,but,mid,"it was definitely weird, but i thought it was hilarious.",I guess. It just got too weird for me at a certain point.
"i've seen the show and the movie, ",i don't follow the manga.,comparison,but,mid,"i've seen the show and the movie, but i don't follow the manga.",Have you seen Attack on Titan?
"it was, ",in very select theaters.,comparison,but,mid,"it was, but in very select theaters.",How'd you see the movie? It wasn't released.
i saw it ,had to do an illegal stream to see it.,comparison,but,mid,i saw it but had to do an illegal stream to see it.,"It was, but in very select theaters."
"me too, ",the technology to do that makes no sense.,comparison,but,mid,"me too, but the technology to do that makes no sense.",I like that the other human civilizations are the ones making and sending the Titans.
the colossal titan was great when he emerged ,"he was ""steaming"" like he was just made.",contingency,because,mid,"the colossal titan was great when he emerged because he was ""steaming"" like he was just made.",Did you like the live-action Titans and how they looked?
"i don't want to sound improper, ",japanese shows and movies are full of over-acting.,comparison,but,mid,"it's the acting. i don't want to sound improper, but japanese shows and movies are full of over-acting.","The visuals overall were really well-done, but something lacked."
it sounds good ,is it very dated considering that it was made in the early 1970s?,comparison,but,mid,it sounds good but is it very dated considering that it was made in the early 1970s?,Yes that's true. People could get stranded in the backwoods somewhere and stumble upon some maniacs.
"there was a remake about a decade ago, ",the original is better.,comparison,but,mid,"no, i think it absolutely holds up. there was a remake about a decade ago, but the original is better.",It sounds good but is it very dated considering that it was made in the early 1970s?
"yes, some friends wanted to go see that in the theater ",we saw something else.,comparison,but,mid,"yes, some friends wanted to go see that in the theater but we saw something else. who was in that?","No, I think it absolutely holds up. There was a remake about a decade ago, but the original is better."
i was really looking forward to watching ghost in the shell ,the reviews have me questioning if i should watch it in theaters or wait for the home releases.,comparison,but,mid,i was really looking forward to watching ghost in the shell but the reviews have me questioning if i should watch it in theaters or wait for the home releases.,I think you'll enjoy it. A classic slasher film and a more tense psychological thriller.
"of course it left some details out, ",it's to be expected because of time constrains.,comparison,but,mid,"i read the manga and also saw the original. i thought the movie did a very accurate and good job in presenting the materials. of course it left some details out, but it's to be expected because of time constrains.",I didn't pay too much attention to all that noise just heard the news. I'm really more interested in the movie since I loved the 1995 Animation as well as the manga book on it.
"of course it left some details out, but it's to be expected ",of time constrains.,contingency,because,mid,"i read the manga and also saw the original. i thought the movie did a very accurate and good job in presenting the materials. of course it left some details out, but it's to be expected because of time constrains.",I didn't pay too much attention to all that noise just heard the news. I'm really more interested in the movie since I loved the 1995 Animation as well as the manga book on it.
"no, it certainly has action, ",it also gives you some good depth to the characters.,comparison,but,mid,"no, it certainly has action, but it also gives you some good depth to the characters. i thought scarlett did a fantastic job playing the major.",That sounds really interesting. I like it when they give us some depth to the characters. I was thinking this was going to be just an action flick with not much else worth of substance.
"i'm not going to spoil it for you, ","you're not going to get the puppet master from the original, but what they do here is very interesting.",comparison,but,mid,"i thought the villain was okay. i'm not going to spoil it for you, but you're not going to get the puppet master from the original, but what they do here is very interesting.",I remember watching the trailers and thinking it looked really polished and lifelike. I can't wait to see it. How was the villain?
"i'm not going to spoil it for you, but you're not going to get the puppet master from the original, ",what they do here is very interesting.,comparison,but,mid,"i thought the villain was okay. i'm not going to spoil it for you, but you're not going to get the puppet master from the original, but what they do here is very interesting.",I remember watching the trailers and thinking it looked really polished and lifelike. I can't wait to see it. How was the villain?
"it came out on april 14, 2017. ",if you want to see it you might have to wait until it comes out on video now.,contingency,so,mid,"it came out on april 14, 2017. so if you want to see it you might have to wait until it comes out on video now.",Ya I really want to go now. When did it first come out?
"samuel's part wasn't that major in it, ",i love all spike lee films.,comparison,but,mid,"samuel's part wasn't that major in it, but i love all spike lee films.",How do you feel about Do the Right Thing by Spike Lee?
this one's depraved too.,it doesn't take itself so seriously.,comparison,but,begin,yes. this one's depraved too. but it doesn't take itself so seriously. it's like it knows it's a b movie.,"The Eastwood one was sexy, but morbid. This soldier hides at a girl's school, and the women all fight over him. Kind of depraved."
It's like it knows it's a B movie.,"it's not eastwood, obviously.",contingency,so,begin,"so it's not eastwood, obviously. who plays the man?",Yes. This one's depraved too. But it doesn't take itself so seriously. It's like it knows it's a B movie.
And there are good women's parts.,"it's not so much about how they all want him, and they turn bitter and strange about it?",contingency,so,begin,"so it's not so much about how they all want him, and they turn bitter and strange about it?","Colin Farrell. He's not as creepy as Estwood was, I bet. And he's sexy, too. And there are good women's parts."
"it is, and they turn strange, ",in a more modern and self-aware way.,comparison,but,mid,"it is, and they turn strange, but in a more modern and self-aware way. they have agency; they're not passive.","So it's not so much about how they all want him, and they turn bitter and strange about it?"
this one has sex.,"it has love too, although that part doesn't really work out.",comparison,but,begin,"this one has sex. but it has love too, although that part doesn't really work out.","Oh, the old one was plenty sexy. Maybe not so graphic, though."
"but it has love too, ",that part doesn't really work out.,comparison,although,mid,"this one has sex. but it has love too, although that part doesn't really work out.","Oh, the old one was plenty sexy. Maybe not so graphic, though."
i know.,this was just a movie.,comparison,but,begin,i know. but this was just a movie.,".Yes. Life's about cooperating, mom, like you always said."
"that'd be a good one, ",i'm not sure where they would go from where things ended in the first one.,comparison,but,mid,"that'd be a good one, but i'm not sure where they would go from where things ended in the first one.",Tell me about it. I heard they might be making a sequel.
"some of them were pretty enjoyable, ",i hated the one that was supposed to be a western.,comparison,but,mid,"yes i have. some of them were pretty enjoyable, but i hated the one that was supposed to be a western.",Have you watched any of Adam Sandler's movies that premiere on Netflix.
"i feel sorry for the filmmakers, ",i think moonlight deserved it.,comparison,but,mid,"i did! i feel sorry for the filmmakers, but i think moonlight deserved it.","You heard about the Oscars fiasco, I assume?"
"i think so, too.",i did really like la la land.,comparison,but,begin,"i think so, too. but i did really like la la land.","I did! I feel sorry for the filmmakers, but I think Moonlight deserved it."
"Parts are very happy, and parts are very depressing.",it didn't flow well?,contingency,so,begin,so it didn't flow well?,"I did have some trouble with the tone changes. Parts are very happy, and parts are very depressing."
"i'm no expert, ",i thought he played very well!,comparison,but,mid,"i'm no expert, but i thought he played very well!",That's incredible! I couldn't master anything in three months.
White people aren't going to save jazz.,"john legend was in it, too?",comparison,but,begin,"but john legend was in it, too?",There's definitely that angle. White people aren't going to save jazz.
"yeah, i won't spoil too much ",there's a good twist to it.,comparison,but,mid,"yeah, i won't spoil too much but there's a good twist to it.",That's crazy! Sounds interesting though.
no they werent ,you never know.,comparison,but,mid,no they werent but you never know.,The old ones werent bad.
"i'd heard of that movie, ",never watched it.,comparison,but,mid,"i'd heard of that movie, but never watched it.",The Ring. It was so terrifying.
"it was really good, ",i'm still freaked out.,comparison,but,mid,"i'm not sure if i should recommend it or not. it was really good, but i'm still freaked out.","I'd heard of that movie, but never watched it."
"i might watch it sometime, ","only with friends, in broad daylight.",comparison,but,mid,"i might watch it sometime, but only with friends, in broad daylight.",Naomi Watts plays the lead. I didn't recognize anyone else.
it's alright ,not as good as the original.,comparison,but,mid,it's alright but not as good as the original.,I'm thinking of watching Kill Bill two. Is it good?
"it just released a month ago or so, ",i didn't hear much about it.,comparison,but,mid,"that's the movie. it just released a month ago or so, but i didn't hear much about it.","Is that the movie with Jake Gyllenhaal, Rebecca Ferguson, and Ryan Reynolds?"
"yes, that's what eventually happens, ",there are a few surprises along the way.,comparison,but,mid,"yes, that's what eventually happens, but there are a few surprises along the way. i also really enjoyed the scientific approach they took to learning about the life form.","Don't tell me, this life form becomes a threat and everyone is fearing for their lives!"
i can't spoil it for you ,it'll surprise you.,comparison,but,mid,i can't spoil it for you but it'll surprise you. i can tell you jake plays his usual character self he always plays.,"Who's the hero of the movie, Ryan or Jake?"
"i enjoyed it a lot, had mixed feelings on the ending, ",overall very entertaining.,comparison,but,mid,"he's pretty good in life. i would recommend it. i enjoyed it a lot, had mixed feelings on the ending, but overall very entertaining.",He was so terrifying in that!
it was during the day ,i was scared.,contingency,because,mid,yea! we watched​ that the other day. it was during the day because i was scared.,Did you get to see Arrival yet?
lots of extreme action that's just sort of believable ,maybe we really do have spies that advanced.,contingency,because,mid,lots of extreme action that's just sort of believable because maybe we really do have spies that advanced.,Yeah it really did!
"thanks, but i thought you liked me ","i look like that guy from the movie, ""the 300.""",contingency,because,mid,"thanks, but i thought you liked me because i look like that guy from the movie, ""the 300."" you know, the one with all the abs.","That's why I like you, Joey. Too simple to care..."
"that is exactly why i like you, joey.","you look like the actor, gerard butler, who played ""leonidas"" in the movie, ""the 300.""",contingency,because,begin,"that is exactly why i like you, joey. because you look like the actor, gerard butler, who played ""leonidas"" in the movie, ""the 300.""","Thanks, but I thought you liked me because I look like that guy from the movie, ""The 300."" You know, the one with all the Abs."
"i do think of you when i see gerard butler, ","it's not because of the movie, ""the 300.""",comparison,but,mid,"but i don't think you quite got it yet. i do think of you when i see gerard butler, but it's not because of the movie, ""the 300.""",That's what I thought.
"i do think of you when i see gerard butler, but it's not ","of the movie, ""the 300.""",contingency,because,mid,"but i don't think you quite got it yet. i do think of you when i see gerard butler, but it's not because of the movie, ""the 300.""",That's what I thought.
"you remind me of that guy, ",in another movie.,comparison,but,mid,"it's another movie. you remind me of that guy, but in another movie.",Then what is it?
phantom of the opera?,you never seen me in a cape.,comparison,but,begin,phantom of the opera? but you never seen me in a cape.,Phantom of the Opera.
"there is an element of romance in it, ",it is comedic and overdone.,comparison,although,mid,"i think so, actually! there is an element of romance in it, although it is comedic and overdone.","I've heard it has some romance aspects, too. Would it be a good date movie?"
"There is an element of romance in it, although it is comedic and overdone.",it has sort of a monty python vibe?,contingency,so,begin,so it has sort of a monty python vibe?,"I think so, actually! There is an element of romance in it, although it is comedic and overdone."
"yeah, *laughs* it's super violent ",such a great movie.,comparison,but,mid,"yeah, *laughs* it's super violent but such a great movie. one of my all time favorites.","Hmm, soumds interesting ... Is it really violent though ?"
"yes, i usually dont choose movies like that ",im sure ill like it.,comparison,but,mid,"yes, i usually dont choose movies like that but im sure ill like it.",Even City of God? You sure ?
"he's probably the main guy, ","brando plays his father as an old man, and deniro plays his father as a young man.",comparison,but,mid,"al pacino is michael corleone in both movies. he's probably the main guy, but brando plays his father as an old man, and deniro plays his father as a young man.",Who is the main actor?
"not sure yet,",depends on what is showing.,comparison,although,mid,"not sure yet,although depends on what is showing.","hi kenny,still up for the cinema tomorrow?"
i had thought same ,the trialer looks quite intriguing.,comparison,but,mid,i had thought same but the trialer looks quite intriguing.,the mummy ? thought the mummies series is done with.
yeah all part from 1 to 4 was.,who's the main act to watch out for?,contingency,so,begin,yeah all part from 1 to 4 was. so who's the main act to watch out for?,i had thought same but the trialer looks quite intriguing.
so what time do i come over to yours ,we go se it together since it seems you're 100% sure of going.,contingency,so,mid,so what time do i come over to yours so we go se it together since it seems you're 100% sure of going.,"oh Alex Kurtzman,ive seen some of his movies and he's not bad."
"i knew going in about the reviews, ",i enjoyed it.,comparison,but,mid,"i knew going in about the reviews, but i enjoyed it.",How did you like it? I heard it got bad reviews.
i know people that won't go to a movie ,he is in it.,contingency,because,mid,tom cruise's career has gone downhill the last several years. i know people that won't go to a movie because he is in it.,"I knew going in about the reviews, but I enjoyed it."
"i won't, ",you should really go see it.,comparison,but,mid,"i won't, but you should really go see it. i thought it was both entertaining and insightful.","No, I haven't gotten to see it yet. Don't spoil it for me!"
"okay, don't tell me too much about the plot, ",how does it comment on race relations?,comparison,but,mid,"okay, don't tell me too much about the plot, but how does it comment on race relations?","This black guy goes home with his white girlfriend to meet her family, and it's just really uncomfortable. It kind of gets out of hand."
"many of the things that the white characters say and do are straight out of real life, ","in the context of a horror movie, it's easier to see how damaging they are from the black protagonist's perspective.",comparison,but,mid,"many of the things that the white characters say and do are straight out of real life, but in the context of a horror movie, it's easier to see how damaging they are from the black protagonist's perspective.",How does that play out in the movie?
"i like dark humor, ",that's probably right up my alley.,contingency,so,mid,"i like dark humor, so that's probably right up my alley.","Oh, it was definitely a comedy as well as a horror film. There's a lot of dark humor. No pun intended."
go see it ,we can talk more about the social commentary.,contingency,so,mid,definitely! go see it so we can talk more about the social commentary.,"I like dark humor, so that's probably right up my alley."
Sometimes a love scene destroys a good movie.,i thought the scene where the girl was washing her hair and tom cruise came to say good bye was stupid.,comparison,but,begin,but i thought the scene where the girl was washing her hair and tom cruise came to say good bye was stupid. why did they have that there? it didn't make sense.,Yeah. I'm glad that they didn't have any love scenes. Sometimes a love scene destroys a good movie.
Cruise wasn't.,only the boss received the satisfaction of being killed with the sword.,comparison,but,begin,but only the boss received the satisfaction of being killed with the sword. nobody else did.,"Well, all the samurais were looking for a death in battle. Cruise wasn't."
i thought the same thing ,it's really not too spooky.,comparison,but,mid,i thought the same thing but it's really not too spooky.,I'm afraid it'll be too scarry.
well i don't want to spoil it ,there's this part where he's in a tank with eels that creeped me out.,comparison,but,mid,well i don't want to spoil it but there's this part where he's in a tank with eels that creeped me out.,"Oh okay, what was the creepiest part?"
"i love gamora nebula, ",their whole existence in the movie had no meaning.,comparison,but,mid,"i love gamora nebula, but their whole existence in the movie had no meaning.","No, I'm an optimist. Keep going."
i was ok with it ,i can see it being long.,comparison,but,mid,i was ok with it but i can see it being long.,"Yea, also in the beginning before he meets X23."
"me too, it was during the anti-vietnam era ",there were some references of that in the movie.,contingency,so,mid,"me too, it was during the anti-vietnam era so there were some references of that in the movie.",I really enjoyed that the time setting was in the 1970s.
haha i wouldn't say he's mine ,he's pretty great.,comparison,but,mid,haha i wouldn't say he's mine but he's pretty great.,"Definitely, King Kong is my hero."
"i know, ","i thought it was pretty good, but not his best.",comparison,but,mid,"i know, but i thought it was pretty good, but not his best.",It's been awhile since Tom Cruise has been in a new movie.
"i know, but i thought it was pretty good, ",not his best.,comparison,but,mid,"i know, but i thought it was pretty good, but not his best.",It's been awhile since Tom Cruise has been in a new movie.
"well, tom cruise and jake johnson are soldiers, ",they are a bit corrupted.,comparison,but,mid,"well, tom cruise and jake johnson are soldiers, but they are a bit corrupted. they like to steal antique artifacts.",What's the movie about?
"oh, it's not a comedy, it's an action movie.",", they did incorporate a bit of humor.",comparison,but,begin,"oh, it's not a comedy, it's an action movie. but, they did incorporate a bit of humor. i thought it was a good touch.",Really? I didn't really think it would be a comedy.
"yes, you're right.",", it's an okay movie, worth a watch.",comparison,but,begin,"yes, you're right. but, it's an okay movie, worth a watch.","True, I believe there was a romance that developed for Brendan Fraser in ""The Mummy"" too."
i know.,i love his movies and want more from him.,comparison,but,begin,i know. but i love his movies and want more from him.,I don't know! He has been busy with Twin Peaks lately.
he tends to stick to the same sort of character ,that was a departure for him.,contingency,so,mid,i know. he tends to stick to the same sort of character so that was a departure for him.,I like seeing him in a comical yet serious role.
"i agree, its pixar, so they still get the laughs in, ",the overall message is a good one.,comparison,but,mid,"i agree, its pixar, so they still get the laughs in, but the overall message is a good one.",I think it is a movie that every parent should watch with their kid.
"i agree, its pixar, ","they still get the laughs in, but the overall message is a good one.",contingency,so,mid,"i agree, its pixar, so they still get the laughs in, but the overall message is a good one.",I think it is a movie that every parent should watch with their kid.
"yes, i did ",of all the constant reboots.,contingency,because,mid,"yes, i did because of all the constant reboots.",I thought you hated the Spider-Man movies.
"i can see how that would upset you, ",what's different now?,contingency,so,mid,"i can see how that would upset you, so what's different now?","Seriously, I don't need a new actor playing Spiderman every year."
"because you had all the marvel characters like wolverine, iron man, thor ","whatnot in a completely different box than spiderman, even though they weren't supposed to be.",expansion,and,mid,"because you had all the marvel characters like wolverine, iron man, thor and whatnot in a completely different box than spiderman, even though they weren't supposed to be.",Why does that matter.
now marvel has the rights to spiderman back ,he can be put in all the marvel movies.,contingency,so,mid,now marvel has the rights to spiderman back so he can be put in all the marvel movies.,So what's changed?
"i haven't seen it yet, ",i heard it has a lot of thriller elements and not so much monster elements.,comparison,but,mid,"i haven't seen it yet, but i heard it has a lot of thriller elements and not so much monster elements.",That's the one. I love Mary Elizabeth Winstead and when I saw that she was starring in this I knew I had to catch it. It was so good!
"yeah it's quite interesting because you think he's the bad guy, ",the whole mystery is he believes the world has just ended up at ground level that's why he's hiding in the shelter.,comparison,but,mid,"yeah it's quite interesting because you think he's the bad guy, but the whole mystery is he believes the world has just ended up at ground level that's why he's hiding in the shelter.",Wow I didn't realize John Goodman was the bad guy! He's such a good actor I can see him playing this role well.
yeah it's quite interesting ,"you think he's the bad guy, but the whole mystery is he believes the world has just ended up at ground level that's why he's hiding in the shelter.",contingency,because,mid,"yeah it's quite interesting because you think he's the bad guy, but the whole mystery is he believes the world has just ended up at ground level that's why he's hiding in the shelter.",Wow I didn't realize John Goodman was the bad guy! He's such a good actor I can see him playing this role well.
don't spoil it for me ,does it at least end more with a happy ending then cloverfield?,comparison,but,mid,don't spoil it for me but does it at least end more with a happy ending then cloverfield?,I loved it! I'm going to watch it again. The suspense element and the mystery of guessing how it would turn out had me on the edge of my seat the whole way.
i'm not going to spoil it ,"i'll say one thing, the last act is definitely a surprise!",comparison,but,mid,"i'm not going to spoil it but i'll say one thing, the last act is definitely a surprise! you'll enjoy it.",Don't spoil it for me but does it at least end more with a happy ending then Cloverfield?
