arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"they made a great team in that film, ",they were both such strong characters and personalities.,contingency,because,mid,"they made a great team in that film, because they were both such strong characters and personalities.","Who was played by the quintessential Irish lass, Maureen O'Hara."
and that film had one of the best fights ever - going through the entire town ,they ended it by shaking hands.,temporal,before,mid,and that film had one of the best fights ever - going through the entire town before they ended it by shaking hands. iconic!,"They made a great team in that film, because they were both such strong characters and personalities."
"i have a lot of favorite john wayne westerns, ",i think rio bravo would be in the top 2 or 3.,comparison,but,mid,"i have a lot of favorite john wayne westerns, but i think rio bravo would be in the top 2 or 3.",And that film had one of the best fights ever - going through the entire town before they ended it by shaking hands. Iconic!
"it was in norwegian, and the wave happened ",of an avalanche.,contingency,because,mid,"it was in norwegian, and the wave happened because of an avalanche.","Oh, that's cool. Tell me more."
"i saw it on netflix, ",i'm sure you could rent it online somewhere too.,comparison,but,mid,"i saw it on netflix, but i'm sure you could rent it online somewhere too.",It sounds pretty good. Where can I go to watch it?
"not really, ",it's awfully creepy in certain parts.,comparison,but,mid,"not really, but it's awfully creepy in certain parts.",Does it scare you as an adult?
oh yeah.,it seems like only at the beggining.,comparison,but,begin,oh yeah. but it seems like only at the beggining.,Hm. I guess Wonder Woman did.
i didn't quite like it ,it was a nice way to set up for the next movie and the entire series of films.,comparison,but,mid,i didn't quite like it but it was a nice way to set up for the next movie and the entire series of films.,Did you like the ending.
i agree not the best ending ,did what it was supposed to.,comparison,but,mid,i agree not the best ending but did what it was supposed to.,I didn't quite like it but it was a nice way to set up for the next movie and the entire series of films.
i know it may sound silly ,dumbo gets to me.,comparison,but,mid,i know it may sound silly but dumbo gets to me.,But if you had to choose one.
"like you many, ","one of the ultimate tearjerkers for me is, my girl.",comparison,but,mid,"like you many, but one of the ultimate tearjerkers for me is, my girl.",what film brings you to tears?
it's great ,he steals this jewel and like nature gets mad and...,contingency,because,mid,he's like part man and part god. it's great because he steals this jewel and like nature gets mad and...,Whats a demi-god?
it's animated so you dont really see the rock ,you hear his voice.,comparison,but,mid,"well, it's hard to explain. it's animated so you dont really see the rock but you hear his voice.",Your confusing me. You said it was about a girl?
"i know this is cheesy, ",i have always been a sucker for romantic comedies.,comparison,but,mid,"i know this is cheesy, but i have always been a sucker for romantic comedies.","You said he wasn't in it, sheesh!"
"well, there's"" sleepless in seatle"", """"you've got mail ","the one i really kind of like is ""joe versus the volcano"".",expansion,and,mid,"well, there's"" sleepless in seatle"", """"you've got mail and the one i really kind of like is ""joe versus the volcano"".  i'm sure there are some other ones i can't remember.",Which ones are you talking about?
i do not know ,i am sure it will be a block buster.,comparison,but,mid,i do not know but i am sure it will be a block buster.,I wonder what Disney will think up next?
"i knew i recognized the voice, ",didn't figure it out myself until after the movie.,comparison,but,mid,"nathan fillion from firefly was one of the voices.  i knew i recognized the voice, but didn't figure it out myself until after the movie.",I do that a lot with cartoons too.
I wanted to get out my phone and look it up.,you were good and waited until after the movie?,comparison,but,begin,but you were good and waited until after the movie?,It did.  I wanted to get out my phone and look it up.
"i wouldn't say so, ",some might parts a bit corny.,comparison,but,mid,"i wouldn't say so, but some might parts a bit corny.",Is it too sappy?
because it focuses a lot more on creating a great spooky atmosphere ,unnerving enemy than any other horror movie i've ever seen.,expansion,and,mid,halloween. because it focuses a lot more on creating a great spooky atmosphere and unnerving enemy than any other horror movie i've ever seen.,What is your favorite horror movie?
"i take the second as canon because it directly continues the story and i take h20 as canon for the same reason, ",i don't quite believe a lot of what they ask you to believe for the others.,comparison,but,mid,"yes and no. i take the second as canon because it directly continues the story and i take h20 as canon for the same reason, but i don't quite believe a lot of what they ask you to believe for the others.",Does that mean you don't take the Halloween sequels as canon?
i take the second as canon ,"it directly continues the story and i take h20 as canon for the same reason, but i don't quite believe a lot of what they ask you to believe for the others.",contingency,because,mid,"yes and no. i take the second as canon because it directly continues the story and i take h20 as canon for the same reason, but i don't quite believe a lot of what they ask you to believe for the others.",Does that mean you don't take the Halloween sequels as canon?
i take the second as canon because it directly continues the story ,"i take h20 as canon for the same reason, but i don't quite believe a lot of what they ask you to believe for the others.",expansion,and,mid,"yes and no. i take the second as canon because it directly continues the story and i take h20 as canon for the same reason, but i don't quite believe a lot of what they ask you to believe for the others.",Does that mean you don't take the Halloween sequels as canon?
It is definitely the creepiest horror movie mask ever.,the one they used in the later movies wasn't that good.,comparison,but,begin,but the one they used in the later movies wasn't that good.,"Yeah, it's amazing how well it turned out. It is definitely the creepiest horror movie mask ever."
"i think they had a great basis to start with, going further into the psyche of michael as a child, ",they just completely misstepped and turned it into a joke.,comparison,but,mid,"i think they had a great basis to start with, going further into the psyche of michael as a child, but they just completely misstepped and turned it into a joke. the sequel made it much worse.",What do you think about the Halloween reboots?
"it's a far long shot of it ever happening for many reasons, ",it's what i'd most want out of the series.,comparison,but,mid,"it's a far long shot of it ever happening for many reasons, but it's what i'd most want out of the series. it's something new and fresh and we don't have enough female heroes and villains in horror movies.","I'm not sure if Jamie Lee Curtis could reprise her role to do that movie, though."
"i'm not sure that was ever solidified, ",if they want to return to an alternate reality to make a great movie far be it from be to stop them.,comparison,but,mid,"i'm not sure that was ever solidified, but if they want to return to an alternate reality to make a great movie far be it from be to stop them.","Jamie was also basically retconned out of the series, right?"
I love the story behind her.,it told you how she came to be?,contingency,so,begin,so it told you how she came to be?,"Oh my gosh, it was awesome. I love the story behind her."
it's actually a foreign movie ,you probably won't know the actors.,contingency,so,mid,it's actually a foreign movie so you probably won't know the actors.,"No, who's in that?"
"it the movie they speak dutch, i believe...",it's easy to find one with english subtitles.,comparison,but,mid,"it the movie they speak dutch, i believe...but it's easy to find one with english subtitles.",What language is it in?
it actually did over 4 million in the us ,"it's not like no one has ever heard of it, you just rent it online.",contingency,so,mid,"it actually did over 4 million in the us so it's not like no one has ever heard of it, you just rent it online.","If it's foreign, how can we see it?"
i'll check it out ,what is your favorite part of the whole movie?,comparison,but,mid,i'll check it out but what is your favorite part of the whole movie?,"It actually did over 4 million in the US so it's not like no one has ever heard of it, you just rent it online."
i like the matrix too ,i'm more of a comedy fan,comparison,but,mid,i like the matrix too but i'm more of a comedy fan,So my favorite movie is the Matrix what about you
what is a few actors that i like ,mainly just comedy in general something to make me laugh,comparison,but,mid,what is a few actors that i like but mainly just comedy in general something to make me laugh,Yeah you're right so what kind of comedy movies do you like or do you like certain actors
"they do all kinds of electrical stuff, ",the focus is on lighting.,comparison,but,mid,"presumably, yes, as it covers all the stuff they do. they do all kinds of electrical stuff, but the focus is on lighting.",Is that where we get gaffer tape?
"like, the lead sound engineer complains ",the foley guy is doing his job for him?,contingency,because,mid,"so there wouldn't be a labor issue? like, the lead sound engineer complains because the foley guy is doing his job for him?","That might count. Probably. I mean, it's not going to be that clear cut all the time. Depends on context."
"no, probably not -- ",", you know, it's hard to generalize.",comparison,but,mid,"no, probably not -- but, you know, it's hard to generalize. it depends on what's happening.","So there wouldn't be a labor issue? Like, the lead sound engineer complains because the foley guy is doing his job for him?"
"it sounds ridiculous, ",it's kind of like civil litigation -- you need to protect your space or else other people will take it over and claim precedent for when you failed to stop someone before.,comparison,but,mid,"it sounds ridiculous, but it's kind of like civil litigation -- you need to protect your space or else other people will take it over and claim precedent for when you failed to stop someone before.","I know that sometimes people flip out if another crew member, like, moves a cup when they're not supposed to."
"it sounds ridiculous, but it's kind of like civil litigation -- you need to protect your space ",else other people will take it over and claim precedent for when you failed to stop someone before.,expansion,or,mid,"it sounds ridiculous, but it's kind of like civil litigation -- you need to protect your space or else other people will take it over and claim precedent for when you failed to stop someone before.","I know that sometimes people flip out if another crew member, like, moves a cup when they're not supposed to."
yeah i did ,some parts i rolled my eyes at.,comparison,but,mid,yeah i did but some parts i rolled my eyes at.,You didnt find it hilarious?
theres monsters and dragons,each movie was like roughly 3 hours,comparison,but,begin,but each movie was like roughly 3 hours,lord of the rings is exciting though. theres monsters and dragons
"i remember the name, ",not what it was about.,comparison,but,mid,"i remember the name, but not what it was about.",Do you remember the movie Holes?
and the only reason they weren't killed was ,of how many onions they hate.,contingency,because,mid,and the only reason they weren't killed was because of how many onions they hate.,"Yeah, when Zero and Stanley found the treasure and were covered with them."
two wrongs don't make a right ,"three rights make a left""",comparison,but,mid,"""remember danny. two wrongs don't make a right but three rights make a left""",enough said
"i think so many people enjoyed it, ",it's simply something different.,contingency,because,mid,"i think so many people enjoyed it, because it's simply something different.","Same here! Once the credits started rolling and the jokes began, I had an idea of what kind of a movie it was going to be."
i definitely hope so ,all we can do is wait and see.,comparison,but,mid,i definitely hope so but all we can do is wait and see.,Do you think the sequel will live up to the original?
i think most people like the later ones ,i kind of enjoy the beginning.,comparison,but,mid,that's hard.  i think most people like the later ones but i kind of enjoy the beginning.,Which one is your favorite?
they wanted it to be darker to show that things were becoming more serious.,i agree the first one really is more feel good.,comparison,but,begin,they wanted it to be darker to show that things were becoming more serious.  but i agree the first one really is more feel good.,I guess not and Prisoner of Azkaban is pretty dark.
me too.,i suppose there is only so many subjects you can pack into one movie.,comparison,but,begin,me too.  but i suppose there is only so many subjects you can pack into one movie.,I wish the later movies has more Quidditch in them.
i was in a definite funk ,this will keep them going for me.,comparison,but,mid,i was in a definite funk but this will keep them going for me.,Yeah.  I was pretty bummed at the end of Deathly Hallows.
i don't know if it was a remake ,it had the same name as another movie made earlier.,comparison,but,mid,i don't know if it was a remake but it had the same name as another movie made earlier.,"I saw that. Actually, I think that was a remake."
"sean is great in everything, ",she may have stolen the movie in the jumpsuit laser scene.,comparison,but,mid,"sean is great in everything, but she may have stolen the movie in the jumpsuit laser scene.",She was good in that. Sean connery was great as well.
"she did like to read and imagine things, ",i believe her father was her main concern.,comparison,but,mid,"i suppose that she was curious about the castle. she did like to read and imagine things, but i believe her father was her main concern.",Do you think that her courage was just out of love for her father or was she also curious about the castle?
the set design and costuming was like the 1800's ,they talked about the plague which was definitely before the 1800's.,comparison,but,mid,"well, for one thing the live action movie had a whole bunch of mixed up time periods. the set design and costuming was like the 1800's but they talked about the plague which was definitely before the 1800's.",Why not?
"no, i prefer the animated movie ",i am not a huge fan of beauty and the beast.,comparison,but,mid,"no, i prefer the animated movie but i am not a huge fan of beauty and the beast.","Yes, actually I did notice that. Did you like the live action movie better than the animated one?"
i don't like it that people do that either ,it is often the truth in real life.,comparison,but,mid,i don't like it that people do that either but it is often the truth in real life. that is very sad to me.,I don't like the reminder that people can be so cruel to only focus on outward appearances.
it's funny ,charlie is scared and tries to get out of it the entire movie.,contingency,because,mid,charlie day and ice cube. it's funny because charlie is scared and tries to get out of it the entire movie.,"Sounds pretty straight forward, who are the actors?"
well it all started ,"charlie ratted out ice cube about something that happened to a student, the teacher threatened to fire them both, so charlie told the truth.",contingency,because,mid,"well it all started because charlie ratted out ice cube about something that happened to a student, the teacher threatened to fire them both, so charlie told the truth.",What does he do to get out of it?
"oh, it's not, ",ice cube had his reasons.,comparison,but,mid,"oh, it's not, but ice cube had his reasons.",That doesn't seem fair.
"he tries bribing a student into saying nothing happened, he calls the police, ",he even tries to frame ice cube by planting drugs in his class.,expansion,and,mid,"he tries a few things. he tries bribing a student into saying nothing happened, he calls the police, and he even tries to frame ice cube by planting drugs in his class.",So what does Charlie do to escape the fight?
"kind of, there are a couple of times where ice cube admits that he changed his mind, ","then because of the new things charlie did, it's back on.",comparison,but,mid,"kind of, there are a couple of times where ice cube admits that he changed his mind, but then because of the new things charlie did, it's back on.",I'm guessing each of these things ends up making things worse.
"kind of, there are a couple of times where ice cube admits that he changed his mind, but then ","of the new things charlie did, it's back on.",contingency,because,mid,"kind of, there are a couple of times where ice cube admits that he changed his mind, but then because of the new things charlie did, it's back on.",I'm guessing each of these things ends up making things worse.
"he gets beat up pretty bad, ",he never gives up.,comparison,but,mid,"well, he's just determined that's all. he gets beat up pretty bad, but he never gives up.",How?
i wasn't too scared by the first one ,it was one of the first of its kind so i'm excited to see what they'll do with that.,comparison,but,mid,i wasn't too scared by the first one but it was one of the first of its kind so i'm excited to see what they'll do with that.,I'm also looking forward to the remake of IT.
i wasn't too scared by the first one but it was one of the first of its kind ,i'm excited to see what they'll do with that.,contingency,so,mid,i wasn't too scared by the first one but it was one of the first of its kind so i'm excited to see what they'll do with that.,I'm also looking forward to the remake of IT.
"he didn't really go for explicit gory stuff - it was more about suggestion, ",letting the viewer's mind fill in all the scary details.,expansion,and,mid,"he didn't really go for explicit gory stuff - it was more about suggestion, and letting the viewer's mind fill in all the scary details.",Why do you think that is?
"the cuts were chosen very carefully to give that impression, ",it's all suggestion.,comparison,but,mid,"ah, but the knife never actually penetrates her skin. the cuts were chosen very carefully to give that impression, but it's all suggestion.","But in Psycho, we watch Janet Leigh get stabbed to death in the shower! Like a million times?"
"i thought the birds was really creepy, mostly ",you never actually find out what makes the birds turn evil and attack people.,contingency,because,mid,"i thought the birds was really creepy, mostly because you never actually find out what makes the birds turn evil and attack people.",What are some of your favorite Hitchcock films?
that's why the film is so disturbing - it takes something normal ,harmless like a sparrow and turns it into a killing machine.,expansion,and,mid,that's why the film is so disturbing - it takes something normal and harmless like a sparrow and turns it into a killing machine.,"I have a parakeet at home - I would be pretty nervous if I thought she might attack me sometime, right out of the blue."
but she was totally believable as grant's mom ,she made you believe her in the role.,contingency,because,mid,but she was totally believable as grant's mom because she made you believe her in the role. i loved her sass in both of those movies.,"Wait a minute, she and Grant were like the same age, weren't they?"
"well we just watched the first one, ",he enjoyed it.,comparison,but,mid,"well we just watched the first one, but he enjoyed it.",That's crazy! What did he think?
"yes, we're watching the original three movies ",we start on the prequels.,temporal,before,mid,"yes, we're watching the original three movies before we start on the prequels.",By the first one do you mean A New Hope?
"i mean you can say it, ",you would be a bufoon.,comparison,but,mid,"i mean you can say it, but you would be a bufoon.",Can I say Meet the Fockers?
"naw, he told ",kane pistol-whipped him at the party.,contingency,because,mid,"naw, he told because kane pistol-whipped him at the party.","Yeah but hating ass old head was all jealous of Kane, that's why he told."
i saw the trailer for it ,i kept waiting for lynda carter to show up.,comparison,but,mid,i saw the trailer for it but i kept waiting for lynda carter to show up.,"I WAS THINKING MOVE OF SEEING ""WONDER WOMAN"""
I WANT TO SEE AN ACTION MOVIE!,we can't decide which one because we don't like things about them.,comparison,but,begin,but we can't decide which one because we don't like things about them.,WAIT! YOU'RE CHANGING THE CHOICES! I WANT TO SEE AN ACTION MOVIE!
but we can't decide which one ,we don't like things about them.,contingency,because,mid,but we can't decide which one because we don't like things about them.,WAIT! YOU'RE CHANGING THE CHOICES! I WANT TO SEE AN ACTION MOVIE!
i mean i can see it done once ,this is too much,comparison,but,mid,i mean i can see it done once but this is too much,I just think every producer keeps making it worse
in the us it was bad ,internationally it made alot of money,comparison,but,mid,in the us it was bad but internationally it made alot of money,Sort of like how The Mummy did?
"that is good, ",i wish they would stop switching casts and just make a few good movies.,comparison,but,mid,"that is good, but i wish they would stop switching casts and just make a few good movies.",No it is a whole new cast and plot.
"i think i have seen him in a movie before, ",i am not too sure.,comparison,but,mid,"i think i have seen him in a movie before, but i am not too sure.",I have never heard of him. Have you?
i think i have seen him in a movie ,", but i am not too sure.",temporal,before,mid,"i think i have seen him in a movie before, but i am not too sure.",I have never heard of him. Have you?
"i am not too sure, ",it is another stan lee production.,comparison,but,mid,"i am not too sure, but it is another stan lee production.","That should be good, He is a great actor. Anyone else?"
"it's pretty dark, ",a good watch.,comparison,but,mid,"it's pretty dark, but a good watch.",I don't think I've seen that one.
there's more to it ,i don't want to spoil it.,comparison,but,mid,there's more to it but i don't want to spoil it.,That sounds interesting...
"did you know that someone else was going to play marty, ",he didn't work out?,comparison,but,mid,"me too.  did you know that someone else was going to play marty, but he didn't work out?","Right, I love that movie!"
"wow, i couldn't imagine anyone ",michael j fox as marty.,comparison,but,mid,"wow, i couldn't imagine anyone but michael j fox as marty.","Me too.  Did you know that someone else was going to play Marty, but he didn't work out?"
"i do, they aren't as good as the original, ",they are still decent movies.,comparison,but,mid,"i do, they aren't as good as the original, but they are still decent movies.","Interesting, do you enjoy the sequels as well?"
"well, you can tell that's not his main talent, ",it fits really well.,comparison,but,mid,"well, you can tell that's not his main talent, but it fits really well. and the songs are awesome!",I'm surprised that they had The Rock actually sing in the movie!
"johnson said it isn't really addressed too much, ",it may be a red herring!,comparison,but,mid,"johnson said it isn't really addressed too much, but it may be a red herring!",Do you think they will say who Rey's Parent's are in this film?
i don't know.,she did jack dude up in the end.,comparison,but,begin,i don't know. but she did jack dude up in the end.,Exactly. You know dang well that's not how it is in this day and age.
that movie is scary to me ,i have never been on a plane.,contingency,because,mid,that movie is scary to me because i have never been on a plane.,Yeah she is pretty cool.
nothing to be scared off.,if you go on one don't watch any scary plane movies before you go.,comparison,but,begin,nothing to be scared off. but if you go on one don't watch any scary plane movies before you go.,No. I haven't. Super scared.
"i might go see this one at the theatre, ",it's coming out during a prime movie month.,contingency,because,mid,"i watched it on cable on ondemand. i might go see this one at the theatre, because it's coming out during a prime movie month.",Did you go see it?
"i usually end up going to a restaurant to take a shopping break, ","between all i eat at thanksgiving and christmas, maybe i should take a movie break instead.",comparison,but,mid,"that's a good idea. i usually end up going to a restaurant to take a shopping break, but between all i eat at thanksgiving and christmas, maybe i should take a movie break instead.","In November. It's called ""Bad Moms Christmas."" I always end up going to the movie theatre when I'm out doing Christmas shopping and I get tired and need to sit down for awhile."
"this should be pretty funny, ",the moms are rebelling against all the things housewives have to do during the holidays.,contingency,because,mid,"this should be pretty funny, because the moms are rebelling against all the things housewives have to do during the holidays.","That's a good idea. I usually end up going to a restaurant to take a shopping break, but between all I eat at Thanksgiving and Christmas, maybe I should take a movie break instead."
