arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"not to sound stupid or anything, ",what is clown?,comparison,but,mid,"not to sound stupid or anything, but what is clown?","My wife bought home ""Clown"" on DVD yesterday."
clown is a story of a loving father who dons a clown outfit ,"makeup to perform at his son's sixth birthday, only to later discover that the costume--red nose and wig included--will not come off and his own personality changes in a horrific fashion.",expansion,and,mid,"clown is a story of a loving father who dons a clown outfit and makeup to perform at his son's sixth birthday, only to later discover that the costume--red nose and wig included--will not come off and his own personality changes in a horrific fashion.","Not to sound stupid or anything, but what is clown?"
"clown is a story of a loving father who dons a clown outfit and makeup to perform at his son's sixth birthday, only to later discover that the costume--red nose ",wig included--will not come off and his own personality changes in a horrific fashion.,expansion,and,mid,"clown is a story of a loving father who dons a clown outfit and makeup to perform at his son's sixth birthday, only to later discover that the costume--red nose and wig included--will not come off and his own personality changes in a horrific fashion.","Not to sound stupid or anything, but what is clown?"
i actually really enjoyed this one ,you already know  i'm also a sucker for monster movies.,comparison,but,mid,i actually really enjoyed this one but you already know  i'm also a sucker for monster movies.,It sounds like an original premise for a movie.
"sure, we have plenty of scary clown movies, ","this one was unique in that the man literally turns into the clown, against his own will, as the suit and decorative attire just absorb into him.",comparison,but,mid,"this is a  creative new monster. sure, we have plenty of scary clown movies, but this one was unique in that the man literally turns into the clown, against his own will, as the suit and decorative attire just absorb into him.",Who isn't?
"sometimes, you might get sucked out of the flow of things ",a song comes up which feels like it doesn't belong.,contingency,because,mid,"right, but that was not the case in this movie. sometimes, you might get sucked out of the flow of things because a song comes up which feels like it doesn't belong.","Yes, but they still felt thematically right."
"there was a scene in which someone ran into an outhouse to hide, ",the person who was chasing after him walked out into the snow to the tune of some music that sounded like it belonged to a brady bunch soundtrack.,expansion,and,mid,"no, i am serious. there was a scene in which someone ran into an outhouse to hide, and the person who was chasing after him walked out into the snow to the tune of some music that sounded like it belonged to a brady bunch soundtrack.",No it wasn't- you're just about to make something up now.
"there was a scene in which someone ran into an outhouse to hide, and the person who was chasing ",him walked out into the snow to the tune of some music that sounded like it belonged to a brady bunch soundtrack.,temporal,after,mid,"no, i am serious. there was a scene in which someone ran into an outhouse to hide, and the person who was chasing after him walked out into the snow to the tune of some music that sounded like it belonged to a brady bunch soundtrack.",No it wasn't- you're just about to make something up now.
"yeah, i know it doesn't have the greatest rating online, ",i thought it was pretty good.,comparison,but,mid,"yeah, i know it doesn't have the greatest rating online, but i thought it was pretty good.","Yeah, he's been in some cool stuff since then. And the movie wasn't that bad."
"i was kind of sad that princess toadstool wasn't in it, ",daisy was cool.,comparison,but,mid,"i was kind of sad that princess toadstool wasn't in it, but daisy was cool.","Yeah, but before you died, you'd get to fight a dinosaur! And at least attempt to save a princess."
"yeah, more classic.","daisy was part dinosaur, so that's cool.",comparison,but,begin,"yeah, more classic. but daisy was part dinosaur, so that's cool.","Yeah, Toadstool would have been more classic."
"but daisy was part dinosaur, ",that's cool.,contingency,so,mid,"yeah, more classic. but daisy was part dinosaur, so that's cool.","Yeah, Toadstool would have been more classic."
"i have seen all their movies, ",i don't have all of them.,comparison,but,mid,"phew. i have seen all their movies, but i don't have all of them. maybe half of them at most.",Ok. Want me to read the names of the movies? Ok Fine.
"yeah, they changed it a little from the comics ",it was good.,comparison,but,mid,"yeah, they changed it a little from the comics but it was good.",Did you like how they did EGO
"overall it was pretty good, ",the ending sucks.,comparison,but,mid,"overall it was pretty good, but the ending sucks.",Oh yeah? How was it?
"yeah, they've definitely made a lot ",people seem to like them.,comparison,but,mid,"yeah, they've definitely made a lot but people seem to like them.",I think they're getting a little over done.
"it actually did well at the box office, ",it was not received well by the critics.,comparison,but,mid,"it actually did well at the box office, but it was not received well by the critics.","Really, I didn't think the Kingdom of the Crystal Skull did that well."
"it wasn't perfect, ",i would watch another one.,comparison,but,mid,"yes, i saw it in the theater. it wasn't perfect, but i would watch another one.",Did you see it?
that's probably ,he broke his leg early in filming.,contingency,because,mid,that's probably because he broke his leg early in filming. i think he still has some action movies left to film.,"True, but I thought his age was showing quite a bit. He seemed tired."
"they could try to pass the torch to a younger actor, ",i don't think they would kill him off.,comparison,but,mid,"they could try to pass the torch to a younger actor, but i don't think they would kill him off.",Well I guess it turned out well. Maybe not so much for Han Solo. I wonder if he will make it through another Indiana Jones movie.
"yes, heath ledger played the joker.",paul bettany was one of the actors originally considered for the role.,comparison,but,begin,"yes, heath ledger played the joker. but paul bettany was one of the actors originally considered for the role.",Didn't Heath Ledger play The Joker in The Dark Knight?
i think a cure for wellness might be out ,i'm not sure.,comparison,but,mid,i think a cure for wellness might be out but i'm not sure.,You know what I mean; is there anything good out?
"if you wanted to strangle him as viewer, does it not make the movie seem more authentic to you?",his mother very nearly does strangle him.,contingency,because,begin,"yup. that's how kids are. they can really work your nerves. i thought that child actor was excellent. if you wanted to strangle him as viewer, does it not make the movie seem more authentic to you? because his mother very nearly does strangle him.",That kid in it was sooooo annoying. I wanted to strangle him.
"i understand the theory, ",i don't think it's true.,comparison,but,mid,"there is a surreal sense to the closing scene. i understand the theory, but i don't think it's true. i think if they were dead, the father would be there.",Yeah. The magic trick the kid does seems super unlikely.
"i have scene the movie several times, ",i have never seen that part.,comparison,but,mid,"i always close my eyes and look away at that scene. i have scene the movie several times, but i have never seen that part.",And the dog.
i read a theory that maybe she started to go insane in part ,of a tooth infection.,contingency,because,mid,"i read a theory that maybe she started to go insane in part because of a tooth infection. it's a credible theory. when she pulls that tooth out though, you know her transformation into a total beast is complete.",That was nuts when she pulled her own tooth out.
"i was not a big fan of the movie, ",i will say the mother's acting was good.,comparison,but,mid,"i was not a big fan of the movie, but i will say the mother's acting was good.","I read a theory that maybe she started to go insane in part because of a tooth infection. It's a credible theory. When she pulls that tooth out though, you know her transformation into a total beast is complete."
"i really liked the first one, ",some of the others were not good.,comparison,but,mid,"i really liked the first one, but some of the others were not good.",Did you think you'd like it?
i didn't see it in the theater ,have caught it since.,comparison,but,mid,i didn't see it in the theater but have caught it since.,Did you see him is the Alice movie.
"i wouldn't go that far, ",it is definitely not as good as the previous movies in the series.,comparison,but,mid,"i wouldn't go that far, but it is definitely not as good as the previous movies in the series.","Yeah, I can understand that. I read a review that said it was a waste of time and money."
"the scenes are a little dark, ",it is not bad.,comparison,but,mid,"the scenes are a little dark, but it is not bad.",How is the cinematography?
"yeah and there's a secret ending after the credits, ",there is probably going to be another one.,contingency,so,mid,"yeah and there's a secret ending after the credits, so there is probably going to be another one.",Yeah that sounds really similar to the first one.
"i won't tell you so i don't spoil it, ",you can go see for yourself.,comparison,but,mid,"i won't tell you so i don't spoil it, but you can go see for yourself.",Who is the couple?
"i did, ",i never went and saw it.,comparison,but,mid,"i did, but i never went and saw it.","They came out with a second Blair Witch movie in 2016, did you know that?"
"it wasn't as good, ",it continued on from the 1994 blair witch movie with the character in the new movie being related to heather.,comparison,but,mid,"it wasn't as good, but it continued on from the 1994 blair witch movie with the character in the new movie being related to heather.","I did, but I never went and saw it."
it's an intense friendship.,an intense female friendship being perceived as being romantic love by others does play a part in the plot.,comparison,but,begin,no. not really. it's an intense friendship. but an intense female friendship being perceived as being romantic love by others does play a part in the plot.,Oh. So it's like a lesbian love movie?
i mean i know most people did ,i was not feeling it,comparison,but,mid,i mean i know most people did but i was not feeling it,Why not seemed liked most people loved it.
i mean i guess sort of ,the characters were good,comparison,but,mid,i mean i guess sort of but the characters were good,It felt like it was just retreading old ground
they were decent ,i just felt something off,comparison,but,mid,they were decent but i just felt something off,I mean i guess sort of but the characters were good
i know most would choose older movies ,that one has the best plot to me,comparison,but,mid,i know most would choose older movies but that one has the best plot to me,That is a good and interesting choice.
i think it's funny ,it's awesome.,contingency,because,mid,i think it's funny because it's awesome.,It is so bad it's hilarious.
"well, it was silly and did not really teach any lessons, which my kids loved, ",i like when there's a greater message.,comparison,but,mid,"well, it was silly and did not really teach any lessons, which my kids loved, but i like when there's a greater message.",Was there anything good about the movie?
"i can understand that, especially ",you want your kids to learn something.,contingency,because,mid,"i can understand that, especially because you want your kids to learn something.","Well, it was silly and did not really teach any lessons, which my kids loved, but I like when there's a greater message."
"my kids were asking to see it, ",i guess i won't take them now.,comparison,but,mid,"my kids were asking to see it, but i guess i won't take them now.","Exactly, but I suppose not everything can teach our kids."
"there are a few other's in the movie too, ",they're really just supporting roles.,comparison,but,mid,"there are a few other's in the movie too, but they're really just supporting roles.  except for walton goggins.",I will!
"okay, i get it, ",who were the last two?,contingency,so,mid,"okay, i get it, so who were the last two?","No, they didn't give each other nicknames. These are just the names you see if you look at the billing or different movie posters."
"maybe it is today, ","it's a time period piece, so there are going to be a lot of offensive things in the movie.",comparison,but,mid,"i guess. maybe it is today, but it's a time period piece, so there are going to be a lot of offensive things in the movie. you just need to put it into context.",That first one doesn't sound racist at all.
"maybe it is today, but it's a time period piece, ",there are going to be a lot of offensive things in the movie.,contingency,so,mid,"i guess. maybe it is today, but it's a time period piece, so there are going to be a lot of offensive things in the movie. you just need to put it into context.",That first one doesn't sound racist at all.
"exactly, he feels there is something off with someone's story in the group that he ends up in, ",he starts to create dividing lines between everyone.,contingency,so,mid,"exactly, he feels there is something off with someone's story in the group that he ends up in, so he starts to create dividing lines between everyone.",So he spurs the anger?
true but you can't help ,compare the two series.,comparison,but,mid,true but you can't help but compare the two series.,"Agreed, but I still think they're good films overall."
i felt the urge to nod off ,smaug was too cool to sleep on.,comparison,but,mid,i felt the urge to nod off but smaug was too cool to sleep on.,"Yeah but I was just super tired that day, the movie didn't help."
"he's been in a lot of great movies, ",i'd probably have to go with edward scissorhands.,comparison,but,mid,"he's been in a lot of great movies, but i'd probably have to go with edward scissorhands.",What is your favorite Johnny Depp movie?
"i'm not usually much for musicals, ",i've got to say that was one of the better ones that i've seen.,comparison,but,mid,"i'm not usually much for musicals, but i've got to say that was one of the better ones that i've seen.",Those two make a pretty great team. Sweeney Todd is another favorite of mine.
"i kind of stopped watching after the first two, ","maybe i'll check it out, though i'm figuring it's kind of going to be more of the same.",comparison,but,mid,"i kind of stopped watching after the first two, but maybe i'll check it out, though i'm figuring it's kind of going to be more of the same.",That's true. I wonder how the new Pirates of the Caribbean will be.
"johnny's definitely got a lot more eccentric in his later years, ","i'm always interested to see what his upcoming projects are, though he's definitely had his fair share of misses as of late.",comparison,but,mid,"johnny's definitely got a lot more eccentric in his later years, but i'm always interested to see what his upcoming projects are, though he's definitely had his fair share of misses as of late.",It's definitely a cult classic.
i love the books ,cant stand the movie.,comparison,but,mid,i love the books but cant stand the movie. saw only the first one,Have yous seen the Jack Reacher movies
"ryan reynolds, betty white and a bunch of other actors i know, ",not their names.,comparison,but,mid,"ryan reynolds, betty white and a bunch of other actors i know, but not their names.","I might have, who else is in it?"
"it is sort of a comedy romance, ",it very funny too.,comparison,but,mid,"it is sort of a comedy romance, but it very funny too.",No I don't think so.
"i've just seen them all, ",i'd hate to break a streak!,contingency,so,mid,"not sure. i've just seen them all, so i'd hate to break a streak!",Haven't heard much about it. What's the premmise.
there aren't many that i'll spend the extra money on ,the shots in the new blade runner look so beautiful.,comparison,but,mid,there aren't many that i'll spend the extra money on but the shots in the new blade runner look so beautiful.,Yeah that seems like a movie that's definitely worth seeing in IMAX.
"it's pretty short, and action packed ",it goes by pretty fast.,contingency,so,mid,"it's pretty short, and action packed so it goes by pretty fast.",Is it a long movie?
