arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"the old man loved his old wife who has passed, and ends up with this void in his life, ",then this young woman comes in and make it seem just a bit more bright.,expansion,and,mid,"well, believe it or not, the actual story line is not all that creepy, but quite charming. the old man loved his old wife who has passed, and ends up with this void in his life, and then this young woman comes in and make it seem just a bit more bright. and then his son, who's having problems with his own marriage, comes to check on him, and the girl and the son has an affair. it's a messy confusing story line, but it's plausible.",which is... creepy.
"it's a messy confusing story line, ",it's plausible.,comparison,but,mid,"well, believe it or not, the actual story line is not all that creepy, but quite charming. the old man loved his old wife who has passed, and ends up with this void in his life, and then this young woman comes in and make it seem just a bit more bright. and then his son, who's having problems with his own marriage, comes to check on him, and the girl and the son has an affair. it's a messy confusing story line, but it's plausible.",which is... creepy.
"it was, ",it had its drama moments.,comparison,but,mid,"it was, but it had its drama moments. not unlike hooper.",I never saw that one. Was it funny or no?
"i think for me, i had a more enjoyable experience with cinderella, ",that's not to say beauty and the beast was bad in any way.,comparison,but,mid,"i think for me, i had a more enjoyable experience with cinderella, but that's not to say beauty and the beast was bad in any way.",I enjoyed the animations and thought Emma Watson was great.
"oh, i agree the musical pieces were well executed ","i'm not really a big musical type of person, but i did enjoy the movie.",comparison,but,mid,"oh, i agree the musical pieces were well executed but i'm not really a big musical type of person, but i did enjoy the movie.","I enjoyed Beauty and the Beast more, it was fun, light, it had great musical pieces too."
"oh, i agree the musical pieces were well executed but i'm not really a big musical type of person, ",i did enjoy the movie.,comparison,but,mid,"oh, i agree the musical pieces were well executed but i'm not really a big musical type of person, but i did enjoy the movie.","I enjoyed Beauty and the Beast more, it was fun, light, it had great musical pieces too."
i loved the ballroom scene as well as the set up ,with all the castle decor pieces helping them set up along with the musical piece.,temporal,before,mid,i loved the ballroom scene as well as the set up before with all the castle decor pieces helping them set up along with the musical piece.,"I think the best scene in the movie for me was the action sequence in the final act, which scene was your favorite?"
"she definitely nailed the role, ","i found her excuses on skipping past movies presented to her and accepting beauty and the beast, a bit off putting.",comparison,but,mid,"she definitely nailed the role, but i found her excuses on skipping past movies presented to her and accepting beauty and the beast, a bit off putting.","I found her charming, she was cute, and a very believable Belle."
"i think he does a good job acing, ",there is something like depth missing from his character in my opinion.,comparison,but,mid,"i think he does a good job acing, but there is something like depth missing from his character in my opinion.",How do you feel about Mark Wahlberg being in them?
"i hope the story of the new one doesn't have optimus prime being bad, i hope he is just playing a part ",become corrupted and goes back to being good in the end.,expansion,or,mid,"i hope the story of the new one doesn't have optimus prime being bad, i hope he is just playing a part or become corrupted and goes back to being good in the end.","Oh for sure, there is so much detail in all of the transformers I couldn't begin to imagine designing much less animating them."
"i wonder if there will be a 3d version of the new film, i know there is a 3d version of the last one ",i own it.,contingency,because,mid,"i wonder if there will be a 3d version of the new film, i know there is a 3d version of the last one because i own it.","The latest cars are always in the movies, its great to see the latest model of camaro and other cars."
"it depends on how i am watching it, in theaters or on big screen tvs i prefer standard to hd ",if i'm watching with my virtual reality headset i prefer 3d.,comparison,but,mid,"it depends on how i am watching it, in theaters or on big screen tvs i prefer standard to hd but if i'm watching with my virtual reality headset i prefer 3d.",Do you prefer watching movies in 3D?
well there are several different theaters you can choose from including a theater in space orbiting the earth and a drive in theater on a cliff ,its pretty cool.,contingency,so,mid,well there are several different theaters you can choose from including a theater in space orbiting the earth and a drive in theater on a cliff so its pretty cool.,Whats it like watching in virtual reality?
well there are several different theaters you can choose from including a theater in space orbiting the earth ,a drive in theater on a cliff so its pretty cool.,expansion,and,mid,well there are several different theaters you can choose from including a theater in space orbiting the earth and a drive in theater on a cliff so its pretty cool.,Whats it like watching in virtual reality?
"they've said that the summer will be a pretty weak time for movies this year, ",i believe that dunkirk will be a standout.,comparison,but,mid,"they've said that the summer will be a pretty weak time for movies this year, but i believe that dunkirk will be a standout.",They really do! I'm pretty excited.
"yeah, but it'll be directed by christoper nolan, ",it should be pretty good.,contingency,so,mid,"yeah, but it'll be directed by christoper nolan, so it should be pretty good.","Oh, well that's probably for the better, haha."
thats a good question i guess ,the weather is great?,contingency,because,mid,thats a good question i guess because the weather is great?,Why do you think so many movies are made in California?
i dont pay much attention to them ,i would have no clue.,contingency,so,mid,i dont pay much attention to them so i would have no clue.,Did you see if the Kardashians are ever in any movies out there?
i think they make fools of themselves and no one ,them thinks its great.,comparison,but,mid,i think they make fools of themselves and no one but them thinks its great.,Why?
"i enjoyed all the callbacks to epsidoe iv, ",thought cgi tarkin was kind of fake.,comparison,but,mid,"i enjoyed all the callbacks to epsidoe iv, but thought cgi tarkin was kind of fake.",Definitely.
"cgi leia was better, ",she was only on screen for a brief period.,comparison,but,mid,"cgi leia was better, but she was only on screen for a brief period.",That did look pretty phony.
"i don't think it was quite the homerun disney needed for these spinoff star wars films, ",it was a decent start.,comparison,but,mid,"i don't think it was quite the homerun disney needed for these spinoff star wars films, but it was a decent start.","It didn't feel like his subplot really mattered, true."
"you go and wait at the booth with large clear window with show times listed, ",then you stand there like an idiot looking over the numbers trying to think which is a good time.,expansion,and,mid,"well, let's see. let us examine what a movie viewing entails. you go and wait at the booth with large clear window with show times listed, and then you stand there like an idiot looking over the numbers trying to think which is a good time. that makes you look really smart--ok, no. then you pay for the ticket, and then you have to do... what?",What?!?! why not?!?!
"yes, true, and then you go into the theater, and sit next to each other yet, not looking at each other, ","looking at a screen, shoveling food into your mouths.",comparison,but,mid,"yes, true, and then you go into the theater, and sit next to each other yet, not looking at each other, but looking at a screen, shoveling food into your mouths. then you spend a 90 minutes doing that, and you come out. you could've spent that 90 minutes in a meaningful conversation... no wait. you know what? movie is fine for a first date. go for it.","Which is a ripoff, by the way."
"yes, true, and then you go into the theater, ","sit next to each other yet, not looking at each other, but looking at a screen, shoveling food into your mouths.",expansion,and,mid,"yes, true, and then you go into the theater, and sit next to each other yet, not looking at each other, but looking at a screen, shoveling food into your mouths. then you spend a 90 minutes doing that, and you come out. you could've spent that 90 minutes in a meaningful conversation... no wait. you know what? movie is fine for a first date. go for it.","Which is a ripoff, by the way."
"probably, i've seen the others ",i don't really remember them well.,comparison,but,mid,"probably, i've seen the others but i don't really remember them well.",Are you interested in seeing the new Pirates of the Caribbean movie?
i don't either ,i plan on watching them all again before i see the new one.,comparison,but,mid,i don't either but i plan on watching them all again before i see the new one.,"Probably, I've seen the others but I don't really remember them well."
i don't either but i plan on watching them all again ,i see the new one.,temporal,before,mid,i don't either but i plan on watching them all again before i see the new one.,"Probably, I've seen the others but I don't really remember them well."
she was in imitation game and collateral beauty ,i haven't seen either.,comparison,but,mid,she was in imitation game and collateral beauty but i haven't seen either.,"I think she is. I can't think of any other movies she's been in, can you?"
i couldn't finish watching it ,it was so boring.,contingency,because,mid,"that's nonsense. i couldn't finish watching it because it was so boring. i hate these old movies, they talk funny, colors all weird, acting is awkward.","if you're a movie fan and if you haven't seen Shane, then you must be shot."
i say shane dies ,"at the end, you can see shane slumping over with his arm on its side.",contingency,because,mid,"ok. one thing at a time. i say shane dies because at the end, you can see shane slumping over with his arm on its side. no one ride a horse like that.","What do you say? Why do they say he dies? And what's the reason people disagree?It can't be that hard to tell. Bam, either you live or die."
"but given the imagery of cemetery, slouching over, and the fact that he was shot, ","he doesn't even respond to joey yelling out ""come back,"" and the fact the joey also yells out, ""bye"" seems to suggest a finality to shane's existence",expansion,and,mid,"maybe. but given the imagery of cemetery, slouching over, and the fact that he was shot, and he doesn't even respond to joey yelling out ""come back,"" and the fact the joey also yells out, ""bye"" seems to suggest a finality to shane's existence",Well maybe he was just hurt. He was shot.
"but given the imagery of cemetery, slouching over, and the fact that he was shot, and he doesn't even respond to joey yelling out ""come back,"" ","the fact the joey also yells out, ""bye"" seems to suggest a finality to shane's existence",expansion,and,mid,"maybe. but given the imagery of cemetery, slouching over, and the fact that he was shot, and he doesn't even respond to joey yelling out ""come back,"" and the fact the joey also yells out, ""bye"" seems to suggest a finality to shane's existence",Well maybe he was just hurt. He was shot.
"well, i feel like jackson's movie had more spectacle, ",this new movie just more fun.,comparison,but,mid,"well, i feel like jackson's movie had more spectacle, but this new movie just more fun.","Yeah, why is that?"
"i did like the new godzilla, ",i'll definitely check it out at some point.,contingency,so,mid,"i did like the new godzilla, so i'll definitely check it out at some point.","Well, I feel like Jackson's movie had more spectacle, but this new movie just more fun."
"i'm not saying some of it isn't ridiculous, ","many of these are fine films, most of which are rich in chinese history and tradition.",comparison,but,mid,"i'm not saying some of it isn't ridiculous, but many of these are fine films, most of which are rich in chinese history and tradition.","I didn't know all that. That all gives me a new appreciation for the films. Up until now, I thought it was all just pure shlock."
"for starters, the movie legendary weapons of china, which was choreographed ",directed by a famed martial artist/direction named lau kar leung who studied under the descendents of real rebels of the ch'ing dynasty.,expansion,and,mid,"for starters, the movie legendary weapons of china, which was choreographed and directed by a famed martial artist/direction named lau kar leung who studied under the descendents of real rebels of the ch'ing dynasty.",Give me an example of a movie that is rich in history.
"the ch'ings sought and killed most of them, ",the survivors passed on the tradition of martial arts.,comparison,but,mid,"when the ming dynasty was overthrown, the ch'ing dynasty took over and devastated china. many secret rebellion societies formed in temples that taught martial arts as self-defense. the ch'ings sought and killed most of them, but the survivors passed on the tradition of martial arts.",I don't really know what you're talking about. Can you explain?
"yeah, im going to bring my kids to see the movie ",the great thing is i will enjoy it a lot too.,expansion,and,mid,"yeah, im going to bring my kids to see the movie and the great thing is i will enjoy it a lot too.","I am also, I have been watching them since i was a kid."
"i mean not necessarily, ",this is a nolan film so i'd go see it no matter what it was about.,comparison,but,mid,"i mean not necessarily, but this is a nolan film so i'd go see it no matter what it was about.","I saw it, I just didn't think you were a WWII film kinda guy."
"i mean not necessarily, but this is a nolan film ",i'd go see it no matter what it was about.,contingency,so,mid,"i mean not necessarily, but this is a nolan film so i'd go see it no matter what it was about.","I saw it, I just didn't think you were a WWII film kinda guy."
"i honestly thought inception was more predictable, ",the prestige just had so much care in the details.,comparison,but,mid,"i honestly thought inception was more predictable, but the prestige just had so much care in the details.",Even more than Inception?
"i don't know about all, ",i know he built the rotating room in inception.,comparison,but,mid,"i don't know about all, but i know he built the rotating room in inception.","I heard about that, didn't he really build all his sets or something?"
"not yet, either, ",i am really looking forward.,comparison,but,mid,"not yet, either, but i am really looking forward. everyone told me that it's a good one.","Not yet, have you?"
"oh, i don't know, i have seen the first part and hope the second will be the good as the first one, ",you never know.,comparison,but,mid,"oh, i don't know, i have seen the first part and hope the second will be the good as the first one, but you never know.",Oh really? I actually heard some not good reviews from people I know.
"oh, i don't know, i have seen the first part ","hope the second will be the good as the first one, but you never know.",expansion,and,mid,"oh, i don't know, i have seen the first part and hope the second will be the good as the first one, but you never know.",Oh really? I actually heard some not good reviews from people I know.
"right, sometimes second part not so good as the first one.",i also did like the first one.,comparison,but,begin,"right, sometimes second part not so good as the first one. but i also did like the first one.","Oh, I don't know, I have seen the first part and hope the second will be the good as the first one, but you never know."
"oh, right, he was so cute.","i have seen it also long time ago, don't remember any names.",comparison,but,begin,"oh, right, he was so cute. but i have seen it also long time ago, don't remember any names.","Yeah. Do you remember that funny tree, what was his name? That was my favorite character."
"it's ok, let's better check when it's on the theaters ",will go together as we both like these type of movies?,expansion,and,mid,"it's ok, let's better check when it's on the theaters and will go together as we both like these type of movies?","I can google it, let's by the way wee who is gonna be in the second part. Are they the same characters?"
"oh, i don't know, i am watching tudors all this week ","haven't pay attention much what's new on, i am more on the shows now.",expansion,and,mid,"oh, i don't know, i am watching tudors all this week and haven't pay attention much what's new on, i am more on the shows now.","6 could be better for me, would like to go talk a bit after movie as well. Which other good movies have you seen recently? After this conversation I feel like to watch something right now."
"very interesting story, ",you better watch yourself.,comparison,but,mid,"i understand. have you seen the lion? it's not so new, just pops up in my head, the movie i have seen recently and liked a lot. very interesting story, but you better watch yourself.","Oh, yeah, Tudors are good one. I am on other side, like to watch all new movies, as much as I possible could. Always want some new fresh story."
"thank you, i have heard about it, ",haven't seen yet.,comparison,but,mid,"thank you, i have heard about it, but haven't seen yet. i will go check if it's on netflix and watch if you don't mind.","I understand. Have you seen the Lion? It's not so new, just pops up in my head, the movie I have seen recently and liked a lot. Very interesting story, but you better watch yourself."
"i've only seen the first one, ","it's a tim burton film, so it's a little weird.",comparison,but,mid,"i've only seen the first one, but it's a tim burton film, so it's a little weird.",Are they any good?
"i've only seen the first one, but it's a tim burton film, ",it's a little weird.,contingency,so,mid,"i've only seen the first one, but it's a tim burton film, so it's a little weird.",Are they any good?
"i'm not really a dc fan, ",after seeing the trailer i was kinda intrigued!,comparison,but,mid,"i'm not really a dc fan, but after seeing the trailer i was kinda intrigued!",So are you looking forward to the new Wonder Woman movie?
"he's great at creating a moment, like you said, ",he tries to make every shot too serious and important sometimes.,comparison,but,mid,"he's great at creating a moment, like you said, but he tries to make every shot too serious and important sometimes.",What do you mean?
"so what they did is rigging up an air cannon that will shoot enough air the flip the chariot over, ",still be safe for those who are on the set.,comparison,but,mid,"no. so what they did is rigging up an air cannon that will shoot enough air the flip the chariot over, but still be safe for those who are on the set.",Of course not. Who wants a lawsuit.
"because hateful eight was good, ",not his best ever.,comparison,but,mid,"good.  because hateful eight was good, but not his best ever.","Ok, maybe not better than Pulp Fiction...."
"theyre both good, ",the first one just felt more like a tarantino movie.,comparison,but,mid,"i liked 1 better.  theyre both good, but the first one just felt more like a tarantino movie.",Did you like 1 or 2 better?
"django unchained was good, ",not one of his best.,comparison,but,mid,"django unchained was good, but not one of his best.  i think it was just to make a movie where he could say ""nigger"" over and over.","I liked 1 better.  Theyre both good, but the first one just felt more like a Tarantino movie."
"i mean, hes not a great actor, ",it was good for him,comparison,but,mid,"so is tarantino! i mean, hes not a great actor, but it was good for him",I loved From Dusk Till Dawn.  George Clooney is awesome in that
the scale of the various computerized scenes just did not feel as grand as the prequels ,despite them being almost 20 years older.,expansion,for example,mid,the scale of the various computerized scenes just did not feel as grand as the prequels for example despite them being almost 20 years older.,"Oh yeah, I kind of noticed that too."
i think i like her more than most people ,i don't watch her that much.,comparison,but,mid,i think i like her more than most people but i don't watch her that much.,Better than most people I watch.
i like her ,i don't.,comparison,but,mid,i like her but i don't.,I think I like her more than most people but I don't watch her that much.
"umm....i think there was another one, ",i did see into darkness the other night,comparison,but,mid,"umm....i think there was another one, but i did see into darkness the other night",Into Darkness?
"yeah, i thought he was really good, ",it's hard to beat ricardo montalban's potrayal,comparison,but,mid,"yeah, i thought he was really good, but it's hard to beat ricardo montalban's potrayal","Yes, that's the one"
"yeah i guess you could say so, ",part me wonders if it's getting overused,comparison,but,mid,"yeah i guess you could say so, but part me wonders if it's getting overused","Yeah, anyway...do you still like the Star Trek franchise?"
"there are good actors in it, ",sometimes the actors don't like sticking around for too long,comparison,but,mid,"there are good actors in it, but sometimes the actors don't like sticking around for too long",Yeah I was thinking the same thing
"well, i really like the marvel stuff, ",dc seems a little weak.,comparison,but,mid,"well, i really like the marvel stuff, but dc seems a little weak.",What do you mean?
not directly.,"the people he ""branded"" for instance.",comparison,but,begin,"not directly. but the people he ""branded"" for instance.",I didn't see hi kill anyone....
i thought it was good ,ironman stands the test,comparison,but,mid,i thought it was good but ironman stands the test,I liked Captain America the best
i'm not sure...,i did think guardians of the galaxy was really good.,comparison,but,mid,i'm not sure...but i did think guardians of the galaxy was really good.,Oh really? What's your favorite one?
"no, i want to see the new wonder woman, ",i'm not sure the kids are ready for movies like that yet.,comparison,but,mid,"no, i want to see the new wonder woman, but i'm not sure the kids are ready for movies like that yet.",Seen anything interesting in the theaters lately?
"we were thinking maybe cars 3, ",i don't know if pixar/disney have another good cars story in them.,comparison,but,mid,"we were thinking maybe cars 3, but i don't know if pixar/disney have another good cars story in them.","Yeah, my younger one wouldn't be, and our boys are close to the same age."
"despicable me 3 is coming out, ",we haven't seen any of those.,comparison,but,mid,"despicable me 3 is coming out, but we haven't seen any of those.",Mine either.
"i see the minions everywhere, and people seem to really like them, ",i don't get it.,comparison,but,mid,"i see the minions everywhere, and people seem to really like them, but i don't get it.","Oh, you should go. My boys love Despicable Me."
"my kids enjoy the books, ",i'm not fan.,comparison,but,mid,"my kids enjoy the books, but i'm not fan.",What do you think of Captain Underpants?
"bathroom humor is always a big hit with boys, i think, ",i don't really want to encourage it.,comparison,but,mid,"bathroom humor is always a big hit with boys, i think, but i don't really want to encourage it.","It is, which is what they like about it."
"that's fair, i guess, ",i just love seeing detective batman so much it's still my favourite.,comparison,but,mid,"that's fair, i guess, but i just love seeing detective batman so much it's still my favourite.",Exactly. But I just felt like the conflict between Batman and Superman was too forced for me to take seriously.
they misunderstood that batman worked as dark and gritty ,"batman himself is dark and gritty, not because all movies need to be.",contingency,because,mid,"yeah. they misunderstood that batman worked as dark and gritty because batman himself is dark and gritty, not because all movies need to be.","Unfortunately, movie studios took that to mean that every movie should be dark and gritty."
"they misunderstood that batman worked as dark and gritty because batman himself is dark and gritty, not ",all movies need to be.,contingency,because,mid,"yeah. they misunderstood that batman worked as dark and gritty because batman himself is dark and gritty, not because all movies need to be.","Unfortunately, movie studios took that to mean that every movie should be dark and gritty."
"i didn't think it could be better than the first, ",it might actually be!,comparison,but,mid,"i totally agree. i didn't think it could be better than the first, but it might actually be!",I did! It was awesome!
"you know, i really wanted to dislike his character because of some of things he did in the last movie, ",he completed redeemed himself in my opinion.,comparison,but,mid,"he was! you know, i really wanted to dislike his character because of some of things he did in the last movie, but he completed redeemed himself in my opinion.",I know I know! And wasn't Yondu great too?
"you know, i really wanted to dislike his character ","of some of things he did in the last movie, but he completed redeemed himself in my opinion.",contingency,because,mid,"he was! you know, i really wanted to dislike his character because of some of things he did in the last movie, but he completed redeemed himself in my opinion.",I know I know! And wasn't Yondu great too?
"well, some of my friends loved it, ",others really hated it.,comparison,but,mid,"well, some of my friends loved it, but others really hated it.",What do you mean by that?
"there were a few different plot lines going on, ",they are came together in the end.,comparison,but,mid,"i definitely disagree. there were a few different plot lines going on, but they are came together in the end.","Well, someone told me they thought that the plot was too all over the place."
I don't care.,that removes all the nuances of the speech from the actors.,comparison,but,begin,but that removes all the nuances of the speech from the actors. that kills the film.,"No, of course not, They can dub the foreign films. I don't care."
"and voice dubs are done by actors, not by the original actors, ",those who can speak english!,comparison,but,mid,"and voice dubs are done by actors, not by the original actors, but those who can speak english!","What?!?!? The acting is all about the movements, the facial expression, body language, hand gesture and yes voice! Without that, the acting isn't acting at all!"
you're just angry ,you lost an argument,contingency,because,mid,that's so mature. you're just angry because you lost an argument,See that spork? I am going to take that spork and stab you with it.
"that's true, ",the best one that everyone likes is part one.,comparison,but,mid,"that's true, but the best one that everyone likes is part one.",Not many people like them all.
More a slice-of-life coming of age movie about a boy who happened to grow up in a drug-riddled ghetto.,"still, the main characters were african american.",comparison,but,begin,"but still, the main characters were african american.",That wasn't about race per se. More a slice-of-life coming of age movie about a boy who happened to grow up in a drug-riddled ghetto.
"""get out,"" jordan peele's 'psychological thriller' (his term), ","""i am not your negro,"" the documentary about james baldwin.",expansion,and,mid,"""get out,"" jordan peele's 'psychological thriller' (his term), and ""i am not your negro,"" the documentary about james baldwin.",What are the other movies you've seen about race?
"cynthia nixon was great, ",the movie was dreadful.,comparison,but,mid,"oh, i saw that. cynthia nixon was great, but the movie was dreadful.","I'm going to see ""A Quiet Passion,"" about the very white Emily Dickinson. Wanna come?"
"Cynthia Nixon was great, but the movie was dreadful.",it got a rating of 98 percent on rotten tomatoes!,comparison,but,begin,but it got a rating of 98 percent on rotten tomatoes!,"Oh, I saw that. Cynthia Nixon was great, but the movie was dreadful."
"so did i.  so many movies are predictable, ",not that one.,comparison,but,mid,"so did i.  so many movies are predictable, but not that one.",I know.  I was completely fooled.  I loved it!
it was good ,it can't touch how good the original was...,comparison,but,mid,it was good but it can't touch how good the original was...,What did you think of Alien: Covenant?
It wasn't terrible.,it made you laugh a bit huh?,contingency,so,begin,so it made you laugh a bit huh?  at least you have a good attitude about it.,My girlfriend dragged me to see Snatched.  It wasn't terrible.
it already has ,i haven't seen any reviews.,comparison,but,mid,it already has but i haven't seen any reviews.  i have my doubts...,I can't believe a movie about Baywatch is coming out...
i think it was actually released in 2016 ,i didn't watch it until 2017.  i'm going with hacksaw ridge... so far...,comparison,but,mid,i think it was actually released in 2016 but i didn't watch it until 2017.  i'm going with hacksaw ridge... so far...,"So, what's the best movie you have seen in 2017?"
"it wasn't as good as the first one, ",i still like it a lot.,comparison,but,mid,"it wasn't as good as the first one, but i still like it a lot.",I'd like to see it sometime. What did you think?
"well, i won't spoil anything, ",you will see some of that in vol.,comparison,but,mid,"well, i won't spoil anything, but you will see some of that in vol. 2.","Yeah, it will be interesting to see how they start trying Guardians into the larger MCU."
"like, tokyo drift is the third movie ",in the story it doesn't happen until the sixth part.,comparison,but,mid,"like, tokyo drift is the third movie but in the story it doesn't happen until the sixth part.",What does that mean?
i really enjoyed it ,my friend did not.,comparison,but,mid,i saw the movie split recently. i really enjoyed it but my friend did not. but worth checking out.,I had heard that. Pretty neat. Any other suggestions for recent films..a thriller?
i really enjoyed it but my friend did not.,worth checking out.,comparison,but,begin,i saw the movie split recently. i really enjoyed it but my friend did not. but worth checking out.,I had heard that. Pretty neat. Any other suggestions for recent films..a thriller?
"i also love drive, ",thanks for suggestions anyways.,comparison,but,mid,"i also love drive, but thanks for suggestions anyways.","I don't know too many more great action films, maybe drive if you have not seen that."
the whole ailen superhero gets killed ,"of this one rock from his home planet, oh my god, the kryptonite.",contingency,because,mid,"the whole ailen superhero gets killed because of this one rock from his home planet, oh my god, the kryptonite. if their home world blew up how can they even have the rock?",What's there not to believe?
"the third one is fine, ",i feel like it's a bit under-cooked.,comparison,but,mid,"the third one is fine, but i feel like it's a bit under-cooked.","I like the third one best, myself."
My opinion on which is better varies slightly from day to day.,the second one doesn't even feel like a real star trek film though.,comparison,but,begin,but the second one doesn't even feel like a real star trek film though.,"Mine is 1, with 2 and 3 being more or less equal. My opinion on which is better varies slightly from day to day."
"and i like it, ",we can't just judge movies on how they feel to us.,comparison,but,mid,"yeah, and the first one felt like a star wars film. and i like it, but we can't just judge movies on how they feel to us.",But the second one doesn't even feel like a real Star Trek film though.
"And I like it, but we can't just judge movies on how they feel to us.",isn't that what ranking movies is all about?,comparison,but,begin,but isn't that what ranking movies is all about? judging feels based on nothing but personal preference?,"Yeah, and the first one felt like a Star Wars film. And I like it, but we can't just judge movies on how they feel to us."
"i can't rember, ",i'm pretty sure he had a hand in writing it.,comparison,but,mid,"i can't rember, but i'm pretty sure he had a hand in writing it.",Oh yeah. What is his name...?
"i totally get what you're saying, ",this one was definitely good.,comparison,but,mid,"i totally get what you're saying, but this one was definitely good. it might even be funnier than the first one.",That's good to hear! Usually sequels let me down after making me wait for them to be released.
"while you're at it, i would add neighbors 2. i'm not sure if you saw the first one, ","it's another example of a killer sequel, and so hilarious.",comparison,but,mid,"while you're at it, i would add neighbors 2. i'm not sure if you saw the first one, but it's another example of a killer sequel, and so hilarious.",I'll definitely have to add that to my list of movies to check out.
"comedies are some of my favorite movies, ",i've been getting into dramas more and more lately.,comparison,but,mid,"it's absolutely hilarious. comedies are some of my favorite movies, but i've been getting into dramas more and more lately.","I haven't seen it yet, I was planning to rent and watch it next time we stay in for the night."
i don't think the kids would be able to sit through it ,appreciate it so that'll have to be a long term plan.,expansion,or,mid,i definitely want to watch it. i don't think the kids would be able to sit through it or appreciate it so that'll have to be a long term plan.,"Yeah, they won three and I'm pretty sure they were nominated for even more. It was absolutely amazing, I can't recommend it enough."
i definitely recommend it.,"if you're looking for something more family friendly, i heard moana was really good!",comparison,but,begin,"i definitely recommend it. but if you're looking for something more family friendly, i heard moana was really good!",I definitely want to watch it. I don't think the kids would be able to sit through it or appreciate it so that'll have to be a long term plan.
"i think i know what your saying, something like a time ",the war on terror where people were more trusting?,temporal,before,mid,"i think i know what your saying, something like a time before the war on terror where people were more trusting?","No I mean everyone seems much more relaxed, confident and people just overall smiled more."
i think that movies are representative of the time periods they were made in ,the movies in the 90's were much more happy go lucky.,expansion,and,mid,i think that movies are representative of the time periods they were made in and the movies in the 90's were much more happy go lucky.,"Okay, I see what your saying now. Yes, I totally agree."
"for sure, i know there are others that are probably more representative of the idea i'm trying to convey ",i can't remember them off the top of my head.,comparison,but,mid,"for sure, i know there are others that are probably more representative of the idea i'm trying to convey but i can't remember them off the top of my head.","Also there was 'Hook'. That one is one of my favorites, its a classic."
i'm routing for the hulk ,you know this is a thor movie.,comparison,but,mid,i'm routing for the hulk but you know this is a thor movie.,He's got to fight against The Hulk. Who do you think will win?
"i don't know, ",if the rumor is true then we at least know that luke doesn't die.,comparison,but,mid,"i don't know, but if the rumor is true then we at least know that luke doesn't die.",But does he fight during the movie?
"they also say that he doesn't have a lightsaber at the beginning, ",an old cane instead.,comparison,but,mid,"they also say that he doesn't have a lightsaber at the beginning, but an old cane instead.",I hope he does.
"well yeah, ",he also has some kind of zapper for the animals on the island,comparison,but,mid,"well yeah, but he also has some kind of zapper for the animals on the island",He was walking fine in the trailer.
it sounds crazy ,they make it work.,comparison,but,mid,it sounds crazy but they make it work.,"Ha, I never would have guessed you'd see those two together in a movie."
hmmm it is a good movie ,i prefer the exorcist,comparison,but,mid,hmmm it is a good movie but i prefer the exorcist,I think is one of the best terror movies ever
