arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"i get that, ","it's still canon, just a slightly different universe.",comparison,but,mid,"i get that, but it's still canon, just a slightly different universe.",Technically NOT part of the MCU like Never Say Never Again and James Bond.
"frankly, i think they've ruined the batman franchise by making the movies ",dark and brooding.,contingency,so,mid,"frankly, i think they've ruined the batman franchise by making the movies so dark and brooding.","Yes, it was amazing how different the movie Kill Bill 1 was from Kill Bill 2."
"i really haven't liked any of the superman movies, ",superman is always so perfect that he's boring.,contingency,because,mid,"i really haven't liked any of the superman movies, because superman is always so perfect that he's boring. he's so powerful that the villain is never any real threat.","Yes, once you've had Superman save the world, then how can you up the stakes in the next movie. It gets ridiculous."
"i have to admit that i liked the batman movie that starred george clooney, ",it was just so silly.,contingency,because,mid,"i have to admit that i liked the batman movie that starred george clooney, because it was just so silly.","I really haven't liked any of the Superman movies, because Superman is always so perfect that he's boring. He's so powerful that the villain is never any real threat."
i hated that they weren't very good ,it sounded like a good idea to have those two beings face off in a movie.,contingency,because,mid,i hated that they weren't very good because it sounded like a good idea to have those two beings face off in a movie.,The two Predator verses the Alien movies were absolutely awful.
"i know it seemed that way , ",you have to remember the time period.,comparison,but,mid,"i know it seemed that way , but you have to remember the time period.",She played the victim role.Staying with a man who had an affair had a child.
"she does look different, ",i guess to each their own.,comparison,but,mid,"she does look different, but i guess to each their own.",I know! She looks totally different. She was so pretty before she had all that surgery! What a waste!
"she needed a happy ending, ",i guess the other guy stayed in their lives.,comparison,but,mid,"i figured. she needed a happy ending, but i guess the other guy stayed in their lives. that was a little weird.",What did you think about Colin ending up being the dad instead of the other guy?
"yeah, i thought so too.","it's a movie, so they have to write off all the storylines.",comparison,but,begin,"yeah, i thought so too. but it's a movie, so they have to write off all the storylines.","I figured. She needed a happy ending, but I guess the other guy stayed in their lives. That was a little weird."
"but it's a movie, ",they have to write off all the storylines.,contingency,so,mid,"yeah, i thought so too. but it's a movie, so they have to write off all the storylines.","I figured. She needed a happy ending, but I guess the other guy stayed in their lives. That was a little weird."
i agree.,", if they make another, i'd honestly probably go see it.",comparison,although,begin,"i agree. although, if they make another, i'd honestly probably go see it. i'm a sucker!",Me too. Let's hope they don't keep making Bridget Jones movies. Put the money into a new film!
the trailer looks spooky for it ,the clown looks kinda funky.,comparison,but,mid,the trailer looks spooky for it but the clown looks kinda funky.,IT's remake is about to hit theaters this September
"it was an okay for tv movie, ",those other stephen king tv adaptations were horrible!,comparison,but,mid,"it was an okay for tv movie, but those other stephen king tv adaptations were horrible!",He should've.
"they were great, ",i think bridges kind of anchors the movie.,comparison,but,mid,"no.  they were great, but i think bridges kind of anchors the movie.",Oh really.  Not the two brothers?
"he's known for big lebowski, ",i mean he's good in basically anything he does.,comparison,but,mid,"yea, i agree.  he's known for big lebowski, but i mean he's good in basically anything he does.",Jeff Bridges is terrific.  I feel like he's been acting forever.
"neither am i, ",i thought he did a good job in this movie.,comparison,but,mid,"neither am i, but i thought he did a good job in this movie.",I'm not a big fan of Benedict Cumberbatch.
it has been done.,turning back time to fix it was a little different.,comparison,although,begin,it has been done. although turning back time to fix it was a little different.,"Honestly, I'm kind of over destroying cities as the big finale to movies."
i liked it better than age of ultron ,not as well as the first avengers movie.,comparison,but,mid,i liked it better than age of ultron but not as well as the first avengers movie.,What do you think of it compared to other Marvel movies?
i enjoy fairy tales ,it gives us something to watch together.,contingency,so,mid,i think so. i enjoy fairy tales so it gives us something to watch together.,Does she like it?
"okay,  it's about a cat, ",it's about so much more than that.,comparison,but,mid,"okay,  it's about a cat, but it's about so much more than that.","What is it even about? Some kind of cat, right?"
"well, let's just say that key's cat is stolen by accident, ",they both kind of become hard core gangsters to get it back.,expansion,and,mid,"well, let's just say that key's cat is stolen by accident, and they both kind of become hard core gangsters to get it back.","Sound's kind of boring, what's so special about it?"
"a little bit, ",this is more rounded like a movie.,comparison,but,mid,"a little bit, but this is more rounded like a movie. that new one that keegan michael-key made is really good too.",Now that sounds pretty interesting to say the least. Is it kind of like their TV show?
"that's the thing, it starts off with these fears being realized, ",as the movie progresses the fears start becoming outlandish.,comparison,but,mid,"that's the thing, it starts off with these fears being realized, but as the movie progresses the fears start becoming outlandish.","Oh, I dont know if I would like that. Sounds more like a drama or scary movie."
"well, it starts off with the obvious things happening, like them making jokes at his expense, ",then it starts to get crazier and crazier after the girls mom hypnotizes him.,comparison,but,mid,"well, it starts off with the obvious things happening, like them making jokes at his expense, but then it starts to get crazier and crazier after the girls mom hypnotizes him.",Like how? They just treat him terribly?
well they are independent so not very well know names ,lots of creativity.,comparison,but,mid,well they are independent so not very well know names but lots of creativity.,What types of movies?
well they are independent ,not very well know names but lots of creativity.,contingency,so,mid,well they are independent so not very well know names but lots of creativity.,What types of movies?
i think a few thousand ,many of the films have gone on to receive international recognition.,comparison,but,mid,i think a few thousand but many of the films have gone on to receive international recognition.,How many people are going to see it?
"well as it is they're just a notch below mediocre, ",i can't really work up and justified rage about them.,contingency,so,mid,"well as it is they're just a notch below mediocre, so i can't really work up and justified rage about them. they're kind of disappointing, but not so bad that it's fun to make fun of them.",What do you mean? Why would you want them to be worse?
"they're kind of disappointing, ",not so bad that it's fun to make fun of them.,comparison,but,mid,"well as it is they're just a notch below mediocre, so i can't really work up and justified rage about them. they're kind of disappointing, but not so bad that it's fun to make fun of them.",What do you mean? Why would you want them to be worse?
"i think it's because most hollywood people think superheroes are stupid and childish, ",if they can make a dark movie they can at least pretend they're making a deep movie.,comparison,but,mid,"i think it's because most hollywood people think superheroes are stupid and childish, but if they can make a dark movie they can at least pretend they're making a deep movie.","Yeah, I see what you mean. I don't know why they keep trying to do the grim dark stuff."
i think it's ,"most hollywood people think superheroes are stupid and childish, but if they can make a dark movie they can at least pretend they're making a deep movie.",contingency,because,mid,"i think it's because most hollywood people think superheroes are stupid and childish, but if they can make a dark movie they can at least pretend they're making a deep movie.","Yeah, I see what you mean. I don't know why they keep trying to do the grim dark stuff."
i think it's because most hollywood people think superheroes are stupid ,"childish, but if they can make a dark movie they can at least pretend they're making a deep movie.",expansion,and,mid,"i think it's because most hollywood people think superheroes are stupid and childish, but if they can make a dark movie they can at least pretend they're making a deep movie.","Yeah, I see what you mean. I don't know why they keep trying to do the grim dark stuff."
"If they make everything dark and broody they can say ""see, this isn't a kids movie, that would be bright and cheerful"".",kids movies aren't always bright and cheerful.,comparison,but,begin,but kids movies aren't always bright and cheerful. don't like half of disney movies involve one or more dead parents?,"Well, I think there's a psychological association there. If they make everything dark and broody they can say ""see, this isn't a kids movie, that would be bright and cheerful""."
"ok, good point.",the marvel movies tend to be more bright and fun.,comparison,but,begin,"ok, good point. but the marvel movies tend to be more bright and fun. why aren't they just copying that?","Hey, I said there was psychology involved, not intelligence."
Why aren't they just copying that?,"everyone went crazy for the nolan batman movies, and they're trying to catch that lightning in a bottle again.",contingency,because,begin,"because everyone went crazy for the nolan batman movies, and they're trying to catch that lightning in a bottle again.","OK, good point. But the Marvel movies tend to be more bright and fun. Why aren't they just copying that?"
but that only works ,"he's batman, you can't just do every superhero movie like that.",contingency,because,mid,"but that only works because he's batman, you can't just do every superhero movie like that.","Because everyone went crazy for the Nolan Batman movies, and they're trying to catch that lightning in a bottle again."
"yeah, you know that, ",that's because you understand superheroes.,comparison,but,mid,"yeah, you know that, but that's because you understand superheroes. the hollywood people don't.","But that only works because he's Batman, you can't just do every superhero movie like that."
"yeah, you know that, but that's ",you understand superheroes.,contingency,because,mid,"yeah, you know that, but that's because you understand superheroes. the hollywood people don't.","But that only works because he's Batman, you can't just do every superhero movie like that."
"yeah, but it's the sunk cost fallacy, they've already spent millions on their current stupid vision, they'll maybe make minor tweaks, ",i think it's a hard battleship to turn.,comparison,but,mid,"yeah, but it's the sunk cost fallacy, they've already spent millions on their current stupid vision, they'll maybe make minor tweaks, but i think it's a hard battleship to turn.","Yeah, OK. But still, hasn't everyone been telling them that the movies are too dark and offputting?"
"well, i'm trying not to, ","even though it could be great, if we look at the track record the odds that it will be are low.",contingency,because,mid,"well, i'm trying not to, because even though it could be great, if we look at the track record the odds that it will be are low. and i don't want to get disappointed again.",So you're getting hyped?
yea it was exciting to watch ,not a very strong plot line,comparison,but,mid,yea it was exciting to watch but not a very strong plot line,I think it deserves it. The movie had lots of thrill
he was so misguided ,had amazing ideas.,comparison,but,mid,"yeah, i miss the old man in the first movies. he was so misguided but had amazing ideas.",I don't know if it was as well done though.
i read the book in high school ,i decided to watch the film.,contingency,so,mid,i read the book in high school so i decided to watch the film. i enjoyed it.,"I have, it's a decent movie."
"i did, ",i think the book is supposed to be better.,comparison,but,mid,"i did, but i think the book is supposed to be better.",Did you like it?
"not before the academy awards, ",afterwards i saw four of them.,comparison,but,mid,"not before the academy awards, but afterwards i saw four of them.",A couple of them... did you?
"hard to say, ",i think hidden figures.,comparison,but,mid,"hard to say, but i think hidden figures.",Which one did you like best?
"lala land was just fun; lion was really interesting, and i liked fences ",it was dark and depressing.,comparison,but,mid,"they were all close to favorites. lala land was just fun; lion was really interesting, and i liked fences but it was dark and depressing.",So what did you think about the other three you saw?
"it wasn't as great as the first one, ",it was a good movie.,comparison,but,mid,"it wasn't as great as the first one, but it was a good movie.",How as it?
yes there is ,the dialogue is a little bland in parts.,comparison,but,mid,yes there is but the dialogue is a little bland in parts.,Is there a lot of action in it?
i have never really thoguht of him as funny.,the did ok in horrible bosses.,comparison,although,begin,seriously? i have never really thoguht of him as funny. although the did ok in horrible bosses.,"Yes, I loved it. Jason Bateman was too funny."
"in the cafe, he was telling her that he has donated before ",wondered how the baby was doing and started hitting on her.,expansion,and,mid,"in the cafe, he was telling her that he has donated before and wondered how the baby was doing and started hitting on her.",How did he appear creepy?
"in the cafe, he was telling her that he has donated ",and wondered how the baby was doing and started hitting on her.,temporal,before,mid,"in the cafe, he was telling her that he has donated before and wondered how the baby was doing and started hitting on her.",How did he appear creepy?
"true, i never got that the first time i watched it, ",there are people that are serial reproducers.,comparison,but,mid,"true, i never got that the first time i watched it, but there are people that are serial reproducers. kinda creepy now cause he did say he always knew this day would arrive.","In the cafe, he was telling her that he has donated before and wondered how the baby was doing and started hitting on her."
i watched it a million times when i was a kid ,haven't seen it in awhile.,comparison,but,mid,i watched it a million times when i was a kid but haven't seen it in awhile.,"Oh yeah, very well. It's a true classic."
the musical variant they made?,it had nothing to do with the book.,comparison,but,begin,the musical variant they made? but it had nothing to do with the book.,I liked The Hunchback of Notre Dame.
"i suppose, ",they changed everything.,comparison,but,mid,"i suppose, but they changed everything.",Right... but it's a kid's movie. Of course it's going to be a bit gentle.
"not only that, ",quasimodo murders frollo in the book.,comparison,but,mid,"not only that, but quasimodo murders frollo in the book.",Oh... I had no idea.
"in the movie frollo dies, ",quasimodo does everything he can to try to save him.,comparison,but,mid,"no, you're right. in the movie frollo dies, but quasimodo does everything he can to try to save him.","No. He murders Frollo right at the end. The movie does something different, I believe."
i thought it was pretty good ,i preferred the classic animated version better.,comparison,but,mid,really? i thought it was pretty good but i preferred the classic animated version better.,I thought it was amazing!
it has a pg-13 ,you shouldn't be too gory,contingency,so,mid,it has a pg-13 so you shouldn't be too gory,I wonder if it is really violent during the battle scenes? Do you know what rating it has?
"i am not a huge fan of star wars, ",i think it will be fun,comparison,but,mid,"i am. i am not a huge fan of star wars, but i think it will be fun",Are you excited to see the new star wars movie?
"i was thinking about force awakens, ",did you like both?,comparison,but,mid,"i was thinking about force awakens, but did you like both?",Which one? Rogue one or the force awakens?
"i definitely do not want to ruin anything, ",there are scary moments.,comparison,but,mid,"i definitely do not want to ruin anything, but there are scary moments.",Oh did you? Was it as scary as they say?
"like, they're bringing jynn along to the militant guy because they need to talk to the pilot, ",cassian gets thrown into a cell where he talks to the pilot.,comparison,but,mid,"well, there were things that were redundant. like, they're bringing jynn along to the militant guy because they need to talk to the pilot, but cassian gets thrown into a cell where he talks to the pilot. but that's probably what would have happened even if he didn't have jynn along.",What do you mean didn't make sense?
"like, they're bringing jynn along to the militant guy ","they need to talk to the pilot, but cassian gets thrown into a cell where he talks to the pilot.",contingency,because,mid,"well, there were things that were redundant. like, they're bringing jynn along to the militant guy because they need to talk to the pilot, but cassian gets thrown into a cell where he talks to the pilot. but that's probably what would have happened even if he didn't have jynn along.",What do you mean didn't make sense?
"like, they're bringing jynn along to the militant guy because they need to talk to the pilot, but cassian gets thrown into a cell where he talks to the pilot.",that's probably what would have happened even if he didn't have jynn along.,comparison,but,begin,"well, there were things that were redundant. like, they're bringing jynn along to the militant guy because they need to talk to the pilot, but cassian gets thrown into a cell where he talks to the pilot. but that's probably what would have happened even if he didn't have jynn along.",What do you mean didn't make sense?
"and then jynn gets the hologram which has all the important information from her father about where to go, ",then they decide to fly to the place where the father is anyway.,comparison,but,mid,"and then jynn gets the hologram which has all the important information from her father about where to go, but then they decide to fly to the place where the father is anyway.",You're being way too picky.
"i guess, ",then cassian would have had to agree to not kill the father earlier.,comparison,but,mid,"i guess, but then cassian would have had to agree to not kill the father earlier.","Right, but for story purposes wouldn't it have made more sense if they didn't know where to go until they got in contact with the father?"
"like i said, it was fun ",it just didn't make a ton of sense to me from a storytelling perspective.,comparison,but,mid,"like i said, it was fun but it just didn't make a ton of sense to me from a storytelling perspective.","Hmm, I guess."
"yeah, i liked him, he had a fun personality.","he was the only one that did, everyone else was kind of boring and one-dimensional.",comparison,but,begin,"yeah, i liked him, he had a fun personality. but he was the only one that did, everyone else was kind of boring and one-dimensional.",The robot was cool.
"But he was the only one that did, everyone else was kind of boring and one-dimensional.",there was that cool blind force guy.,comparison,but,begin,but there was that cool blind force guy.,"Yeah, I liked him, he had a fun personality. But he was the only one that did, everyone else was kind of boring and one-dimensional."
"look, i liked the movie, ok, ",if you keep asking me questions about it i'm afraid i'm going to talk myself out of it.,comparison,but,mid,"yeah, but he didn't do any cool martial arts stuff except in his opening scene. look, i liked the movie, ok, but if you keep asking me questions about it i'm afraid i'm going to talk myself out of it.",But there was that cool blind force guy.
"like i said, it was fun and kind of exciting, ",it was cool to see all the old ship designs and stuff.,expansion,and,mid,"yeah, i know. it's star wars, i get it, we can't not talk about it. like i said, it was fun and kind of exciting, and it was cool to see all the old ship designs and stuff.","All right, I just wanted to know."
"me either, ","from what i know, it was a fitting ending",comparison,but,mid,"me either, but from what i know, it was a fitting ending",I can't honestly say I've ever seen Rambo.
i don't know... ,he doesnt shoot himself obviosuly as there are four more movies.,comparison,but,mid,i don't know... but he doesnt shoot himself obviosuly as there are four more movies.,"Wait, so how does Rambo end?"
Vietnam vet does what he needs to do and then kills himself.,doesnt that hit a little close to home?,comparison,but,begin,but doesnt that hit a little close to home?,"Yeah, it's a great stand alone story. Vietnam vet does what he needs to do and then kills himself."
"yes, that is old ",i mean movies from the 1930s and 40s or even silents.,comparison,but,mid,"yes, that is old but i mean movies from the 1930s and 40s or even silents.",Do you mean like Singing in the Rain?
"yeah, i've seen that one too ",i was thinking of king kong.,comparison,but,mid,"yeah, i've seen that one too but i was thinking of king kong.",The Wizard of Oz?
i don't watch movies too often ,this one is one i've liked since childhood.,comparison,but,mid,i don't watch movies too often but this one is one i've liked since childhood.,Yes. It is on at six so let's get ready to watch it.
i used to ,haven't seen it for ages.,comparison,but,mid,i used to but haven't seen it for ages.,I did too. I watch it every Halloween.
i thought it looked crazy and confusing.,johnny depp is an amazing actor.,comparison,but,begin,i didn't get into those either. i thought it looked crazy and confusing. but johnny depp is an amazing actor.,"I never watched the real-life adaptations of ""Alice in Wonderland"". You know, with Johnny Depp?"
"they were, ",i wasn't a fan of that movie.,comparison,but,mid,"they were, but i wasn't a fan of that movie. it was a little too cheesy for me.","Reese Witherspoon and Mark Wahlberg were great in the movie, ""Fear"""
"you know, i thought the first wasn't too bad, and the second had some decent action scenes, ","then after that, the last too really went downhill.",comparison,but,mid,"you know, i thought the first wasn't too bad, and the second had some decent action scenes, but then after that, the last too really went downhill.","So, what do you think of the Transformers movies?"
"you know, i thought the first wasn't too bad, ","the second had some decent action scenes, but then after that, the last too really went downhill.",expansion,and,mid,"you know, i thought the first wasn't too bad, and the second had some decent action scenes, but then after that, the last too really went downhill.","So, what do you think of the Transformers movies?"
"well, a lot of them it's just like they got too many gears ","extra crap on them, and the action is paced so bad it's hard to tell who's doing what to who.",expansion,and,mid,"well, a lot of them it's just like they got too many gears and extra crap on them, and the action is paced so bad it's hard to tell who's doing what to who.",What do you mean?  I thought some of them looked pretty cool.
"well, a lot of them it's just like they got too many gears and extra crap on them, ",the action is paced so bad it's hard to tell who's doing what to who.,expansion,and,mid,"well, a lot of them it's just like they got too many gears and extra crap on them, and the action is paced so bad it's hard to tell who's doing what to who.",What do you mean?  I thought some of them looked pretty cool.
"i mean, he can be good if given the right role, ","here's it's like ""guys.. i'm an inventor!",comparison,but,mid,"uh... i don't know.. wasn't really much there.  and it's wahlberg.  i mean, he can be good if given the right role, but here's it's like ""guys.. i'm an inventor! i invent stuff!""  yeah, sure, pal...",Do you think Mark Walhberg was an improvement?
and then there's that whole scene where his daughter's boyfriend goes on and on about how he can legally bang her ,"of the ""romeo and juliet"" law.. it's like what?",contingency,because,mid,"and then there's that whole scene where his daughter's boyfriend goes on and on about how he can legally bang her because of the ""romeo and juliet"" law.. it's like what??",Hahaha.
and then there's that whole scene where his daughter's boyfriend goes on ,"on about how he can legally bang her because of the ""romeo and juliet"" law.. it's like what?",expansion,and,mid,"and then there's that whole scene where his daughter's boyfriend goes on and on about how he can legally bang her because of the ""romeo and juliet"" law.. it's like what??",Hahaha.
i was really scared at some parts ,it is funny throughout.,comparison,but,mid,it was a good blend of both. i was really scared at some parts but it is funny throughout.,"What was scary about it? And I don't want it to be too funny, was it?"
"that is awesome to here, i saw some recent horror movies on netflix ",they weren't that good.,comparison,but,mid,"that is awesome to here, i saw some recent horror movies on netflix but they weren't that good.",It was a good blend of both. I was really scared at some parts but it is funny throughout.
don't spoil anything for me ,does it get supernatural?,comparison,but,mid,don't spoil anything for me but does it get supernatural?,"I get you, I watch horror movies on those streaming sites and none of them do the job."
"possibly, it is intense ",if you wanted to we could go.,comparison,but,mid,"possibly, it is intense but if you wanted to we could go.",Would you want to see the movie again?
"actually, it's totally a zombie  movie, ",much more interesting than a typical one.,comparison,but,mid,"it's a kind of zombie movie. actually, it's totally a zombie  movie, but much more interesting than a typical one.",What genre was it?
"well both, ",i meant emotional.,comparison,but,mid,"well both, but i meant emotional. because you get to know one of the zombies.",Moving as in touching? Or fast paced?
"well both, but i meant emotional.",you get to know one of the zombies.,contingency,because,begin,"well both, but i meant emotional. because you get to know one of the zombies.",Moving as in touching? Or fast paced?
"not that much, ",there are some bloody scenes.,comparison,although,mid,"not that much, although there are some bloody scenes.",Is it a really gory movie?
"yeah, me too, ",when it's not too gratuitous i can live with it.,comparison,but,mid,"yeah, me too, but when it's not too gratuitous i can live with it.",I have a hard time with that usually.
"it is the weekend, ",i would allow just today.,contingency,so,mid,"it is the weekend, so i would allow just today.","Hey mom, can we see a movie today?"
"that one does look good, ",i know the director makes violent movies.,comparison,but,mid,"that one does look good, but i know the director makes violent movies.",Thank you! Please let me see the new King Arthur movie.
"i just worry a bit about you getting exposed to that, ",it has been getting good reviews.,comparison,but,mid,"i just worry a bit about you getting exposed to that, but it has been getting good reviews.","This one is more stylized mom, the violence isn't too gory or bloody."
it is rated pg-13 ,it won't be too gratutitous.,contingency,so,mid,yeah! it is rated pg-13 so it won't be too gratutitous.,Do you know what it is rated?
"oh and i see it is directed by guy ritchie, i know he is a bit violent ",he is talented as well.,comparison,but,mid,"oh and i see it is directed by guy ritchie, i know he is a bit violent but he is talented as well.",Jude Law is a great actor and I believe he is the villain.
"i think they are mostly british actors, ",it will feel more real.,contingency,so,mid,"i think they are mostly british actors, so it will feel more real.","HOpefully the accents don't get too off track, that makes me nuts."
"i did, ",not as much as i liked the second.,comparison,but,mid,"i did, but not as much as i liked the second. adam sandler is a great actor, he's so funny!","That was such a good movie! Did you like the first ""Grown Ups"" movie?"
"it is a long movie, ",keeps you on the edge of your seat.,comparison,but,mid,"yes, ""it"" is a terrifying movie. it is a long movie, but keeps you on the edge of your seat.","""It"" was also a great movie. Stephen King is the master of horror."
"you knew ""it"" was there, ",never knew when he'd pop out.,comparison,but,mid,"i was always scared of the sewer parts. you knew ""it"" was there, but never knew when he'd pop out.","Yes, ""It"" is a terrifying movie. It is a long movie, but keeps you on the edge of your seat."
"you're right, it did.","the movie was made so many years ago, they probably didn't have the best effects.",comparison,but,begin,"you're right, it did. but the movie was made so many years ago, they probably didn't have the best effects.","Yes, I agree. When he turned into a spider, I thought the spider looked a little fake though."
"i understand that, ","it did explain so much that was left out of the first  ""star wars"".",comparison,but,mid,"i understand that, but it did explain so much that was left out of the first  ""star wars"".",It was not really part of the series though...
"it did explain a lot, ","i feel like ""rogue one"" really went deeper.",comparison,but,mid,"it did explain a lot, but i feel like ""rogue one"" really went deeper. i felt a real connection with jyn and galen erso.","I always felt like ""Episode One"" revealed enough of the story."
"no i haven't yet, ",i want to.,comparison,but,mid,"no i haven't yet, but i want to.",Did you see the Disney movie Moana?
"i know, ",moana is the best now.,comparison,but,mid,"i know, but moana is the best now. some movie had to be better sooner or later.","Wow, you really liked A bug's Life, you watched it over and over."
not all the same night.,"3 times will show you how good an idea it was, whoever thought of it.",comparison,but,begin,"not all the same night.  but 3 times will show you how good an idea it was, whoever thought of it.",3 times? Why?
"i thought it had way too many characters that went nowhere, ",the action was good.,comparison,but,mid,"i thought it had way too many characters that went nowhere, but the action was good.",How did you like it?
"i haven't seen it, ",that's what other people were saying.,comparison,but,mid,"i haven't seen it, but that's what other people were saying.","I thought it had way too many characters that went nowhere, but the action was good."
"i know, ",i can't justify the price of tickets at the theater.,comparison,but,mid,"i know, but i can't justify the price of tickets at the theater.",Then you'll miss out on a lot of good movies.
"it was good, ",i like movies that don't take themselves so seriously.,comparison,but,mid,"it was good, but i like movies that don't take themselves so seriously.","OK, that's good. A New Hope is probably my all time favorite movie."
i agree.,civil war was pretty good.,comparison,although,begin,i agree.  although civil war was pretty good.,Me neither.  It's by far the best thing Marvel has put out.
"i give them credit for trying, ",i'm not disagreeing.,comparison,but,mid,"i give them credit for trying, but i'm not disagreeing.",Right!  Suicide Squad and Batman V Superman were disappointing.
that is my second favorite ,it was so cool seeing all those movies lead up to that one.,contingency,because,mid,that is my second favorite because it was so cool seeing all those movies lead up to that one.,I like the Avengers.
"yeah, it was an action film made in the late 90s that was went straight to vhs ",later gained a cult following on the internet.,comparison,but,mid,"yeah, it was an action film made in the late 90s that was went straight to vhs but later gained a cult following on the internet.",Samurai Cop?
"yeah, except he's white, ","he speaks ""fluent japanese"" even though he can't seem to pronounce basic japanese names later in the film?",comparison,but,mid,"yeah, except he's white, but he speaks ""fluent japanese"" even though he can't seem to pronounce basic japanese names later in the film?","Oh, so, I assume Samurai Cop is about.. what, a samurai cop?"
"so, it's basically a really bad ripoff of a lethal weapon where samurai cop ","this black dude and trying to take down this ""gang"" of drug dealers and stuff.",expansion,and,mid,"so, it's basically a really bad ripoff of a lethal weapon where samurai cop and this black dude and trying to take down this ""gang"" of drug dealers and stuff.",Hahaha.
"so, it's basically a really bad ripoff of a lethal weapon where samurai cop and this black dude ","trying to take down this ""gang"" of drug dealers and stuff.",expansion,and,mid,"so, it's basically a really bad ripoff of a lethal weapon where samurai cop and this black dude and trying to take down this ""gang"" of drug dealers and stuff.",Hahaha.
"at one point the boss and his men are having dinner at this ""restaurant"" ",you can see a bunch of dirty windows in the background.,expansion,and,mid,"well, they're the most inept and poorly funded looking gang i've ever seen.  at one point the boss and his men are having dinner at this ""restaurant"" and you can see a bunch of dirty windows in the background.",Why did you put gang in quotes?
"in another scene, they're going after the gang's leader ",he's got a big old defender arcade game in his living room.,expansion,and,mid,"yeah and that's just for starters.  in another scene, they're going after the gang's leader and he's got a big old defender arcade game in his living room.  clearly something a drug dealing gang overlord would have.",Wow.
"yes, i saw it last week, ",i'd love to see it again.,comparison,but,mid,"yes, i saw it last week, but i'd love to see it again.",Do you want to go see Beauty and The Beast this weekend?
"i'm just curious if he's actually cute, ","in the cartoon, he looked kind of like a tool.",contingency,because,mid,"i'm just curious if he's actually cute, because in the cartoon, he looked kind of like a tool.",Don't you want to wait to see the movie?
"its good, ",not my favorite.,comparison,but,mid,"oh yeah, i have seen that one. its good, but not my favorite.","I like ""The Jerk"", have you seen? Its a classic"
