arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"well, jackson is still linked to them through friendship, ",i think jackson dies too.,comparison,but,mid,"well, jackson is still linked to them through friendship, but i think jackson dies too.","I understand that,  but what would be the significance of creating a universe if you were to just kill off the links to the universe."
you might laugh ,i just saw the lego movie.,comparison,but,mid,you might laugh but i just saw the lego movie.,Did they lynch him?
"it was ""meh"", i was pretty disappointed, ",it did have its moments.,comparison,although,mid,"it was ""meh"", i was pretty disappointed, although it did have its moments.",Oh I saw that too! I'm very interested to know what you thought.
"me too, ","i think they are ""overthinking"" this whole franchise in general.",comparison,although,mid,"me too, although i think they are ""overthinking"" this whole franchise in general.",I personally preferred Prometheus.
i can see your angle ,it was definitely different.,comparison,but,mid,i can see your angle but it was definitely different.,Yeah I think it was more of a stoner flick.
"i would be interested in going back again, with more sophistication ",knowledge to see if the film means anything to me now.,expansion,and,mid,"yes. i would be interested in going back again, with more sophistication and knowledge to see if the film means anything to me now.","The ""rosebud"" scene."
"maybe the genius of it is in the angles and lighting, ",it didn't seem like it was in the story or plot.,contingency,because,mid,"maybe. maybe the genius of it is in the angles and lighting, because it didn't seem like it was in the story or plot.","Same here. I think that genius of that film is in the cinematography, maybe?"
you're just saying her ,the movie just came out.,contingency,because,mid,you're just saying her because the movie just came out. try again.,How about Wonder Woman?
she's pretty much the most powerful mutant out there ,has a major flaw.,comparison,but,mid,she's pretty much the most powerful mutant out there but has a major flaw.,Why is that?
she has a split personality ,she's hard to control,contingency,so,mid,she has a split personality so she's hard to control,What's her flaw?
they definitely are.,i didn't feel like they ever made good plans.,comparison,but,begin,they definitely are. but i didn't feel like they ever made good plans.,"Well, they're kind of supposed to be a ragtag team."
"there are aspects of his entire life, ",it mostly focuses on his later years when the fraud was revealed.,comparison,but,mid,"well not really.  there are aspects of his entire life, but it mostly focuses on his later years when the fraud was revealed.",So is the movie a biopic about Madoff?
"yeah, i was all excited, ",i loved it growing up and then it just wasn't as good.,contingency,because,mid,"yeah, i was all excited, because i loved it growing up and then it just wasn't as good.","Oh, well that sucks."
I loved it.,"it was supposed to be a thriller, was it scary?",contingency,so,begin,"so it was supposed to be a thriller, was it scary?","Yes, it was amazing.  I loved it."
"so we know it had a happy ending because it was a thriller instead of horror, ",i guess it was just a good movie in general.,contingency,so,mid,"well.  so we know it had a happy ending because it was a thriller instead of horror, so i guess it was just a good movie in general.",He died.  So that was the one tragic thing that happened in the whole movie.
so we know it had a happy ending ,"it was a thriller instead of horror, so i guess it was just a good movie in general.",contingency,because,mid,"well.  so we know it had a happy ending because it was a thriller instead of horror, so i guess it was just a good movie in general.",He died.  So that was the one tragic thing that happened in the whole movie.
"yeah, or sometimes they base a movie on things that are going on, ","it's a bad thing, like skynet in the terminator movies.",comparison,but,mid,"yeah, or sometimes they base a movie on things that are going on, but it's a bad thing, like skynet in the terminator movies.",It's kind of like movies are about issues that are going on in society and then they make a statement about it.
"i did like the ending, ",it did seem a bit harsh to kill everyone.,comparison,although,mid,"i did like the ending, although it did seem a bit harsh to kill everyone.",I think Rogue One did it better.  I liked that they were willing to have such a dark ending.
"okay, so the timeline works out.",why was she left on jakku?,comparison,but,begin,"okay, so the timeline works out. but why was she left on jakku?","Well, they obviously had sex during episodes IV-V, before Leia got with Han. Gotta do something for those long hyperspace flights."
i'm not sold as disney would never go with it.,", it's intriguing.",comparison,but,begin,"i'm not sold as disney would never go with it. but, it's intriguing.","Ha, now you're onto it. It also explains how quickly she harnessed The Force."
"i've heard that, ",i don't know how much of it is true.,comparison,but,mid,"i've heard that, but i don't know how much of it is true.",Did you hear they were making a sequel or something?
"i woudln't work for free if i was this ""business manager.""",you need the business manager to talk to the wall st bankers for funding.,comparison,but,begin,"i woudln't work for free if i was this ""business manager."" but you need the business manager to talk to the wall st bankers for funding. how are... you know what. nevermind. so historical epic, eh? what time period?",Do I?
"well, for starters, mongols only got to bhe boundaries of the holy roman empires, ",by then ogedai had died.,comparison,but,mid,"well, for starters, mongols only got to bhe boundaries of the holy roman empires, but by then ogedai had died. so the prince leading the invasion batu, genghis's grandson had to return home. and the pope at the time called for a crusade against the mongols, but it didn't go over very well. so a movie about mongols in europe isn't going to work.",How come? How do you know?
"and the pope at the time called for a crusade against the mongols, ",it didn't go over very well.,comparison,but,mid,"well, for starters, mongols only got to bhe boundaries of the holy roman empires, but by then ogedai had died. so the prince leading the invasion batu, genghis's grandson had to return home. and the pope at the time called for a crusade against the mongols, but it didn't go over very well. so a movie about mongols in europe isn't going to work.",How come? How do you know?
When it first came out I was a little unsure.,he does so well.,comparison,but,begin,but he does so well.,True. When it first came out I was a little unsure.
"there´s so many, i can´t decide, ","i would say, pretty woman, mona lisa smile, erin brockovich, notting hill, eat pray love, my best friends weeding",comparison,but,mid,"there´s so many, i can´t decide, but i would say, pretty woman, mona lisa smile, erin brockovich, notting hill, eat pray love, my best friends weeding",What is you favorite movie of hers?
"oh i don´t know them all, ",i trust that is a good movie.,comparison,but,mid,"oh i don´t know them all, but i trust that is a good movie. why did you like my best friends weeding?","You´ll find actors like Rhys Ifans, Hugh Bonneville, Misha Barton, James Dreyfus, etc."
"no she does´t, it´s kinda sad, ",she did end up with someone.,comparison,but,mid,"no she does´t, it´s kinda sad, but she did end up with someone.","I haven´t seen the movie, does she achieve it?"
that is a really crazy thing ,i bet there are some countries whose children have to fight to survive.,comparison,but,mid,that is a really crazy thing but i bet there are some countries whose children have to fight to survive.,Can you imagine having our children ripped from us to go hunt each other?
do you think you would have traded places with you little sister ,she didn't have to go fight like katniss did in  the movie?,contingency,so,mid,do you think you would have traded places with you little sister so she didn't have to go fight like katniss did in  the movie?,That is a really crazy thing but I bet there are some countries whose children have to fight to survive.
i am pretty certain i would ,i don't know for sure.,comparison,but,mid,i am pretty certain i would but i don't know for sure.,"I certainly would have traded places with her, she is so young.  Would you have traded places?"
"well, think about 300. it's that level of gory, ",far more fast-paced.,comparison,but,mid,"well, think about 300. it's that level of gory, but far more fast-paced. there are even floating severed heads.",How graphic?
"it contains x-men, ",they have b-listers because the studio couldn't afford a better cast.,comparison,but,mid,"deadpool makes lots of in-jokes about the x-men. it contains x-men, but they have b-listers because the studio couldn't afford a better cast.",How's that factor in here?
"it contains x-men, but they have b-listers ",the studio couldn't afford a better cast.,contingency,because,mid,"deadpool makes lots of in-jokes about the x-men. it contains x-men, but they have b-listers because the studio couldn't afford a better cast.",How's that factor in here?
"well, i have at least three--",i really like wall-e.,comparison,but,mid,"well, i have at least three--but i really like wall-e.",True. What's your favourite.
"yes, it is kid friendly ",adults would think some parts were funny as well.,comparison,but,mid,"yes, it is kid friendly but adults would think some parts were funny as well.",Is it more for kids?
it is from the ninetees ,he didn't watch a lot of movies back then.,comparison,but,mid,it is from the ninetees but he didn't watch a lot of movies back then.,"No, I think Tombstone is what I'll go with."
"it´s about typical high school drama, ","this one is definitely romantic, it´s a classic.",comparison,but,mid,"oh you´ll love it! it´s about typical high school drama, but this one is definitely romantic, it´s a classic.","Ok, I´ll give it a try. What is the movie 10 things I hate about you, about?"
"i think it teaches them how in order for things to change in this world, they need to care ",want to see a change and then do something about it.,expansion,and,mid,"i think it teaches them how in order for things to change in this world, they need to care and want to see a change and then do something about it.",Yeah I think it teachers kids a great lesson.
"one of the songs in the first one won a grammy, ",it was the favorite movie for the people’s choice award.,expansion,and,mid,"one of the songs in the first one won a grammy, and it was the favorite movie for the people’s choice award.",Any other awards?
"there really never was, which made it a sad romantic movie, ",a romantic movie none the less.,comparison,but,mid,"there really never was, which made it a sad romantic movie, but a romantic movie none the less.",What? I don't even recall there being a romance in Ronin.
"and then they're in the car doing surveillance, and another car passes ",they kiss to seem like there's nothing suspicious about them sitting there in this parked car.,expansion,and,mid,"and then they're in the car doing surveillance, and another car passes and they kiss to seem like there's nothing suspicious about them sitting there in this parked car.",I remember.
"you can see by the look on his face there's nothing he'd rather do than get in the car with her, ",he knows they'd never get away.,comparison,but,mid,"you can see by the look on his face there's nothing he'd rather do than get in the car with her, but he knows they'd never get away. and so he does the one thing he can do: he saves her from getting caught.",I remember that now.
"and in the end, even vincent knew there was something there, ",he reminds him that she would never come back to the place where they met.,contingency,because,mid,"and in the end, even vincent knew there was something there, because he reminds him that she would never come back to the place where they met.",Yep. Then she drives off without a word.
"well, it came out in 2014, ",we did see it.,comparison,but,mid,"well, it came out in 2014, but we did see it.",That sounds good.  We saw the first one last year right?
"i do, ",they can't be gory.,comparison,but,mid,"i do, but they can't be gory. i am more into the suspense parts of the horror films.",Same here. Do you like horror movies?
i am pretty excited ,it is getting very good reviews.,contingency,because,mid,i am pretty excited because it is getting very good reviews.,Well what do you think about the Wonder Woman movie in general?
"very suspenseful, ",nothing too much at the start.,comparison,but,mid,"you could start small, with something like, rear window. very suspenseful, but nothing too much at the start.",I like them. I have been trying to get more into horror films any recommendations?
"they have all the material ready to go, ",the execution has been pretty poor.,comparison,but,mid,"they have all the material ready to go, but the execution has been pretty poor.",What do you think about DC's cinematic universe?
"it's not that bad, ",it's still very disappointing.,comparison,but,mid,"it's not that bad, but it's still very disappointing. the storytelling in that movie was just so all over the place.",I thought that Batman v. Superman wasn't nearly as bad as people have said it is.
"i thought it was ok. there were a lot of cool elements, ",it was not as good as i expected.,comparison,but,mid,"i thought it was ok. there were a lot of cool elements, but it was not as good as i expected.",What did you think of Allied?
"it was that in the beginning, ",the second act just turned into a melodramatic love story.,comparison,but,mid,"i guess i wanted more of a fun, spy type of thriller. it was that in the beginning, but the second act just turned into a melodramatic love story.",What do you mean?
i wanted marion cotillard's character to not be the bad guy in the end.,"at least if she was, that she be a cooler character.",expansion,or,begin,"i know. i wanted marion cotillard's character to not be the bad guy in the end. or at least if she was, that she be a cooler character.","Yeah, I can see that. It was kind of a downer, Hallmark ending."
"brad pitt was good, ",kind of wooden.,comparison,but,mid,"yes. she's great in whatever she does. brad pitt was good, but kind of wooden.","Yes, that was a good movie. Marion Cotillard was really good in it, though."
"i don't know, i haven't seen it ",would like to.,comparison,but,mid,"i don't know, i haven't seen it but would like to.  the preview looks really good.","No, I haven't, is it good?"
"yes, it is, i agree with them, i have read many reviews ","what people say is that this movie is impressive, full of visual effects, beautiful photography and a good story.",expansion,and,mid,"yes, it is, i agree with them, i have read many reviews and what people say is that this movie is impressive, full of visual effects, beautiful photography and a good story.","Yes, he is, he has had great performances, I think he deserves it and even he should have won it before. Most people agree it is a great movie."
"yes, that is crazy, iñarritu said he will never again make another movie like this, he said: “i am a crazy man, ",not stupid”.,comparison,but,mid,"yes, that is crazy, iñarritu said he will never again make another movie like this, he said: “i am a crazy man, but not stupid”.","Wow, impressive. can you imagine what implies to have to move a production team from North america to the southernmost country in south America?"
"yes, i thought the winner would be la la land ","it was moonlight, have you seen it?",comparison,but,mid,"yes, i thought the winner would be la la land but it was moonlight, have you seen it? i have not seen it yet?","It got three: best director, best actor and best cinematography. It didn't win the Oscar for best picture, amazing."
"i have not seen it either, ",i want to.,comparison,but,mid,"i have not seen it either, but i want to. i like coming-of-age drama films, do you like them?","Yes, I thought the winner would be La La Land but it was Moonlight, Have you seen it? I have not seen it yet?"
"well, i am not sure, he jumps from kid to adult ",those movies are characterized for the growth of a protagonist from youth to adulthood.,expansion,and,mid,"well, i am not sure, he jumps from kid to adult and those movies are characterized for the growth of a protagonist from youth to adulthood. i am not sure.","Yes, I like them too. Do you think Forrest Gump is one of those movies?"
"that is a good point, ","no matter what, forrest gum is one of my favorite movies ever.",comparison,but,mid,"that is a good point, but no matter what, forrest gum is one of my favorite movies ever.","Well, I am not sure, He jumps from Kid to Adult and those movies are characterized for the growth of a protagonist from youth to adulthood. I am not sure."
it's great.,it is too violent for me.,comparison,but,begin,it's great. but it is too violent for me.,I love Diehard
know what movie i used to like ,is now awful and distasteful?,comparison,but,mid,know what movie i used to like but is now awful and distasteful?,At least we both like Mel Gibson movies.
"i sort of disagree for awful reasons, ",why did you not like it?,comparison,but,mid,"i sort of disagree for awful reasons, but why did you not like it?",The lesbian scene alone is awful.
"i was young, ",i remember going.,comparison,but,mid,"yes it is. i was young, but i remember going.","Wow, that's an oldie."
i want to remake that ,"with more blood, more head chopping, more mutilation.",comparison,but,mid,"that's what i said! so what was that about. i want to remake that but with more blood, more head chopping, more mutilation.","Well, I think it's pretty safe to say you've fallen asleep during the movie. That explains why you don't remember the movie."
"the greatest land empire is the reason they focused on that one dude, ",he is the guy who did it.,contingency,because,mid,"um. the greatest land empire is the reason they focused on that one dude, because he is the guy who did it.","Haha, smart ass. i remember it was more like about his development as a person which is kinda weird. Why would you make a movie about the greatest land empire ever, and focus on one dude?"
"The greatest land empire IS the reason they focused on that one DUDE, because he IS the guy who did it.","i mean why not focus more on his mad intentions, his evil plans, his pension for violence, and genocide.",comparison,but,begin,"but i mean why not focus more on his mad intentions, his evil plans, his pension for violence, and genocide. victims need to be heard","Um. The greatest land empire IS the reason they focused on that one DUDE, because he IS the guy who did it."
"i love the music as well, ",i own the soundtrack.,contingency,because,mid,"i love the music as well, because i own the soundtrack.",The music was absolutely great!
it is perhaps more appealing to men ,of the violence.,contingency,because,mid,it is perhaps more appealing to men because of the violence.,How is that so?
yes he can ,he doesnt do much else anymore.,comparison,but,mid,yes he can but he doesnt do much else anymore.,Robert Downey Jr can act
not sure about compensation ,more than likely.,comparison,but,mid,not sure about compensation but more than likely.,"Well that means revenue for the actor, right?"
"uea i guess it depends on the type, ",that sounds interesting.,contingency,because,mid,"uea i guess it depends on the type, because that sounds interesting.","That one wasn't too bad, it was kind of interesting."
"i enjoyed it, ",not on the same level as jj's films.,comparison,but,mid,"i enjoyed it, but not on the same level as jj's films.",Oh I see.  So what did you think of this last one.
"and they used a young girl as an alien to keep things interesting, ",it wasn't.,comparison,but,mid,"not for me.  and they used a young girl as an alien to keep things interesting, but it wasn't.",Mainly the story was about stranded on a planet.  Not so exciting.
"it stars zoey deutch, halston sage, and this young actor i've seen before ",can't recall his name.,comparison,but,mid,"well, i watched this really interesting movie called, before i fall. it stars zoey deutch, halston sage, and this young actor i've seen before but can't recall his name.",What did you watch? I need some new movie recommendations!
"it stars zoey deutch, halston sage, and this young actor i've seen ",but can't recall his name.,temporal,before,mid,"well, i watched this really interesting movie called, before i fall. it stars zoey deutch, halston sage, and this young actor i've seen before but can't recall his name.",What did you watch? I need some new movie recommendations!
i'm not too familiar with the novel ,i do find that subject and theme to be really appealing!,comparison,but,mid,that sounds amazing! i'm not too familiar with the novel but i do find that subject and theme to be really appealing! don't spoil anything but was the acting up to par throughout?,"This is a little of both, I'd also add in fantasy to it. It's based on a popular novel by Lauren Oliver, and this story basically centers around a teen girl who basically has to live the same day over and over again!"
don't spoil anything ,was the acting up to par throughout?,comparison,but,mid,that sounds amazing! i'm not too familiar with the novel but i do find that subject and theme to be really appealing! don't spoil anything but was the acting up to par throughout?,"This is a little of both, I'd also add in fantasy to it. It's based on a popular novel by Lauren Oliver, and this story basically centers around a teen girl who basically has to live the same day over and over again!"
"i thought it was adequate to be honest, ",i was really impressed with zoey's performance.,comparison,but,mid,"i thought it was adequate to be honest, but i was really impressed with zoey's performance. she had the most to work with and she really chewed up the scenes well. i could feel every struggle she went through and i you just have to root for her character. she goes through quite the character growth as the movie goes on.",That sounds amazing! I'm not too familiar with the novel but I do find that subject and theme to be really appealing! Don't spoil anything but was the acting up to par throughout?
"it starts out kind of cliche and routine, ","stick with it, as it shifts gears pretty quickly and really gets you engaged.",comparison,but,mid,"oh, it's certainly head and shoulders better than that. it starts out kind of cliche and routine, but stick with it, as it shifts gears pretty quickly and really gets you engaged.","I was definitely disappointed in some of the past ones, and we're not going to mention the vampires and werewolves one, you know what I'm referring to."
she's been in a handful of movies too ,more as a supporting character.,comparison,but,mid,"i recognize halston sage, as she has a pretty big role in this movie. she's been in a handful of movies too but more as a supporting character. she's usually the girlfriend character, or friend of the main character. pretty girl, and has great screen presence.",Who else is in the movie besides Zoey?
the name sounds familiar ,i can't put a face to it.,comparison,but,mid,the name sounds familiar but i can't put a face to it.,"I recognize Halston Sage, as she has a pretty big role in this movie. She's been in a handful of movies too but more as a supporting character. She's usually the girlfriend character, or friend of the main character. Pretty girl, and has great screen presence."
"i was extremely skeptical when it was announced, being a hardcore fan since its release, ",they actually captured the spirit perfectly.,comparison,but,mid,"actually, surprisingly good. i was extremely skeptical when it was announced, being a hardcore fan since its release, but they actually captured the spirit perfectly.",Ooohhhh you must have seen the new film. How was it?
you should.,what's up?,contingency,so,begin,you should. so what's up?,That's awesome. I'll have to check it out.
been dying to see it ,have been uber busy for weeks now.,comparison,but,mid,yup. been dying to see it but have been uber busy for weeks now. this is my first day to myself in forever.,Really?
beauty & the beast was fantastic ,your wife would kill you if you saw it without her... um... wonder woman.,comparison,but,mid,tons. beauty & the beast was fantastic but your wife would kill you if you saw it without her... um... wonder woman. definitely wonder woman.,Y'know... I really should. Any suggestions?
"i know, i know... ",they got it right this time.,comparison,but,mid,"i know, i know... but they got it right this time.",Really? But it's a DC movie.
the only thing better are the dc animated universe movies ,unfortunately they don't get a theatrical release.,comparison,but,mid,the only thing better are the dc animated universe movies but unfortunately they don't get a theatrical release.,"Dang, that good eh?"
"i would not go so far as to say i'm a fan, ",i have watched foreign movies.,comparison,but,mid,"i would not go so far as to say i'm a fan, but i have watched foreign movies.",Are you a fan of foreign movies?
"well a lot of korean movies have gotten attention lately, ",oldboy is one a lot of people talk about.,comparison,but,mid,"well a lot of korean movies have gotten attention lately, but oldboy is one a lot of people talk about.",Remind me of a big Korean movie again?
"so the guy think he's out for revenge, ",it turns out the person messing with him was seeking his own revenge.,comparison,but,mid,"so the guy think he's out for revenge, but it turns out the person messing with him was seeking his own revenge.","Ok, go on.  I may remember this."
"i heard that, ",i don't know much about it.,comparison,but,mid,"i heard that, but i don't know much about it.","Did you see that there's a new ""Pirates of the Caribbean"" movie out?"
"i believe orlando bloom is in the movie, ",not keira knightly.,comparison,but,mid,"i believe orlando bloom is in the movie, but not keira knightly.","Oh, that's too bad, I really like their characters."
it's a shame ,it basically guaranteed that we probably won't ever see another live-action version.,contingency,because,mid,it's a shame because it basically guaranteed that we probably won't ever see another live-action version.,"I know.  They even had John Malkovich, but under-utilized him."
it happened in which documents the alleged experiences of the lutz family ,"they moved into a house on long island which had been the scene of a mass murder committed by ronald defeo, jr., who murdered six members of his family there in 1974.",temporal,after,mid,"it happened in which documents the alleged experiences of the lutz family after they moved into a house on long island which had been the scene of a mass murder committed by ronald defeo, jr., who murdered six members of his family there in 1974.",what was the story?
"yes,the original owner of this house, the real george lutz denounced the film as ""drivel"" ",was suing the filmmakers at the time of his death in may 2006,expansion,and,mid,"yes,the original owner of this house, the real george lutz denounced the film as ""drivel"" and was suing the filmmakers at the time of his death in may 2006",i heard some controversy about this. was there?
"don't get me wrong, it was good.",not as good as i was expecting.,comparison,but,begin,"i thought it was overrated. don't get me wrong, it was good. but not as good as i was expecting.","Yeah, I watched it about a month ago. Did you like it?"
"well, i think that's ",the writer was building it up.,contingency,because,mid,"well, i think that's because the writer was building it up.",There was a good amount of time in the first half where nothing really happened.
"that was a really great movie, ",it almost seemed too far from reality.,comparison,but,mid,"that was a really great movie, but it almost seemed too far from reality.",Yes! That's my absolute favorite movie of hers.
"yea, funny ",a lot of killing too.,comparison,but,mid,"yea, funny but a lot of killing too.","Yes I did see it, it was a good movie."
a funny man to look at ,a great actor.,comparison,but,mid,yes he was great. a funny man to look at but a great actor.,Steve Buscemi was a great character in that movie. I like him.
"i do, ",only if they follow the story really well.,comparison,but,mid,"i do, but only if they follow the story really well.",Do you like movies based on true stories?
"it is older, ",i think the remake was better too.,contingency,so,mid,"it is older, so i think the remake was better too.","I was not aware of that, I will have to watch the original."
"don't know about you, ",i'm a huge fan of the batman movies.,comparison,but,mid,"don't know about you, but i'm a huge fan of the batman movies.",They have such a huge variety!
there was no actual bikini machine.,rob zombie does reference dr. goldfoot in a song.,comparison,but,begin,there was no actual bikini machine. but rob zombie does reference dr. goldfoot in a song.,"Dr. Goldfoot and the Bikini Machine, and Dr. Goldfoot and the Girl Bombs..."
"i really liked the movie family man, it´s from the year 2000 ",it has a really good message.,comparison,but,mid,"i really liked the movie family man, it´s from the year 2000 but it has a really good message.","Okay, thank you. Which one then do you recommend where Nicolas Cage is a main character?"
"well i really liked it at the start, kinda like a doomsday, that the earth will one day come to an end, ",in reality it was about aliens who wanted to destroy the earth and only same a few kids.,comparison,but,mid,"well i really liked it at the start, kinda like a doomsday, that the earth will one day come to an end, but in reality it was about aliens who wanted to destroy the earth and only same a few kids.","No wonder, I haven't seen it, it´s not my type. Since I´m not going to see it, you might as well tell me what else happens."
"that´s the part i didn´t like, all his work on the movie ","he dies, only his kids get saved and to like who knows where with some aliens.",expansion,and,mid,"no, he didn´t. that´s the part i didn´t like, all his work on the movie and he dies, only his kids get saved and to like who knows where with some aliens.",Wow that sounds very dramatic. Did Nicolas Cage saved himself?
"oh i really don´t know them, ","now because you made the movie sound so awful i´m curios to see it, hehe.",comparison,but,mid,"oh i really don´t know them, but now because you made the movie sound so awful i´m curios to see it, hehe. i´ll let you know what i think.","Chandler Canterbury, Rose Byrne, Lara Robinson, etc."
"oh i really don´t know them, but now ","you made the movie sound so awful i´m curios to see it, hehe.",contingency,because,mid,"oh i really don´t know them, but now because you made the movie sound so awful i´m curios to see it, hehe. i´ll let you know what i think.","Chandler Canterbury, Rose Byrne, Lara Robinson, etc."
"no, it was a good movies, ",parts of the movie was a little slow.,comparison,but,mid,"no, it was a good movies, but parts of the movie was a little slow. captain america is one of my favorite.",Was this movie action pack from beginning to end?
"i don't know, ",his dad did love him.,comparison,but,mid,"i don't know, but his dad did love him.",Didn't his dad set him up?
"i don't remember it being long, ",i know when it plays on tv i can't sit through it.,comparison,but,mid,"i don't remember it being long, but i know when it plays on tv i can't sit through it.",Pretty much.  It was too long though.
"it is a romance, ",also kind of a fantasy.,comparison,but,mid,"it is a romance, but also kind of a fantasy. a really like eclitic film.",I have never heard of it.
i don't know about natural disaster ,i know plenty of artificial disasters.,comparison,but,mid,i don't know about natural disaster but i know plenty of artificial disasters.,So any new natural disaster movies?
"i remember, there was so much hype about 2012 movie, ",it ended up being a great disappointment.,comparison,but,mid,"i remember, there was so much hype about 2012 movie, but it ended up being a great disappointment.","Oh, yes! CGI effects in that movie was so artificial that it almost looked like an animation movie."
i think the reason the first independence day movie was successful was ,it was the first movie to show end of world theme.,contingency,because,mid,i think the reason the first independence day movie was successful was because it was the first movie to show end of world theme.,"Yes, because there are so many that it has become boring now."
"yes, at that time it was a new thing, ",it was exciting.,contingency,so,mid,"yes, at that time it was a new thing, so it was exciting. now it has become really boring.",I think the reason the first independence day movie was successful was because it was the first movie to show end of world theme.
its a good movie ,not the best for me..,comparison,but,mid,its a good movie but not the best for me..,and hat do you say...?
"i like that movie, ","i prefer old hitchcock stuff, like ""the birds"".",comparison,but,mid,"i like that movie, but i prefer old hitchcock stuff, like ""the birds"".","Don't forget ""Breakfast at Tiffany's""."
"well, i didn't think it was too special, ",i was always a fan of 'power rangers' as a kid.,comparison,but,mid,"well, i didn't think it was too special, but i was always a fan of 'power rangers' as a kid.",What did you think about it?
"in the original show, they were called ""teenagers with attitude,"" ",none of them actually had attitude.,comparison,but,mid,"i enjoyed that aspect too.  in the original show, they were called ""teenagers with attitude,"" but none of them actually had attitude.","Yea, for a 'Power Rangers' movie, they did lack that.  Though I did like the fact that they focused more on the characters' issues."
thats what we say ,the academy thinks otherwise.,comparison,but,mid,thats what we say but the academy thinks otherwise.,Seems like its a down year for films.
no it doesnt ,people still look forward to it,comparison,but,mid,no it doesnt but people still look forward to it,I dont think it matters then.
"that's funny, ",yes he does.,comparison,but,mid,"that's funny, but yes he does.","Yes, I am. He's got a sick mind."
"it was supposed to be, ",i didn't really find anything very good about it.,comparison,but,mid,"it was supposed to be, but i didn't really find anything very good about it.",Another creepy movie.
"we bought the dvd because we like his work, ",then sold it on ebay.,comparison,but,mid,"we bought the dvd because we like his work, but then sold it on ebay.",I really never heard of that.
we bought the dvd ,"we like his work, but then sold it on ebay.",contingency,because,mid,"we bought the dvd because we like his work, but then sold it on ebay.",I really never heard of that.
i am not sure ,i definitely see the trailer of titanic 2 and it was not fan made?,comparison,but,mid,i am not sure but i definitely see the trailer of titanic 2 and it was not fan made?,So are you serious that there is titanic 2 coming?
i'm not sure.,i bet it will be exciting.,comparison,but,begin,i'm not sure. but i bet it will be exciting.,What is it going to be about?
it was when bambi's mother got shot.,the other parts are cute.,comparison,but,begin,it was when bambi's mother got shot. but the other parts are cute.,"I thought ""Bambi"" was so sad."
"i heard one was in the works, ",i'm not sure if that's just a rumor.,comparison,but,mid,"i heard one was in the works, but i'm not sure if that's just a rumor.",I wish they would come out with a sequel.
i like the animated stuff too ,the movies are fun.,comparison,but,mid,i like the animated stuff too but the movies are fun.,I used to watch the animated series.
i guess it's ,age is just a number.,contingency,because,mid,i don't know why i like some of the things i do at my age. i guess it's because age is just a number. it always has been.,I have to say you keep me guessing what is going to come out of that eclectic bean of yours!
"yeah, they were funny then, ",thirty years later they still are.,comparison,but,mid,"yeah, they were funny then, but thirty years later they still are.",I really thought the Soul Glo ads were funny.
"well i want to be different from you, ",i will go with creed.,contingency,so,mid,"well i want to be different from you, so i will go with creed.","Exactly!  So anyways, come on.  What is your favorite Rocky movie?"
