arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"won't know for sure, ",if you remember yoda and obi-wan went into self-exile also.,comparison,but,mid,"won't know for sure, but if you remember yoda and obi-wan went into self-exile also.","I really liked seeing Luke at the end, but I'm curious what's up with him being all isolated and stuff."
only know that ,the missus made me preorder and pickup the bounce back at the same time.,contingency,because,mid,"yeah, it's been out since april 4th on dvd and bluray. only know that because the missus made me preorder and pickup the bounce back at the same time.",Is it out on bluray yet? I'll probably rent it next weekend since I have off.
"she loved it, ",i thought it was just alright.,comparison,but,mid,"yeah. she loved it, but i thought it was just alright. not really my cup of tea, but you'd probably like it to be honest.","The Bounce Back? Wasn't that with Shemar Moore, Nadine Velazquez, and Matthew Willig?"
"not really my cup of tea, ",you'd probably like it to be honest.,comparison,but,mid,"yeah. she loved it, but i thought it was just alright. not really my cup of tea, but you'd probably like it to be honest.","The Bounce Back? Wasn't that with Shemar Moore, Nadine Velazquez, and Matthew Willig?"
"yeah, it always is.",the movie was a great rendition of the book.,comparison,but,begin,"yeah, it always is.  but the movie was a great rendition of the book.","Yeah, I read the book.  The book is somewhat better than the movie, though."
i think it did ,i can't say for sure.,comparison,but,mid,i think it did but i can't say for sure.  nicholas cage has been in so many movies!,"Yes, true.  Didn't it win some kind of awards?"
"it's a little hard for me to sympathize with the characters because they are such lowlifes, ",on the same token i feel pity for them.,comparison,but,mid,"it's a little hard for me to sympathize with the characters because they are such lowlifes, but on the same token i feel pity for them.","Yeah, it's definitely one to watch again and again."
it's a little hard for me to sympathize with the characters ,"they are such lowlifes, but on the same token i feel pity for them.",contingency,because,mid,"it's a little hard for me to sympathize with the characters because they are such lowlifes, but on the same token i feel pity for them.","Yeah, it's definitely one to watch again and again."
"no, i haven't.",i really want to go see moonlight.,comparison,but,begin,"no, i haven't. but i really want to go see moonlight.",Have you seen any films lately?
"i think i liked spock best for a long time, ",gradually i began to like kirk's character even more.,comparison,but,mid,"well, of course. i think i liked spock best for a long time, but gradually i began to like kirk's character even more.",Oh? You're a Kirk an Spock fan?
"nimoy was noticeably older, ",he never had to lose weight.,comparison,but,mid,"i guess so. nimoy was noticeably older, but he never had to lose weight. i loved that about him.",Old age gets the best of us. I don't even know how old he was when they shot that. Maybe his early 60's?
"they always said that shatner had to wear lifts, ","i saw him in person myself, and the guy is only two inches shy of six feet.",comparison,but,mid,"i don't know. they always said that shatner had to wear lifts, but i saw him in person myself, and the guy is only two inches shy of six feet.","Wasn't he really tall, too?"
i'd like to watch more ,i end up watching tv instead.,comparison,but,mid,"no, not really. i'd like to watch more but i end up watching tv instead.",Do you watch many movies?
"yes, i liked it, ",i wasn't head over heels like most people.,comparison,but,mid,"yes, i liked it, but i wasn't head over heels like most people. what about you, did you see it?",Did you like it?
"it is such a classic, ",actually i am partial to the movie big fish.,comparison,but,mid,"well, i love wizard of oz. it is such a classic, but actually i am partial to the movie big fish.",You definitely should. Do you have an all time favorite movie?
"more drama, ",definitely some fantasy elements.,comparison,but,mid,"more drama, but definitely some fantasy elements. about an older man basically reliving his life through ""tall tales.""",What type of movie is it?
"i can't say much about it without giving it away, ",the ending is very moving.,comparison,but,mid,"i can't say much about it without giving it away, but the ending is very moving.",That one's new to me.
not really!,it just feels different in a way that films today can't be.,comparison,but,begin,not really! but it just feels different in a way that films today can't be.,So you know a lot of 40s slang then.
"there is a whimpy kid movie that is still for the younger crowd, ",not a cartoon.,comparison,but,mid,"there is a whimpy kid movie that is still for the younger crowd, but not a cartoon.",What about ones that aren’t cartoons?
"2” and “king arthur” are out already, and are probably good for teens ",not little kids.,comparison,but,mid,"“guardians of the galaxy vol. 2” and “king arthur” are out already, and are probably good for teens but not little kids.",What about movies for older kids?
there is also “the lego batman movie” and “sing” ,they seem like they are within the last couple years.,contingency,so,mid,there is also “the lego batman movie” and “sing” so they seem like they are within the last couple years. the all seem good for elementary aged kids.,Those aren’t too old.
i read that julie andrews had to jump in and save her in the scene where the boat tipped over and the children fell in ,she couldn't swim.,contingency,because,mid,"oh, yes, she was adorable.  i read that julie andrews had to jump in and save her in the scene where the boat tipped over and the children fell in because she couldn't swim.",My favorite child character is probably Kim Karath as Gretl.
"i really love all the songs in the movie, ",that one is one of my favorites.,comparison,but,mid,"i really love all the songs in the movie, but that one is one of my favorites.","That is one of the best scenes in the movie.  ""I am Sixteen Going on Seventeen,"" is an awesome song."
yeah try to rent it on netflix or hulu ,you go otherwise you will be lost.,temporal,before,mid,yeah try to rent it on netflix or hulu before you go otherwise you will be lost.,Hmm ok but first I will have to watch the first part.
"i've heard so much about it, ",i've never had a chance to see it!,comparison,but,mid,"i've heard so much about it, but i've never had a chance to see it!",I just re-watched Django Unchained what do you think about that movie?
"lots of things, i can't give it away, ",it's a truly original movie with action and great writing.,comparison,but,mid,"lots of things, i can't give it away, but it's a truly original movie with action and great writing.",What stands out to you about it?
"i think i prefer movies that aren't too thought provoking, ",still engaging if you understand.,comparison,but,mid,"i think i prefer movies that aren't too thought provoking, but still engaging if you understand.","I know, it is one of those movies you have to watch a couple times to really grasp what the meaning is."
"no, i haven't, ",i have heard some great things about it.,comparison,but,mid,"no, i haven't, but i have heard some great things about it.","I think you would enjoy them now, have you seen Interstellar?"
"that doesn't help, ",it's not just that.,comparison,but,mid,"that doesn't help, but it's not just that. his other movies have all seemed to do bad, too.","Yeah, I heard about that. Production seemed pretty troubled."
"no, i didn't ",i heard it was good.,comparison,but,mid,"no, i didn't but i heard it was good.",Did you see Logan?
"yeah, but i don't want to spoil it for you so i won't say anymore.",you should see it.,comparison,but,begin,"yeah, but i don't want to spoil it for you so i won't say anymore.  but you should see it.","No way, really?"
"that movie got such bad reviews, ",i thought it was awesome.,comparison,but,mid,"yeah!  that movie got such bad reviews, but i thought it was awesome.",She did an incredible job.  I loved her as the witch in Hansel and Gretel: Witchhunters too.
"it's of my favorites, mainly ",uma thurman is so amazing in it.,contingency,because,mid,"of course! it's of my favorites, mainly because uma thurman is so amazing in it.",Can you tell me anything about it? One of my friends recommended it.
"the name sounds familiar, ",ican;t place him.,comparison,but,mid,"the name sounds familiar, but ican;t place him. what else was he in?","She's one of a group of new-age samurai, that all work for this guy named Bill. he's played by none other than David Carradine!"
"hehe, yeah, ",in this he's an older american dude who loves to train gall and guys to be mercenaries.,comparison,but,mid,"hehe, yeah, but in this he's an older american dude who loves to train gall and guys to be mercenaries.","Huh, oh,yeah. I remember that. ""Grasshopper!"""
"bill doesn't like that, ","he's in love with her, so he has his bunch kill her off.",contingency,because,mid,"uma's character is a mercenary who defects from the group and decides to get married and raise a kid. bill doesn't like that, because he's in love with her, so he has his bunch kill her off.",So what's the storyline? I really can't seem to get it from this DVD cover.
"Bill doesn't like that, because he's in love with her, so he has his bunch kill her off.",...how does she survive?,comparison,but,begin,but...how does she survive? i don't get it.,"Uma's character is a mercenary who defects from the group and decides to get married and raise a kid. Bill doesn't like that, because he's in love with her, so he has his bunch kill her off."
"i really like mulholland drive, ","generally, his stuff is too out there for me.",comparison,but,mid,"i really like mulholland drive, but generally, his stuff is too out there for me.  i don't need everything spelled out, but some of it is nonsense.",Do you like David Lynch?
"i don't need everything spelled out, ",some of it is nonsense.,comparison,but,mid,"i really like mulholland drive, but generally, his stuff is too out there for me.  i don't need everything spelled out, but some of it is nonsense.",Do you like David Lynch?
"One that immediately springs to mind is Lolita, by Stanley Kubrick.","of the timeframe and the content, his hands were really tied.",contingency,because,begin,"because of the timeframe and the content, his hands were really tied.","Ooh, good question.  One that immediately springs to mind is Lolita, by Stanley Kubrick."
"i've never seen the movie, ",i heard michael cimino's heaven's gate was really terrible.,comparison,but,mid,"i've never seen the movie, but i heard michael cimino's heaven's gate was really terrible.",Any others come to mind?
the lead actor is a young guy ,"so smart, it is fun to watch too.",comparison,but,mid,"the lead actor is a young guy but so smart, it is fun to watch too.",Can you tell me more about it?
it's not like he's aged a ton.,"no, i'm sure they'd want to start fresh.",comparison,but,begin,"it's not like he's aged a ton. but no, i'm sure they'd want to start fresh.",Who would even play him? Should Keanu Reeves back?
"it's not great, ",it's not bad.,comparison,but,mid,"you know, i actually kind of like it. it's not great, but it's not bad.","It's probably for the best, that Constantine movie wasn't that great anyway."
"hmm, i suppose it sort of is a bit of both, ",not really committed to either one.,comparison,but,mid,"hmm, i suppose it sort of is a bit of both, but not really committed to either one.",I don't know what the deal with that film is. It's sort of like a cross between a gritty R-rated supernatural thriller and a big budget comic movie.
"there are a few action scenes, ",not too many.,comparison,but,mid,"there are a few action scenes, but not too many. what's there is good, but it's short.","Hmm, I suppose it sort of is a bit of both, but not really committed to either one."
"what's there is good, ",it's short.,comparison,but,mid,"there are a few action scenes, but not too many. what's there is good, but it's short.","Hmm, I suppose it sort of is a bit of both, but not really committed to either one."
"i don't think it'll happen, ","i never thought we'd see a movie where batman and superman fight each other, so anything is possible.",comparison,but,mid,"i don't think it'll happen, but i never thought we'd see a movie where batman and superman fight each other, so anything is possible.",I could definitely go for another Constantine film. A sequel or a reboot or whatever.
"i don't think it'll happen, but i never thought we'd see a movie where batman and superman fight each other, ",anything is possible.,contingency,so,mid,"i don't think it'll happen, but i never thought we'd see a movie where batman and superman fight each other, so anything is possible.",I could definitely go for another Constantine film. A sequel or a reboot or whatever.
"no, she lives ",he does not.,comparison,but,mid,"no, she lives but he does not.",They all die right?
well that's what they demonstrated in the movie ,i do believe it would be true to some degree.,comparison,but,mid,well that's what they demonstrated in the movie but i do believe it would be true to some degree.,Do you agree that the smarter you get the less compassion you'll have?
i think i heard she was going to ,i think the part will be played by someone other than halle berry.,comparison,but,mid,i think i heard she was going to but i think the part will be played by someone other than halle berry.,"I hope Storm will make an appearance, since that's his wife."
i can't ever remember the names of actors ,you would probably recognize them.,comparison,but,mid,i can't ever remember the names of actors but you would probably recognize them.,"Sounds great, who's in it?"
it's old ,still a great movie.,comparison,but,mid,yeah!  it's old but still a great movie.,The Tarantino movie?
"i liked how captain jack sparrow was a typical drunk pirate, ",was still super dynamic,comparison,but,mid,"i liked how captain jack sparrow was a typical drunk pirate, but was still super dynamic",Orlando Bloom was a very interesting choice for the movie.
i like them ,they are real life stories.,contingency,because,mid,i like them because they are real life stories.,Why do you like documentaries?
"they have played up to people nostalgia, ",almost none of them were impacting.,comparison,but,mid,"no they haven't. they have played up to people nostalgia, but almost none of them were impacting.","Why, the movies have been great."
"i'm not really sure if it's obscure par say, ",i've yet to find a single person that's heard of it.,comparison,but,mid,"i'm not really sure if it's obscure par say, but i've yet to find a single person that's heard of it. which is quite surprising.",What is the most obscure movie you have ever seen?
southland tales and ,"it, in my opinion, has the best cast a movie could possibly have.",contingency,because,mid,"southland tales and because it, in my opinion, has the best cast a movie could possibly have.",Oh? What is it and why is that?
she's been in quite a few tv shows since then ,"i think her last movie role was in 2009's ""veronika decides to die"".",comparison,but,mid,"well... it's an olderish movie that came out in 2006, but yeah. she's been in quite a few tv shows since then but i think her last movie role was in 2009's ""veronika decides to die"".",Oh wow. What an interesting combination. Sarah Michelle Gellar is still acting?
actually he's going to be black adam ,he feels villains and anti-heroes have the more interesting origin story.,contingency,because,mid,actually he's going to be black adam because he feels villains and anti-heroes have the more interesting origin story.,Oh that DC comic book series? Is he going to be Shazam? I could see that.
"haven't heard too much about the movie unfortunately, ",rumor has it the powers that be have decided to possibly go with a black adam film now and pushed shazam to the back burner.,comparison,but,mid,"same. haven't heard too much about the movie unfortunately, but rumor has it the powers that be have decided to possibly go with a black adam film now and pushed shazam to the back burner.",That's true especially with Black Adam. Now that I think about it I couldn't imagine a better actor for the role.
was skeptical about a jumanji sequel ,everything i've seen and heard makes me think it'll be just as good if not better than the original.,comparison,but,mid,i can't wait to see the rock in jumanji: welcome to the jungle. was skeptical about a jumanji sequel but everything i've seen and heard makes me think it'll be just as good if not better than the original.,Plus it helps to set the stage and build even more anticipation for Shazam.
"the rock, kevin hart, karen gillian... can't remember who all else, ",those three got me hooked instantly.,comparison,but,mid,"that has a dang good cast as well from what i remember. the rock, kevin hart, karen gillian... can't remember who all else, but those three got me hooked instantly.",I can't wait to see The Rock in Jumanji: Welcome to the Jungle. Was skeptical about a Jumanji sequel but everything I've seen and heard makes me think it'll be just as good if not better than the original.
"karen gillian had me the most curious at start, ",i always thought she was the hottest companion in doctor who?,comparison,but,mid,"karen gillian had me the most curious at start, but i always thought she was the hottest companion in doctor who?","That has a dang good cast as well from what I remember. The Rock, Kevin Hart, Karen Gillian... can't remember who all else, but those three got me hooked instantly."
"she certainly was up there for me too, ",from the new series i always had a celebrity crush on billie piper.,comparison,but,mid,"she certainly was up there for me too, but from the new series i always had a celebrity crush on billie piper. she was pretty awesome in penny dreadful as well.","Karen Gillian had me the most curious at start, but I always thought she was the hottest companion in Doctor Who?"
"yeah, it might be worth a watch, ",i never got around to it.,comparison,but,mid,"yeah, it might be worth a watch, but i never got around to it.",Maybe you should. I think you'd like her in that a lot.
i kind of liked that movie.,i couldn't really tell who she was as a character in it.,comparison,but,begin,i kind of liked that movie. but i couldn't really tell who she was as a character in it.,How about Passengers? We saw that the other week.
"i feel like i want to be a jennifer lawrence fan, ",just haven't seen a really good movie with her in it yet.,comparison,but,mid,"maybe i'll have to see it then. i feel like i want to be a jennifer lawrence fan, but just haven't seen a really good movie with her in it yet.",It had funny moments definitely.
"a few things happen, ",really nothing worth noting.,comparison,but,mid,"a few things happen, but really nothing worth noting.","Stuff happens, they go to detention and then leave detention."
there is a bit of character growth.,", no real arc to the plot.",comparison,but,begin,"there is a bit of character growth. but, no real arc to the plot.",I had never thought of it like that.
"maybe he's not the greatest guy, ",he sure can act.,comparison,but,mid,"i read about that too. maybe he's not the greatest guy, but he sure can act.",I was a little hesitant due to some of the things I heard about Casey Affleck.
"he's like the guy next to you at the gas station, ",someone who can actually portray that person.,comparison,but,mid,"he's like the guy next to you at the gas station, but someone who can actually portray that person.",What's Casey Affleck like in the movie?
"maybe not the prettiest accent to listen to, ",necessary for the geography.,comparison,but,mid,"maybe not the prettiest accent to listen to, but necessary for the geography.","Yeah, she and Affleck both do. And they nail it. I think that's one of the best parts of the film."
"it's so funny, it has gerard butler and he is this crass guy that is really rude to everyone ",basically a relationship genius.,comparison,but,mid,"it's so funny, it has gerard butler and he is this crass guy that is really rude to everyone but basically a relationship genius.","No, what's that about?"
"kind of, similar story ",it doesn't feel like a repeat.,comparison,but,mid,"kind of, similar story but it doesn't feel like a repeat.","No I didn't, is it pretty similar?"
basically christopher walkin was his best friend ,got ordered to kill him when he was released from prison.,comparison,but,mid,basically christopher walkin was his best friend but got ordered to kill him when he was released from prison.,Sounds really interesting. Go on.
"a lot of stars, ",lesli nielsen in the main star of both.,comparison,but,mid,"a lot of stars, but lesli nielsen in the main star of both.",Who is in it?
"the trailer makes it seem like all (or at least most) of the film is going to take place in the ""real"" world, ",it doesn't.,comparison,but,mid,"i know!  the trailer makes it seem like all (or at least most) of the film is going to take place in the ""real"" world, but it doesn't.","Wow, that's a bit of  wait!"
"well, there's a scene in the trailer where patrick is on the beach ","he looks up and sees a girl in a bikini eating an ice cream cone, right?",expansion,and,mid,"well, there's a scene in the trailer where patrick is on the beach and he looks up and sees a girl in a bikini eating an ice cream cone, right?",What do you mean?
"well, there's a scene in the trailer where patrick is on the beach and he looks up ","sees a girl in a bikini eating an ice cream cone, right?",expansion,and,mid,"well, there's a scene in the trailer where patrick is on the beach and he looks up and sees a girl in a bikini eating an ice cream cone, right?",What do you mean?
"but in the movie, they have that line, ",they don't set it up like that.,comparison,but,mid,"no.  but in the movie, they have that line, but they don't set it up like that.  they just have look at something off-screen, then cut to a ice cream shop.  totally negating the joke.","Oh, so it wasn't the girl he was looking at?"
"yeah, craig may not be the best ",he is the toughest.,comparison,but,mid,"yeah, craig may not be the best but he is the toughest.",I like the grit he brings.
"well, i'm not quite sure, ",it is one of the newest.,comparison,but,mid,"well, i'm not quite sure, but it is one of the newest. anyway, have you seen that one?",Are you sure that that is his last movie?
They make a great team on screen though.,tell me about the plot.,comparison,but,begin,but tell me about the plot.,It's more complicated than that. They make a great team on screen though.
"it's almost sort of like a dark, surreal alice in wonderland, ",it's also its own film.,comparison,but,mid,"it's almost sort of like a dark, surreal alice in wonderland, but it's also its own film.",What is it about?
"it came out in 2005, and was made on a small budget, ",looks amazing despite that.,comparison,but,mid,"it came out in 2005, and was made on a small budget, but looks amazing despite that. it did get a super small theatrical release though.",When did it come out?
"it's an animated film and it wasn't hyped up too much, ",it was really a gem.,comparison,but,mid,"oh, it's great!  it's an animated film and it wasn't hyped up too much, but it was really a gem.",Up?  I've never heard of that.
"well, it's about this really grouchy old man who loses his wife ",he decides to fly his house across the world using a whole bunch of balloons.,expansion,and,mid,"well, it's about this really grouchy old man who loses his wife and he decides to fly his house across the world using a whole bunch of balloons.",So what is so great about the movie?
"yeah it is weird, ",it's weird in a good way!,comparison,but,mid,"yeah it is weird, but it's weird in a good way!  he meets this boy along the way who winds up helping him and warming his heart.",What on earth?  That sounds totally weird!
"i prefer a good action movie, personally, ",it's nice to watch movies like that sometimes.,comparison,but,mid,"well that sounds good.  i prefer a good action movie, personally, but it's nice to watch movies like that sometimes.","Yes, it totally is!  The old grouchy man gradually softens through the movie and learns about himself."
"i got a little confused with the second and third ones, ",i loved the first one.,comparison,but,mid,"i know.  i got a little confused with the second and third ones, but i loved the first one.",Of course that counts!  Those were great movies.
"i like the first one, ",i also like rocky iv.,comparison,but,mid,"i like the first one, but i also like rocky iv.",Which one is your favorite?
no spoilers!,"it will follow on the new ""twist"" i spoke of.",comparison,but,begin,"no spoilers! but it will follow on the new ""twist"" i spoke of.",What's the sequel going to be about?
"well yeah, i can see that, ",al pacino is so great in it.,comparison,but,mid,"well yeah, i can see that, but al pacino is so great in it.  i don't think it glorifies anything violent.","I don't know, I just really don't like gangster movies.  It irritates me for society to glorify violence."
"well, i can see that perspective, ",i still don't enjoy watching that kind of thing.,comparison,but,mid,"well, i can see that perspective, but i still don't enjoy watching that kind of thing.","Well, in my opinion it shows the dark side of those things.  You see how much damage it can do in the characters' lives."
"yes i do, ",i just try to avoid movies that i think glorify violence and crime.,comparison,but,mid,"yes i do, but i just try to avoid movies that i think glorify violence and crime.  there's too much of that in society today.",You gotta be kidding me!  So do you watch anything with violence in it?
"it had a lot of potential, ",i think it fell short.,comparison,but,mid,"it had a lot of potential, but i think it fell short.","Agreed.  What did you think about the movie ""Troy""?"
"i thought it was pretty decent, ",i think it was missing something.,comparison,but,mid,"i thought it was pretty decent, but i think it was missing something.","It had a lot of potential, but I think it fell short."
that's a tough question ,there are so many i like.,contingency,because,mid,"that's a tough question because there are so many i like. i would have to say ""clueless"".",Which one would you say is your favorite?
"not that the movies you listed aren't scary, ",zodiac is all based on real events.,comparison,but,mid,"i think zodiac is really scary.  not that the movies you listed aren't scary, but zodiac is all based on real events.","Absolutely, yes.  What are your favorites?"
i also liked harley quinn ,i don't know who did the voice.,comparison,but,mid,i also liked harley quinn but i don't know who did the voice.,Oh yes I like him he is very funny.
"yeah, they had a lot going on, ",it didn't distract from the movie,comparison,but,mid,"yeah, they had a lot going on, but it didn't distract from the movie","I was too, they weaved it in so well, most movies you can tell they're using special effects"
"that is a hard one, ",i did love groot,comparison,but,mid,"that is a hard one, but i did love groot","Who was your favorite, Rocky Racoon or Groot?"
"it was a vhs format that released for home use in 2002. it was basically true, 1080i hd quality film, ",on a vhs.,comparison,but,mid,"it was a vhs format that released for home use in 2002. it was basically true, 1080i hd quality film, but on a vhs.",What the heck is a D-VHS?
"right, that's that thing where they zoom in on the picture, ","move it along with the footage to try and fill up the whole screen, right?",expansion,and,mid,"right, that's that thing where they zoom in on the picture, and move it along with the footage to try and fill up the whole screen, right?","Yeah, and so, the common thing to do was pan and scan the movies."
we'll just have to hope that james cameron gives in and allows a release with the unedited film.,"at least, the option to choose it over the pan and scan version.",expansion,or,begin,"we'll just have to hope that james cameron gives in and allows a release with the unedited film. or at least, the option to choose it over the pan and scan version.","Just as well, I suppose. We're even moving past Blu-ray into 4K UHD Blu-ray now."
"not yet, ",i'm psyched to see it.,comparison,but,mid,"not yet, but i'm psyched to see it.","No, have you?"
"yeah, i'm surprised after all these years that my son loves it still, ",it was a chill movie!,comparison,but,mid,"yeah, i'm surprised after all these years that my son loves it still, but it was a chill movie!","Yeah, my kids loved the first 2 movies."
"most of them were campy, ",a lot better then horror movies they have these days.,comparison,but,mid,"yeah, best place to watch them were in the theaters. most of them were campy, but a lot better then horror movies they have these days.",Remember how wild the horror movies of the 1980's were?
i was big into vampires ,i would have to say lost boys.,contingency,so,mid,i was big into vampires so i would have to say lost boys. i was practically in love with keifer sutherland.,Which one horror movie of that time was your favorite?
"the character he portrayed was amazing, he oozed attraction.",never as good a vampire as keifer.,comparison,but,begin,"yeah, he was hot. the character he portrayed was amazing, he oozed attraction. but never as good a vampire as keifer.","No, I wish. There was a big hubub though when they were filming, lots of areas in Santa Cruz were closed off to the public. I would have loved to grab a peak at Jason Patrick. He was a hunk and a half."
Puritans thought that disorder was reflective of the devil and nature was the devil's realm.,that's why all shots of the woods were dark and freaky?,contingency,so,begin,so that's why all shots of the woods were dark and freaky?,The movie is about Puritan attitudes toward nature and the devil. Puritans thought that disorder was reflective of the devil and nature was the devil's realm.
"yeah, it just popped into my head.",i was mulling over a question.,comparison,but,begin,"yeah, it just popped into my head. but i was mulling over a question.",Kind of a weird thing to think about - they're not for another 7 months or so!
"forrest gump was a fun movie, ",it's no pulp fiction!,comparison,but,mid,"forrest gump was a fun movie, but it's no pulp fiction!","Nope. It lost out to Forrest Gump, I think."
they were innocent ,at the same time not.,comparison,but,mid,i know. they were innocent but at the same time not.,Classic 80s flicks. That was the best time for movies.
no i haven't seen it ,i heard the reviews were bad.,comparison,but,mid,no i haven't seen it but i heard the reviews were bad.,"I haven't seen a trailer for that one. Have you seen the new Alien yet, Alien Covenant?"
i heard that too ,i don't like listening to reviews.,comparison,but,mid,i heard that too but i don't like listening to reviews. i don't always like what the mainstream does.,No I haven't seen it but I heard the reviews were bad.
they trashed that one ,i absolutely love it.,comparison,but,mid,yeah that's a great example. they trashed that one but i absolutely love it.,"Right. And Prometheus was great, that was the prequel for the Alien franchise."
"my favorite is 2, ",would i like it so much without the first one?,comparison,but,mid,"tough question.  my favorite is 2, but would i like it so much without the first one?",Which is the best Back to the Future?
"so, part of why you like it so much is ",it calls back to the first one?,contingency,because,mid,"so, part of why you like it so much is because it calls back to the first one?","Tough question.  My favorite is 2, but would I like it so much without the first one?"
"i really like the grease soundtrack, which is a musical, ",the music had better be good.,contingency,so,mid,"i really like the grease soundtrack, which is a musical, so the music had better be good.",Another good one-- who will ever forget Stuck in the Middle with You during that scene with Michael Madsen?
well firstly i'm a big fan of wolverine ,it was amazing.,contingency,so,mid,well firstly i'm a big fan of wolverine so it was amazing.,What did you enjoy about it?
not that this made a big deal ,being r rated made the movie that much more interesting.,comparison,but,mid,not that this made a big deal but being r rated made the movie that much more interesting.,I have seen it and I agree it was really good.
"it doesn't really explain anything, ",it does kinda give you an idea of what happened in the last movie.,comparison,but,mid,"it was really good. it doesn't really explain anything, but it does kinda give you an idea of what happened in the last movie.",How was it? I didn't really get a chance to see it yet.
"it was ok. good cgi, ",a terrible plot line.,comparison,but,mid,"it was ok. good cgi, but a terrible plot line.",Yea that's it. Good movie right?
"yea they are, ",they are very talented people.,comparison,but,mid,"yea they are, but they are very talented people.",Well I do know Morgan Freeman and Angelina Jolie have been in a lot of movies.
"i know it's not the newest movie, ",i just watched creed.,comparison,but,mid,"i have. i know it's not the newest movie, but i just watched creed.",Have you seen any good movies lately?
"i know a lot of people liked it, ",i didn't really like get out.,comparison,but,mid,"i know a lot of people liked it, but i didn't really like get out.",I'll have to check that out. Are there any movies that I should avoid that you have seen recently?
for sure.,", i have to say it was kind of hilariously bad.",comparison,although,begin,"for sure. although, i have to say it was kind of hilariously bad. after a while i was enjoying it just to kind of point and laugh.","It was amazingly bad. Like, they spent so much money on special effects, you'd think they could pay a good writer to write a great script."
"although, i have to say it was kind of hilariously bad.",a while i was enjoying it just to kind of point and laugh.,temporal,after,begin,"for sure. although, i have to say it was kind of hilariously bad. after a while i was enjoying it just to kind of point and laugh.","It was amazingly bad. Like, they spent so much money on special effects, you'd think they could pay a good writer to write a great script."
"yes, especially the first two in my opinion.",each one was quite different.,comparison,but,begin,"yes, especially the first two in my opinion. but each one was quite different.","Yeah, well, I just try to roll with it. The first three movies in the alien series were all quite good, though."
"i really liked that too, ",very different from the alien movies.,comparison,although,mid,"yes, snow cake. i really liked that too, although very different from the alien movies.",Loved it! Didn't Sigourney Weaver play an autistic character in another movie?
"true, she didn't kick as much butt in that movie.","wow, what an actress.",comparison,but,begin,"true, she didn't kick as much butt in that movie. but wow, what an actress.","Yes, Snow Cake. I really liked that too, although very different from the Alien movies."
