arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"in the cafe, he was telling her that he has donated ",and wondered how the baby was doing and started hitting on her.,temporal,before,mid,"in the cafe, he was telling her that he has donated before and wondered how the baby was doing and started hitting on her.",How did he appear creepy?,Statement,Clarify,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('TVSeries', 614.4127500000001, 'The Caf-')]","[('Thing', 210.85200000000003, 'was doing'), ('Movie', 677.52825, 'The Baby')]",['sport'],['entertainment'],['Celebrities'],['Other'],None,None,[],['travel'],[],[],None,None,"[{'name': 'the cafe', 'id': 489, 'status': None, 'engaged': [], 'lexeme': 'the cafe', 'alias': ['the cafe'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db21358>}, 'gkg': 'kg:/m/0hncl_5', 'granular_actor_types': {'object': 0.1}, 'granular_entity_types': {'2004 talk show': 1}, 'gkg_name': 'The Caf-', 'gkg_type': ['TVSeries']}, {'name': 'the baby', 'id': 490, 'status': None, 'engaged': [], 'lexeme': 'the baby', 'alias': ['the baby'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21daf8588>}, 'gkg': 'kg:/m/04j32_w', 'granular_actor_types': {'person': 0.23809523809523808}, 'granular_entity_types': {'1973 film': 1}, 'gkg_name': 'The Baby', 'gkg_type': ['Movie']}]","[{'name': 'was doing', 'id': 491, 'status': None, 'engaged': [], 'lexeme': 'was doing', 'alias': ['was doing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dadaba8>}, 'gkg': 'kg:/g/11c804mcw1', 'granular_actor_types': {}, 'granular_entity_types': {'song by jane monheit': 1}, 'gkg_name': 'was doing', 'gkg_type': ['Thing']}, {'name': 'the baby', 'id': 490, 'status': None, 'engaged': [], 'lexeme': 'the baby', 'alias': ['the baby'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21daf8588>}, 'gkg': 'kg:/m/04j32_w', 'granular_actor_types': {'person': 0.23809523809523808}, 'granular_entity_types': {'1973 film': 1}, 'gkg_name': 'The Baby', 'gkg_type': ['Movie']}, {'name': 'the cafe', 'id': 489, 'status': None, 'engaged': [], 'lexeme': 'the cafe', 'alias': ['the cafe'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db21358>}, 'gkg': 'kg:/m/0hncl_5', 'granular_actor_types': {'object': 0.1}, 'granular_entity_types': {'2004 talk show': 1}, 'gkg_name': 'The Caf-', 'gkg_type': ['TVSeries']}]",The Caf-,"was doing, The Baby",,,"[('TVSeries', 614.4127500000001, 'The Caf-')]","[('Thing', 210.85200000000003, 'was doing'), ('Movie', 677.52825, 'The Baby')]",True,True
"true, i never got that the first time i watched it, ",there are people that are serial reproducers.,comparison,but,mid,"true, i never got that the first time i watched it, but there are people that are serial reproducers. kinda creepy now cause he did say he always knew this day would arrive.","In the cafe, he was telling her that he has donated before and wondered how the baby was doing and started hitting on her.",Emphasis,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('Movie', 1368.851, 'The First Time')]",[],['sport'],['entertainment'],['Movies_TV'],['Psychology'],None,None,[],[],[],[],None,None,"[{'name': 'the first time', 'id': 492, 'status': None, 'engaged': [], 'lexeme': 'the first time', 'alias': ['the first time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db04eb8>}, 'gkg': 'kg:/m/0gxq452', 'granular_actor_types': {}, 'granular_entity_types': {'2012 film': 1}, 'gkg_name': 'The First Time', 'gkg_type': ['Movie']}, {'name': 'was doing', 'id': 491, 'status': None, 'engaged': [], 'lexeme': 'was doing', 'alias': ['was doing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dadaba8>}, 'gkg': 'kg:/g/11c804mcw1', 'granular_actor_types': {}, 'granular_entity_types': {'song by jane monheit': 1}, 'gkg_name': 'was doing', 'gkg_type': ['Thing']}, {'name': 'the baby', 'id': 490, 'status': None, 'engaged': [], 'lexeme': 'the baby', 'alias': ['the baby'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21daf8588>}, 'gkg': 'kg:/m/04j32_w', 'granular_actor_types': {'person': 0.23809523809523808}, 'granular_entity_types': {'1973 film': 1}, 'gkg_name': 'The Baby', 'gkg_type': ['Movie']}]","[{'name': None, 'id': 442, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['person', 'people'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dd0feb8>}, 'gkg': None, 'granular_actor_types': {'person': 0.45454545454545453}, 'granular_entity_types': {}}, {'name': None, 'id': 493, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['reproducer'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db7cb00>}, 'gkg': None, 'granular_actor_types': {'object': 0.13333333333333333}, 'granular_entity_types': {}}, {'name': 'the first time', 'id': 492, 'status': None, 'engaged': [], 'lexeme': 'the first time', 'alias': ['the first time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db04eb8>}, 'gkg': 'kg:/m/0gxq452', 'granular_actor_types': {}, 'granular_entity_types': {'2012 film': 1}, 'gkg_name': 'The First Time', 'gkg_type': ['Movie']}]",The First Time,,,reproducer,"[('Movie', 1368.851, 'The First Time')]",[],True,True
i watched it a million times when i was a kid ,haven't seen it in awhile.,comparison,but,mid,i watched it a million times when i was a kid but haven't seen it in awhile.,"Oh yeah, very well. It's a true classic.",nAnswer,Reject,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Movie', 646.52175, 'A Kid'), ('Thing', 908.016, 'When I Was a Kid')]",[],['entertainment'],['business'],['Movies_TV'],['Other'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 494, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['when i was a kid'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21daf1400>}, 'gkg': 'kg:/g/11bx5tpwj5', 'granular_actor_types': {}, 'granular_entity_types': {'song by shane koyczan and the short story long': 1}, 'gkg_name': 'When I Was a Kid', 'gkg_type': ['Thing']}, {'name': None, 'id': 413, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['time', 'times'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dd40f98>}, 'gkg': None, 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {}}, {'name': None, 'id': 442, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['person', 'people'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dd0feb8>}, 'gkg': None, 'granular_actor_types': {'person': 0.45454545454545453}, 'granular_entity_types': {}}, {'name': None, 'id': 493, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['reproducer'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db7cb00>}, 'gkg': None, 'granular_actor_types': {'object': 0.13333333333333333}, 'granular_entity_types': {}}]","[{'name': None, 'id': 494, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['when i was a kid'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21daf1400>}, 'gkg': 'kg:/g/11bx5tpwj5', 'granular_actor_types': {}, 'granular_entity_types': {'song by shane koyczan and the short story long': 1}, 'gkg_name': 'When I Was a Kid', 'gkg_type': ['Thing']}, {'name': None, 'id': 413, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['time', 'times'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dd40f98>}, 'gkg': None, 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {}}]","A Kid, When I Was a Kid",,time,,"[('Movie', 646.52175, 'A Kid'), ('Thing', 908.016, 'When I Was a Kid')]",[],True,True
the musical variant they made?,it had nothing to do with the book.,comparison,but,begin,the musical variant they made? but it had nothing to do with the book.,I liked The Hunchback of Notre Dame.,ynQuestion,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Book', 161.210084875, 'They Made America')]","[('Book', 722.9005, 'The Book Thief')]",['entertainment'],['entertainment'],['Games'],['Literature'],None,None,['music'],['books'],[],[],None,None,"[{'name': None, 'id': 495, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['variant'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dae4748>}, 'gkg': None, 'granular_actor_types': {'event': 0.19047619047619047}, 'granular_entity_types': {}}, {'name': 'made', 'id': 496, 'status': None, 'engaged': [], 'lexeme': 'made', 'alias': ['made'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dae4710>}, 'gkg': 'kg:/m/066zrgp', 'granular_actor_types': {}, 'granular_entity_types': {'book by david lefer, gail buckland, and harold evans': 1}, 'gkg_name': 'They Made America', 'gkg_type': ['Book']}]","[{'name': None, 'id': 497, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['nothing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dab5400>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the book', 'id': 470, 'status': None, 'engaged': [], 'lexeme': 'the book', 'alias': ['the book'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db85630>}, 'gkg': 'kg:/m/026tnqq', 'granular_actor_types': {'product': 0.6, 'object': 0.13333333333333333}, 'granular_entity_types': {'novel by markus zusak': 1}, 'gkg_name': 'The Book Thief', 'gkg_type': ['Book']}, {'name': None, 'id': 495, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['variant'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dae4748>}, 'gkg': None, 'granular_actor_types': {'event': 0.19047619047619047}, 'granular_entity_types': {}}, {'name': 'made', 'id': 496, 'status': None, 'engaged': [], 'lexeme': 'made', 'alias': ['made'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dae4710>}, 'gkg': 'kg:/m/066zrgp', 'granular_actor_types': {}, 'granular_entity_types': {'book by david lefer, gail buckland, and harold evans': 1}, 'gkg_name': 'They Made America', 'gkg_type': ['Book']}]",They Made America,The Book Thief,variant,nothing,"[('Book', 161.210084875, 'They Made America')]","[('Book', 722.9005, 'The Book Thief')]",True,True
"i suppose, ",they changed everything.,comparison,but,mid,"i suppose, but they changed everything.",Right... but it's a kid's movie. Of course it's going to be a bit gentle.,Statement,Reject,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 261.54275, 'I Suppose')]","[('Thing', 301.8125, 'Time Changed Everything')]",['sport'],['sport'],['Phatic'],['Other'],None,None,[],[],[],[],None,None,"[{'name': 'i suppose', 'id': 498, 'status': None, 'engaged': [], 'lexeme': 'i suppose', 'alias': ['i suppose'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dac1588>}, 'gkg': 'kg:/g/1q5j6d3lv', 'granular_actor_types': {}, 'granular_entity_types': {'song by puressence': 1}, 'gkg_name': 'I Suppose', 'gkg_type': ['Thing']}, {'name': None, 'id': 497, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['nothing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dab5400>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the book', 'id': 470, 'status': None, 'engaged': [], 'lexeme': 'the book', 'alias': ['the book'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db85630>}, 'gkg': 'kg:/m/026tnqq', 'granular_actor_types': {'product': 0.6, 'object': 0.13333333333333333}, 'granular_entity_types': {'novel by markus zusak': 1}, 'gkg_name': 'The Book Thief', 'gkg_type': ['Book']}]","[{'name': 'changed everything', 'id': 499, 'status': None, 'engaged': [], 'lexeme': 'changed everything', 'alias': ['changed everything'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da5eac8>}, 'gkg': 'kg:/g/1q5jc13rl', 'granular_actor_types': {}, 'granular_entity_types': {'song by nyctalgia': 1}, 'gkg_name': 'Time Changed Everything', 'gkg_type': ['Thing']}, {'name': 'i suppose', 'id': 498, 'status': None, 'engaged': [], 'lexeme': 'i suppose', 'alias': ['i suppose'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dac1588>}, 'gkg': 'kg:/g/1q5j6d3lv', 'granular_actor_types': {}, 'granular_entity_types': {'song by puressence': 1}, 'gkg_name': 'I Suppose', 'gkg_type': ['Thing']}]",I Suppose,Time Changed Everything,,,"[('Thing', 261.54275, 'I Suppose')]","[('Thing', 301.8125, 'Time Changed Everything')]",True,True
"not only that, ",quasimodo murders frollo in the book.,comparison,but,mid,"not only that, but quasimodo murders frollo in the book.",Oh... I had no idea.,Statement,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)",[],"[('Book', 722.9005, 'The Book Thief')]",['sport'],['entertainment'],['Other'],['Literature'],None,None,[],['books'],[],[],None,None,"[{'name': 'changed everything', 'id': 499, 'status': None, 'engaged': [], 'lexeme': 'changed everything', 'alias': ['changed everything'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da5eac8>}, 'gkg': 'kg:/g/1q5jc13rl', 'granular_actor_types': {}, 'granular_entity_types': {'song by nyctalgia': 1}, 'gkg_name': 'Time Changed Everything', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 500, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['quasimodo murders frollo in'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21daab278>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the book', 'id': 470, 'status': None, 'engaged': [], 'lexeme': 'the book', 'alias': ['the book'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db85630>}, 'gkg': 'kg:/m/026tnqq', 'granular_actor_types': {'product': 0.6, 'object': 0.13333333333333333}, 'granular_entity_types': {'novel by markus zusak': 1}, 'gkg_name': 'The Book Thief', 'gkg_type': ['Book']}]",,The Book Thief,,quasimodo murders frollo in,[],"[('Book', 722.9005, 'The Book Thief')]",True,True
"in the movie frollo dies, ",quasimodo does everything he can to try to save him.,comparison,but,mid,"no, you're right. in the movie frollo dies, but quasimodo does everything he can to try to save him.","No. He murders Frollo right at the end. The movie does something different, I believe.",nAnswer,Clarify,None,None,"('Negative', 1.0)","('Neutral', 1.0)",[],"[('Thing', 816.188562, 'Save Him')]",['entertainment'],['sport'],['Movies_TV'],['Literature'],None,None,['movie'],[],[],[],None,None,"[{'name': None, 'id': 501, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the movie frollo'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db7cbe0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 500, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['quasimodo murders frollo in'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21daab278>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the book', 'id': 470, 'status': None, 'engaged': [], 'lexeme': 'the book', 'alias': ['the book'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db85630>}, 'gkg': 'kg:/m/026tnqq', 'granular_actor_types': {'product': 0.6, 'object': 0.13333333333333333}, 'granular_entity_types': {'novel by markus zusak': 1}, 'gkg_name': 'The Book Thief', 'gkg_type': ['Book']}]","[{'name': None, 'id': 502, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['quasimodo'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da472e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 447, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['everything'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dc87cf8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'save', 'id': 503, 'status': None, 'engaged': [], 'lexeme': 'save', 'alias': ['save'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da47278>}, 'gkg': 'kg:/g/1q5jzmg59', 'granular_actor_types': {'act': 0.3333333333333333, 'event': 0.26666666666666666}, 'granular_entity_types': {'song by justin nozuka': 1}, 'gkg_name': 'Save Him', 'gkg_type': ['Thing']}, {'name': None, 'id': 501, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the movie frollo'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21db7cbe0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,Save Him,the movie frollo,"quasimodo, everything",[],"[('Thing', 816.188562, 'Save Him')]",True,True
i thought it was pretty good ,i preferred the classic animated version better.,comparison,but,mid,really? i thought it was pretty good but i preferred the classic animated version better.,I thought it was amazing!,Statement,Statement,None,None,"('Positive', 1.0)","('Positive', 1.0)","[('MusicAlbum', 172.6874, 'Pretty Good')]",[],['sport'],['entertainment'],['Phatic'],['SciTech'],None,None,[],[],[],['invoke_games_NumberGame'],None,None,"[{'name': 'pretty good', 'id': 504, 'status': None, 'engaged': [], 'lexeme': 'pretty good', 'alias': ['pretty good'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da66fd0>}, 'gkg': 'kg:/m/012g48zf', 'granular_actor_types': {}, 'granular_entity_types': {'extended play by dads': 1}, 'gkg_name': 'Pretty Good', 'gkg_type': ['MusicAlbum']}, {'name': None, 'id': 502, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['quasimodo'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da472e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 447, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['everything'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dc87cf8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'save', 'id': 503, 'status': None, 'engaged': [], 'lexeme': 'save', 'alias': ['save'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da47278>}, 'gkg': 'kg:/g/1q5jzmg59', 'granular_actor_types': {'act': 0.3333333333333333, 'event': 0.26666666666666666}, 'granular_entity_types': {'song by justin nozuka': 1}, 'gkg_name': 'Save Him', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 357, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['version'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dfefcc0>}, 'gkg': None, 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {}}, {'name': 'pretty good', 'id': 504, 'status': None, 'engaged': [], 'lexeme': 'pretty good', 'alias': ['pretty good'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da66fd0>}, 'gkg': 'kg:/m/012g48zf', 'granular_actor_types': {}, 'granular_entity_types': {'extended play by dads': 1}, 'gkg_name': 'Pretty Good', 'gkg_type': ['MusicAlbum']}]",Pretty Good,,,version,"[('MusicAlbum', 172.6874, 'Pretty Good')]",[],True,True
it has a pg-13 ,you shouldn't be too gory,contingency,so,mid,it has a pg-13 so you shouldn't be too gory,I wonder if it is really violent during the battle scenes? Do you know what rating it has?,Statement,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)",[],[],['sport'],['sport'],['Phatic'],['Psychology'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 505, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a pg-13'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da23cc0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 357, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['version'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21dfefcc0>}, 'gkg': None, 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {}}]","[{'name': None, 'id': 505, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a pg-13'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da23cc0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,a pg-13,,[],[],True,True
"i am not a huge fan of star wars, ",i think it will be fun,comparison,but,mid,"i am. i am not a huge fan of star wars, but i think it will be fun",Are you excited to see the new star wars movie?,nAnswer,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)","[('MusicAlbum', 215.04875, 'A Huge Fan of Life'), ('Thing', 1864.752, 'Star Wars')]","[('Thing', 240.44125000000003, 'be fun')]",['entertainment'],['sport'],['Celebrities'],['Phatic'],None,None,['star_wars'],[],[],[],None,None,"[{'name': 'a huge fan', 'id': 506, 'status': None, 'engaged': [], 'lexeme': 'a huge fan', 'alias': ['a huge fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da66d30>}, 'gkg': 'kg:/g/121rjzwk', 'granular_actor_types': {}, 'granular_entity_types': {'album by vagabond': 1}, 'gkg_name': 'A Huge Fan of Life', 'gkg_type': ['MusicAlbum']}, {'name': 'star wars', 'id': 508, 'status': None, 'engaged': [], 'lexeme': 'star wars', 'alias': ['star wars'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da5eda0>}, 'gkg': 'kg:/m/0hmwfyw', 'granular_actor_types': {}, 'granular_entity_types': {'comic book fictional universe': 1}, 'gkg_name': 'Star Wars', 'gkg_type': ['Thing']}, {'name': None, 'id': 507, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da5e438>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'be fun', 'id': 509, 'status': None, 'engaged': [], 'lexeme': 'be fun', 'alias': ['be fun'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21d9d56d8>}, 'gkg': 'kg:/g/1s05lhcnp', 'granular_actor_types': {}, 'granular_entity_types': {'song by the vikings': 1}, 'gkg_name': 'be fun', 'gkg_type': ['Thing']}, {'name': 'a huge fan', 'id': 506, 'status': None, 'engaged': [], 'lexeme': 'a huge fan', 'alias': ['a huge fan'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da66d30>}, 'gkg': 'kg:/g/121rjzwk', 'granular_actor_types': {}, 'granular_entity_types': {'album by vagabond': 1}, 'gkg_name': 'A Huge Fan of Life', 'gkg_type': ['MusicAlbum']}, {'name': 'star wars', 'id': 508, 'status': None, 'engaged': [], 'lexeme': 'star wars', 'alias': ['star wars'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da5eda0>}, 'gkg': 'kg:/m/0hmwfyw', 'granular_actor_types': {}, 'granular_entity_types': {'comic book fictional universe': 1}, 'gkg_name': 'Star Wars', 'gkg_type': ['Thing']}, {'name': None, 'id': 507, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fb21da5e438>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","A Huge Fan of Life, Star Wars",be fun,of,,"[('MusicAlbum', 215.04875, 'A Huge Fan of Life'), ('Thing', 1864.752, 'Star Wars')]","[('Thing', 240.44125000000003, 'be fun')]",True,True
