arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"they said at first it wasn't going to be, ",i read later that they changed their minds.,comparison,but,mid,"they said at first it wasn't going to be, but i read later that they changed their minds.",So it won't be a cartoon at all. Will it still be a musical?
"i don't know, ",he was such a funny character i hope they bring him back also.,comparison,but,mid,"i don't know, but he was such a funny character i hope they bring him back also.",I wonder if they will bring Mushu back and if so how will they create him in the live action version.
that's true ,can you think of any other disney princesses that shows their diversity?,comparison,but,mid,that's true but can you think of any other disney princesses that shows their diversity?,There was Pocahantas who was a princess and Native American as well.
i heard about ,i haven't seen that movie.,comparison,but,mid,no. i heard about but i haven't seen that movie.,Did you see that old movie Bambi?
i don't know exactly ,you can watch the movie online stream.,comparison,but,mid,i don't know exactly but you can watch the movie online stream.,"I like that movie characters very much, Could you tell me how can i get that movie online or youtube?"
oh definitely.,the general didn't have her killed since she previously saved his life.,comparison,but,begin,oh definitely. but the general didn't have her killed since she previously saved his life.,"That sounds exciting and frightening at the same time! She got caught eventually, right?"
"merida was really loved by her parents, ",a lot was expected from her.,comparison,but,mid,"merida was really loved by her parents, but a lot was expected from her.",Sure but it was accidental.
i suppose.,"he did end up meeting his father, which makes some sense.",comparison,although,begin,"i suppose. although he did end up meeting his father, which makes some sense.","Yeah, that was really traumatic to watch as a kid."
"ehh, not as wonderful as i though it would be, ",still a good quality movie.,comparison,but,mid,"ehh, not as wonderful as i though it would be, but still a good quality movie.",What about Zootopia?
i think there's a little propaganda in there.,that's everything nowadays.,comparison,but,begin,i think there's a little propaganda in there. but that's everything nowadays.,"Ehh, not as wonderful as I though it would be, but still a good quality movie."
"well, disney often has really catchy songs.","the only one that comes to mind is ""paint with all the colors of the wind""",comparison,but,begin,"well, disney often has really catchy songs.  but the only one that comes to mind is ""paint with all the colors of the wind""",Can  you think of any recent Disney movies that spawned hit songs?
i don't really have a favorite.,"if i had to pick, it would be peter pan.",comparison,but,begin,"i don't really have a favorite.  but if i had to pick, it would be peter pan.",Which one of the Disney classic films you like the most?
one disney movie i really like ,many don't seem to is the lion king 2.,comparison,but,mid,one disney movie i really like but many don't seem to is the lion king 2.,Merlin had to think his way out of the situation while Mim just tried to use her strength!
yeah i actually prefer it more than the first one ,i like the romance story between kiara and kovu.,contingency,because,mid,yeah i actually prefer it more than the first one because i like the romance story between kiara and kovu.,I know that movie. It's pretty good.
i watched it as a kid and i might've been a little scared ,it's not like i was scarred by it.,comparison,but,mid,i watched it as a kid and i might've been a little scared but it's not like i was scarred by it.,I think it's way too scary for kids.
"well that's one of the main themes, is that things can be different ",they don't necessarily have to cause fear.,comparison,but,mid,"well that's one of the main themes, is that things can be different but they don't necessarily have to cause fear.","Didn't you find some of the characters to be a little unnerving, like the mayor or the doctor?"
well on halloween jack is celebrated ,when he tries to deliver christmas presents he's met with fear.,comparison,but,mid,well on halloween jack is celebrated but when he tries to deliver christmas presents he's met with fear.,How do you mean?
i'd be afraid if he delivered my presents too!,the stop motion christmas scenes were pretty.,comparison,but,begin,i'd be afraid if he delivered my presents too! but the stop motion christmas scenes were pretty.,Well on halloween Jack is celebrated but when he tries to deliver Christmas presents he's met with fear.
"i hated that the forest was destroyed, ",the sprite came through in the end.,comparison,but,mid,"i didn't know that. i hated that the forest was destroyed, but the sprite came through in the end.",It was cool. Angela Lansbury introduced that scene.
"it was good, ",the subject matter was a little heavy.,comparison,but,mid,"it was good, but the subject matter was a little heavy.","Oh, didn't you like it?"
"beauty and the beast was probably my favorite, ",they're all such good movies.,comparison,but,mid,"beauty and the beast was probably my favorite, but they're all such good movies. no wonder it's called the disney renaissance!","The Little Mermaid, The Rescuers Down Under, Beauty and the Beast, Aladdin, The Lion King, Pocahontas, The Hunchback of Notre Dame, Hercules, Mulan, and Tarzan."
it's hard to choose a favorite ,i always liked the first song belle sings about her little town.,comparison,but,mid,it's hard to choose a favorite but i always liked the first song belle sings about her little town.,"Oh, same as everybody, Be Our Guest. How about you?"
"i love them, ",i can't stand to watch the same movie over and over again.,comparison,but,mid,"thank goodness my son is too young to be into disney movies. i love them, but i can't stand to watch the same movie over and over again.","But i don't  this that "" it could be happen""."
"well, princess aurora, that was her name, was cured to die ",instead fell into a long sleep because of guardian angels.,comparison,but,mid,"well, princess aurora, that was her name, was cured to die but instead fell into a long sleep because of guardian angels.","Oh, how so?"
"well, princess aurora, that was her name, was cured to die but instead fell into a long sleep ",of guardian angels.,contingency,because,mid,"well, princess aurora, that was her name, was cured to die but instead fell into a long sleep because of guardian angels.","Oh, how so?"
"it is actually a disney movie, ",not for kids.,comparison,but,mid,"it is actually a disney movie, but not for kids.  it is science fiction.","No, I have never heard of it."
he was awesome.,the whole cast was good.,comparison,but,begin,he was awesome. but the whole cast was good.,Truly. I think Albert Brooks really sold that movie.
"i thought it was so nice to see belle's beautiful dress, ","see the mrs. pots, chip, lumier and cogsworth come to life.",expansion,and,mid,"i thought it was so nice to see belle's beautiful dress, and see the mrs. pots, chip, lumier and cogsworth come to life.","No not yet, I don't think it will be as good as the original."
"i think it is good to see the back story behind belle and her father, ",it is a little much for a children's movie.,comparison,but,mid,"i think it is good to see the back story behind belle and her father, but it is a little much for a children's movie.",I am also not very happy about the added story line at the beginning of the movie. I don't think they needed to add a scene about her mothers death in a children's movie. It wasn't in the original and it doesn't make the movie better at all.
i think it is good to see the back story behind belle ,"her father, but it is a little much for a children's movie.",expansion,and,mid,"i think it is good to see the back story behind belle and her father, but it is a little much for a children's movie.",I am also not very happy about the added story line at the beginning of the movie. I don't think they needed to add a scene about her mothers death in a children's movie. It wasn't in the original and it doesn't make the movie better at all.
"belle, the beast and gaston did such a good job singing ","the song ""tale as old as time"" when belle and the beast are dancing sounds so romantic!",expansion,and,mid,"maybe i will see it i really like the sound track of the movie. belle, the beast and gaston did such a good job singing and the song ""tale as old as time"" when belle and the beast are dancing sounds so romantic!","I think it is good to see the back story behind Belle and her father, but it is a little much for a children's movie."
"i agree the soundtrack is beautiful, i think you should see it ",you can compare every part of it to the origional!,contingency,so,mid,"i agree the soundtrack is beautiful, i think you should see it so you can compare every part of it to the origional!","Maybe I will see it I really like the sound track of the movie. Belle, the beast and Gaston did such a good job singing and the song ""tale as old as time"" when Belle and the beast are dancing sounds so romantic!"
i used to have my sister write out the lyrics for me ,back then it was only dial-up internet.,contingency,because,mid,right!? i used to have my sister write out the lyrics for me because back then it was only dial-up internet.,All those movies had the best songs to sing along to.
"i think my son will like it, ",what about my daughter?,comparison,but,mid,"ok, that sounds good. i think my son will like it, but what about my daughter?","See, that's the great part. The movie has all sorts of references and cameos from video games from the arcade era all the way up to modern games, even some mobile games' characters make an appearance."
"yeah, it's guys the rock voicing a character in it, ",that's pretty cool.,contingency,so,mid,"yeah, it's guys the rock voicing a character in it, so that's pretty cool.","Oh, I haven't seen that one yet."
i'd gotten the disc from the library and it keep stopping on me ,it was so scratched up.,contingency,because,mid,"actually, i could not get through it.  i'd gotten the disc from the library and it keep stopping on me because it was so scratched up.","Oh, what did yout hink?"
"yeah, i did ",that didn't fix it.,comparison,but,mid,"yeah, i did but that didn't fix it.  i dunno if it's true or not, but i read someone that sony dvds are real sensitive to scratches.  supposedly if i'd bought a $50 cheap dvd player i wouldn't have that problem.",Really/  That's sucks.  Did you try cleaning it?
"i dunno if it's true or not, ",i read someone that sony dvds are real sensitive to scratches.,comparison,but,mid,"yeah, i did but that didn't fix it.  i dunno if it's true or not, but i read someone that sony dvds are real sensitive to scratches.  supposedly if i'd bought a $50 cheap dvd player i wouldn't have that problem.",Really/  That's sucks.  Did you try cleaning it?
"i assuming you mean ""$50"" was cheap for when you first bought your player, ",you can dvd players for like $25 nowdays.,contingency,because,mid,"i assuming you mean ""$50"" was cheap for when you first bought your player, because you can dvd players for like $25 nowdays.","Yeah, I did but that didn't fix it.  I dunno if it's true or not, but i read someone that Sony DVDs are REAL sensitive to scratches.  Supposedly if I'd bought a $50 cheap DVD player I wouldn't have that problem."
"i loved prince eric, ",was super scared of ursula.,comparison,but,mid,"i loved prince eric, but was super scared of ursula.",My mom thought that I would burn out the vhs tape watching it so often!
"no, not really.",i do like musicals.,comparison,but,begin,"no, not really. but i do like musicals.","Hey, are you a fan of Disney movies?"
i liked him a lot ,i wasn't expecting him to be so huge.,comparison,but,mid,i liked him a lot but i wasn't expecting him to be so huge.,King Louie was pretty entertaining.
i didn't know ,im glad you told me.,comparison,but,mid,really? i didn't know but im glad you told me. i love that little girl character. she is voiced by sarah silverman,Wreck it Ralph is one of my favorite recent Disney movies. Did you know part 2 is coming out next year?
i definitely cried.,it was one of my favorites.,comparison,but,begin,i definitely cried. but it was one of my favorites.,I feel like like I cried a little bit haha!
"the new movies are good, ",i am fond of the classics.,comparison,but,mid,"yes me too!  the new movies are good, but i am fond of the classics.",I am a huge fan of Disney movies.  How about yourself?
"i didn't know that, ",that's pretty funny!,comparison,but,mid,"i didn't know that, but that's pretty funny!","That is the one. Did you know that it translates to ""There comes a lion. Oh yes it's a lion"" and its just repeated a bunch of times."
snow white is the first full length disney ,it's awesome.,contingency,so,mid,"oh, that's a hard one.  snow white is the first full length disney so it's awesome.","Which one do you like better, Sleeping Beauty or Snow White?"
Snow White is the first full length Disney so it's awesome.,sleeping beauty has the three fairies and maleficent.,comparison,but,begin,but sleeping beauty has the three fairies and maleficent.,"Oh, that's a hard one.  Snow White is the first full length Disney so it's awesome."
"that hunchback of notre dame movies was insane, ",in a good way!,comparison,but,mid,"that hunchback of notre dame movies was insane, but in a good way!",It is a cartoon.
well anything is better than let it go ,"it is definitely up there,",comparison,but,mid,"well anything is better than let it go but it is definitely up there,","Are you sure. Better than Circle of Life, Tales as Old as Time, or Let it Go."
i have heard similiar things from other people ,it must be true.,contingency,so,mid,i guess i will give it shot. i have heard similiar things from other people so it must be true.,"Well anything is better than Let it Go but it is definitely up there,"
"the lost boys were great though, they were so messy ",took care of themselves,comparison,but,mid,"the lost boys were great though, they were so messy but took care of themselves",that's right and people think he wrote the book with his brother in mind
"it followed the cartoon really closely, ",there were some new scenes and some things were explained better.,comparison,but,mid,"i liked it. it followed the cartoon really closely, but there were some new scenes and some things were explained better.",What did you think?
"in the original animation, they said that the rose would bloom until his 21st birthday, ",later they said that they'd been cursed for ten years.,expansion,and,mid,"in the original animation, they said that the rose would bloom until his 21st birthday, and later they said that they'd been cursed for ten years.",What do you mean?
the graphics were older ,"they were so pretty , it is a classic.",comparison,but,mid,"the graphics were older but they were so pretty , it is a classic.","Thumper was my favorite, he was so cute! I liked his mom also"
"it really is, i do not own many movies ",i do own this one.,comparison,but,mid,"it really is, i do not own many movies but i do own this one.","the graphics were older but they were so pretty , it is a classic."
"i don't know, i wish they would have stopped making them after the third movie ",keira knightley and orlando bloom aren't even in the fourth movie.,contingency,because,mid,"i don't know, i wish they would have stopped making them after the third movie because keira knightley and orlando bloom aren't even in the fourth movie.",Hey! How do you feel about the new Pirates of the Caribbean movie coming out?
"i don't know, i wish they would have stopped making them ",the third movie because keira knightley and orlando bloom aren't even in the fourth movie.,temporal,after,mid,"i don't know, i wish they would have stopped making them after the third movie because keira knightley and orlando bloom aren't even in the fourth movie.",Hey! How do you feel about the new Pirates of the Caribbean movie coming out?
"true, i see your point.",they've really tried to revamp the whole storyline - especially by adding some disney theme park rides featuring the pirates of the caribbean.,comparison,but,begin,"true, i see your point. but they've really tried to revamp the whole storyline - especially by adding some disney theme park rides featuring the pirates of the caribbean.","I don't know, I wish they would have stopped making them after the third movie because Keira Knightley and Orlando Bloom aren't even in the fourth movie."
i get that.,i just don't think the movies beyond the third one are any good!,comparison,but,begin,i get that. but i just don't think the movies beyond the third one are any good! they can't live up to the greatness of the first three movies.,"True, I see your point. But they've really tried to revamp the whole storyline - especially by adding some Disney theme park rides featuring the Pirates of the Caribbean."
it was a bit short ,overall a good storyline and it sure was pretty.,comparison,but,mid,i actually just watched moana on netflix today and enjoyed it. it was a bit short but overall a good storyline and it sure was pretty.,"Alright, well, that's okay. What's your favorite most recent Disney movie?"
"i think it was some time in the 90's, ",i can't be sure.,comparison,but,mid,"i think it was some time in the 90's, but i can't be sure.",Do you know when that movie was released?
"i agree, ",we can't forget about gaston.,comparison,but,mid,"i agree, but we can't forget about gaston.",Oh I did too. Dan Stevens as the Beast was incredible. His costume was by far the best.
well he helps al out by granting him 3 wishes.,that is the giene's job.,comparison,but,begin,well he helps al out by granting him 3 wishes. but that is the giene's job.,What does he do?
i believe they are still casting ,lots of rumors are comming in.,comparison,but,mid,i believe they are still casting but lots of rumors are comming in.,I loved that movie! Who's going to be in it?
"no she really doesn't, ",there is a demi-god she searches after named maui.,comparison,but,mid,"no she really doesn't, but there is a demi-god she searches after named maui.",Does she have a prince.
bambi was good ,it made me cry when his mother got shot.,comparison,but,mid,bambi was good but it made me cry when his mother got shot.,Bambi was a good classic movie.
i think the best friend was a rabbit ,not sure of the name.,comparison,but,mid,i think the best friend was a rabbit but not sure of the name.,What was the name of Bambi's best friend?
the fox was in another movie.,i think bambi had a chipmunk friend.,comparison,but,begin,the fox was in another movie.  but i think bambi had a chipmunk friend.,I think there was a chipmunk or a fox as a friend.
"i know, also ",it had giant bugs all through it,contingency,because,mid,"i know, also because it had giant bugs all through it",I wonder if that peach tasted good being that it was so big.
"yeah same here, ",it actually made me sad!,comparison,but,mid,"yeah same here, but it actually made me sad!","I didn't expect it to be good either, I thought it was over-hyped."
"that's hard to say, ",i love their animated movies with inspirational characters like merida and tiana.,comparison,but,mid,"that's hard to say, but i love their animated movies with inspirational characters like merida and tiana.",Hey! What's your favorite Disney movie?
"not really, i have a young son ",he's not into that,contingency,so,mid,"not really, i have a young son so he's not into that",Do you like the ones with princesses or not?
"he was over the top, ",that was the point.,comparison,but,mid,"he was over the top, but that was the point.","Yes, the Genie.  Robin Williams got on my nerves."
aladdin is my favorite disney movie ,the genie is my favorite character!,contingency,because,mid,aladdin is my favorite disney movie because the genie is my favorite character!,Who is your favorite character on Aladdin?
belle is my favorite chracter on beauty and the beast ,lumiere also came very close!,comparison,although,mid,belle is my favorite chracter on beauty and the beast although lumiere also came very close!!,Who is your favorite character on the Beauty and the Beast?
i prefer the original disney movies ,those are all of the movies that i remember from my childhood.,contingency,because,mid,i prefer the original disney movies because those are all of the movies that i remember from my childhood.,Did you watch the new Beauty and the Beast movie that recently was released?
"except wasn't that not really kids, ",a trap by hades?,comparison,but,mid,"oh, yeah! except wasn't that not really kids, but a trap by hades?","I think my favorite part was when the little kid is in trouble and his friend says, ""Someone call IXII!"""
most disney films have some violence ,it's not graphic.,comparison,but,mid,most disney films have some violence but it's not graphic.,"Yes, or the make the movie suited for people 13 and up."
that makes sense ,of the cat who was shown smoking and changing colors,contingency,because,mid,that makes sense because of the cat who was shown smoking and changing colors,"I heard that, people say this was a dream he had after he took opiates for a headache"
"yea, that was ","the first time i seeing any pirates of carribean movie, since then i was addicted to it",expansion,in fact,mid,"yea, that was in fact the first time i seeing any pirates of carribean movie, since then i was addicted to it","haha, that's pretty dramatic"
"i'm not cranky, ",sleepy and me are tight.,comparison,but,mid,"ugh. i'm not cranky, but sleepy and me are tight.",Cranky dwarf in da' house!
"i don't like watching sequels to good movies, ",i'll take your word on it.,comparison,but,mid,"i don't like watching sequels to good movies, but i'll take your word on it.","Lots of backstory regarding Simba, Nala, and Pumbaa. It makes the first Lion King really good."
very true.,"she was saved by a handsome price, right?",comparison,but,begin,"very true. but she was saved by a handsome price, right?",And made a point of actually poisoning Snow White. That was nasty.
i have seen the little mermaid ,i have never taken the time to watch bambi.,comparison,but,mid,i have seen the little mermaid but i have never taken the time to watch bambi.,I love Bambi and The Little Mermaid.  They are classics.
it was one of the first disney movies that i ever saw ,it holds a special place in my heart.,contingency,so,mid,it was one of the first disney movies that i ever saw so it holds a special place in my heart.,I have seen The Little Mermaid but I have never taken the time to watch Bambi.
that is true which confuses me sometimes ,they are all really kids movies.,contingency,because,mid,that is true which confuses me sometimes because they are all really kids movies.,"She does but they move the storyline along quickly enough for it to be a kids movie.  Besides, someone always seems to be killed in a Disney movie."
"in beauty and the beast, my kids just love the music ",belle and don't really care that gaston dies in the end.,expansion,and,mid,"that is true.  in beauty and the beast, my kids just love the music and belle and don't really care that gaston dies in the end.",I think that kids don't really pay attention to that and it probably bothers adults more.
not a lot of people think that ,boo isn't in it.,contingency,because,mid,not a lot of people think that because boo isn't in it.,"Well, I actually liked the second one better."
"oh i know, i remember when monsters university came out and everyone was confused ",she wasn't in it.,contingency,because,mid,"oh i know, i remember when monsters university came out and everyone was confused because she wasn't in it.",Not a lot of people think that because Boo isn't in it.
"that's a great idea, ",i know i am going to love it,comparison,but,mid,"that's a great idea, but i know i am going to love it",Maybe we could watch first the animated movie from 1991 and make a comparison of generations
"i think it's getting a big cult following, which makes sense ",it's amazing.,contingency,because,mid,"i think it's getting a big cult following, which makes sense because it's amazing.",Yea I actually can't believe how many people have seen it.
yea i found it catchy ,it gets stuck in my head so i hate it now.,comparison,but,mid,yea i found it catchy but it gets stuck in my head so i hate it now.,That song Let it Go from Frozen its really catchy isn't it.
yea i found it catchy but it gets stuck in my head ,i hate it now.,contingency,so,mid,yea i found it catchy but it gets stuck in my head so i hate it now.,That song Let it Go from Frozen its really catchy isn't it.
overall i did not find it sad ,that part where simba's dad died made me cry.,comparison,but,mid,overall i did not find it sad but that part where simba's dad died made me cry.,Did you find the Lion King to be a sad movie ?
when is it coming out ,we can see it together?,contingency,so,mid,when is it coming out so we can see it together?,"I hope they still have that racoon, he was so awesome!"
"i expected it to be worse than the original, ",i was surprised.,comparison,but,mid,"it was fantastic! i expected it to be worse than the original, but i was surprised.",No I haven't. Is it any good?
"remakes are usually pretty bad in my opinion, ",not this one.,comparison,but,mid,"remakes are usually pretty bad in my opinion, but not this one.",Why did you expect that?
"that was my favortie disney movie growing up, ",i hope it's true.,contingency,so,mid,"that was my favortie disney movie growing up, so i hope it's true.",I saw where a new Aladdin should be coming to theater soon.
"well i read that the true date hasn't been announced, ",summer of 2018 is time period.,comparison,but,mid,"well i read that the true date hasn't been announced, but summer of 2018 is time period.","That was my favortie Disney movie growing up, so I hope it's true."
"it will be different without him, ",i'm sure they have a great plan.,comparison,but,mid,"i don't know! it will be different without him, but i'm sure they have a great plan.",I wonder who they will get to play the Genie since the great Robin Williams is no longer with us.
i just hope they keep with the action and romance ,it'll be fun for the whole family.,contingency,so,mid,i just hope they keep with the action and romance so it'll be fun for the whole family.,"Oh yes, it really never is the same when they replace the whole cast. Well as long as they keep with the fantastic effects, it should be a hit."
"disney always had great sequels, ",i can't wait to see this in theaters soon.,contingency,so,mid,"disney always had great sequels, so i can't wait to see this in theaters soon.",I just hope they keep with the action and romance so it'll be fun for the whole family.
"well, i loved finding nemo, ",i think this one has more characters which makes it more interesting.,comparison,but,mid,"well, i loved finding nemo, but i think this one has more characters which makes it more interesting.",Really? Even more than Finding Nemo?
it may i feel ,i know little about the magic.,comparison,but,mid,it may i feel but i know little about the magic.,"Could it happen to us, what happened to Cinderella and the Prince?"
yeah snow white was a very nice person ,i'm not sure i would have helped her.,contingency,because,mid,yeah snow white was a very nice person because i'm not sure i would have helped her.,Especially when she was disguised as the old lady.
no i don't think ,it is a disney movie after all.,contingency,so,mid,no i don't think so it is a disney movie after all.,Did the hunter guy kill Tarzan?
"i don't know, ",i am sure they will find people that fit the parts.,comparison,but,mid,"i don't know, but i am sure they will find people that fit the parts.",I wonder who will be in it.
i know.,then he meets timon and pumba.,comparison,but,begin,i know.  but then he meets timon and pumba.,Poor Simba thinks it all his fault.
i know.,he meets nala and they live happily ever after.,comparison,but,begin,i know.  but he meets nala and they live happily ever after.,We should all live like that - no worries!
"i agree with you, ",only kind of.,comparison,but,mid,"i agree with you, but only kind of.",Robin Hood would be a good candidate.
right its really crazy how he already has so many ladies after him ,really wants bell!,comparison,but,mid,right its really crazy how he already has so many ladies after him but really wants bell!,"Gastion, is such a joker in that movie."
"she was amazing in the original, that's for sure.",this version was really good.,comparison,but,begin,"she was amazing in the original, that's for sure. but this version was really good.",I'm not sure anyone could do it as well as Angela Lansbury did.
I love Emily Blunt!,i don't think you can recreated that magic.,contingency,because,begin,because i don't think you can recreated that magic. and julie andrews is so perfect!,Why not! I love Emily Blunt!
"yes, she won an oscar for it.",", i think the sequel will be great.",comparison,but,begin,"yes, she won an oscar for it. but, i think the sequel will be great.",Because I don't think you can recreated that magic. And Julie Andrews is so perfect!
"it is hard to watch bambi's mother get shot, ",i love all of the little animals.,comparison,but,mid,"it is hard to watch bambi's mother get shot, but i love all of the little animals.",Really? I have trouble watching that. It always makes me cry.
"hmmm, maybe it would a little ",i bet that disney could find a way around that.,comparison,but,mid,"hmmm, maybe it would a little but i bet that disney could find a way around that.",Wouldn't it change your perspective now that you know that Charles Muntz is the bad guy?
i think i'd like to see a sequel ,with russell as the father and he has a child of his own now.,comparison,but,mid,i think i'd like to see a sequel but with russell as the father and he has a child of his own now.,"Hmmm, maybe it would a little but I bet that Disney could find a way around that."
yeah it doesn't come out until 2019 ,i'm super excited.,comparison,but,mid,yeah it doesn't come out until 2019 but i'm super excited.,Oh really! I didn't know that.
"exactly, and we are all adults now, ",that automatically makes you feel guilty,contingency,so,mid,"exactly, and we are all adults now, so that automatically makes you feel guilty","haha, it's so addictive right? I can't stop humming it after seeing the movie"
"i thought it sounded like him, ",didn't for sure.,comparison,but,mid,"it makes sense.  i thought it sounded like him, but didn't for sure.","Yeah, I remember watching it and wondering where I've heard it before."
i like her ,she is still strong.,contingency,because,mid,i like her because she is still strong.,Yes she is a strong female character.
"i don't know, maybe ",it's a traditional story.,contingency,because,mid,"i don't know, maybe because it's a traditional story.",That's an old one.  Why that one?
yeah i always thought tim burton had directed it ,nope henry selick did.,comparison,but,mid,yeah i always thought tim burton had directed it but nope henry selick did.,Really? I never even knew that.
it was an odd ending ,a happy one for sure.,comparison,but,mid,it was an odd ending but a happy one for sure.,I liked though at the end that James got a good family.
me too!,", ""under the sea"" is my favorite.",comparison,but,begin,"me too! but, ""under the sea"" is my favorite.","Yeah, he's great. I love the song ""Kiss the Girl."""
Almost too scary for a kid's movie.,at least he was a villain with some actual threat right?,comparison,but,begin,but at least he was a villain with some actual threat right?,"Yeah, he was scary as hell. Almost too scary for a kid's movie."
maybe at first.,they are all pretty specific.,comparison,but,begin,maybe at first. but they are all pretty specific.,Do you think Snow White ever forgot any of the dwarves names?
"no  but i would like to, ",nothing can beat the cartoon,comparison,but,mid,"no  but i would like to, but nothing can beat the cartoon","Beauty and the Beast is such a good movie, have you seen the new version/"
"i kind of thought it would be better than the second, ",it's really not.,comparison,but,mid,"i kind of thought it would be better than the second, but it's really not.",I caught it during a matinee.
"of course, by the excellent americans john musker and ron clements ",written by them together with the writers ted elliot and terry rossio.,expansion,and,mid,"of course, by the excellent americans john musker and ron clements and written by them together with the writers ted elliot and terry rossio.",And you know by whom it was produced and directed?
i want to ,i still waiting for it to come to red box to rent.,comparison,but,mid,i want to but i still waiting for it to come to red box to rent.,Did you see the new Beauty and the Best with Emma Watson yet?
"if you can't wait, you can always buy the dvd ",i could borrow it from you.,contingency,so,mid,"if you can't wait, you can always buy the dvd so i could borrow it from you.",I am so ready for it to come to Red Box to rent.
yeah maybe.,i think his role was to be a foil for hook.,comparison,but,begin,yeah maybe. but i think his role was to be a foil for hook.,Maybe Peter should have taken a page from her book.
"i have, ",i don't remember the most recent ones as well.,comparison,but,mid,"i have, but i don't remember the most recent ones as well.",Have you seen all the Toy Story movies?
"i used to love jessie, ",what was woody's horse named?,comparison,but,mid,"i remember being like that when it first came out. i used to love jessie, but what was woody's horse named?",I've been rewatching them with my neices and nephews. They're entranced.
"i don't think so, andy's grown up with us, ",i love that it's something i can share with the younger generations.,expansion,and,mid,"i don't think so, andy's grown up with us, and i love that it's something i can share with the younger generations.",Maybe we've just gotten too old.
the bfg was not the best movie from steven spielberg ,i did like it.,comparison,but,mid,the bfg was not the best movie from steven spielberg but i did like it.,It's well deserved. It was not the same with The BFG movie. I saw it yesterday too.
"it was good, ",i prefer finding dory.,comparison,but,mid,"it was good, but i prefer finding dory.",The BFG was not the best movie from Steven Spielberg but I did like it.
