arg1,arg2,relation,connective,type,original_utt,original_utt_prev
yeah i didnt get a chance to catch it ,i was just glad to hear a sequel had come out,comparison,but,mid,yeah i didnt get a chance to catch it but i was just glad to hear a sequel had come out,"oh, wow that sounds crazy awesome"
"yeah it did, ",most of the people who watched it were probably people in their twenties,contingency,so,mid,"yeah it did, so most of the people who watched it were probably people in their twenties","good point, didnt the first one come out a while back?"
yeah the story content was really adult ,surrounded by cute cuddly animals.,comparison,but,mid,yeah the story content was really adult but surrounded by cute cuddly animals.,You mean the content of the story?
i was really surprised by that ,in a good way.,comparison,but,mid,i was really surprised by that but in a good way.,Yeah the story content was really adult but surrounded by cute cuddly animals.
"i know, i thought some of the themes were a little too much for children, ",i think the overall look of the movie really appealed to them.,comparison,but,mid,"i know, i thought some of the themes were a little too much for children, but i think the overall look of the movie really appealed to them.",Disney presented Zootopia in a way where parents could enjoy the movie while their kids could too.
"trying to teach us about following rules, ",what a scare tactic!,comparison,but,mid,"trying to teach us about following rules, but what a scare tactic!",What was up with that?
i think elsa is my favorite though ,she truly does not rely on anyone but herself.,contingency,because,mid,true.  i think elsa is my favorite though because she truly does not rely on anyone but herself.,"Right, but she watches out for him and shows her father she's willing to sacrifice her life to save his when he gets captured."
"i used to pretend that my toys would do things, in a way, like they were real, ",i never imagined what these toys did.,comparison,but,mid,"i used to pretend that my toys would do things, in a way, like they were real, but i never imagined what these toys did.","Yeah, until Buzz Lightyear comes along."
they make some good stuff today ,i really liked the older ones.,comparison,but,mid,they make some good stuff today but i really liked the older ones.,I think the movies from that time were better than what they make today.
"for me, i really liked the concept of turning what we know of tomorrowland into a movie, ",i thought the delivery of the storyline was a bit too much.,comparison,but,mid,"for me, i really liked the concept of turning what we know of tomorrowland into a movie, but i thought the delivery of the storyline was a bit too much.",What problems did you have with Tomorrowland?
"i thought it was heartwarming that he had a crush on her as a kid, ",seeing as she was a robot she wasn't going to age while he would.,comparison,but,mid,"i actually liked that aspect eventhough people thought it was somewhat controversial. i thought it was heartwarming that he had a crush on her as a kid, but seeing as she was a robot she wasn't going to age while he would.",Do you mean the George Clooney relationship with the girl?
overall the movie was fun ,it lacked more coherence for me.,comparison,but,mid,i didn't mind it either and i thought the dynamic of their relationship was really interesting. overall the movie was fun but it lacked more coherence for me.,"I actually liked that aspect eventhough people thought it was somewhat controversial. I thought it was heartwarming that he had a crush on her as a kid, but seeing as she was a robot she wasn't going to age while he would."
"what, so robin hood can fancy her ",i can't?,comparison,but,mid,"what, so robin hood can fancy her but i can't?",That's pretty weird mate.
"if you say so, ",it feels like double standards.,comparison,but,mid,"if you say so, but it feels like double standards.","Yeah, because he was also an animated fox and you're, apparently, a legitimate human being."
i didn't think i'd like it ,of it being a sequal.,contingency,because,mid,that was an awesome movie. i didn't think i'd like it because of it being a sequal.,"I actually just watched, ""Finding Dory"" with my son."
"sequels usually aren't that good, ",that one was awesome.,comparison,but,mid,"i get what you mean. sequels usually aren't that good, but that one was awesome.",That was an awesome movie. I didn't think I'd like it because of it being a sequal.
"yes, he is great, ",i must admit chip is my favorite!,comparison,but,mid,"yes, he is great, but i must admit chip is my favorite!","That is a great movie, I love the talking candlestick!"
"interesting, i think my favorite part is when the beast reveals the library ",you can tell that belle is starting to fall in love with the beast,expansion,and,mid,"interesting, i think my favorite part is when the beast reveals the library and you can tell that belle is starting to fall in love with the beast",There is a musical scence where the castle creatures sing about wanting to be human again!
"i guess you're right, ",they don't want to be too gritty or realistic for the kid's sake.,contingency,because,mid,"i guess you're right, because they don't want to be too gritty or realistic for the kid's sake.",Well that's to be expected of a kid's movie.
"they bought marvel too, ",they're in charge of all the superhero films pretty much.,contingency,so,mid,"they bought marvel too, so they're in charge of all the superhero films pretty much.","They just have so much range at this point. They started out with hand-drawn cartoons, then added live action, and now they have animation too."
"i know, ",you could imagine what you would do,contingency,because,mid,"i know, because you could imagine what you would do",The Olympics were so much fun when we were kids
"that's exactly the way i feel, ",i push though and savor the rest of the film.,comparison,but,mid,"that's exactly the way i feel, but i push though and savor the rest of the film.",I just wish I didn't have to feel like crying every time I watch it.
i enjoyed them both ,i felt cinderella had more heart.,comparison,but,mid,i enjoyed them both but i felt cinderella had more heart. i also really enjoyed cate blanchett's performance as the wicked step mother.,I thought both were realy fun entertaining movies. Beauty and the Beast starred Emma Watson and had really good musical pieces.
"i'm a huge lily james fan now because of cinderella, ",emma watson will always be my favorite.,comparison,but,mid,"i'm a huge lily james fan now because of cinderella, but emma watson will always be my favorite.",I enjoyed them both but I felt Cinderella had more heart. I also really enjoyed Cate Blanchett's performance as the wicked step mother.
i'm a huge lily james fan now ,"of cinderella, but emma watson will always be my favorite.",contingency,because,mid,"i'm a huge lily james fan now because of cinderella, but emma watson will always be my favorite.",I enjoyed them both but I felt Cinderella had more heart. I also really enjoyed Cate Blanchett's performance as the wicked step mother.
"i know you're a huge emma fan, ",lily james gave a more sympathetic performance.,comparison,but,mid,"i know you're a huge emma fan, but lily james gave a more sympathetic performance.","I'm a huge Lily James fan now because of Cinderella, but Emma Watson will always be my favorite."
"yes, but not only those two ",all of the other characters and the continuation of the saga.,comparison,but,mid,"yes, but not only those two but all of the other characters and the continuation of the saga.","With stars like Mark Hamill and Carrie Fisher coming back again to play their characters Luke and Leia, you know it will be a great movie."
"they do, and we tried to get his friend to dress up as buzz, ",it didn't happen.,comparison,but,mid,"they do, and we tried to get his friend to dress up as buzz, but it didn't happen.","He was missing his best pal though, Buzz Lightyear.  Don't they become friends at the end of the movie?"
i wish i was a cat ,i could spend my night playing jazz piano.,contingency,so,mid,i wish i was a cat so i could spend my night playing jazz piano.,That was hilarious!
"yeah that was neat, ",the best part was that he finally succeeding in something.,comparison,but,mid,"yeah that was neat, but the best part was that he finally succeeding in something.",What was really cool was how Ralph traveled through different games.
"it may seem like an overly trendy choice, ",a whole new world.,comparison,but,mid,"it may seem like an overly trendy choice, but a whole new world.",What's your favorite some from the film?
"not at all, ","that's what made those movies special, all the hard work.",comparison,but,mid,"not at all, but that's what made those movies special, all the hard work.",Can you imagine drawing all those dwarves over and over like that?
"i've been meaning to check it out, ",the timing hasn't been right.,comparison,but,mid,"no! i've been meaning to check it out, but the timing hasn't been right. have you?","Hey, I was wondering if you've seen the new Beauty and the Beast movie yet?"
she is pretty - ,a little scary looking in that movie.,comparison,but,mid,she is pretty - but a little scary looking in that movie.,Right - the character played by Angelina Jolie.
"i know it is not a big one, ",i always loved oliver and company.,comparison,but,mid,"i know it is not a big one, but i always loved oliver and company.",Oh yes.  She was great in that movie.
"maybe it was, ",what about that author?,comparison,but,mid,"maybe it was, but what about that author?",I don't know. Maybe it was a book or something.
"yeah 101 is overkill, ",100 is just right.,comparison,but,mid,"yeah 101 is overkill, but 100 is just right.",Well you would have to love dalmations a lot if you wanted to have 101 of them.
"yes and i really liked it, ",my nephews thought the lava monster was a little scary.,comparison,although,mid,"yes and i really liked it, although my nephews thought the lava monster was a little scary.",Have you seen the new Moana movie?
we should totally plan a trip... ,"""one day i'll know, how far i'll go""...",contingency,because,mid,"we should totally plan a trip... because ""one day i'll know, how far i'll go""...","Yeah I had no idea, it made me want to learn more and visit Hawaii of course!"
"i understand that, ",it was almost annoying how she wouldn't listen to joy.,comparison,but,mid,"i understand that, but it was almost annoying how she wouldn't listen to joy.",That was the goal of her character.
i was sorely disappointed.,i saw in a few months later when i returned.,comparison,but,begin,i was sorely disappointed. but i saw in a few months later when i returned.,Oh no!
i'm a big sports person ,that was my favorite growing up.,contingency,so,mid,definitely mighty ducks. i'm a big sports person so that was my favorite growing up.,"What about you, what was your favorite Disney movie?"
yes i heard about it ,didn't know is it was just a rumor.,comparison,but,mid,yes i heard about it but didn't know is it was just a rumor.,I just read that Disney is making another The Incredibles Movie.
"oh gosh, i hope i'n not the only adult without kids watching at the theater.",i will not miss it.,contingency,because,begin,"oh gosh, i hope i'n not the only adult without kids watching at the theater. because i will not miss it.",It's coming out June of 2018. And it will be in 3D
hey i want to get better at cooking ,dont want to go back to school,comparison,but,mid,hey i want to get better at cooking but dont want to go back to school,"Me too. It has to be better than the original, and knowing Disney movies, it will be."
well in the movie the rat had a strong desire to cook ,even though he was looked down upon for being a rat he never gave up,expansion,and,mid,well in the movie the rat had a strong desire to cook and even though he was looked down upon for being a rat he never gave up,and how is watching a disney movie going to help?
i liked that she was a modern day girl ,the story was still in the past.,comparison,but,mid,i liked that she was a modern day girl but the story was still in the past.,How did you feel about moana?
"though it was a classic black & white movie, ",i never miss colors watching this movie.,comparison,but,mid,"same here. though it was a classic black & white movie, but i never miss colors watching this movie.",Oh really ! It's so amazing that I still like this movie whenever I see it.
"there are so many to choose from, ","if i had to pick just one, i think i'd say robin hood.",comparison,but,mid,"there are so many to choose from, but if i had to pick just one, i think i'd say robin hood.",What would you say is your favorite Disney character?
"i was so nervous for them during that scene, ",it turned out alright after all.,comparison,but,mid,"i was so nervous for them during that scene, but it turned out alright after all.",I know! He really impressed the food critic.
"that worked out, too, though, ",they ended up supporting him when he needed it!,contingency,because,mid,"that worked out, too, though, because they ended up supporting him when he needed it!",I felt bad for Remy that his family wasn't very nice to him.
and the castle ends up flooding ,he uses too much magic or something like that.,contingency,because,mid,and the castle ends up flooding because he uses too much magic or something like that.,And then all the brooms go crazy and start doing a weird army march.
"it's got a really fantastic musical score as well, ",i agree it's totally weird.,comparison,but,mid,"it's got a really fantastic musical score as well, but i agree it's totally weird.",And the castle ends up flooding because he uses too much magic or something like that.
i think so ,i can't remember too much about it.,comparison,but,mid,i think so but i can't remember too much about it.,"Doesn't Mickey Mouse's dog, Pluto, make a totally out of place cameo appearance."
ha ha me neither ,i always used to listen to the soundtrack to fall asleep.,comparison,but,mid,ha ha me neither but i always used to listen to the soundtrack to fall asleep.,I think so but I can't remember too much about it.
"yeah, i had high hopes for it ",it was a big let down.,comparison,but,mid,"yeah, i had high hopes for it but it was a big let down.","Me too, I was so disappointed."
"you know i've always been partial to 101 dalmatians, ",i think i'm gonna have to go with a cute little spotted guy.,contingency,so,mid,"you know i've always been partial to 101 dalmatians, so i think i'm gonna have to go with a cute little spotted guy.",What kind of puppy are you planning to get?
i thought that was originally one of those ,it got remade.,comparison,but,mid,i thought that was originally one of those but it got remade.,Wish Upon a Star and the original Seventeen Again.
we wanted to go and see it ,we didn't make it.,comparison,but,mid,we wanted to go and see it but we didn't make it. lighting mcqueen is my son's favorite disney character.,I went this weekend with my kids to see Cars 3. They love it!
"i don't want to give away the plot, ",the message in this car's movie is one that really will help children believe in themselves.,comparison,but,mid,"i don't want to give away the plot, but the message in this car's movie is one that really will help children believe in themselves.",What is it about this time around?
"yeah, i haven't really had the desire, ",there's a lady at work who is obsessed with olaf.,comparison,but,mid,"yeah, i haven't really had the desire, but there's a lady at work who is obsessed with olaf.",Really? I feel like everybody's seen it by now.
I like a lot of them.,if you had to pick a favorite?,comparison,but,begin,but if you had to pick a favorite?  who would it be?,Hmm...that's a tough one.  I like a lot of them.
"the carpet is cool, ",i loved the genie.,comparison,but,mid,"the carpet is cool, but i loved the genie.  robin williams did his voice.",I agree.  I like the magic carpet.
buzz is cool ,i think woody is the best,comparison,but,mid,buzz is cool but i think woody is the best,i would have to say buzz
woody isnt bad ,buzz's lines were so cool,comparison,but,mid,woody isnt bad but buzz's lines were so cool,buzz is cool but i think woody is the best
i know it's not technically a 'princess' ,my favorite disney (non) princess is pocohontas.,comparison,but,mid,i know it's not technically a 'princess' but my favorite disney (non) princess is pocohontas.,"yeah thats what im saying. buzz lightyear, everyone loves him"
the ground was soft from an earlier rain ,"half way through the movie, one by one people's cardboard stools collapsed and you'd just see heads disappear.",contingency,so,mid,"the ground was soft from an earlier rain so half way through the movie, one by one people's cardboard stools collapsed and you'd just see heads disappear. it was funny. i fell, too.",What was that?
it's totally ,i had a childhood crush on belle.,contingency,because,mid,it's totally because i had a childhood crush on belle.,"Sure, go for it!"
"no, i was like only two years old when the original came out ",my parents never bought me the tapes or dvds when i was a kid.,expansion,and,mid,"no, i was like only two years old when the original came out and my parents never bought me the tapes or dvds when i was a kid.",You're kidding me right?
"i like elsa, ","as a younger sibling myself, i identify with anna more.",comparison,but,mid,"i like elsa, but as a younger sibling myself, i identify with anna more.",What about Elsa?
i like elsa better ,of her ice powers.,contingency,because,mid,i like elsa better because of her ice powers.,"I like Elsa, but as a younger sibling myself, I identify with Anna more."
"me too, ","children like his character, and the movie is most popular with kids.",comparison,but,mid,"me too, but children like his character, and the movie is most popular with kids.","I didnt like Olaf either, I found his character annoying."
"it's a good song, ",kind of sad.,comparison,but,mid,"i really like that song when buzz tries to fly. it's a good song, but kind of sad.",Which songs do you like from Toy Story?
"wow, i love that one too, ",i never knew that was your favorite.,comparison,but,mid,"wow, i love that one too, but i never knew that was your favorite.",It's got to be Aladdin.
"i'm a little young to say that, ",i still enjoyed watching it years later at home.,comparison,but,mid,"i'm a little young to say that, but i still enjoyed watching it years later at home.","Yes, that movie is a part of my childhood, and I have fond memories of going to see it."
"don't get me wrong, they were the best part of snow white, ",still cinderella was better.,comparison,but,mid,"don't get me wrong, they were the best part of snow white, but still cinderella was better.",I would argue that the seven dwarves supercede anything in Cinderella.
"but if there wasn't a snow white, there may have never been a cinderella, ",that should trump everything else.,contingency,so,mid,"but if there wasn't a snow white, there may have never been a cinderella, so that should trump everything else.","Don't get me wrong, they were the best part of Snow White, but still Cinderella was better."
"i know, ",it would be worth it for how cute he was.,comparison,but,mid,"i know, but it would be worth it for how cute he was.","Stitch was so destructive, though!"
"the movie wasn't very popular, it's not very talked about, ",i think its one of the best new disney movies out there.,comparison,but,mid,"the movie wasn't very popular, it's not very talked about, but i think its one of the best new disney movies out there.","I agree, I think that they teach each other about life and help each other through their struggles."
i love showing my kids this movie ,it makes them understand that even though you may be a little slow or a little different you can still succeed.,contingency,because,mid,i love showing my kids this movie because it makes them understand that even though you may be a little slow or a little different you can still succeed.,"I think so too, it i an emotional roller coaster with comedy, action, and drama."
"the movie is so sad, ",so nice at the same time.,comparison,but,mid,"the movie is so sad, but so nice at the same time.",I agree with you. I like the old Disney cartoons way better than the newer ones.
"no, i tried to go ",it was already gone by the time i went to our local theater.,comparison,but,mid,"no, i tried to go but it was already gone by the time i went to our local theater.",Have you seen the latest Pirates of the Caribbean movie?
i don't hear people talking a lot about moana ,it was a really good disney movie!,comparison,but,mid,i don't hear people talking a lot about moana but it was a really good disney movie!,I loved that scene! When she flips over the baby turtle and then shields it into the ocean with that big leaf.
i thought they were really adorable too ,overall fantastic disney movie.,comparison,but,mid,i liked those little coconut guys. the kakamora! i thought they were really adorable too but overall fantastic disney movie.,The animation was fantastic! The ocean looked so realistic.
"i was so scared when the toys were stuck at sid's house, ",the best part was when they escaped.,comparison,but,mid,"i was so scared when the toys were stuck at sid's house, but the best part was when they escaped.",He was such a bad kid!
they seemed scary at first ,were actually good!,comparison,but,mid,they seemed scary at first but were actually good!,With the help of the other toys! The barbie doll legs with the hook head and the baby that had spider legs.
yeah you're right ,it could come close.,comparison,but,mid,yeah you're right but it could come close.,Nothing could be better than the original it's a classic.
"ya, it was a long time ago, ",i really miss some of the songs in it.,comparison,but,mid,"ya, it was a long time ago, but i really miss some of the songs in it.","Wow, that is an old movie, that came out in 1989!"
"i gotta say elsa from frozen, she's a newer character ",already one of the most complex.,comparison,but,mid,"i gotta say elsa from frozen, she's a newer character but already one of the most complex.","Oh, Who's your favorite princess?"
"it starts out on halloween night, ","jack feels like something is missing, so he tries to take over christmas after discovering a door to christmas town in the woods.",comparison,but,mid,"well the pumpkin king, jack skellington, is like the ruler of halloween. it starts out on halloween night, but jack feels like something is missing, so he tries to take over christmas after discovering a door to christmas town in the woods.","Oh, I didn't realize it's been out a long time. What happens in it?"
"it starts out on halloween night, but jack feels like something is missing, ",he tries to take over christmas after discovering a door to christmas town in the woods.,contingency,so,mid,"well the pumpkin king, jack skellington, is like the ruler of halloween. it starts out on halloween night, but jack feels like something is missing, so he tries to take over christmas after discovering a door to christmas town in the woods.","Oh, I didn't realize it's been out a long time. What happens in it?"
he has santa kidnapped and hidden while he makes crazy and scary toys to hand out to boys ,girls on christmas morning and santa ends up having to fix everything in the end.,expansion,and,mid,yeah pretty much. he has santa kidnapped and hidden while he makes crazy and scary toys to hand out to boys and girls on christmas morning and santa ends up having to fix everything in the end. u,So he becomes like a scary Santa Claus?
a lot of companies ,they stand a lone in how they do it.,comparison,but,mid,a lot of companies but they stand a lone in how they do it.,who else would make a movie like that?
"it's a fun movie, i'd want him to see live version with glen clse also, ",when he's older.,comparison,but,mid,"it's a fun movie, i'd want him to see live version with glen clse also, but when he's older. she was so good it was scary!",And Dalmatians are the cutest!
i always thought lions were scary like mufasa ,it was good to learn they can be nice like nala and simba.,comparison,but,mid,i always thought lions were scary like mufasa but it was good to learn they can be nice like nala and simba.,I know! He was very scary in the movie.
"i know, ",i think that movie is underrated,comparison,but,mid,"i know, but i think that movie is underrated","That part was also crazy, now that I think about it that stuff would never happen"
"it's next up on their release list, ",it won't be too much longer of a wait.,contingency,so,mid,"it's next up on their release list, so it won't be too much longer of a wait.",I can't wait for his standalone Spiderman movie to come out.
"no, i like it a lot, ",i actually prefer the little mermaid.,comparison,but,mid,"no, i like it a lot, but i actually prefer the little mermaid.","Do you like Beauty and the Beast better, too, then?"
"i like it too, ",her and her eels always scared me!,comparison,but,mid,"i like it too, but her and her eels always scared me!","I even like the song that Ursula sings, ""Poor Unfortunate Souls"""
"oh, well ive watched the animated one ",not the new live one,comparison,but,mid,"oh, well ive watched the animated one but not the new live one","either one works, ive just seen a lot of talk about it."
im not sure ,i think it has a long time still.,comparison,but,mid,im not sure but i think it has a long time still.,Do you know when Avengers Infitiny War is coming to the theaters?
"of course, ",does she like any other characters?,comparison,but,mid,"of course, but does she like any other characters?",She loves Belle the most.
yeah that surprised me too.,i think they made some positive changes in other movies.,comparison,but,begin,yeah that surprised me too.  but i think they made some positive changes in other movies.,The way Sher Kan killed the wolf pack leader caught me off guard. And I'm not even a kid.
"i read that they kind of had to, because in the cartoon he got beat up a lot ",in a cartoonish way that did't translate to real life.,comparison,but,mid,"i read that they kind of had to, because in the cartoon he got beat up a lot but in a cartoonish way that did't translate to real life.",I loved how they changed Le Fou in Beauty and the Beast.
"i read that they kind of had to, ",in the cartoon he got beat up a lot but in a cartoonish way that did't translate to real life.,contingency,because,mid,"i read that they kind of had to, because in the cartoon he got beat up a lot but in a cartoonish way that did't translate to real life.",I loved how they changed Le Fou in Beauty and the Beast.
"i almost liked gaston in the beginning, he seemed pretty sincere.",then halfway through he went back to the gaston that i am used to.,comparison,but,begin,"i almost liked gaston in the beginning, he seemed pretty sincere.  but then halfway through he went back to the gaston that i am used to.","I agree, he had more depth and he was more relatable."
he was so cute and pouty ,"he didn't want to, though.",contingency,because,mid,"he was so cute and pouty because he didn't want to, though. the kids were very happy with him!",I was surprised he listened to Aladdin and gave those kids his bread!
"oh that is a tough one, ",im going to go with aladdin,comparison,but,mid,"oh that is a tough one, but im going to go with aladdin",what disney movie do you think has the best bad guy?
"that is true, ",there is a lesson to be learned from that,comparison,but,mid,"that is true, but there is a lesson to be learned from that","yeah he was, and he was super powerful once he got genie under his control"
"too much power is not a good thing, ",that was what led to his downfall,contingency,because,mid,"too much power is not a good thing, because that was what led to his downfall",and what would that be exactly?
"yeah it is, ",the bad guys never prevail in the end,comparison,but,mid,"yeah it is, but the bad guys never prevail in the end",i guess that is pretty cool
"i did not, ",i see that ticket sales are doing very well.,comparison,but,mid,"i did not, but i see that ticket sales are doing very well.","Did you see ""Cars 3""?"
"i liked maui because at first he's like, i'm the greatest, thank you very much, ",then changes so that he's helping of moana.,comparison,but,mid,"i liked maui because at first he's like, i'm the greatest, thank you very much, but then changes so that he's helping of moana.","I thought it was well put together, if not a little cliche'."
i liked maui ,"at first he's like, i'm the greatest, thank you very much, but then changes so that he's helping of moana.",contingency,because,mid,"i liked maui because at first he's like, i'm the greatest, thank you very much, but then changes so that he's helping of moana.","I thought it was well put together, if not a little cliche'."
"i'm glad moana followed her heart, though, ",her people were better off because of it.,contingency,because,mid,"i'm glad moana followed her heart, though, because her people were better off because of it.","But, he was afraid that Moana would get hurt; he was just protecting his child."
i don't think so.,i'm not sure.,comparison,but,begin,i don't think so. but i'm not sure.,I have never heard of him. Has he directed any of the previous ones?
because she could finally see ,it was truly a whole new world for her.,contingency,so,mid,because she could finally see so it was truly a whole new world for her.,Why?
"that is an interesting thought, being smaller so we have more food and eat less ",it seems like more !,comparison,but,mid,"that is an interesting thought, being smaller so we have more food and eat less but it seems like more !",Maybe if we were smaller food would last longer
"that is an interesting thought, being smaller ",we have more food and eat less but it seems like more !,contingency,so,mid,"that is an interesting thought, being smaller so we have more food and eat less but it seems like more !",Maybe if we were smaller food would last longer
"i going to disney world for vacation, ",i haven't seen any of the movies.,comparison,but,mid,"i going to disney world for vacation, but i haven't seen any of the movies.","that is an interesting thought, being smaller so we have more food and eat less but it seems like more !"
"i am a little sleepy right now, ",i think i would be happy.,comparison,but,mid,"i am a little sleepy right now, but i think i would be happy.",Yes! I think I would be sleepy.
lion king is always on everyone's top list ,of the memorable songs in there plus it's one of disney's most powerful animations too!,contingency,because,mid,lion king is always on everyone's top list because of the memorable songs in there plus it's one of disney's most powerful animations too!,Lion King has always been very memorable for me with Elton John's Circle of Life song.
i also think it's underrated ,i liked phil collins song in the 1999 disney tarzan movie.,comparison,but,mid,i also think it's underrated but i liked phil collins song in the 1999 disney tarzan movie.,Lion King is always on everyone's top list because of the memorable songs in there plus it's one of Disney's most powerful animations too!
"i don't want to say the cliche response, ","frozen's let it go is really, really good.",comparison,but,mid,"that's funny. i don't want to say the cliche response, but frozen's let it go is really, really good.",Yeah that one! It makes me irrationally choke up every time I hear it!
let it go will be always so memorable ,of how great frozen was as a whole.,contingency,because,mid,let it go will be always so memorable because of how great frozen was as a whole. disney really knocked it out of the ballpark with that film.,"That's funny. I don't want to say the cliche response, but Frozen's Let It Go is really, really good."
"i watched that a few times when i was a kid, ",it was a little too scary for me.,comparison,but,mid,"i watched that a few times when i was a kid, but it was a little too scary for me.",I watched Pinocchio the other day. I hadn't seen it in years.
"i can remember them singing about bear necessities, ",i can't recall the name of the movie.,comparison,but,mid,"what about the one with the bears? i can remember them singing about bear necessities, but i can't recall the name of the movie.",You're pretty good! Can you think of any others off the top of your head?
"i know disney made lady and the tramp, and brother bear, ",i don't think it's in either of those two movies.,comparison,but,mid,"that's funny. i know disney made lady and the tramp, and brother bear, but i don't think it's in either of those two movies.","Oh, yeah! Now I can't remember it either!"
his death was very sad ,baymax helped with tha situation.,comparison,but,mid,i don't think so. his death was very sad but baymax helped with tha situation.,I hope in a sequel Tadashi is alive as Callaghan's daughter.
have you seen any of disney's classic movies from ,they started making computer animated features?,temporal,before,mid,have you seen any of disney's classic movies from before they started making computer animated features?,I'm sure it will be.
i really liked the older classics like snow white and cinderella.,my favorite of all time would have to be aladdin.,comparison,but,begin,i really liked the older classics like snow white and cinderella. but my favorite of all time would have to be aladdin.,Really? What where some of your favorites?
i'd debate you on any other day ,you got me in a good mood.,comparison,but,mid,i'd debate you on any other day but you got me in a good mood.,Lion's King is the best Disney movie of all time.
"well she did, ","the original had a lot more going on, and, to be honest, the original did not have a happy ending.",comparison,but,mid,"well she did, but the original had a lot more going on, and, to be honest, the original did not have a happy ending.",What do you mean? Mulan didn't actually dress up as a guy to fight the Huns?
"well she did, but the original had a lot more going on, ",", to be honest, the original did not have a happy ending.",expansion,and,mid,"well she did, but the original had a lot more going on, and, to be honest, the original did not have a happy ending.",What do you mean? Mulan didn't actually dress up as a guy to fight the Huns?
"he realizes he cares for anna, ",thinks she loves another man.,comparison,but,mid,"not really. he realizes he cares for anna, but thinks she loves another man.",So he saves the girl?
"well, anna sees hans try to kill elsa, ","she jumps in front of him before he can kill her and her heart freezes and she turns to ice, and that act of true love is what saves her.",contingency,so,mid,"well, anna sees hans try to kill elsa, so she jumps in front of him before he can kill her and her heart freezes and she turns to ice, and that act of true love is what saves her. then she unfreezes.",So who saves Anna?
"well, anna sees hans try to kill elsa, so she jumps in front of him before he can kill her ","her heart freezes and she turns to ice, and that act of true love is what saves her.",expansion,and,mid,"well, anna sees hans try to kill elsa, so she jumps in front of him before he can kill her and her heart freezes and she turns to ice, and that act of true love is what saves her. then she unfreezes.",So who saves Anna?
"well, anna sees hans try to kill elsa, so she jumps in front of him before he can kill her and her heart freezes ","she turns to ice, and that act of true love is what saves her.",expansion,and,mid,"well, anna sees hans try to kill elsa, so she jumps in front of him before he can kill her and her heart freezes and she turns to ice, and that act of true love is what saves her. then she unfreezes.",So who saves Anna?
