arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
i have heard of them ,i can't think of any songs.,comparison,but,mid,i have heard of them but i can't think of any songs.,Do you listen to the Doobie Brothers?,Statement,Reject,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('MusicAlbum', 303.27000000000004, 'heard of them')]",[],['sport'],['entertainment'],['Phatic'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'heard of', 'id': 472, 'status': None, 'engaged': [], 'lexeme': 'heard of', 'alias': ['heard of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07ed470>}, 'gkg': 'kg:/m/0x7fxz_', 'granular_actor_types': {}, 'granular_entity_types': {'album by bosco &amp; peck': 1}, 'gkg_name': 'heard of them', 'gkg_type': ['MusicAlbum']}, {'name': 'what does', 'id': 471, 'status': None, 'engaged': [], 'lexeme': 'what does', 'alias': ['what does'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07ec940>}, 'gkg': 'kg:/g/11bxb996bf', 'granular_actor_types': {}, 'granular_entity_types': {'song by holly golightly and the brokeoffs': 1}, 'gkg_name': 'What He Does', 'gkg_type': ['MusicRecording']}, {'name': None, 'id': 470, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a great musician'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07ecfd0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 473, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['any songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c4e0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'heard of', 'id': 472, 'status': None, 'engaged': [], 'lexeme': 'heard of', 'alias': ['heard of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07ed470>}, 'gkg': 'kg:/m/0x7fxz_', 'granular_actor_types': {}, 'granular_entity_types': {'album by bosco &amp; peck': 1}, 'gkg_name': 'heard of them', 'gkg_type': ['MusicAlbum']}]",heard of them,,,any songs,"[('MusicAlbum', 303.27000000000004, 'heard of them')]",[],True,True
i figured they were an oldies group ,of the name.,contingency,because,mid,i figured they were an oldies group because of the name.,They first came out in the 70's I believe.,Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],[],['business'],['business'],['Music'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 474, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['an oldies group'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e08e97f0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 473, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['any songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c4e0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 475, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the name'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0827780>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 474, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['an oldies group'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e08e97f0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,an oldies group,the name,[],[],True,True
i don't know the name of it ,it kind of goes like this,comparison,but,mid,i don't know the name of it but it kind of goes like this,Well I have his whole album some pretty sure I heard the song,Statement,whQuestion,None,None,"('Neutral', 1.0)","('Positive', 1.0)","[('Book', 282.7758333333333, 'The Name of the Rose')]","[('Thing', 684.6712203333333, 'It Goes Like This')]",['business'],['business'],['Phatic'],['Movies_TV'],None,None,[],[],[],[],None,None,"[{'name': 'the name', 'id': 475, 'status': None, 'engaged': [], 'lexeme': 'the name', 'alias': ['the name'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0827780>}, 'gkg': 'kg:/m/019gpb', 'granular_actor_types': {}, 'granular_entity_types': {'novel by umberto eco': 1}, 'gkg_name': 'The Name of the Rose', 'gkg_type': ['Book']}, {'name': None, 'id': 352, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0e010f0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'goes like this', 'id': 476, 'status': None, 'engaged': [], 'lexeme': 'goes like this', 'alias': ['goes like this'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c748>}, 'gkg': 'kg:/g/1s05mzh78', 'granular_actor_types': {}, 'granular_entity_types': {'song by thomas rhett': 1}, 'gkg_name': 'It Goes Like This', 'gkg_type': ['Thing']}, {'name': 'the name', 'id': 475, 'status': None, 'engaged': [], 'lexeme': 'the name', 'alias': ['the name'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0827780>}, 'gkg': 'kg:/m/019gpb', 'granular_actor_types': {}, 'granular_entity_types': {'novel by umberto eco': 1}, 'gkg_name': 'The Name of the Rose', 'gkg_type': ['Book']}, {'name': None, 'id': 352, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0e010f0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",The Name of the Rose,It Goes Like This,of,of,"[('Book', 282.7758333333333, 'The Name of the Rose')]","[('Thing', 684.6712203333333, 'It Goes Like This')]",True,True
i don't know what song that is ,i can let you borrow my album if you want,comparison,but,mid,i don't know what song that is but i can let you borrow my album if you want,I don't know the name of it but it kind of goes like this,whQuestion,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Movie', 224.51024999999998, 'That Is Mahalakshmi')]","[('Book', 267.89734649999997, 'My album'), ('Thing', 528.668, 'you want')]",['entertainment'],['entertainment'],['Phatic'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'that is', 'id': 478, 'status': None, 'engaged': [], 'lexeme': 'that is', 'alias': ['that is'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0827828>}, 'gkg': 'kg:/g/11f11jtstf', 'granular_actor_types': {}, 'granular_entity_types': {'2018 film': 1}, 'gkg_name': 'That Is Mahalakshmi', 'gkg_type': ['Movie']}, {'name': None, 'id': 477, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['what song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0821b38>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'goes like this', 'id': 476, 'status': None, 'engaged': [], 'lexeme': 'goes like this', 'alias': ['goes like this'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c748>}, 'gkg': 'kg:/g/1s05mzh78', 'granular_actor_types': {}, 'granular_entity_types': {'song by thomas rhett': 1}, 'gkg_name': 'It Goes Like This', 'gkg_type': ['Thing']}]","[{'name': 'album', 'id': 479, 'status': None, 'engaged': [], 'lexeme': 'album', 'alias': ['album'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0821b00>}, 'gkg': 'kg:/m/06d5f8n', 'granular_actor_types': {'object': 0.15384615384615385}, 'granular_entity_types': {'book by eleanor schick': 1}, 'gkg_name': 'My album', 'gkg_type': ['Book']}, {'name': 'want', 'id': 401, 'status': None, 'engaged': [], 'lexeme': 'want', 'alias': ['want'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0ac5cc0>}, 'gkg': 'kg:/g/1s05vmy4l', 'granular_actor_types': {}, 'granular_entity_types': {'song by kongos': 1}, 'gkg_name': 'I Want to Know', 'gkg_type': ['Thing']}, {'name': 'that is', 'id': 478, 'status': None, 'engaged': [], 'lexeme': 'that is', 'alias': ['that is'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0827828>}, 'gkg': 'kg:/g/11f11jtstf', 'granular_actor_types': {}, 'granular_entity_types': {'2018 film': 1}, 'gkg_name': 'That Is Mahalakshmi', 'gkg_type': ['Movie']}, {'name': None, 'id': 477, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['what song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0821b38>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",That Is Mahalakshmi,"My album, you want",what song,,"[('Movie', 224.51024999999998, 'That Is Mahalakshmi')]","[('Book', 267.89734649999997, 'My album'), ('Thing', 528.668, 'you want')]",True,True
yeah let me do that ,i can copy it,contingency,so,mid,yeah let me do that so i can copy it,I don't know what song that is but I can let you borrow my album if you want,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('Movie', 165.60524999999998, ""Don't Do That!"")]","[('MusicRecording', 254.33869125, 'Copy It')]",['sport'],['sport'],['Phatic'],['Literature'],None,None,[],[],[],[],None,None,"[{'name': 'do that', 'id': 480, 'status': None, 'engaged': [], 'lexeme': 'do that', 'alias': ['do that'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c5f8>}, 'gkg': 'kg:/m/010bxbvx', 'granular_actor_types': {}, 'granular_entity_types': {'2004 film': 1}, 'gkg_name': ""Don't Do That!"", 'gkg_type': ['Movie']}, {'name': 'album', 'id': 479, 'status': None, 'engaged': [], 'lexeme': 'album', 'alias': ['album'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0821b00>}, 'gkg': 'kg:/m/06d5f8n', 'granular_actor_types': {'object': 0.15384615384615385}, 'granular_entity_types': {'book by eleanor schick': 1}, 'gkg_name': 'My album', 'gkg_type': ['Book']}, {'name': 'want', 'id': 401, 'status': None, 'engaged': [], 'lexeme': 'want', 'alias': ['want'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0ac5cc0>}, 'gkg': 'kg:/g/1s05vmy4l', 'granular_actor_types': {}, 'granular_entity_types': {'song by kongos': 1}, 'gkg_name': 'I Want to Know', 'gkg_type': ['Thing']}]","[{'name': 'copy', 'id': 481, 'status': None, 'engaged': [], 'lexeme': 'copy', 'alias': ['copy'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c6a0>}, 'gkg': 'kg:/m/0fs32w0', 'granular_actor_types': {'indication': 0.3333333333333333, 'communication': 0.25}, 'granular_entity_types': {'song by brenda xu': 1}, 'gkg_name': 'Copy It', 'gkg_type': ['MusicRecording']}, {'name': 'do that', 'id': 480, 'status': None, 'engaged': [], 'lexeme': 'do that', 'alias': ['do that'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c5f8>}, 'gkg': 'kg:/m/010bxbvx', 'granular_actor_types': {}, 'granular_entity_types': {'2004 film': 1}, 'gkg_name': ""Don't Do That!"", 'gkg_type': ['Movie']}]",Don't Do That!,Copy It,,,"[('Movie', 165.60524999999998, ""Don't Do That!"")]","[('MusicRecording', 254.33869125, 'Copy It')]",True,True
sometimes but most of the time you keep it you say you copying it ,you really don't,comparison,but,mid,sometimes but most of the time you keep it you say you copying it but you really don't,Come on down I always give your stuff back,Continuer,ynQuestion,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('MusicGroup', 800.42025, 'The Time')]",[],['sport'],['sport'],['Phatic'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'the time', 'id': 482, 'status': None, 'engaged': [], 'lexeme': 'the time', 'alias': ['the time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07edd30>}, 'gkg': 'kg:/m/04y5gm', 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {'musical group': 1}, 'gkg_name': 'The Time', 'gkg_type': ['MusicGroup']}, {'name': 'copy', 'id': 481, 'status': None, 'engaged': [], 'lexeme': 'copy', 'alias': ['copy'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c6a0>}, 'gkg': 'kg:/m/0fs32w0', 'granular_actor_types': {'indication': 0.3333333333333333, 'communication': 0.25}, 'granular_entity_types': {'song by brenda xu': 1}, 'gkg_name': 'Copy It', 'gkg_type': ['MusicRecording']}]","[{'name': 'the time', 'id': 482, 'status': None, 'engaged': [], 'lexeme': 'the time', 'alias': ['the time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07edd30>}, 'gkg': 'kg:/m/04y5gm', 'granular_actor_types': {'time': 0.8571428571428571, 'event': 0.2857142857142857}, 'granular_entity_types': {'musical group': 1}, 'gkg_name': 'The Time', 'gkg_type': ['MusicGroup']}]",The Time,,,,"[('MusicGroup', 800.42025, 'The Time')]",[],True,True
i hope she is coming soon ,we can see her music.,contingency,so,mid,i hope she is coming soon so we can see her music.,Her talent is way out there.,Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Movie', 415.73056, 'Coming Soon')]",[],['sport'],['entertainment'],['Celebrities'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': None, 'id': 483, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['hope'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c080>}, 'gkg': None, 'granular_actor_types': {'feeling': 0.5}, 'granular_entity_types': {}}, {'name': 'coming soon', 'id': 484, 'status': None, 'engaged': [], 'lexeme': 'coming soon', 'alias': ['coming soon'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0821588>}, 'gkg': 'kg:/m/04zvrf2', 'granular_actor_types': {}, 'granular_entity_types': {'2008 film': 1}, 'gkg_name': 'Coming Soon', 'gkg_type': ['Movie']}]","[{'name': None, 'id': 483, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['hope'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e083c080>}, 'gkg': None, 'granular_actor_types': {'feeling': 0.5}, 'granular_entity_types': {}}, {'name': 'coming soon', 'id': 484, 'status': None, 'engaged': [], 'lexeme': 'coming soon', 'alias': ['coming soon'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0821588>}, 'gkg': 'kg:/m/04zvrf2', 'granular_actor_types': {}, 'granular_entity_types': {'2008 film': 1}, 'gkg_name': 'Coming Soon', 'gkg_type': ['Movie']}]",Coming Soon,,hope,,"[('Movie', 415.73056, 'Coming Soon')]",[],True,True
"yes, she's a rapper ",also considered pop.,comparison,but,mid,"yes, she's a rapper but also considered pop.",She is a rapper right?,Statement,Other,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],[],['entertainment'],['entertainment'],['Music'],['Food_Drink'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 485, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a rapper'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07e1d30>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 486, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['pop'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0839160>}, 'gkg': None, 'granular_actor_types': {'person': 0.15625}, 'granular_entity_types': {}}, {'name': None, 'id': 485, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a rapper'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07e1d30>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,a rapper,pop,[],[],True,True
"i'm not sure, ",i know she has some collaborations.,comparison,but,mid,"i'm not sure, but i know she has some collaborations.","Not yet, does she have a new song out?",Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('MusicRecording', 164.073, 'I-m Not Sure')]",[],['sport'],['sport'],['Phatic'],['Other'],None,None,[],[],['uncertainty_intent'],[],None,None,"[{'name': 'not sure', 'id': 487, 'status': None, 'engaged': [], 'lexeme': 'not sure', 'alias': ['not sure'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07b07f0>}, 'gkg': 'kg:/g/11fy1q2xck', 'granular_actor_types': {}, 'granular_entity_types': {'song by johnny winter': 1}, 'gkg_name': 'I-m Not Sure', 'gkg_type': ['MusicRecording']}, {'name': None, 'id': 486, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['pop'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0839160>}, 'gkg': None, 'granular_actor_types': {'person': 0.15625}, 'granular_entity_types': {}}]","[{'name': None, 'id': 488, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['some collaborations'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e082fb00>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'not sure', 'id': 487, 'status': None, 'engaged': [], 'lexeme': 'not sure', 'alias': ['not sure'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07b07f0>}, 'gkg': 'kg:/g/11fy1q2xck', 'granular_actor_types': {}, 'granular_entity_types': {'song by johnny winter': 1}, 'gkg_name': 'I-m Not Sure', 'gkg_type': ['MusicRecording']}]",I-m Not Sure,,,some collaborations,"[('MusicRecording', 164.073, 'I-m Not Sure')]",[],True,True
"i'm not sure who started it, ",i think remi ma called nikki out.,comparison,but,mid,"i'm not sure who started it, but i think remi ma called nikki out.","No, what happened?",nAnswer,Clarify,None,None,"('Negative', 1.0)","('Neutral', 1.0)","[('Thing', 444.7725, 'Who Started It')]",[],['sport'],['sport'],['Sports'],['Celebrities'],None,None,[],[],['uncertainty_intent'],[],None,None,"[{'name': 'who started', 'id': 489, 'status': None, 'engaged': [], 'lexeme': 'who started', 'alias': ['who started'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e089b198>}, 'gkg': 'kg:/g/1s05ty9_m', 'granular_actor_types': {}, 'granular_entity_types': {'song by laleh': 1}, 'gkg_name': 'Who Started It', 'gkg_type': ['Thing']}, {'name': None, 'id': 488, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['some collaborations'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e082fb00>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 490, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['remi ma'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07e1f60>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 491, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['nikki'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e079ee10>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'who started', 'id': 489, 'status': None, 'engaged': [], 'lexeme': 'who started', 'alias': ['who started'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e089b198>}, 'gkg': 'kg:/g/1s05ty9_m', 'granular_actor_types': {}, 'granular_entity_types': {'song by laleh': 1}, 'gkg_name': 'Who Started It', 'gkg_type': ['Thing']}]",Who Started It,,,"remi ma, nikki","[('Thing', 444.7725, 'Who Started It')]",[],True,True
"i thought the rap beef was over, ",at the bet awards it started again.,comparison,but,mid,"i thought the rap beef was over, but at the bet awards it started again.",That is funny.,Emphasis,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 200.90409375, 'I Thought It Was Over'), ('Thing', 292.7305, 'Rap Beef')]","[('Thing', 1996.057618, 'BET Awards')]",['entertainment'],['entertainment'],['Music'],['Art_Event'],None,None,[],[],[],[],None,None,"[{'name': 'was over', 'id': 493, 'status': None, 'engaged': [], 'lexeme': 'was over', 'alias': ['was over'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07c1400>}, 'gkg': 'kg:/g/1s05wb4sw', 'granular_actor_types': {}, 'granular_entity_types': {'song by the feeling': 1}, 'gkg_name': 'I Thought It Was Over', 'gkg_type': ['Thing']}, {'name': 'rap beef', 'id': 492, 'status': None, 'engaged': [], 'lexeme': 'rap beef', 'alias': ['rap beef'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07ed4e0>}, 'gkg': 'kg:/g/11b6srlnb6', 'granular_actor_types': {}, 'granular_entity_types': {'song by francis inferno orchestra': 1}, 'gkg_name': 'Rap Beef', 'gkg_type': ['Thing']}, {'name': None, 'id': 490, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['remi ma'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07e1f60>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 491, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['nikki'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e079ee10>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'bet awards', 'id': 494, 'status': None, 'engaged': [], 'lexeme': 'bet awards', 'alias': ['bet awards'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e079e7b8>}, 'gkg': 'kg:/m/06spzq', 'granular_actor_types': {}, 'granular_entity_types': {'award': 1}, 'gkg_name': 'BET Awards', 'gkg_type': ['Thing']}, {'name': 'was over', 'id': 493, 'status': None, 'engaged': [], 'lexeme': 'was over', 'alias': ['was over'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07c1400>}, 'gkg': 'kg:/g/1s05wb4sw', 'granular_actor_types': {}, 'granular_entity_types': {'song by the feeling': 1}, 'gkg_name': 'I Thought It Was Over', 'gkg_type': ['Thing']}, {'name': 'rap beef', 'id': 492, 'status': None, 'engaged': [], 'lexeme': 'rap beef', 'alias': ['rap beef'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07ed4e0>}, 'gkg': 'kg:/g/11b6srlnb6', 'granular_actor_types': {}, 'granular_entity_types': {'song by francis inferno orchestra': 1}, 'gkg_name': 'Rap Beef', 'gkg_type': ['Thing']}]","I Thought It Was Over, Rap Beef",BET Awards,,,"[('Thing', 200.90409375, 'I Thought It Was Over'), ('Thing', 292.7305, 'Rap Beef')]","[('Thing', 1996.057618, 'BET Awards')]",True,True
it's crazy ,remi ma won the award!,contingency,because,mid,it's crazy because remi ma won the award!,"Oh, man I missed that one.",Statement,Emphasis,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],[],['sport'],['entertainment'],['Phatic'],['Art_Event'],None,None,[],[],[],[],None,None,"[{'name': 'bet awards', 'id': 494, 'status': None, 'engaged': [], 'lexeme': 'bet awards', 'alias': ['bet awards'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e079e7b8>}, 'gkg': 'kg:/m/06spzq', 'granular_actor_types': {}, 'granular_entity_types': {'award': 1}, 'gkg_name': 'BET Awards', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 490, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['remi ma'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07e1f60>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 495, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the award'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e07e1b38>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,,"remi ma, the award",[],[],True,True
