arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"it sounds like we have similar tastes, ",i hope you enjoy the new band.,contingency,so,mid,"i know! it sounds like we have similar tastes, so i hope you enjoy the new band.","Oh yeah they are so great! They are getting really popular now, but I've always liked them.",Statement,Clarify,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],"[('MusicGroup', 175.3483125, 'Brand New')]",['sport'],['entertainment'],['Phatic'],['Music'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 540, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['taste'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff152030da0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 459, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['band', 'bands'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15221fac8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 540, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['taste'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff152030da0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,Brand New,taste,band,[],"[('MusicGroup', 175.3483125, 'Brand New')]",True,True
"i think so, ",i'm not positive.,comparison,but,mid,"i think so, but i'm not positive. why?",Sounds good! Have you ever heard of Sylvan Esso?,Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 907.595, 'I THINK SO')]",[],['sport'],['sport'],['Phatic'],['Sex_Profanity'],None,None,[],[],[],[],None,None,"[{'name': 'i think so', 'id': 541, 'status': None, 'engaged': [], 'lexeme': 'i think so', 'alias': ['i think so'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f5a048>}, 'gkg': 'kg:/g/1z44xyfqh', 'granular_actor_types': {}, 'granular_entity_types': {'song by yoshimi iwasaki': 1}, 'gkg_name': 'I THINK SO', 'gkg_type': ['Thing']}, {'name': None, 'id': 459, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['band', 'bands'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15221fac8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'i think so', 'id': 541, 'status': None, 'engaged': [], 'lexeme': 'i think so', 'alias': ['i think so'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f5a048>}, 'gkg': 'kg:/g/1z44xyfqh', 'granular_actor_types': {}, 'granular_entity_types': {'song by yoshimi iwasaki': 1}, 'gkg_name': 'I THINK SO', 'gkg_type': ['Thing']}]",I THINK SO,,,,"[('Thing', 907.595, 'I THINK SO')]",[],True,True
variety is always nice ,then there's something for everyone.,contingency,because,mid,variety is always nice because then there's something for everyone.,It's a wide variety of different styles and acts.,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)",[],"[('Movie', 466.32897575, 'Something for Everyone')]",['sport'],['sport'],['SciTech'],['Movies_TV'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 542, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['variety'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15207a9e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'something for everyone', 'id': 543, 'status': None, 'engaged': [], 'lexeme': 'something for everyone', 'alias': ['something for everyone'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151fd99b0>}, 'gkg': 'kg:/m/0dr_1k7', 'granular_actor_types': {}, 'granular_entity_types': {'1970 film': 1}, 'gkg_name': 'Something for Everyone', 'gkg_type': ['Movie']}, {'name': None, 'id': 542, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['variety'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15207a9e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,Something for Everyone,variety,,[],"[('Movie', 466.32897575, 'Something for Everyone')]",True,True
"go down and have something to eat first and a glass of wine, ",then go sit on a blanket in a park and listen to soulful jazz- that sounds more my speed.,expansion,and,mid,"that i would be interested in. go down and have something to eat first and a glass of wine, and then go sit on a blanket in a park and listen to soulful jazz- that sounds more my speed.",What do you think about the Jazz in the Park concerts?,nAnswer,Continuer,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 535.1255, 'Go Down Moses'), ('Thing', 895.8565, 'a glass'), ('Thing', 320.837768, 'Wine')]","[('Thing', 210.4709675833333, 'Pigs in a blanket'), ('Thing', 288.530152, 'Soulful Jazz')]",['business'],['sport'],['Food_Drink'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'go down', 'id': 544, 'status': None, 'engaged': [], 'lexeme': 'go down', 'alias': ['go down'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f8c5f8>}, 'gkg': 'kg:/g/1s05tw_c5', 'granular_actor_types': {}, 'granular_entity_types': {'song by louis daniel armstrong': 1}, 'gkg_name': 'Go Down Moses', 'gkg_type': ['Thing']}, {'name': None, 'id': 545, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['something'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff152030d68>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'a glass', 'id': 490, 'status': None, 'engaged': [], 'lexeme': 'a glass', 'alias': ['a glass'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15214b358>}, 'gkg': 'kg:/m/05_v20', 'granular_actor_types': {}, 'granular_entity_types': {'1961 film': 1}, 'gkg_name': 'Through a Glass Darkly', 'gkg_type': ['Movie']}, {'name': 'wine', 'id': 546, 'status': None, 'engaged': [], 'lexeme': 'wine', 'alias': ['wine'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f0ceb8>}, 'gkg': 'kg:/m/081qc', 'granular_actor_types': {'food': 0.23529411764705882}, 'granular_entity_types': {'alcoholic drink': 1}, 'gkg_name': 'Wine', 'gkg_type': ['Thing']}, {'name': None, 'id': 455, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['of', 'saturday for example there', 'performing , as well as', 'making display ,', 'twirling hoops'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff152221dd8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'something for everyone', 'id': 543, 'status': None, 'engaged': [], 'lexeme': 'something for everyone', 'alias': ['something for everyone'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151fd99b0>}, 'gkg': 'kg:/m/0dr_1k7', 'granular_actor_types': {}, 'granular_entity_types': {'1970 film': 1}, 'gkg_name': 'Something for Everyone', 'gkg_type': ['Movie']}]","[{'name': 'a blanket', 'id': 547, 'status': None, 'engaged': [], 'lexeme': 'a blanket', 'alias': ['a blanket'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ef9e48>}, 'gkg': 'kg:/m/019f38', 'granular_actor_types': {'object': 0.13333333333333333}, 'granular_entity_types': {'food': 1}, 'gkg_name': 'Pigs in a blanket', 'gkg_type': ['Thing']}, {'name': None, 'id': 548, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a park'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f5ab00>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'soulful jazz', 'id': 549, 'status': None, 'engaged': [], 'lexeme': 'soulful jazz', 'alias': ['soulful jazz'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f1ceb8>}, 'gkg': 'kg:/g/11bv5w2j66', 'granular_actor_types': {}, 'granular_entity_types': {'song by igor schiele': 1}, 'gkg_name': 'Soulful Jazz', 'gkg_type': ['Thing']}, {'name': 'go down', 'id': 544, 'status': None, 'engaged': [], 'lexeme': 'go down', 'alias': ['go down'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f8c5f8>}, 'gkg': 'kg:/g/1s05tw_c5', 'granular_actor_types': {}, 'granular_entity_types': {'song by louis daniel armstrong': 1}, 'gkg_name': 'Go Down Moses', 'gkg_type': ['Thing']}, {'name': None, 'id': 545, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['something'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff152030d68>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'a glass', 'id': 490, 'status': None, 'engaged': [], 'lexeme': 'a glass', 'alias': ['a glass'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15214b358>}, 'gkg': 'kg:/m/05_v20', 'granular_actor_types': {}, 'granular_entity_types': {'1961 film': 1}, 'gkg_name': 'Through a Glass Darkly', 'gkg_type': ['Movie']}, {'name': 'wine', 'id': 546, 'status': None, 'engaged': [], 'lexeme': 'wine', 'alias': ['wine'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f0ceb8>}, 'gkg': 'kg:/m/081qc', 'granular_actor_types': {'food': 0.23529411764705882}, 'granular_entity_types': {'alcoholic drink': 1}, 'gkg_name': 'Wine', 'gkg_type': ['Thing']}, {'name': None, 'id': 455, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['of', 'saturday for example there', 'performing , as well as', 'making display ,', 'twirling hoops'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff152221dd8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","Wine, Go Down Moses, a glass","Pigs in a blanket, Soulful Jazz","something, of",a park,"[('Thing', 535.1255, 'Go Down Moses'), ('Thing', 895.8565, 'a glass'), ('Thing', 320.837768, 'Wine')]","[('Thing', 210.4709675833333, 'Pigs in a blanket'), ('Thing', 288.530152, 'Soulful Jazz')]",True,True
"my favorite is country, ",i also like pop.,comparison,but,mid,"my favorite is country, but i also like pop.",What kind of music do you like?,Statement,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)","[('TVSeries', 356.34287500000005, 'My Favorite Martian')]","[('Thing', 278.27023275, 'i like pop')]",['sport'],['entertainment'],['Phatic'],['Phatic'],None,None,[],[],['opinion_provide_pos_patterns_country'],[],None,None,"[{'name': None, 'id': 467, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['country'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15219cb38>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'favorite', 'id': 468, 'status': None, 'engaged': [], 'lexeme': 'favorite', 'alias': ['favorite'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15219ca20>}, 'gkg': 'kg:/m/02nnt3', 'granular_actor_types': {}, 'granular_entity_types': {'american sitcom': 1}, 'gkg_name': 'My Favorite Martian', 'gkg_type': ['TVSeries']}, {'name': 'a blanket', 'id': 547, 'status': None, 'engaged': [], 'lexeme': 'a blanket', 'alias': ['a blanket'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ef9e48>}, 'gkg': 'kg:/m/019f38', 'granular_actor_types': {'object': 0.13333333333333333}, 'granular_entity_types': {'food': 1}, 'gkg_name': 'Pigs in a blanket', 'gkg_type': ['Thing']}, {'name': None, 'id': 548, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a park'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f5ab00>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'soulful jazz', 'id': 549, 'status': None, 'engaged': [], 'lexeme': 'soulful jazz', 'alias': ['soulful jazz'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f1ceb8>}, 'gkg': 'kg:/g/11bv5w2j66', 'granular_actor_types': {}, 'granular_entity_types': {'song by igor schiele': 1}, 'gkg_name': 'Soulful Jazz', 'gkg_type': ['Thing']}]","[{'name': 'i', 'id': 551, 'status': None, 'engaged': [], 'lexeme': 'like pop', 'alias': ['i', 'like pop'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ec4c88>}, 'gkg': 'kg:/g/1s05nxzks', 'granular_actor_types': {}, 'granular_entity_types': {'song by monkey majik': 1}, 'gkg_name': 'i like pop', 'gkg_type': ['Thing']}, {'name': None, 'id': 467, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['country'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15219cb38>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'favorite', 'id': 468, 'status': None, 'engaged': [], 'lexeme': 'favorite', 'alias': ['favorite'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15219ca20>}, 'gkg': 'kg:/m/02nnt3', 'granular_actor_types': {}, 'granular_entity_types': {'american sitcom': 1}, 'gkg_name': 'My Favorite Martian', 'gkg_type': ['TVSeries']}]",My Favorite Martian,i like pop,country,,"[('TVSeries', 356.34287500000005, 'My Favorite Martian')]","[('Thing', 278.27023275, 'i like pop')]",True,True
"i know you said you don't like rap, ",have you heard any of eminems songs?,comparison,but,mid,"i know you said you don't like rap, but have you heard any of eminems songs?","He sure is, a true blue american.",Reject,ynQuestion,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],[],['sport'],['entertainment'],['Other'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': None, 'id': 356, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['rap'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15264b5c0>}, 'gkg': None, 'granular_actor_types': {'communication': 0.15789473684210525}, 'granular_entity_types': {}}, {'name': 'i', 'id': 551, 'status': None, 'engaged': [], 'lexeme': 'like pop', 'alias': ['i', 'like pop'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ec4c88>}, 'gkg': 'kg:/g/1s05nxzks', 'granular_actor_types': {}, 'granular_entity_types': {'song by monkey majik': 1}, 'gkg_name': 'i like pop', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 552, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['eminems songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff152030470>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 356, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['rap'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15264b5c0>}, 'gkg': None, 'granular_actor_types': {'communication': 0.15789473684210525}, 'granular_entity_types': {}}]",,,rap,eminems songs,[],[],True,True
"he was originally part of odd future, ",has broken away to be a solo star.,comparison,but,mid,"earl sweatshirt. he was originally part of odd future, but has broken away to be a solo star.","I've definitely listened to a lot of Kendrick Lamar. Who is Earl, though?",Other,Clarify,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 440.59925, 'part of'), ('MusicGroup', 1261.170654, 'Odd Future')]","[('MusicAlbum', 211.394, 'Solo Star')]",['entertainment'],['entertainment'],['Music'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'part of', 'id': 553, 'status': None, 'engaged': [], 'lexeme': 'part of', 'alias': ['part of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151efa828>}, 'gkg': 'kg:/g/1s05vbj5n', 'granular_actor_types': {}, 'granular_entity_types': {'song by dan fogelberg': 1}, 'gkg_name': 'part of', 'gkg_type': ['Thing']}, {'name': 'odd future', 'id': 554, 'status': None, 'engaged': [], 'lexeme': 'odd future', 'alias': ['odd future'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f1c518>}, 'gkg': 'kg:/m/0dlmm52', 'granular_actor_types': {}, 'granular_entity_types': {'musical group': 1}, 'gkg_name': 'Odd Future', 'gkg_type': ['MusicGroup']}, {'name': None, 'id': 552, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['eminems songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff152030470>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'solo star', 'id': 555, 'status': None, 'engaged': [], 'lexeme': 'solo star', 'alias': ['solo star'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ecff28>}, 'gkg': 'kg:/m/0bfqy2', 'granular_actor_types': {}, 'granular_entity_types': {'studio album by solange knowles': 1}, 'gkg_name': 'Solo Star', 'gkg_type': ['MusicAlbum']}, {'name': 'part of', 'id': 553, 'status': None, 'engaged': [], 'lexeme': 'part of', 'alias': ['part of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151efa828>}, 'gkg': 'kg:/g/1s05vbj5n', 'granular_actor_types': {}, 'granular_entity_types': {'song by dan fogelberg': 1}, 'gkg_name': 'part of', 'gkg_type': ['Thing']}, {'name': 'odd future', 'id': 554, 'status': None, 'engaged': [], 'lexeme': 'odd future', 'alias': ['odd future'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f1c518>}, 'gkg': 'kg:/m/0dlmm52', 'granular_actor_types': {}, 'granular_entity_types': {'musical group': 1}, 'gkg_name': 'Odd Future', 'gkg_type': ['MusicGroup']}]","part of, Odd Future",Solo Star,,,"[('Thing', 440.59925, 'part of'), ('MusicGroup', 1261.170654, 'Odd Future')]","[('MusicAlbum', 211.394, 'Solo Star')]",True,True
well i like several actually ,my favorite is when i was your man.,comparison,but,mid,well i like several actually but my favorite is when i was your man.,"I like Uptown Funk, I think its a great song, what about you?",Statement,Statement,None,None,"('Positive', 1.0)","('Positive', 1.0)",[],"[('TVSeries', 356.34287500000005, 'My Favorite Martian'), ('Thing', 1939.93286, 'When I Was Your Man')]",['sport'],['sport'],['Phatic'],['Other'],None,None,[],[],['opinion_provide_pos_patterns_several actually'],['opinion_provide_pos_patterns_is when i was your man'],None,None,"[{'name': 'solo star', 'id': 555, 'status': None, 'engaged': [], 'lexeme': 'solo star', 'alias': ['solo star'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ecff28>}, 'gkg': 'kg:/m/0bfqy2', 'granular_actor_types': {}, 'granular_entity_types': {'studio album by solange knowles': 1}, 'gkg_name': 'Solo Star', 'gkg_type': ['MusicAlbum']}]","[{'name': 'favorite', 'id': 468, 'status': None, 'engaged': [], 'lexeme': 'favorite', 'alias': ['favorite'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15219ca20>}, 'gkg': 'kg:/m/02nnt3', 'granular_actor_types': {}, 'granular_entity_types': {'american sitcom': 1}, 'gkg_name': 'My Favorite Martian', 'gkg_type': ['TVSeries']}, {'name': 'when i was man', 'id': 556, 'status': None, 'engaged': [], 'lexeme': 'when i was man', 'alias': ['when i was man'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ec43c8>}, 'gkg': 'kg:/g/1q5jzvmwc', 'granular_actor_types': {}, 'granular_entity_types': {'song by bruno mars': 1}, 'gkg_name': 'When I Was Your Man', 'gkg_type': ['Thing']}]",,"My Favorite Martian, When I Was Your Man",,,[],"[('TVSeries', 356.34287500000005, 'My Favorite Martian'), ('Thing', 1939.93286, 'When I Was Your Man')]",True,True
"i dont really know, ",i wouldnt hesitate and would go to one of their concerts.,comparison,but,mid,"i dont really know, but i wouldnt hesitate and would go to one of their concerts.",Oh I see and do you know if they're performing anytime soon?,Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 290.146, 'Really Know')]",[],['sport'],['entertainment'],['Other'],['Art_Event'],None,None,[],[],[],[],None,None,"[{'name': 'really know', 'id': 557, 'status': None, 'engaged': [], 'lexeme': 'really know', 'alias': ['really know'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ecfb38>}, 'gkg': 'kg:/g/1q5j62nmd', 'granular_actor_types': {}, 'granular_entity_types': {'song by steve howe': 1}, 'gkg_name': 'Really Know', 'gkg_type': ['Thing']}, {'name': 'favorite', 'id': 468, 'status': None, 'engaged': [], 'lexeme': 'favorite', 'alias': ['favorite'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff15219ca20>}, 'gkg': 'kg:/m/02nnt3', 'granular_actor_types': {}, 'granular_entity_types': {'american sitcom': 1}, 'gkg_name': 'My Favorite Martian', 'gkg_type': ['TVSeries']}, {'name': 'when i was man', 'id': 556, 'status': None, 'engaged': [], 'lexeme': 'when i was man', 'alias': ['when i was man'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ec43c8>}, 'gkg': 'kg:/g/1q5jzvmwc', 'granular_actor_types': {}, 'granular_entity_types': {'song by bruno mars': 1}, 'gkg_name': 'When I Was Your Man', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 558, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['wouldnt'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151edbe48>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'really know', 'id': 557, 'status': None, 'engaged': [], 'lexeme': 'really know', 'alias': ['really know'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151ecfb38>}, 'gkg': 'kg:/g/1q5j62nmd', 'granular_actor_types': {}, 'granular_entity_types': {'song by steve howe': 1}, 'gkg_name': 'Really Know', 'gkg_type': ['Thing']}]",Really Know,,,wouldnt,"[('Thing', 290.146, 'Really Know')]",[],True,True
"owning it is always preferable, ","to be honest, streaming is just so much easier.",comparison,but,mid,"owning it is always preferable, but to be honest, streaming is just so much easier.","What do you prefer, to stream music or own it?",Statement,Reject,None,None,"('Positive', 1.0)","('Positive', 1.0)",[],[],['sport'],['sport'],['Pets_Animals'],['SciTech'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 558, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['wouldnt'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151edbe48>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 559, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['streaming'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7ff151f0c828>}, 'gkg': None, 'granular_actor_types': {'phenomenon': 0.4444444444444444}, 'granular_entity_types': {}}]",,,,streaming,[],[],True,True
