arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"i do to, ",honestly id rather hear them in a dark club.,comparison,but,mid,"i do to, but honestly id rather hear them in a dark club. especially techno.","Yeah I love big light shows, adds to the fun.",Statement,Other,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],[],['sport'],['sport'],['Other'],['Music'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 511, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['person', 'people'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe72777f0>}, 'gkg': None, 'granular_actor_types': {'person': 0.45454545454545453}, 'granular_entity_types': {}}, {'name': None, 'id': 664, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['carl cox'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d4c3c8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 665, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['id'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e20be0>}, 'gkg': None, 'granular_actor_types': {'region': 0.2631578947368421, 'location': 0.21052631578947367, 'object': 0.10526315789473684}, 'granular_entity_types': {}}, {'name': None, 'id': 666, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['club'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e30f28>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,,"id, club",[],[],True,True
i like rock.,what kind are we talking about?,comparison,but,begin,i like rock. but what kind are we talking about?,It's pretty solid rock.,Statement,whQuestion,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 445.37350000000004, 'I Like Rock')]","[('Book', 224.74462499999998, 'Talking About Life')]",['entertainment'],['sport'],['Pets_Animals'],['Phatic'],None,None,[],[],['opinion_provide_pos_patterns_rock'],[],None,None,"[{'name': 'i like rock', 'id': 667, 'status': None, 'engaged': [], 'lexeme': 'i like rock', 'alias': ['i like rock'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d3d320>}, 'gkg': 'kg:/g/1q5jkkqps', 'granular_actor_types': {}, 'granular_entity_types': {'song by paul gilbert': 1}, 'gkg_name': 'I Like Rock', 'gkg_type': ['Thing']}, {'name': None, 'id': 665, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['id'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e20be0>}, 'gkg': None, 'granular_actor_types': {'region': 0.2631578947368421, 'location': 0.21052631578947367, 'object': 0.10526315789473684}, 'granular_entity_types': {}}, {'name': None, 'id': 666, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['club'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e30f28>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'talking about', 'id': 669, 'status': None, 'engaged': [], 'lexeme': 'talking about', 'alias': ['talking about'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d3d4e0>}, 'gkg': 'kg:/m/0vpv_lj', 'granular_actor_types': {}, 'granular_entity_types': {'book by chris impey': 1}, 'gkg_name': 'Talking About Life', 'gkg_type': ['Book']}, {'name': None, 'id': 668, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['what kind'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e300b8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'i like rock', 'id': 667, 'status': None, 'engaged': [], 'lexeme': 'i like rock', 'alias': ['i like rock'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d3d320>}, 'gkg': 'kg:/g/1q5jkkqps', 'granular_actor_types': {}, 'granular_entity_types': {'song by paul gilbert': 1}, 'gkg_name': 'I Like Rock', 'gkg_type': ['Thing']}]",I Like Rock,Talking About Life,,what kind,"[('Thing', 445.37350000000004, 'I Like Rock')]","[('Book', 224.74462499999998, 'Talking About Life')]",True,True
"they're technically indie rock, ",you could call it alternative.,comparison,but,mid,"it depends on who you ask. they're technically indie rock, but you could call it alternative.",I like rock. But what kind are we talking about?,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)",[],[],['entertainment'],['business'],['Sports'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 670, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['rock'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d3d8d0>}, 'gkg': None, 'granular_actor_types': {'object': 0.2222222222222222}, 'granular_entity_types': {}}, {'name': 'talking about', 'id': 669, 'status': None, 'engaged': [], 'lexeme': 'talking about', 'alias': ['talking about'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d3d4e0>}, 'gkg': 'kg:/m/0vpv_lj', 'granular_actor_types': {}, 'granular_entity_types': {'book by chris impey': 1}, 'gkg_name': 'Talking About Life', 'gkg_type': ['Book']}, {'name': None, 'id': 668, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['what kind'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e300b8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 670, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['rock'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d3d8d0>}, 'gkg': None, 'granular_actor_types': {'object': 0.2222222222222222}, 'granular_entity_types': {}}]",,,rock,,[],[],True,True
"gotta admit, if you're gonna see only one concert, that was a good choice.",who would you like to see in concert?,contingency,so,begin,"gotta admit, if you're gonna see only one concert, that was a good choice. so who would you like to see in concert?",Yep.,Statement,whQuestion,None,None,"('Negative', 1.0)","('Neutral', 1.0)",[],"[('MusicAlbum', 625.67225, 'In Concert')]",['entertainment'],['entertainment'],['Music'],['Art_Event'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 671, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['ta'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6df1ac8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 672, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['concert'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6df1a20>}, 'gkg': None, 'granular_actor_types': {'performance': 0.7, 'event': 0.4}, 'granular_entity_types': {}}, {'name': None, 'id': 673, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['choice'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6cc87f0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'in concert', 'id': 674, 'status': None, 'engaged': [], 'lexeme': 'in concert', 'alias': ['in concert'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e30e80>}, 'gkg': 'kg:/m/026_q_t', 'granular_actor_types': {}, 'granular_entity_types': {'live album by the doors': 1}, 'gkg_name': 'In Concert', 'gkg_type': ['MusicAlbum']}, {'name': None, 'id': 671, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['ta'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6df1ac8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 672, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['concert'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6df1a20>}, 'gkg': None, 'granular_actor_types': {'performance': 0.7, 'event': 0.4}, 'granular_entity_types': {}}, {'name': None, 'id': 673, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['choice'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6cc87f0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,In Concert,"ta, concert, choice",concert,[],"[('MusicAlbum', 625.67225, 'In Concert')]",True,True
i'd like to see fleetwood mac ,with stevie and lindsey.,comparison,but,mid,i'd like to see fleetwood mac but with stevie and lindsey.,Country sucks!,Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)","[('MusicGroup', 1561.160278, 'Fleetwood Mac')]",[],['sport'],['entertainment'],['Music'],['Other'],None,None,[],[],[],[],None,None,"[{'name': 'fleetwood mac', 'id': 675, 'status': None, 'engaged': [], 'lexeme': 'fleetwood mac', 'alias': ['fleetwood mac'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e03ac8>}, 'gkg': 'kg:/m/033s6', 'granular_actor_types': {}, 'granular_entity_types': {'rock band': 1}, 'gkg_name': 'Fleetwood Mac', 'gkg_type': ['MusicGroup']}, {'name': 'in concert', 'id': 674, 'status': None, 'engaged': [], 'lexeme': 'in concert', 'alias': ['in concert'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e30e80>}, 'gkg': 'kg:/m/026_q_t', 'granular_actor_types': {}, 'granular_entity_types': {'live album by the doors': 1}, 'gkg_name': 'In Concert', 'gkg_type': ['MusicAlbum']}]","[{'name': None, 'id': 676, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['stevie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d99c18>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 677, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['lindsey'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d56ac8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'fleetwood mac', 'id': 675, 'status': None, 'engaged': [], 'lexeme': 'fleetwood mac', 'alias': ['fleetwood mac'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e03ac8>}, 'gkg': 'kg:/m/033s6', 'granular_actor_types': {}, 'granular_entity_types': {'rock band': 1}, 'gkg_name': 'Fleetwood Mac', 'gkg_type': ['MusicGroup']}]",Fleetwood Mac,,,"stevie, lindsey","[('MusicGroup', 1561.160278, 'Fleetwood Mac')]",[],True,True
i'm beginning to think i'll never get the chance ,i'd like to see billy joel and elton john.,comparison,but,mid,i'm beginning to think i'll never get the chance but i'd like to see billy joel and elton john.,Who else?,Statement,Statement,None,None,"('Negative', 1.0)","('Negative', 1.0)","[('CivicStructure', 640.99525, 'the chance')]","[('Person', 3175.985352, 'Elton John')]",['sport'],['entertainment'],['Music'],['Art_Event'],None,None,[],[],[],[],None,None,"[{'name': 'the chance', 'id': 678, 'status': None, 'engaged': [], 'lexeme': 'the chance', 'alias': ['the chance'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d3dda0>}, 'gkg': 'kg:/m/0k0v3nl', 'granular_actor_types': {}, 'granular_entity_types': {'theater in poughkeepsie, new york': 1}, 'gkg_name': 'the chance', 'gkg_type': ['CivicStructure', 'Thing', 'Place']}, {'name': None, 'id': 676, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['stevie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d99c18>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 677, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['lindsey'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d56ac8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 679, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['joel'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d6b6d8>}, 'gkg': None, 'granular_actor_types': {'person': 0.35714285714285715}, 'granular_entity_types': {}}, {'name': 'elton john', 'id': 680, 'status': None, 'engaged': [], 'lexeme': 'elton john', 'alias': ['elton john'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d6b2e8>}, 'gkg': 'kg:/m/01vrz41', 'granular_actor_types': {}, 'granular_entity_types': {'singer': 1}, 'gkg_name': 'Elton John', 'gkg_type': ['Person']}, {'name': 'the chance', 'id': 678, 'status': None, 'engaged': [], 'lexeme': 'the chance', 'alias': ['the chance'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d3dda0>}, 'gkg': 'kg:/m/0k0v3nl', 'granular_actor_types': {}, 'granular_entity_types': {'theater in poughkeepsie, new york': 1}, 'gkg_name': 'the chance', 'gkg_type': ['CivicStructure', 'Thing', 'Place']}]",the chance,Elton John,,joel,"[('CivicStructure', 640.99525, 'the chance')]","[('Person', 3175.985352, 'Elton John')]",True,True
yes it is high pitched ,also almost a punk song so it creates a unique sound.,comparison,but,mid,yes it is high pitched but also almost a punk song so it creates a unique sound.,That can make it sound harmonious.,yAnswer,Other,None,None,"('Positive', 1.0)","('Positive', 1.0)",[],[],['business'],['entertainment'],['Sports'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': None, 'id': 679, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['joel'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d6b6d8>}, 'gkg': None, 'granular_actor_types': {'person': 0.35714285714285715}, 'granular_entity_types': {}}, {'name': 'elton john', 'id': 680, 'status': None, 'engaged': [], 'lexeme': 'elton john', 'alias': ['elton john'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d6b2e8>}, 'gkg': 'kg:/m/01vrz41', 'granular_actor_types': {}, 'granular_entity_types': {'singer': 1}, 'gkg_name': 'Elton John', 'gkg_type': ['Person']}]","[{'name': None, 'id': 681, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a punk song so', 'creates'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d4c208>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 682, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['sound'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e336d8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,,"a punk song so, sound",[],[],True,True
yes it is high pitched but also almost a punk song ,it creates a unique sound.,contingency,so,mid,yes it is high pitched but also almost a punk song so it creates a unique sound.,That can make it sound harmonious.,yAnswer,Continuer,None,None,"('Neutral', 1.0)","('Positive', 1.0)","[('Thing', 311.646332, 'Punk Song')]",[],['entertainment'],['sport'],['Music'],['SciTech'],None,None,['music'],[],[],[],None,None,"[{'name': 'punk song', 'id': 683, 'status': None, 'engaged': [], 'lexeme': 'punk song', 'alias': ['punk song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d11668>}, 'gkg': 'kg:/g/1s05lh34v', 'granular_actor_types': {}, 'granular_entity_types': {'song by nofx': 1}, 'gkg_name': 'Punk Song', 'gkg_type': ['Thing']}, {'name': None, 'id': 681, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a punk song so', 'creates'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d4c208>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 682, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['sound'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e336d8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 682, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['sound'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e336d8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'punk song', 'id': 683, 'status': None, 'engaged': [], 'lexeme': 'punk song', 'alias': ['punk song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d11668>}, 'gkg': 'kg:/g/1s05lh34v', 'granular_actor_types': {}, 'granular_entity_types': {'song by nofx': 1}, 'gkg_name': 'Punk Song', 'gkg_type': ['Thing']}]",Punk Song,,,sound,"[('Thing', 311.646332, 'Punk Song')]",[],True,True
not as regularly as i should ,i do from time to time.,comparison,but,mid,not as regularly as i should but i do from time to time.,Do you listen to it regularly?,nAnswer,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],"[('Movie', 1149.98947, 'From Time to Time')]",['sport'],['sport'],['Other'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 682, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['sound'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6e336d8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'from time to time', 'id': 684, 'status': None, 'engaged': [], 'lexeme': 'from time to time', 'alias': ['from time to time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d400f0>}, 'gkg': 'kg:/m/05mvcrn', 'granular_actor_types': {}, 'granular_entity_types': {'2009 film': 1}, 'gkg_name': 'From Time to Time', 'gkg_type': ['Movie']}]",,From Time to Time,,,[],"[('Movie', 1149.98947, 'From Time to Time')]",True,True
i don't necessarily have one ,john williams is amazing.,comparison,but,mid,i don't necessarily have one but john williams is amazing.,Who's your favorite?,Statement,yAnswer,None,None,"('Neutral', 1.0)","('Verypositive', 1.0)","[('MusicAlbum', 261.54275, 'Have One')]","[('Thing', 187.81875, 'God Is Amazing'), ('Person', 2367.018066, 'John Williams')]",['sport'],['sport'],['Religion'],['Sports'],None,None,[],[],[],[],None,None,"[{'name': 'have one', 'id': 685, 'status': None, 'engaged': [], 'lexeme': 'have one', 'alias': ['have one'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6ddc3c8>}, 'gkg': 'kg:/m/0shtdrr', 'granular_actor_types': {}, 'granular_entity_types': {'album by adam merrin': 1}, 'gkg_name': 'Have One', 'gkg_type': ['MusicAlbum']}, {'name': 'from time to time', 'id': 684, 'status': None, 'engaged': [], 'lexeme': 'from time to time', 'alias': ['from time to time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d400f0>}, 'gkg': 'kg:/m/05mvcrn', 'granular_actor_types': {}, 'granular_entity_types': {'2009 film': 1}, 'gkg_name': 'From Time to Time', 'gkg_type': ['Movie']}]","[{'name': 'john williams', 'id': 686, 'status': None, 'engaged': [], 'lexeme': 'john williams', 'alias': ['john williams'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d116a0>}, 'gkg': 'kg:/m/0146pg', 'granular_actor_types': {}, 'granular_entity_types': {'american composer': 1}, 'gkg_name': 'John Williams', 'gkg_type': ['Person']}, {'name': 'is amazing', 'id': 687, 'status': None, 'engaged': [], 'lexeme': 'is amazing', 'alias': ['is amazing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6cbdfd0>}, 'gkg': 'kg:/g/1q5j6vk46', 'granular_actor_types': {}, 'granular_entity_types': {'song by deniece williams': 1}, 'gkg_name': 'God Is Amazing', 'gkg_type': ['Thing']}, {'name': 'have one', 'id': 685, 'status': None, 'engaged': [], 'lexeme': 'have one', 'alias': ['have one'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6ddc3c8>}, 'gkg': 'kg:/m/0shtdrr', 'granular_actor_types': {}, 'granular_entity_types': {'album by adam merrin': 1}, 'gkg_name': 'Have One', 'gkg_type': ['MusicAlbum']}]",Have One,"God Is Amazing, John Williams",,,"[('MusicAlbum', 261.54275, 'Have One')]","[('Thing', 187.81875, 'God Is Amazing'), ('Person', 2367.018066, 'John Williams')]",True,True
"yes, liked it a lot at first, ",then it was overplayed,comparison,but,mid,"yes, liked it a lot at first, but then it was overplayed",What about Viva La Vida,yAnswer,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('LocalBusiness', 402.765125, 'Save-A-Lot')]",[],['sport'],['sport'],['Other'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'a lot', 'id': 381, 'status': None, 'engaged': [], 'lexeme': 'a lot', 'alias': ['a lot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe77a55f8>}, 'gkg': 'kg:/m/0209r2', 'granular_actor_types': {}, 'granular_entity_types': {'supermarket company': 1}, 'gkg_name': 'Save-A-Lot', 'gkg_type': ['LocalBusiness', 'Thing', 'Corporation', 'Organization']}, {'name': None, 'id': 688, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['at first'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6cc8780>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'john williams', 'id': 686, 'status': None, 'engaged': [], 'lexeme': 'john williams', 'alias': ['john williams'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6d116a0>}, 'gkg': 'kg:/m/0146pg', 'granular_actor_types': {}, 'granular_entity_types': {'american composer': 1}, 'gkg_name': 'John Williams', 'gkg_type': ['Person']}, {'name': 'is amazing', 'id': 687, 'status': None, 'engaged': [], 'lexeme': 'is amazing', 'alias': ['is amazing'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6cbdfd0>}, 'gkg': 'kg:/g/1q5j6vk46', 'granular_actor_types': {}, 'granular_entity_types': {'song by deniece williams': 1}, 'gkg_name': 'God Is Amazing', 'gkg_type': ['Thing']}]","[{'name': 'a lot', 'id': 381, 'status': None, 'engaged': [], 'lexeme': 'a lot', 'alias': ['a lot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe77a55f8>}, 'gkg': 'kg:/m/0209r2', 'granular_actor_types': {}, 'granular_entity_types': {'supermarket company': 1}, 'gkg_name': 'Save-A-Lot', 'gkg_type': ['LocalBusiness', 'Thing', 'Corporation', 'Organization']}, {'name': None, 'id': 688, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['at first'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f1fe6cc8780>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",Save-A-Lot,,at first,,"[('LocalBusiness', 402.765125, 'Save-A-Lot')]",[],True,True
