arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"ultimately, i think the bucs and jameis will progress significantly, ",they have an awesome o-line and even more weapons on offense.,contingency,because,mid,"definitely! ultimately, i think the bucs and jameis will progress significantly, because they have an awesome o-line and even more weapons on offense. i look forward to seeing the results.","Yeah, I agree, but notice both teams fell apart this season for that very same reason. Their porous o-lines caused poor quarterback play."
"that is debatable, ",i think i see your point.,comparison,but,mid,"that is debatable, but i think i see your point.","Yes, but he has somewhat low mileage considering."
"yes he does, ","i think that if jamaal charles stays healthy, he will be great.",comparison,but,mid,"yes he does, but i think that if jamaal charles stays healthy, he will be great.","We will see, he needs to stay healthy."
"they are considered the ""home team"", ",it's difficult at times to get behind them.,comparison,but,mid,"they are considered the ""home team"", but it's difficult at times to get behind them.",That is interesting. Why do you say that?
And that is why I try to stay behind them.,"if they do well, your friends and family will be happy?",contingency,because,begin,"because if they do well, your friends and family will be happy?","Oh yes, absolutely. And that is why I try to stay behind them."
"not only that, ",i am also a fan of the underdog.,comparison,but,mid,"i think so, as well. not only that, but i am also a fan of the underdog.",That is a decent enough reason to get behind a somewhat negative-received team.
they have had some real negative defeats ,also some decent wins over the years.,comparison,but,mid,they have had some real negative defeats but also some decent wins over the years. who would you consider their best rival?,"Yes, I can see that point."
"most would say the ravens, ",i actually think the steelers.,comparison,but,mid,"most would say the ravens, but i actually think the steelers.",They have had some real negative defeats but also some decent wins over the years. Who would you consider their best rival?
"cutler had a great arm, ","he wasn't accurate, and it killed them.",comparison,but,mid,"no kidding. cutler had a great arm, but he wasn't accurate, and it killed them.",I heard a lot about his accuracy. I really hope it's true.
most of them are so fast that if you don't make them stop ,"lunge just to catch it, they can gobble up huge chunks of real estate in a flash.",expansion,or,mid,"most of them are so fast that if you don't make them stop or lunge just to catch it, they can gobble up huge chunks of real estate in a flash.","Yeah, you see short throws from the best QBs  that are in the perfect position leading the receiver go for huge plays all the time."
that's the plan.,they're just one big hit on the veteran starter glennon away from having a whole new plan.,comparison,but,begin,that's the plan. but they're just one big hit on the veteran starter glennon away from having a whole new plan. it's be trial by fire.,"Yep, that's the risk. The claim they don't expect him to play much this year as he learns."
"yeah, it's bound to reverse itself, ",i don't trust palmer anymore.,comparison,but,mid,"yeah, it's bound to reverse itself, but i don't trust palmer anymore.",That was a toss-up..I thought the Cardinals caught too much bad luck last year.
"they'll lose 60 percent of their starters to injury like usual, ",still average 30 points a game...,comparison,but,mid,"they'll lose 60 percent of their starters to injury like usual, but still average 30 points a game...","My one buddy from San Diego is convinced the Chargers will do well now that they've left, just to spite him."
"we were all comparing his hair to clay matthews, ",i think tory won hands down.,comparison,but,mid,"yes i do remember it was. we were all comparing his hair to clay matthews, but i think tory won hands down.","Oh yes, I do remember that. Wasn't it for head and shoulders."
"i know, ",dt is not a position i would do.,comparison,but,mid,"i know, but dt is not a position i would do.  i would always start with a qb or pass rusher.",It's a hypothetical question.
"alright, i get it, ","since you can't answer the question, i'll go first.",comparison,but,mid,"alright, i get it, but since you can't answer the question, i'll go first.","I know, but DT is not a position I would do.  I would always start with a QB or pass rusher."
"i was hoping for him to fall in the draft to my team, ",it didn't happen.,comparison,but,mid,"i was hoping for him to fall in the draft to my team, but it didn't happen.",Donald just plays hard every turn.  I knew he was a star the moment he was drafted.
i think he adds a level of fun to the game that ,the nfl has tried to stop.,temporal,before,mid,beast mode! i'm just pumped. i think he adds a level of fun to the game that before the nfl has tried to stop.,Yeah. I can understand that. I guess we'll see. I'm thinking it's good he got a few years rest. Maybe he's still got some juice in him.
it's too bad.,"yeah, things are looking good for the silver and black.",comparison,but,begin,"i know. it's too bad. but yeah, things are looking good for the silver and black.",Hopefully Carr is healthy this year. Just a shame about the injury.
i'm a bit of a cheesehead ,i can't root for the vikings!,contingency,so,mid,no way! i'm a bit of a cheesehead so i can't root for the vikings!,I also kind of want to see the Vikings win...
well he is impressive at that for sure.,"no, i don't care for the packers!",comparison,but,begin,"well he is impressive at that for sure. but no, i don't care for the packers!",What you don't like Arron Roger's and his hail mary's?
"romo had his moments, ",he could never really deliver.,comparison,but,mid,"america's team, baby! their new offense is awesome. romo had his moments, but he could never really deliver.",You betcha! You who got this year? You're still not a Cowboys fan are you?
"well, the cowboys will be last, ","other than that, about twelve teams will end the season tied for the best record.",comparison,but,mid,"well, the cowboys will be last, but other than that, about twelve teams will end the season tied for the best record.","Outside of the Packers, who do you think will win it all?"
"i don't particularly like either the rams or charges, ",how about los angeles?,comparison,but,mid,"i'm pulling for a city, though. i don't particularly like either the rams or charges, but how about los angeles?","Oh so, true. You totally have to try to be that bad. What are they doing there?"
"i agree, ",they aren't necessarily gonna win again.,comparison,but,mid,"i agree, but they aren't necessarily gonna win again.",Every discussion starts and ends with the Patriots.
"well, back in the old days ","the invention of vulcanized rubber, they used animal bladders to inflate the football.",temporal,before,mid,"well, back in the old days before the invention of vulcanized rubber, they used animal bladders to inflate the football. pig bladders were common for this purpose.","So why is the term ""pigskin"" so popular for the football?"
"it is believed that this shape was never really designed by anyone specifically, ",gradually came to this shape over time.,comparison,but,mid,"it is believed that this shape was never really designed by anyone specifically, but gradually came to this shape over time.",Why do you think it is shaped that way?
"the game originally had a round ball, like a soccer ball, ",the shape usually ended up lopsided because it was difficult to inflate in those days.,comparison,but,mid,"the game originally had a round ball, like a soccer ball, but the shape usually ended up lopsided because it was difficult to inflate in those days.",How is that possible?
"the game originally had a round ball, like a soccer ball, but the shape usually ended up lopsided ",it was difficult to inflate in those days.,contingency,because,mid,"the game originally had a round ball, like a soccer ball, but the shape usually ended up lopsided because it was difficult to inflate in those days.",How is that possible?
it seems like it is meant to be long and pointy at the end ,it will spiral through the air.,contingency,so,mid,it seems like it is meant to be long and pointy at the end so it will spiral through the air.,"The game originally had a round ball, like a soccer ball, but the shape usually ended up lopsided because it was difficult to inflate in those days."
i think it starts early august ,we just have a few weeks to go.,contingency,so,mid,i think it starts early august so we just have a few weeks to go.,I can not wait to see how everyone does in the preseason.
"prescott is good, ",not that good.,comparison,but,mid,"hah. no way man. prescott is good, but not that good. i can see the cowboys winning their division, but probably won't get past the conference championship",I think Dak Prescott is going take the Cowboys to the Superbowl
"i can see the cowboys winning their division, ",probably won't get past the conference championship,comparison,but,mid,"hah. no way man. prescott is good, but not that good. i can see the cowboys winning their division, but probably won't get past the conference championship",I think Dak Prescott is going take the Cowboys to the Superbowl
he only ranks high ,brees loves to throw and cooks is his favorite target,contingency,because,mid,i think cooks is overated. he only ranks high because brees loves to throw and cooks is his favorite target,That's what I'm thinking. They got picked up Brandin Cooks to add to their receiving core.
"your'e right, ",it still hurts because i really invested a lot of my time and money as a fan.,comparison,but,mid,"your'e right, but it still hurts because i really invested a lot of my time and money as a fan.","Well it's basically the same team.  Rivers, Gates and crew."
"your'e right, but it still hurts ",i really invested a lot of my time and money as a fan.,contingency,because,mid,"your'e right, but it still hurts because i really invested a lot of my time and money as a fan.","Well it's basically the same team.  Rivers, Gates and crew."
"i kinda do, ",i can't pretend they aren't really good.,comparison,but,mid,"i kinda do, but i can't pretend they aren't really good.  brady looks like he isn't slowing down at all.",Really?  I thought you hated them.
"definitely, although too bad about the romo situation, i really like the guy ",he keeps getting hurt.,comparison,but,mid,"definitely, although too bad about the romo situation, i really like the guy but he keeps getting hurt.","Yeah, he's totally been really solid.  Who knows.  The Cowboys are looking strong this year too."
"yeah, feel bad for the dude ",his time is up now.,comparison,but,mid,"yeah, feel bad for the dude but his time is up now.  time for a new leader for the team.","Definitely, although too bad about the Romo situation, I really like the guy but he keeps getting hurt."
are they your favorite team or is it just ,you live in cincinnati,contingency,because,mid,are they your favorite team or is it just because you live in cincinnati,"Oh. Quite a few, you know me and my dad have been going to see the Bengals play since I was just a kid."
its pretty much ,i live there.,contingency,because,mid,its pretty much because i live there. though i have gone to see a few games with uh.. the  miami dolphins,Are they your favorite team or is it just because you live in Cincinnati
i guess maybe twenty ,the most memorable ones were the playoffs.,comparison,but,mid,in my whole life? i guess maybe twenty but the most memorable ones were the playoffs.,"They are okay, Ryan Tannehill could improve just a little. How many NFL games have you attended"
i think it was 2010. no they didn't win ,the game was interesting,comparison,but,mid,i think it was 2010. no they didn't win but the game was interesting,What year was this ?
"yeah there's always gonna be a younger much better, player than him.",you say it's josh mccown?,contingency,so,begin,"yeah there's always gonna be a younger much better, player than him. so you say it's josh mccown?",Yeah but he's not the best. Sorry.
"yea, both teams are still good, ",maybe they will start to take a backseat soon.,comparison,but,mid,"yea, both teams are still good, but maybe they will start to take a backseat soon.",The Jets? I hate them......
"yea, he is a great coach, ","eventually they could wear down i guess, right?",comparison,but,mid,"yea, he is a great coach, but eventually they could wear down i guess, right?","Yea, I just do not see that happening with Bill Belichek."
"yea, eventually, ",they just seem too good.,comparison,but,mid,"yea, eventually, but they just seem too good.","Yea, he is a great coach, but eventually they could wear down I guess, right?"
"yea, he does, ",they are built on more than just that.,comparison,but,mid,"yea, he does, but they are built on more than just that.","Yea, Brady has a cannon for an arm."
"yea, miami may complete this year, ",not enough to take them down.,comparison,but,mid,"yea, miami may complete this year, but not enough to take them down.","No, I don't and especially not in their division."
"they have a good enough offense to complete, ",they are not at the patriots level yet.,comparison,but,mid,"i agree. they have a good enough offense to complete, but they are not at the patriots level yet.","Yea, Miami may complete this year, but not enough to take them down."
"its tough, ",thats andy reid for you.,comparison,but,mid,"yea, i agree. its tough, but thats andy reid for you.","Eh, they just haven't been able to get over the hump. Its kinda sad."
"yea, he is a great coach, ",he struggles when it means the most.,comparison,but,mid,"yea, he is a great coach, but he struggles when it means the most.","Yea, I agree. Its tough, but thats Andy Reid for you."
"he does and its unfortunate, ",it seems to be the normal.,comparison,but,mid,"he does and its unfortunate, but it seems to be the normal.","Yea, he is a great coach, but he struggles when it means the most."
"yea, sorta, ",he has a couple more years of coaching in him.,comparison,but,mid,"yea, sorta, but he has a couple more years of coaching in him.","Yea, time is running out though, right?"
cincinnati scored two touchdowns ,"the 49ers scored two field goals, making it 26-21.",comparison,but,mid,"cincinnati scored two touchdowns but the 49ers scored two field goals, making it 26-21.",What happened in the rest of the game?
"i think the patriots have a more balanced team with the running game and the looks they can give defenses, ","i think based off talent alone, the giants receivers are better.",comparison,but,mid,"i think the patriots have a more balanced team with the running game and the looks they can give defenses, but i think based off talent alone, the giants receivers are better.",Do you think they are better than the Patriots receivers?
i think the patriots have a more balanced team with the running game ,"the looks they can give defenses, but i think based off talent alone, the giants receivers are better.",expansion,and,mid,"i think the patriots have a more balanced team with the running game and the looks they can give defenses, but i think based off talent alone, the giants receivers are better.",Do you think they are better than the Patriots receivers?
"team chemistry is a concern, ",the talent is there.,comparison,but,mid,"team chemistry is a concern, but the talent is there.","Marshall is an injury risk though, and sometimes does not do well with his teammates."
i think the lost 4 in a row ,of how the lost the first,contingency,because,mid,i think the lost 4 in a row because of how the lost the first,thats crazy
i am too ,do not rush it that fast.,comparison,but,mid,i am too but do not rush it that fast.,I am excited for the superbowl this year.
2021 will be in los angelos ,i am not sure what team that is.,comparison,but,mid,2021 will be in los angelos but i am not sure what team that is.,I bet they are excited for that.
they have six ,the patriots have the most superbowl appearances.,comparison,but,mid,they do! they have six but the patriots have the most superbowl appearances.,I heard the Steelers have the most Superbowl wins.
you're correct.,", george halas played and coached at the same time!",expansion,in fact,begin,"you're correct. in fact, george halas played and coached at the same time!","Yes, and George Halas took a similar path."
"that may be true, ",dak prescot will make it a great game.,comparison,but,mid,"that may be true, but dak prescot will make it a great game.",The Giants' offensive power might be too much for the Cowboys to handle.
"i will have to agree with you, ",then they play the eagles.,comparison,but,mid,"i will have to agree with you, but then they play the eagles.",My money is on the Giants in that game.
they might be better ,making the playoffs is a very bold prediction.,comparison,but,mid,they might be better but making the playoffs is a very bold prediction.,I thnk they'll be greatly improved from last year.
jacksonville kind of lowers the rating of the division ,the rest of the teams are all going to be fighting for the division championship.,comparison,but,mid,jacksonville kind of lowers the rating of the division but the rest of the teams are all going to be fighting for the division championship.,"That's a good choice, I think the AFC South is the very strong as well."
he should have his usual numbers ,i like indianapolis' offensive line protecting andrew luck.,comparison,but,mid,he should have his usual numbers but i like indianapolis' offensive line protecting andrew luck.,How do you think Andrew Luck is going to do this year for the Colts?
the quarterback gets all the glory ,the offensive line makes it all possible.,comparison,but,mid,yeah not enough is said for a strong offensive line. the quarterback gets all the glory but the offensive line makes it all possible.,He should have his usual numbers but I like Indianapolis' offensive line protecting Andrew Luck.
i wouldn't bet on it ,i do like the steelers.,comparison,but,mid,i wouldn't bet on it but i do like the steelers.,"Ya I really like how outspoken he is. Speaking of Belicheck, is anyone going to be able to take down the Patriots in the AFC this year?"
he takes a beating every year ,"somehow manages to play almost every game, it's incredible.",comparison,but,mid,"he takes a beating every year but somehow manages to play almost every game, it's incredible.",Absolutely. I'm not sure Big Ben Rothelisberger can handle too many more seasons though.
"i know, ",i'm sure it has to do with money.,comparison,but,mid,"i know, but i'm sure it has to do with money.","When I was a kid, they moved to St. Louis, and it seems wasteful that they moved back again."
"yes, it doesn't quite look nfl-level, ",i know they are constructing a new state-of-the-art stadium.,comparison,but,mid,"yes, it doesn't quite look nfl-level, but i know they are constructing a new state-of-the-art stadium.",Have you seen the temporary stadium that they are playing in?
"yes that one is nice, ",i like the one in san francisco that they built for the 49ers.,comparison,but,mid,"yes that one is nice, but i like the one in san francisco that they built for the 49ers.",The one that just opened up in Minnesota is very futuristic-looking.
"it will be an event, that's for sure, ",ticket prices probably will be astronomical to get in there.,comparison,but,mid,"it will be an event, that's for sure, but ticket prices probably will be astronomical to get in there.","I agree, and they'll have no problem filling it to capacity with tons of fans."
oh please they are nothing ,a bunch of cheaters.,comparison,but,mid,oh please they are nothing but a bunch of cheaters.,So is mine. He is already arguing about how great the Patriots will be this season.
"he wasn't exactly a bust in chicago, ",that squad wasn't very good so it didn't really go anywhere.,comparison,but,mid,"he wasn't exactly a bust in chicago, but that squad wasn't very good so it didn't really go anywhere.","It's hard to believe he has been with so many teams, I feel like every year it's someone new."
"he wasn't exactly a bust in chicago, but that squad wasn't very good ",it didn't really go anywhere.,contingency,so,mid,"he wasn't exactly a bust in chicago, but that squad wasn't very good so it didn't really go anywhere.","It's hard to believe he has been with so many teams, I feel like every year it's someone new."
"he was in carolina too, ",not many people remember that.,comparison,but,mid,"he was in carolina too, but not many people remember that.","He wasn't exactly a bust in Chicago, but that squad wasn't very good so it didn't really go anywhere."
"green bay will be a change for him, ",he will be going from one great quarterback to another.,comparison,but,mid,"green bay will be a change for him, but he will be going from one great quarterback to another.","I had forgotten that he was a Panther for a short time, I just keep thinking about Chicago and New England."
"i think that seattle seems set at tight end, ","from a personal standpoint, he would've had fun.",comparison,but,mid,"i think that seattle seems set at tight end, but from a personal standpoint, he would've had fun.","I wonder why Seattle didn't take a look at him, playing with his brother would've been fun."
"both guys are so passionate, ",in different ways.,comparison,but,mid,"both guys are so passionate, but in different ways. martellus is much more playful in his execution.","Kind of like his brother in Seattle, right?"
"probably because he is on offense, rather than defense, ",the energy is a bit different.,contingency,so,mid,"probably because he is on offense, rather than defense, so the energy is a bit different.","Both guys are so passionate, but in different ways. Martellus is much more playful in his execution."
"he does add something interesting to each team he has played on, ",we will have to see how green bay uses him.,contingency,so,mid,"he does add something interesting to each team he has played on, so we will have to see how green bay uses him.","Probably because he is on offense, rather than defense, so the energy is a bit different."
i think the pats are favourites ,i have a feeling that the raiders are going to challenge them in the afc this year.,comparison,but,mid,i think the pats are favourites but i have a feeling that the raiders are going to challenge them in the afc this year.,Cooks does look like a great addition and adds something to the team. Who do you think will win it all?
"i think they are still good, ",they need better defense though.,comparison,but,mid,"i think they are still good, but they need better defense though.",You think Seahawks still has a chance?
i'm glad ,i don't care for the packers.,contingency,because,mid,i'm glad because i don't care for the packers.,"Yeah, that was a bit of a surprise, though."
"probably because there hasn't been one good enough, yet, ",that could be changing soon.,comparison,but,mid,"probably because there hasn't been one good enough, yet, but that could be changing soon.","Then why hasn't there been a female player, yet?"
"those two have the talent to top the afc, ",it also depends on the health of the team and how their meetings during the regular season go.,comparison,but,mid,"those two have the talent to top the afc, but it also depends on the health of the team and how their meetings during the regular season go.","I think there are two that have a really good chance, Pittsburgh and Oakland."
"i know that roethlisberger is nearing the end of his career because of health reasons, ",he is definitely a quarterback who can take tom brady.,comparison,but,mid,"i know that roethlisberger is nearing the end of his career because of health reasons, but he is definitely a quarterback who can take tom brady.","Those two have the talent to top the AFC, but it also depends on the health of the team and how their meetings during the regular season go."
i know that roethlisberger is nearing the end of his career ,"of health reasons, but he is definitely a quarterback who can take tom brady.",contingency,because,mid,"i know that roethlisberger is nearing the end of his career because of health reasons, but he is definitely a quarterback who can take tom brady.","Those two have the talent to top the AFC, but it also depends on the health of the team and how their meetings during the regular season go."
i do think khalil mack should be a player that tom brady worries about ,"he is younger and more athletic than tom, a combination that's hard to avoid when dodging sacks.",contingency,because,mid,"i do think khalil mack should be a player that tom brady worries about because he is younger and more athletic than tom, a combination that's hard to avoid when dodging sacks.","Yes, but Oakland is more of a complete package with their young QB talent, dynamic receivers and running back, as well as hungry defense."
i do think khalil mack should be a player that tom brady worries about because he is younger ,"more athletic than tom, a combination that's hard to avoid when dodging sacks.",expansion,and,mid,"i do think khalil mack should be a player that tom brady worries about because he is younger and more athletic than tom, a combination that's hard to avoid when dodging sacks.","Yes, but Oakland is more of a complete package with their young QB talent, dynamic receivers and running back, as well as hungry defense."
it's interesting though to see the coaches of those three afc teams though ,they all have a lot of experience.,contingency,because,mid,it's interesting though to see the coaches of those three afc teams though because they all have a lot of experience.,"I do think Khalil Mack should be a player that Tom Brady worries about because he is younger and more athletic than Tom, a combination that's hard to avoid when dodging sacks."
their roster also improved this year ,belichick had several good hits during both free agency and the nfl draft.,contingency,because,mid,their roster also improved this year because belichick had several good hits during both free agency and the nfl draft.,"No matter who is at quarterback, the Patriots are tough to beat with Belichick calling the shots."
"not as much as most people, ",i have a pretty good idea about most of the teams.,comparison,but,mid,"not as much as most people, but i have a pretty good idea about most of the teams.",Have you  been paying attention to the news coming from the all team practices?
"it's funny that we get that, ",actual falcon fans would beg to differ.,comparison,but,mid,"it's funny that we get that, but actual falcon fans would beg to differ.",Matt Ryan just doesn't have it in him. They got lucky that the rest of the division was sort of crappy.
"it's never what i want to watch, ",sometimes you just have to accept the inevitable.,comparison,but,mid,"it's never what i want to watch, but sometimes you just have to accept the inevitable.","It's totally possible that they come out and win, even if that's not what you want to watch all season."
after dinner and during the game it's a divided family room ,you love every minute of it.,comparison,but,mid,yes it is. after dinner and during the game it's a divided family room but you love every minute of it.,Really?...Thanksgiving must be Hilarious? There is always a Redskin & Cowboys matchup.
"it's awesome, our family has always been divided in the nfl.",", if it's none of our teams in the superbowl we always celebrate superbowl sunday together.",comparison,but,begin,"it's awesome, our family has always been divided in the nfl. but, if it's none of our teams in the superbowl we always celebrate superbowl sunday together.",Isn't it crazy how Football can tear your family apart one minute then heal you in the next?
i like the redskins also ,their quarterback needs to improve his game this season.,comparison,but,mid,i like the redskins also but their quarterback needs to improve his game this season.,Redskins Baby!
"i agree, ",he also need more help from his offensive line.,comparison,but,mid,"i agree, but he also need more help from his offensive line.",I like the Redskins also but their quarterback needs to improve his game this season.
"no, but i did have a cousin that went from college to the baltimore ravens practice squad ",he never made the cut.,comparison,but,mid,"no, but i did have a cousin that went from college to the baltimore ravens practice squad but he never made the cut.",Do you personally know anyone that plays in the NFL?
i used to ,now i live in a different state,comparison,but,mid,i used to but now i live in a different state,Do you like the 49ers then?
i like the arizona cardinals ,i moved to arizona,contingency,because,mid,i like the arizona cardinals because i moved to arizona,What team do you like most nowadays?
"yeah, i like him a lot too ","steve young was very personable, in my opinion",comparison,but,mid,"yeah, i like him a lot too but steve young was very personable, in my opinion",Even better than Joe Montana?
"i really do, ",he has to prove it on the field.,comparison,but,mid,"i really do, but he has to prove it on the field.",Do you feel that he is an elite NFL quarterback?
"i don't know about the other 2, ","i do know that ball missed last year, because of his knee injury and several surgeries.",comparison,but,mid,"i don't know about the other 2, but i do know that ball missed last year, because of his knee injury and several surgeries.","No way, I wonder why."
"i don't know about the other 2, but i do know that ball missed last year, ",of his knee injury and several surgeries.,contingency,because,mid,"i don't know about the other 2, but i do know that ball missed last year, because of his knee injury and several surgeries.","No way, I wonder why."
"your never too old, from what i hear, todd marinovich is 48 and trying for a comeback, ",not with the nfl.,comparison,but,mid,"your never too old, from what i hear, todd marinovich is 48 and trying for a comeback, but not with the nfl.","I know that's right, my days are over; too old."
"i think he should too, ",they hold him to a higher standard,comparison,but,mid,"i think he should too, but they hold him to a higher standard","Tough to say, if I had to guess I would say Tom Brady"
belichick is definitely the best coach ,they never give him the award,comparison,but,mid,exactly. belichick is definitely the best coach but they never give him the award,Kinda like coach of the year
that's probably ,he didn't know the playbook well.,contingency,because,mid,that's probably because he didn't know the playbook well.,He didn't play much last year.
"i'm not sure, ",i read that the coach mentioned it.,comparison,but,mid,"i'm not sure, but i read that the coach mentioned it.",Didn't Aaron Rodgers say something about him not being ready?
"he's no aaron rodgers, ",i still recognize his abilities.,comparison,but,mid,"that happens a lot. he's no aaron rodgers, but i still recognize his abilities.",Yes he is. He's always underrated though.
"their season is really back-loaded with the easy teams, ",they could very well make the playoffs.,contingency,so,mid,"their season is really back-loaded with the easy teams, so they could very well make the playoffs.","What about Aaron Rodgers? I read somewhere where he is expected to have a pretty good year, which is good news for the Packers.."
"yeah, but everyone loves the nfl ",of what it can stand for.,contingency,because,mid,"yeah, but everyone loves the nfl because of what it can stand for.","Well, ""American football"" at least."
"plus, people love sports ",they love rooting for a team.,contingency,because,mid,"plus, people love sports because they love rooting for a team.","Agreed, because of how great they are at the sport."
"i know, ",i think the steelers are really going to do well this year.,comparison,but,mid,"i know, but i think the steelers are really going to do well this year.",Seriously? It's the middle of summer.
"i hope they do, ",you still have a problem,comparison,but,mid,"i hope they do, but you still have a problem","I know, but I think the Steelers are really going to do well this year."
"i know, ",they needed a lot of luck.,comparison,but,mid,"i know, but they needed a lot of luck.","Are you sure about that?  I mean, the Patriots won the game."
"i'd like to think so, ",i don't think that is really the case.,comparison,but,mid,"i'd like to think so, but i don't think that is really the case. there is another factor.","Isn't that what they have the most of? I mean, isn't it just luck that they win?"
i actually bought a ticket for ,i am exited and i think its worth watching live at the stadium.,contingency,because,mid,i actually bought a ticket for because i am exited and i think its worth watching live at the stadium.,Where are you watching the upcoming game?
i think wilkerson made a funny joke ,pugh took it too far.,comparison,but,mid,i think wilkerson made a funny joke but pugh took it too far.,"Yes, but do you think it is just a media publicity thing to attract attention?"
pugh is really good in what he does ,he jumps way too fast and too strong.,comparison,but,mid,pugh is really good in what he does but he jumps way too fast and too strong.,We want drama free game and not like the one with Pugh and Wilkerson.
sounds like he might not only be the best player now ,also the greatest of all time.,comparison,but,mid,sounds like he might not only be the best player now but also the greatest of all time.,Unbelievable fourth quarter comeback to beat Atlanta in the Super Bowl.
"not everyone wants to admit it, ","yeah, i would have to say that its probably true.",comparison,but,mid,"not everyone wants to admit it, but yeah, i would have to say that its probably true.",Sounds like he might not only be the best player now but also the greatest of all time.
"he was quick, ","cook is quick too, just with better top end speed.",comparison,but,mid,"he was quick, but cook is quick too, just with better top end speed.","Yeah, Welker was just good at beating zones and matchups."
"the nfl needed this system 20 years ago, it's a plus ",can be improved.,comparison,but,mid,"the nfl needed this system 20 years ago, it's a plus but can be improved.",How do you feel about the red flag Replay system?
"it was sad, ",had to be done.,comparison,but,mid,"yes they did. it was sad, but had to be done.",Oh that's right they beat the Panthers.
"for sure he will be in the books, ",so will his brother.,comparison,but,mid,"for sure he will be in the books, but so will his brother.",Yes I know Peyton made history.
