arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"the legion of boom is usually a pretty safe bet, ",they were not all that good last year.,comparison,but,mid,"the legion of boom is usually a pretty safe bet, but they were not all that good last year.","That's tough, but I think the Seattle Seahawks will be the best defense this year."
"it's true that they were not as good as in years previous, ",earl thomas was injured and should be back stronger than ever this season.,comparison,but,mid,"it's true that they were not as good as in years previous, but earl thomas was injured and should be back stronger than ever this season.","The Legion of Boom is usually a pretty safe bet, but they were not all that good last year."
"well, he is joining a team that tied for third in sacks last year, ",it's a pretty good squad.,contingency,so,mid,"well, he is joining a team that tied for third in sacks last year, so it's a pretty good squad.",Seattle drafted a great player in Malik McDowell and I'm excited to see how he plays with the Seahawks.
it's crazy to think how so many of those sacks came ,earl thomas was injured and seattle had to modify its game plan.,temporal,after,mid,it's crazy to think how so many of those sacks came after earl thomas was injured and seattle had to modify its game plan.,"Well, he is joining a team that tied for third in sacks last year, so it's a pretty good squad."
"the injury definitely hurt seattle's plan, ",they still managed to finish top five in points and yards allowed.,comparison,but,mid,"the injury definitely hurt seattle's plan, but they still managed to finish top five in points and yards allowed.",It's crazy to think how so many of those sacks came after Earl Thomas was injured and Seattle had to modify its game plan.
"it sounds like seattle is only getting better, ",i'm looking forward to seeing what wade phillips can do with the rams.,comparison,but,mid,"it sounds like seattle is only getting better, but i'm looking forward to seeing what wade phillips can do with the rams.","The injury definitely hurt Seattle's plan, but they still managed to finish top five in points and yards allowed."
"the rams have some very talented players, ",they are way under-utilized.,comparison,but,mid,"the rams have some very talented players, but they are way under-utilized.","It sounds like Seattle is only getting better, but I'm looking forward to seeing what Wade Phillips can do with the Rams."
"aaron donald has now had a couple of years, ",he will be a good player to lead the defense.,contingency,so,mid,"aaron donald has now had a couple of years, so he will be a good player to lead the defense.","Wade is one of the greatest defensive minds of all time, so I think he will be able to draft a plan that works for the players they already have in the building."
well jerry jones is a showmen ,i'm sure there are reasons.,contingency,so,mid,well jerry jones is a showmen so i'm sure there are reasons.,Yes they do and they have a brand new practice facility.
"it sucks that it's not a long term deal, ",he gets paids a lot!,comparison,but,mid,"it sucks that it's not a long term deal, but he gets paids a lot!",That's interesting.  I wander how many times they can do that?
"it seem like it would be cool for the fans, ",not so much for the players.,comparison,but,mid,"it seem like it would be cool for the fans, but not so much for the players.",I believe so.  Jacksonsville somehow always gets stuck playing over there.
"i agree, i liked him at first ",the more he played and the more i saw him throw intercepts and then pout on the sidelines the more i knew he wasn't the guy,comparison,but,mid,"i agree, i liked him at first but the more he played and the more i saw him throw intercepts and then pout on the sidelines the more i knew he wasn't the guy","For sure, Cutler has been a burden on the team for years now"
"i agree, i liked him at first but the more he played ",the more i saw him throw intercepts and then pout on the sidelines the more i knew he wasn't the guy,expansion,and,mid,"i agree, i liked him at first but the more he played and the more i saw him throw intercepts and then pout on the sidelines the more i knew he wasn't the guy","For sure, Cutler has been a burden on the team for years now"
"i agree, i liked him at first but the more he played and the more i saw him throw intercepts ",then pout on the sidelines the more i knew he wasn't the guy,expansion,and,mid,"i agree, i liked him at first but the more he played and the more i saw him throw intercepts and then pout on the sidelines the more i knew he wasn't the guy","For sure, Cutler has been a burden on the team for years now"
"possibly, i think their running game will be better ",their defense will be about the same.,comparison,but,mid,"possibly, i think their running game will be better but their defense will be about the same.",Do you think they improved over the offseason?
"well i know bear's fans have seen lots of examples of bad defense the last few seasons, ",i don't think it will too bad.,comparison,but,mid,"well i know bear's fans have seen lots of examples of bad defense the last few seasons, but i don't think it will too bad.",So that means their defense will be bad right?
"not only palmer, ",larry fitzgerald is on the fence of retirement also.,comparison,but,mid,"not only palmer, but larry fitzgerald is on the fence of retirement also.",Carson Palmer is getting up there in age so I can see that.
i am not sure ,i think you are close if not correct.,comparison,but,mid,i am not sure but i think you are close if not correct.,"He was a steal in the draft, he was what a 3rd or 4th round pick?"
that is true ,he makes up for it in speed.,comparison,but,mid,that is true but he makes up for it in speed.,"Only downside is that he is undersized, he is still in the same weight as he was at Safety"
"well, i'm sure no one cares about fat cat executives, ",injured players is a good excuse for one.,comparison,but,mid,"well, i'm sure no one cares about fat cat executives, but injured players is a good excuse for one.","They want to use it for executive's travel, and for injured athletes to be quickly flown out."
"there's an airport a couple of miles from there, ",locals say there isn't that big a need.,contingency,so,mid,"there's an airport a couple of miles from there, so locals say there isn't that big a need.","Well, I'm sure no one cares about fat cat executives, but injured players is a good excuse for one."
"maybe so, ","if a player has a really bad injury, transporting them by ambulance to the airport could be painful.",comparison,but,mid,"maybe so, but if a player has a really bad injury, transporting them by ambulance to the airport could be painful.","There's an airport a couple of miles from there, so locals say there isn't that big a need."
"they already tried to propose it a couple years ago, ",people objected a lot them.,comparison,but,mid,"they already tried to propose it a couple years ago, but people objected a lot them.","Maybe so, but if a player has a really bad injury, transporting them by ambulance to the airport could be painful."
they said they don't need permission from the locals ,it is on state property owned by the sports authority.,contingency,because,mid,they said they don't need permission from the locals because it is on state property owned by the sports authority.,So why are they bringing it up again?
"the department of transportation said the time limit for the public to appeal was over, ",they were reading the comments.,comparison,but,mid,"the department of transportation said the time limit for the public to appeal was over, but they were reading the comments.",Protestors have a way of stopping things though.
"well, i personally hope they get it, ","athletes need to have the best medical care available, and that includes medical transport.",contingency,because,mid,"well, i personally hope they get it, because athletes need to have the best medical care available, and that includes medical transport.","The Department of Transportation said the time limit for the public to appeal was over, but they were reading the comments."
"i think they're not ready to overtake the pats yet, ",are getting closer.,comparison,but,mid,"i think they're not ready to overtake the pats yet, but are getting closer.",So how do you think the Dolphins will do next year?
tannerhill is good.,he's just not an elite guy.,comparison,but,begin,tannerhill is good.  but he's just not an elite guy.,What they need is a better quarterback.
"it's tough, ","he is too good to let go, and not good enough to keep.",contingency,because,mid,"it's tough, because he is too good to let go, and not good enough to keep.","I know, ever since Dan left they haven't been lucky at that position."
that's a tough one!,i'm going for trey flowers.,comparison,but,begin,that's a tough one! but i'm going for trey flowers.,Who do you think is the rising star in the AFC East division?
"flowers has a long way to go until he is considered in the same company as khalil mack or von miller, ",his arrow is pointing up.,comparison,but,mid,"exactly. flowers has a long way to go until he is considered in the same company as khalil mack or von miller, but his arrow is pointing up.","True, and he capped his year with a key sack of Matt Ryan in the Super Bowl that pushed the Falcons out of field goal range, likely saving the Patriots' comeback bid."
"i expect parker to surpass 1,000 receiving yards for the first time in his career ",have the type of breakout season the dolphins have been waiting for.,expansion,and,mid,"true. i expect parker to surpass 1,000 receiving yards for the first time in his career and have the type of breakout season the dolphins have been waiting for.","Parker was one of Miami's best players in spring practices, and was hard to defend and made various big plays."
"he has had two good years, ",he's still learning the nuances of the position.,comparison,but,mid,"right. he has had two good years, but he's still learning the nuances of the position.","He's only 23 and hasn't reached his ceiling yet. Scary, right?"
"he is, ",palmer is so old.,comparison,but,mid,"he is, but palmer is so old.",You don't think David Johnson is a threat!? You're crazy!
i did hear that.,"yeah, i think that the seahawks are the biggest threat in that division.",comparison,but,begin,"i did hear that. but yeah, i think that the seahawks are the biggest threat in that division.","Yes, unfortunately. LA didn't even truly want a team!"
"that is true my friend, ",at least it is football.,comparison,but,mid,"that is true my friend, but at least it is football.","Maybe, but some are better than others."
"i can invite whoever i want over to watch it with me, ",we don't have to pay a ridiculous amount to get in.,expansion,and,mid,"i can invite whoever i want over to watch it with me, and we don't have to pay a ridiculous amount to get in.",Those $7 beers do get kind of old.
This will be different and fans will see us going up and down the field more I think.,will that translate into more tuchdowns?,comparison,but,begin,but will that translate into more tuchdowns?,"Well, we are taking on a more pass/run philosophy instead of run first.  This will be different and fans will see us going up and down the field more I think."
it will take a little while for him to get into nfl shape ,i think he'll be in the rotation from the first game.,comparison,but,mid,"jones, yeah.  he's starting to get into the motion of the game now.  it will take a little while for him to get into nfl shape but i think he'll be in the rotation from the first game.",I know you've picked up a new Saftey.  How's he working out.
all right folks we're going to take a break for a moment ,we'll be right back with dave johnson and see how he thinks the division will go this year.,expansion,and,mid,"all right folks we're going to take a break for a moment and we'll be right back with dave johnson and see how he thinks the division will go this year.  all right dave, nice job.","Jones, yeah.  He's starting to get into the motion of the game now.  It will take a little while for him to get into NFL shape but I think he'll be in the rotation from the first game."
"they have a good chance, ",we will see.,comparison,but,mid,"they have a good chance, but we will see.","Yea, their playoff experience was too young last year."
he's been there awhile.,he's still good.,comparison,but,begin,he's been there awhile. but he's still good.,Aaron Rodgers still is quarterback for the Green Bay Packers.
None of the starters play too long.,", don't get me wrong... we're getting close.",comparison,but,begin,"but, don't get me wrong... we're getting close.",That's true. None of the starters play too long.
"i don't know, ",i think the pats are gonna win it all again.,comparison,but,mid,"i don't know, but i think the pats are gonna win it all again.",True. Who you rooting for this year?
"everyone seems to think that, ",i feel like brady is getting too old.,comparison,but,mid,"everyone seems to think that, but i feel like brady is getting too old.","I don't know, but I think the Pats are gonna win it all again."
"he can say he'll play for however long, ",grandfather time always win.,comparison,but,mid,"he can say he'll play for however long, but grandfather time always win.",He's definitely getting up there.
me too.,"whatever, brady proved he's better than manning for sure with this last win.",comparison,but,begin,"me too. but whatever, brady proved he's better than manning for sure with this last win.","Oh, yeah. I definitely believed that story."
there is no such thing as a wrong answer here.,you have to go by different years.,comparison,but,begin,there is no such thing as a wrong answer here. but you have to go by different years.,Who is the better quarterback Joe Montana or Steve Young?
"i agree, respect for joe ",montana for sure.,comparison,but,mid,"i agree, respect for joe but montana for sure.",So I guess Montana everyday and twice on Sunday.
"they have never been to the super bowl, ",you already knew that didn't you.,comparison,but,mid,"they have never been to the super bowl, but you already knew that didn't you.","I know, how many times have the Browns won the Super Bowl?"
"the browns have won an nfl championship game though, ",the creation of the super bowl.,temporal,before,mid,"the browns have won an nfl championship game though, before the creation of the super bowl.","Yes I knew, there are four teams that have never been to the Super Bowl."
"i think so, but maybe not.",still... watkins and taylor.,comparison,but,begin,"i think so, but maybe not. but still... watkins and taylor.",Is McCoy still there?
"yeah, there are concerns ",we're loaded with talent,comparison,but,mid,"yeah, there are concerns but we're loaded with talent","Oh, you'll probably have a great year."
i see.,he's young not like romo.,comparison,but,begin,i see.  but he's young not like romo.,"Well, we don really have a backup QB.  If Dak gets hurt we're screwed."
"yeah, dak and zeke get the press ",the football smart people know the o-line is the star.,comparison,but,mid,"yeah, dak and zeke get the press but the football smart people know the o-line is the star.",That O-line is awesome.
"yeah, dak and zeke get the press ",the football smart peo,comparison,but,mid,"yeah, dak and zeke get the press but the football smart peo","Yeah, Dak and Zeke get the press but the football smart people know the O-line is the star."
"yes, this means the team advancing the ball did not make the ten yards ",must punt the ball in the opposite direction towards the other team.,expansion,and,mid,"yes, this means the team advancing the ball did not make the ten yards and must punt the ball in the opposite direction towards the other team.","Now I understand the term ""three and out"" which I have heard at an NFL game."
i believe they have a tough job ,are compensated well.,comparison,but,mid,i believe they have a tough job but are compensated well.,"Speaking of making calls, what about the referees in the game?"
maybe a little ,they are still one of the best quarterback and receiver duos in the nfl.,comparison,but,mid,maybe a little but they are still one of the best quarterback and receiver duos in the nfl.,They need new players Palmer and Fitzgerald are getting old don't you think?
yes that is true too ,they also have some new recruits with great potential.,comparison,but,mid,yes that is true too but they also have some new recruits with great potential.,Plus Fitzgerald is just an all around great guy donating to charity his money and time to kids in the community.
i agree then he should be a good addition to the team ,help them back in form to win the nfc championship and hopefully all the way to the super bowl!,expansion,and,mid,i agree then he should be a good addition to the team and help them back in form to win the nfc championship and hopefully all the way to the super bowl!,Temple where he had an outstanding record.
"the nfl doesn't like gambling, ",they move to vegas.,comparison,but,mid,"the nfl doesn't like gambling, but they move to vegas.  makes you wonder.",I doubt that.  What is with the Raiders?  Las Vegas?  Really?
"i was losing my mind too, ",then they just turned it around.,comparison,but,mid,"i know, i know. i was losing my mind too, but then they just turned it around.","I was pulling my hair out, I was throwing things at the tv"
sterling shepherd should have a decent season ,of marshall as well.,contingency,because,mid,sterling shepherd should have a decent season because of marshall as well.,"Not just them being a duo, Marshall should take some pressure off people double teaming OBJ"
"the passing game seems to be there for the giants, ",the running game is still lacking.,comparison,but,mid,"the passing game seems to be there for the giants, but the running game is still lacking.",Him and the new TE they drafted should see plenty of looks based on how they spread the field.
that could be true ,young guys are always looking to take their chance,comparison,but,mid,that could be true but young guys are always looking to take their chance,"If I had to pick, I would say Jennings will be the top guy based on the fact he has been around the longest"
"well not in the afc, ","in the nfc, i'd have to say the cowboys or the falcons could give the patriots a good game.",comparison,but,mid,"well not in the afc, but in the nfc, i'd have to say the cowboys or the falcons could give the patriots a good game.","Yeah, I agree. Anybody else have an outside shot?"
the raiders are good ,they play in a tough division.,comparison,but,mid,the raiders are good but they play in a tough division.,I think that the Oakland Raiders have a good chance to win it all.
"that is true, ",tom brady is getting old and he can't dominate forever.,comparison,but,mid,"that is true, but tom brady is getting old and he can't dominate forever.",The New England Patriots are always in contention in the AFC.
"i know, he visited the seattle seahawks last may ",i heard they signed someone else.,comparison,but,mid,"i know, he visited the seattle seahawks last may but i heard they signed someone else.",That's too bad.
"true, he said that his play, along with conversations with his family ",coaches as the main factors for whether he decides to go pro as a redshirt sophomore.,expansion,and,mid,"true, he said that his play, along with conversations with his family and coaches as the main factors for whether he decides to go pro as a redshirt sophomore.",Good point. He really isn't allowing anyone to change his point of view.
i think so.,clearly they saw something in him!,comparison,but,begin,i think so. but clearly they saw something in him!,That seems like a big risk for the Bears.
"personally, i recognize he is an amazing athlete, ",i think he's overrated.,comparison,but,mid,"personally, i recognize he is an amazing athlete, but i think he's overrated.",What do you think about Jabrill Peppers?
"which may be great in college, ",will that work for the nfl?,comparison,but,mid,"which may be great in college, but will that work for the nfl?",Really? He can play all sides of the ball.
"they had a great year last year, ",it's too bad they couldn't hold on to the lead in the super bowl last year.,comparison,but,mid,"that's right.  they had a great year last year, but it's too bad they couldn't hold on to the lead in the super bowl last year.",The Atlanta Falcons.
he definitely made us pay.,", i'm looking forward to this season.",comparison,but,begin,"tell me about it.  he definitely made us pay.  but, i'm looking forward to this season.  i think we had a good draft.","Yeah, you can't give Tom Brady the ball back.  He'll make you pay."
i really like julio jones ,i'm a big alabama fan.,contingency,because,mid,"yeah, that'd be cool.  i like the falcons too.  i really like julio jones because i'm a big alabama fan.",He did.  He had 15 and a half.  I hope he can do it again this year.
"he showed he could make some plays, ",i don't trust him as a #1 receiver.,comparison,but,mid,"he showed he could make some plays, but i don't trust him as a #1 receiver.",Cam Meredith had a breakout year last year.
"yeah, i do feel bad for him, ",injuries are a part of the nfl.,comparison,but,mid,"yeah, i do feel bad for him, but injuries are a part of the nfl.",Poor guy can't stay on the field.
"we don't play them until week five, ",that is something.,contingency,so,mid,"we don't play them until week five, so that is something.",He is good.
do you think the raiders are going to run out of cap space ,not be able to seal the deal on bigger names such as khalil mack?,expansion,and,mid,"yeah, true. do you think the raiders are going to run out of cap space and not be able to seal the deal on bigger names such as khalil mack?","Yeah, that's really good for a guard though. I think he's like the third highest paid guard in he league now behind Raider's Osemele and the Brown's guard."
"yeah, carr gets all the attention because he's the quarterback, ",i agree mack is the best player on that team and deserves to be paid like it.,comparison,but,mid,"yeah, carr gets all the attention because he's the quarterback, but i agree mack is the best player on that team and deserves to be paid like it.",Do you really think its fair to Mack though? Considering he is is probably the best player on their team.
"yeah, carr gets all the attention ","he's the quarterback, but i agree mack is the best player on that team and deserves to be paid like it.",contingency,because,mid,"yeah, carr gets all the attention because he's the quarterback, but i agree mack is the best player on that team and deserves to be paid like it.",Do you really think its fair to Mack though? Considering he is is probably the best player on their team.
"we didn't even win that game, ",i still had a blast.,comparison,but,mid,"exactly. we didn't even win that game, but i still had a blast.",There is so much enthusiam.
"he should have a bounceback season, ",i don't think the rams will be much of contenders this year.,comparison,but,mid,"he should have a bounceback season, but i don't think the rams will be much of contenders this year.",What do you think of Goff and the Rams this year?
"yeah, it's only pre-season, ",i'll take it.,comparison,but,mid,"yeah, it's only pre-season, but i'll take it.",Only a few more weeks until we get some football back.
"yeah, the regular season was really good, ",the playoffs were a bit of a let down.,comparison,but,mid,"yeah, the regular season was really good, but the playoffs were a bit of a let down.",You guys had a decent run last year.
and then our backup qb was ok ,our left tackle got hurt and we couldn't protect him.,comparison,but,mid,and then our backup qb was ok but our left tackle got hurt and we couldn't protect him.,I forgot about that.
"i know, there's been so many changes in the off-season ",there's so many things to fix.,contingency,because,mid,"i know, there's been so many changes in the off-season because there's so many things to fix.","Yeah, they were pretty brutal last year."
"he was already amazing, ",that game put him over the top.,comparison,but,mid,"yes i do. he was already amazing, but that game put him over the top.",Do you think that game solidified Tom Brady as the best quarterback ever?
i think it might be ,he's a goofy tv personality now.,contingency,because,mid,people forget how good he was. i think it might be because he's a goofy tv personality now.,Bradshaw is an interesting choice. You don't hear him being mentioned all that often.
"yeah, i know.",i don't hold that against him.,comparison,but,begin,"yeah, i know. but i don't hold that against him. he's still one of the best ever.",It's a shame that Marino never won a Super Bowl.
