arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"never saw that one, ",i have definitely heard of it.,comparison,but,mid,"never saw that one, but i have definitely heard of it.",I enjoyed Basic Instinct.
"well, he took out a knife and she started freaking out, ","she figured, i'll either get raped or i'll drive off this cliff.",contingency,so,mid,"well, he took out a knife and she started freaking out, so she figured, i'll either get raped or i'll drive off this cliff.",Why did she do that?
they try to escape.,", only one makes it out.",comparison,but,begin,"they try to escape. but, only one makes it out.",So what do they do?
"yea, but at first it seems like everything is fine.",then she gets attacked by aliens.,comparison,but,begin,"yea, but at first it seems like everything is fine. but then she gets attacked by aliens.",Was the world really over?
They're not interacting or causing anything.,it's the mystery and suspense?,contingency,so,begin,so it's the mystery and suspense?,Just because it has ghosts and dead people doesn't make it a thriller. They're not interacting or causing anything.
"the problem with a thriller that has a twist is you can only see it once or twice, ",you know exactly what's going to happen.,contingency,because,mid,"the problem with a thriller that has a twist is you can only see it once or twice, because you know exactly what's going to happen.",Why not?
the problem with a thriller that has a twist is you can only see it once ,"twice, because you know exactly what's going to happen.",expansion,or,mid,"the problem with a thriller that has a twist is you can only see it once or twice, because you know exactly what's going to happen.",Why not?
"oh that's tough there are so many good ones, ",i'd have to say fracture.,comparison,but,mid,"oh that's tough there are so many good ones, but i'd have to say fracture.",What's you favorite thriller movie?
no it's one of those movies that keeps your mind going ,you are constantly trying to figure out what anthony hopkins is doing and why.,expansion,and,mid,no it's one of those movies that keeps your mind going and you are constantly trying to figure out what anthony hopkins is doing and why.,Is it scary?
i remember seeing the trailer for that.,it's good?,contingency,so,begin,i remember seeing the trailer for that. so it's good?,"Yeah, he has over 20 split personalities in that movie."
"it's not a new one, ",since it's on netflix i'll mention it.,comparison,but,mid,"it's not a new one, but since it's on netflix i'll mention it. shutter island was good if you haven't seen it.","Ok, I will watch it sometime. Are there any other thrillers you would recommend?"
"i've heard a lot about it, ",i've never watched it.,comparison,but,mid,"i've heard a lot about it, but i've never watched it.",Have you seen the movie 'Psycho?'
you should see it ,it is a classic.,contingency,because,mid,you should see it because it is a classic.,"I've heard a lot about it, but I've never watched it."
"i saw a movie called "" cujo"" about this dog who has rabbies and a woman and son trapped in their car ",of the dog.,contingency,because,mid,"i saw a movie called "" cujo"" about this dog who has rabbies and a woman and son trapped in their car because of the dog.","Yes, I saw a good movie called""Anaconda"" about a large snake eating people."
"i saw a movie called "" cujo"" about this dog who has rabbies ",a woman and son trapped in their car because of the dog.,expansion,and,mid,"i saw a movie called "" cujo"" about this dog who has rabbies and a woman and son trapped in their car because of the dog.","Yes, I saw a good movie called""Anaconda"" about a large snake eating people."
"that he just couldn't live with the guilt of killing his wife, ","he decided he'd rather get lobotomized than deal with that pain, and that's his way of letting the other guy know.",contingency,so,mid,"well, i think leo's character didn't relapse.  that he just couldn't live with the guilt of killing his wife, so he decided he'd rather get lobotomized than deal with that pain, and that's his way of letting the other guy know.","Yeah, I remember that.  What did you hear about that?"
"i do not read much, ",i do not really know?,contingency,so,mid,"i do not read much, so i do not really know?",Do you like thriller movies that are based on novels.
"well, i'm not a huge fan, ","michael fassbender is really good in the movie, playing david 8 and walter, these android characters.",comparison,but,mid,"well, i'm not a huge fan, but michael fassbender is really good in the movie, playing david 8 and walter, these android characters. he's really good, and it's interesting fare!","I do like Billy Crudup. Okay, I'm interested. Any other good cast members?"
"hm, i've never heard of her, ",this sounds like a movie that could probably keep my interest.,comparison,but,mid,"hm, i've never heard of her, but this sounds like a movie that could probably keep my interest. i do like science fiction thrillers in general, so i'm going to give this a try.","He is in this, certainly. Also, the movie's got Katherine Waterston as ""Danny,"" an expert in terraforming. The character is really smart, I think she ups the quality of the movie in general."
"i do like science fiction thrillers in general, ",i'm going to give this a try.,contingency,so,mid,"hm, i've never heard of her, but this sounds like a movie that could probably keep my interest. i do like science fiction thrillers in general, so i'm going to give this a try.","He is in this, certainly. Also, the movie's got Katherine Waterston as ""Danny,"" an expert in terraforming. The character is really smart, I think she ups the quality of the movie in general."
"i can't get down to one favorite, ",he has done so many films that i love.,contingency,because,mid,"i can't get down to one favorite, because he has done so many films that i love.",Do you have a favorite Hitchcock film?
To Catch a Thief is about an ex-jewel thief who is suspected of being behind a current rash of jewel thefts in France.,"there's romance too, right?",comparison,but,begin,"but there's romance too, right?","All great, classic thrillers. To Catch a Thief is about an ex-jewel thief who is suspected of being behind a current rash of jewel thefts in France."
yes i love how they have it set up where he is stuck in his chair ,he broke his leg.,contingency,because,mid,yes i love how they have it set up where he is stuck in his chair because he broke his leg.,Yes same here and Rear Window always makes me suspecisions of my neighbors
"he's great in all his movies, ",he is outstanding as a serial killer.,comparison,but,mid,"he's great in all his movies, but he is outstanding as a serial killer.",Well now I do. Though I will admit that Anthony Hopkins was incredible in that movie.
"If they'd succeeded, nobody would dare to make a movie about it.","maybe they suceeded, and made the move to make us think they failed!",expansion,or,begin,"or maybe they suceeded, and made the move to make us think they failed!","Right. If they'd succeeded, nobody would dare to make a movie about it."
"i believe they made a sequel too, ",haven't seen it.,comparison,but,mid,"i believe they made a sequel too, but haven't seen it.","His kid too, both hit by a train.  He was reunited with his family which is kind of an odd happy ending."
"i tend to think of die hard as a christmas movie, ",i think it's also a great thriller.,comparison,but,mid,"i tend to think of die hard as a christmas movie, but i think it's also a great thriller.","Well, I didn't feel the guys on the third stage of the dream much of a threat, even though they had automatic and stuff.  And two, too many movies started using that ""bwwwwwwang"" sound in their trailers."
"Like, the premise is so interesting.",of john mcclaine?,contingency,because,begin,because of john mcclaine?,"Especially the first one. Like, the premise is so interesting."
"well, no, ","of the villain, hans gruber.",contingency,because,mid,"well, no, because of the villain, hans gruber.",Because of John McClaine?
"i watched it a little later than you i'm guessing, probably 15 or 16, so it was less scary, ",my dad told me to watch out for redrum.,comparison,but,mid,"i watched it a little later than you i'm guessing, probably 15 or 16, so it was less scary, but my dad told me to watch out for redrum.","Yes, those twins on the bicycles and of course REDRUM."
"i watched it a little later than you i'm guessing, probably 15 or 16, ","it was less scary, but my dad told me to watch out for redrum.",contingency,so,mid,"i watched it a little later than you i'm guessing, probably 15 or 16, so it was less scary, but my dad told me to watch out for redrum.","Yes, those twins on the bicycles and of course REDRUM."
"i watched it a little later than you i'm guessing, probably 15 ","16, so it was less scary, but my dad told me to watch out for redrum.",expansion,or,mid,"i watched it a little later than you i'm guessing, probably 15 or 16, so it was less scary, but my dad told me to watch out for redrum.","Yes, those twins on the bicycles and of course REDRUM."
thats a great movie ,it freaks me out a little.,comparison,but,mid,thats a great movie but it freaks me out a little.,What about ones that are a little scarier like The Silence of the Lambs.
oh i have ,wasn't sure.,comparison,but,mid,oh i have but wasn't sure.,"Yes I think so, haven't you seen it?"
did you know that he passed away ,the movie was done filming?,temporal,before,mid,did you know that he passed away before the movie was done filming?,He really did.
i liked it ,"of the farmer watching him, the look on his face when he hit them.",contingency,because,mid,"i liked it because of the farmer watching him, the look on his face when he hit them.",They faces he drew on there made me laugh.
"yea i've seen it, ",i was really disappointed.,comparison,but,mid,"yea i've seen it, but i was really disappointed.",Yea! That's the one.
"yea, in fact they are making an american version of it, ",in an office building.,comparison,but,mid,"yea, in fact they are making an american version of it, but in an office building.","It's a cool premise for a thriller, a bunch of kids having to kill eachother."
"It's older, so while there are some jump scares, it's not horror.",it's psychological?,contingency,so,begin,so it's psychological?,"Yes and no. It's older, so while there are some jump scares, it's not horror."
"not to be cliche, ",i love the first one.,comparison,but,mid,"not to be cliche, but i love the first one.",Me too! Which one is your favorite?
"yea, constantine did decently well, ",not as much as john wick,comparison,but,mid,"yea, constantine did decently well, but not as much as john wick","For the most part, yea.  Constantine was OK."
"yes i could see why, it wasent amazing ",it was a good thriller with a bit of action thrown in.,comparison,but,mid,"yes i could see why, it wasent amazing but it was a good thriller with a bit of action thrown in.","No I have not, I wasent sure what to make of that, didn’t seem to blow up at the movie theatre."
"interesting, ben seems to be doing some good movies lately ",i should probabally give the accountant a try.,contingency,so,mid,"interesting, ben seems to be doing some good movies lately so i should probabally give the accountant a try.","Yes I could see why, it wasent amazing but it was a good thriller with a bit of action thrown in."
"then you are in for a treat, ",i have both on dvd!,contingency,because,mid,"then you are in for a treat, because i have both on dvd!",I haven't seen either of those.
i won't tell you ,i don't want to spoit it for you.,contingency,because,mid,i won't tell you because i don't want to spoit it for you.,Did she get killed this time?
"i have, ",i did not love it.,comparison,but,mid,"i have, but i did not love it.",The Usual Suspects is one of my favorite movies have you seen it?
"ah man, that kind of sucks, ",it still a great film.,comparison,but,mid,"ah man, that kind of sucks, but it still a great film.",I had it figured out the first 5 minutes. So no mystery in it or joy ride finding out.
it is good ,not that great to me.,comparison,but,mid,it is good but not that great to me.,"Ah man, that kind of sucks, but it still a great film."
"kevin spacey is good, ",i saw right through him.,comparison,but,mid,"kevin spacey is good, but i saw right through him.","I still like to watch it even knowing all the spoilers, I think the performances are masterful."
"not just that it's iconic, ",how the main character dies midway through.,comparison,but,mid,"not just that it's iconic, but how the main character dies midway through.",I personally think the shower scene was a game-changer.
"well i'll most likely wait longer than that, ",i definitely want to view it again to see if i missed anything the first time around.,comparison,but,mid,"well i'll most likely wait longer than that, but i definitely want to view it again to see if i missed anything the first time around.",I'm probably going to have to watch it again tonight when I get home.
"he did a great job, ","he wasn't required to talk much, so it was easy for him to get lost.",comparison,but,mid,"he did a great job, but he wasn't required to talk much, so it was easy for him to get lost.",What did you think of Tom Hardy?
"he did a great job, but he wasn't required to talk much, ",it was easy for him to get lost.,contingency,so,mid,"he did a great job, but he wasn't required to talk much, so it was easy for him to get lost.",What did you think of Tom Hardy?
so her friend comes over for diner ,the food burns up so she leaves and goes home she came back and someone had killed her.,comparison,but,mid,so her friend comes over for diner but the food burns up so she leaves and goes home she came back and someone had killed her.,Wow keep going this sounds pretty interesting. go on I think i am going to be really scared i can tell by the way you look and sound.
something like that yes ,he get's the friend's boyfriend first then keeps trying to get inside the house to finish her off.,comparison,but,mid,something like that yes but he get's the friend's boyfriend first then keeps trying to get inside the house to finish her off. she puts up a big fight all through the rest of the movie.,Killed her how can I guess? The idiot followed the girl then murders her and now wants to murder her girl-friend.
or no don't tell me i'm going to order the movie ,i can see it for my self.,contingency,so,mid,let me guess again he kills her too. or no don't tell me i'm going to order the movie so i can see it for my self. great thriller thanks.,something like that yes but he get's the friend's boyfriend first then keeps trying to get inside the house to finish her off. She puts up a big fight all through the rest of the movie.
it's funny ,i agree completely.,contingency,because,mid,it's funny because i agree completely.,"I either love his stuff or I hate it, and there's no middle ground."
"well i knew something strange was going on, ",i couldn't put my finger on what.,comparison,but,mid,"well i knew something strange was going on, but i couldn't put my finger on what.",Did you get fooled by the grandparents in the movie?
"yeah, you would, ",some guy decides to get john back into the assassin gam and then double crosses him.,comparison,but,mid,"yeah, you would, but some guy decides to get john back into the assassin gam and then double crosses him.","Okay, that's a good one, you'd think people would learn and leave John alone."
"that's was the impossible task viggo gave him, ",he could leave the organization?,contingency,so,mid,"that's was the impossible task viggo gave him, so he could leave the organization?","Really, you'd think people would stop underestimating a guy who wiped out all his competitors in one night."
i think i like the first one best ,they were all cool.,comparison,but,mid,i think i like the first one best but they were all cool.,Yes I did. They were pretty good.
"short-term maybe, ",they could eventually wait you out.,comparison,but,mid,"short-term maybe, but they could eventually wait you out.",I always thought the idea was kind of weird.  The room wouldn't really protect you.
"no, he's training her to survive, ","the program was terminated and all test subjects destroyed, save hanna.",contingency,because,mid,"no, he's training her to survive, because the program was terminated and all test subjects destroyed, save hanna.","Okay, so he's training her to be an agent?"
yes it was so serious i enjoyed the movie ,i did not like the parts when those men took that woman to their country and set her up.,comparison,but,mid,yes it was so serious i enjoyed the movie but i did not like the parts when those men took that woman to their country and set her up.,I love movies don't i honey you seem to love them too so did you ever see that movie I spit on your grave?
yeah they set her up inside her apartment all ,she wouldn't expose herself by taking nude photos.,contingency,because,mid,yeah they set her up inside her apartment all because she wouldn't expose herself by taking nude photos.,Yes it was so serious I enjoyed the movie but i did not like the parts when those men took that woman to their country and set her up.
the sad part was all the rapes and beatings she took and how that awful woman ,those friends of theirs they were all in on this crime.,expansion,and,mid,the sad part was all the rapes and beatings she took and how that awful woman and those friends of theirs they were all in on this crime.,It was awful how they killed her friend and then when they got her to their country they were injuring her more and more.
so she tried to escape many times ,ended up right back there because they were all up to know good holding her hostage.,comparison,but,mid,so she tried to escape many times but ended up right back there because they were all up to know good holding her hostage.,The sad part was all the rapes and beatings she took and how that awful woman and those friends of theirs they were all in on this crime.
so she tried to escape many times but ended up right back there ,they were all up to know good holding her hostage.,contingency,because,mid,so she tried to escape many times but ended up right back there because they were all up to know good holding her hostage.,The sad part was all the rapes and beatings she took and how that awful woman and those friends of theirs they were all in on this crime.
they planned on killing her ,then she finally gets away and she goes out to take revenge.,comparison,but,mid,they planned on killing her but then she finally gets away and she goes out to take revenge.,So she tried to escape many times but ended up right back there because they were all up to know good holding her hostage.
oh yeah she got them all back one by one and they got to see how it felt to be abused raped ,beaten like this she made them all feel the pain she felt.,expansion,and,mid,oh yeah she got them all back one by one and they got to see how it felt to be abused raped and beaten like this she made them all feel the pain she felt.,They planned on killing her but then she finally gets away and she goes out to take revenge.
"right,she wanted anybody ",bette davis to win.,comparison,but,mid,"right,she wanted anybody but bette davis to win.","Yes,Joan Crawford campaigned for her to get it."
"no, i've heard a little about it, ",don't know that much about it.,comparison,but,mid,"no, i've heard a little about it, but don't know that much about it. what can you tell me about it.","Hey, have a ever seen the movie The Purge?"
"okay, sounds good, ","being this is a thriller, i'm thinking there's a catch?",comparison,but,mid,"okay, sounds good, but being this is a thriller, i'm thinking there's a catch?","The Purge is set in a near future AMerica where unemployment  and crime are at all time lows, and the economy is very strong."
i have never seen any of the annabelle movies ,they're too creepy.,contingency,because,mid,i have never seen any of the annabelle movies because they're too creepy.,How do you feel about Annabelle; Creation?
"i love the short story, ",it didn't last nearly long enough for me so i was glad to have a movie that would drag it out.,comparison,but,mid,"i thought yes, absolutely. i love the short story, but it didn't last nearly long enough for me so i was glad to have a movie that would drag it out.",Did they do a good job adapting them from the books do you think?
"i love the short story, but it didn't last nearly long enough for me ",i was glad to have a movie that would drag it out.,contingency,so,mid,"i thought yes, absolutely. i love the short story, but it didn't last nearly long enough for me so i was glad to have a movie that would drag it out.",Did they do a good job adapting them from the books do you think?
"and i feel like in those quieter scenes you get to absorb the landscape, the wardrobe, the props ","everything that you may have envisioned while reading the book, and it lends itself well to the overall feeling of the story.",expansion,and,mid,"exactly. and i feel like in those quieter scenes you get to absorb the landscape, the wardrobe, the props and everything that you may have envisioned while reading the book, and it lends itself well to the overall feeling of the story.","Yeah, I see what you mean. It's like what doesn't happen is just important as what does."
"and i feel like in those quieter scenes you get to absorb the landscape, the wardrobe, the props and everything that you may have envisioned while reading the book, ",it lends itself well to the overall feeling of the story.,expansion,and,mid,"exactly. and i feel like in those quieter scenes you get to absorb the landscape, the wardrobe, the props and everything that you may have envisioned while reading the book, and it lends itself well to the overall feeling of the story.","Yeah, I see what you mean. It's like what doesn't happen is just important as what does."
"yea she's beautiful, ",she's no shark killer.,comparison,but,mid,"yea she's beautiful, but she's no shark killer.",I thought she was great. And so beautiful.
that movie made me ,"afraid of birds, for years.",contingency,so,mid,"that movie made me so afraid of birds, for years.",Something like the Birds.
i don't think all three of them was in it ,twilight zone was a career launching pad for many stars.,comparison,but,mid,i don't think all three of them was in it but twilight zone was a career launching pad for many stars.,"I saw that. Dick York, Burgress Meredith and Elizabeth Montgomery all starred in that epidsode."
he is so great in both.,if you had to pick.,comparison,but,begin,but if you had to pick.,Hard call. he is so great in both.
i think prisoners ,it is such a dark role.,contingency,because,mid,i think prisoners because it is such a dark role. i think it took a lot.,But if you had to pick.
"i think he may have more screen time in prisoners , ",not really sure.,comparison,but,mid,"i think he may have more screen time in prisoners , but not really sure.",I think prisoners because it is such a dark role. I think it took a lot.
"i won't give away to much, ",let's just say you will not see the ending coming.,comparison,but,mid,"i won't give away to much, but let's just say you will not see the ending coming.",What is it about exactly?
"yea, just ",it's so creative.,contingency,because,mid,"yea, just because it's so creative.",Yea but it's still a cool thriller.
he was good.,i preferred stephen baldwin.,comparison,but,begin,he was good. but i preferred stephen baldwin.,For me hands down Kevin Spacey.
mcmanus was a good character ,spacey's acting blows his out of the water.,comparison,but,mid,mcmanus was a good character but spacey's acting blows his out of the water.,He was good. But I preferred Stephen Baldwin.
"i never made that connection or comparison before, ",i think you are correct.,comparison,but,mid,"i never made that connection or comparison before, but i think you are correct.",Agreed. He looks so much like brad pitt to me too.
i never made that connection or comparison ,", but i think you are correct.",temporal,before,mid,"i never made that connection or comparison before, but i think you are correct.",Agreed. He looks so much like brad pitt to me too.
"that's cool, ",why would they want to plant an ideas in someone's mind?,comparison,but,mid,"that's cool, but why would they want to plant an ideas in someone's mind?",There's a team of specialists who are able to infiltrate people's dreams and plant an idea
i'm thinking of another guy's face ,i don't know his name... joseph something.,comparison,but,mid,i'm thinking of another guy's face but i don't know his name... joseph something.,There's Leonardo Dicaprio and some others
jody foster is also one of my favorite actresses ,of this film.,contingency,because,mid,it is. jody foster is also one of my favorite actresses because of this film.,That movie is great. It is so suspenseful.
"well, i try to watch them, ",i always fall asleep before they get interesting.,comparison,but,mid,"well, i try to watch them, but i always fall asleep before they get interesting.",Why?
"hmm, it's been a while, ",i watched the ring a couple weeks ago.,comparison,but,mid,"hmm, it's been a while, but i watched the ring a couple weeks ago.",Whats the most recent thriller movie you've seen?
it's a shame ,i thought the concept was amazing.,contingency,because,mid,it wasn't that great. it's a shame because i thought the concept was amazing.,"Oh, now I remember. Was it any good?"
"i saw split, didn't think i'd like it, ",it turned out to be really good.,comparison,but,mid,"i saw split, didn't think i'd like it, but it turned out to be really good.",I saw a recently released thriller called Split. It was pretty good.
i love all of his movies ,my all time favorite is the stand,comparison,but,mid,i love all of his movies but my all time favorite is the stand,Yes. My favorite of his is The Shining
"the kids aren't good guys, ",neither is he.,comparison,but,mid,"kind of a weird dynamic.  the kids aren't good guys, but neither is he.",Yep.  So he ends up hunting them in his house.
"to a point, ",being killed for trespassing is pretty harsh.,comparison,but,mid,"to a point, but being killed for trespassing is pretty harsh.","In some ways, they got what they deserved."
"on a whole, it's worth watching once, ",would never buy it.,comparison,but,mid,"on a whole, it's worth watching once, but would never buy it.","To a point, but being killed for trespassing is pretty harsh."
"not only is it a great movie, ",the cast and crew are amazing.,comparison,but,mid,"not only is it a great movie, but the cast and crew are amazing.",Why?
"yeah, that's part of it.",it's still an amazing movie.,comparison,but,begin,"yeah, that's part of it. but it's still an amazing movie.",Aren't you in love with both of them? Seems perfect for you!
"well i would not want to spoil it for you, ",it is super thrilling to watch.,comparison,but,mid,"well i would not want to spoil it for you, but it is super thrilling to watch.",Harrison Ford is the fugitive?
want to watch this great thriller movie with me from 1992 called the crying game it's a weird movie i think i seen it already ,it was so good.,comparison,but,mid,want to watch this great thriller movie with me from 1992 called the crying game it's a weird movie i think i seen it already but it was so good.,Ok thank you for the recommendation.
wow what a movie ,how did the man end up seeing another man romantic wise.,comparison,but,mid,wow what a movie but how did the man end up seeing another man romantic wise. i guess i will have to keep watching.,An unexpected bond with Jody Forest Whitaker a kid napped British Soldier Jody makes Fergus promise he'll visit his girlfriend and when Fergus flees to the city he seeks her out.
well during the movie he meets the woman inside a bar ,don't know it's a man he continues seeing the man and one day the man decides to tell his lover the truth.so the lover finds out he is devastated and everything crazy people start to fight and murder each other it gets unimaginable and ugly.,comparison,but,mid,well during the movie he meets the woman inside a bar but don't know it's a man he continues seeing the man and one day the man decides to tell his lover the truth.so the lover finds out he is devastated and everything crazy people start to fight and murder each other it gets unimaginable and ugly. the lover takes the blame and goes to jail for a long time.,wow what a movie but how did the man end up seeing another man romantic wise. I guess i will have to keep watching.
well during the movie he meets the woman inside a bar but don't know it's a man he continues seeing the man ,one day the man decides to tell his lover the truth.so the lover finds out he is devastated and everything crazy people start to fight and murder each other it gets unimaginable and ugly.,expansion,and,mid,well during the movie he meets the woman inside a bar but don't know it's a man he continues seeing the man and one day the man decides to tell his lover the truth.so the lover finds out he is devastated and everything crazy people start to fight and murder each other it gets unimaginable and ugly. the lover takes the blame and goes to jail for a long time.,wow what a movie but how did the man end up seeing another man romantic wise. I guess i will have to keep watching.
well during the movie he meets the woman inside a bar but don't know it's a man he continues seeing the man and one day the man decides to tell his lover the truth.so the lover finds out he is devastated ,everything crazy people start to fight and murder each other it gets unimaginable and ugly.,expansion,and,mid,well during the movie he meets the woman inside a bar but don't know it's a man he continues seeing the man and one day the man decides to tell his lover the truth.so the lover finds out he is devastated and everything crazy people start to fight and murder each other it gets unimaginable and ugly. the lover takes the blame and goes to jail for a long time.,wow what a movie but how did the man end up seeing another man romantic wise. I guess i will have to keep watching.
it was a really crazy movie it was very awful and confusing to me ,anyway thanks for taking the time out to explain to me about the crazy movie thriller we just watched.,comparison,but,mid,it was a really crazy movie it was very awful and confusing to me but anyway thanks for taking the time out to explain to me about the crazy movie thriller we just watched.,Well during the movie he meets the woman inside a bar but don't know it's a man he continues seeing the man and one day the man decides to tell his lover the truth.So the lover finds out he is devastated and everything crazy people start to fight and murder each other it gets unimaginable and ugly. The lover takes the blame and goes to jail for a long time.
cool i heard about the movie ,don't know for sure if iv'e seen this type of thriller movie maybe you haven't stated telling me about the movie yet.,comparison,but,mid,cool i heard about the movie but don't know for sure if iv'e seen this type of thriller movie maybe you haven't stated telling me about the movie yet.,Thriller movies from 1987 I'm gonna tell you about the movie called the Step Father my pal get ready for this Thriller story..
the movie is starring jerry blake ,plays a role as the name of terry a family working man.,comparison,but,mid,the movie is starring jerry blake but plays a role as the name of terry a family working man. he happens to have a numerous of wives he married and then murders them.,Sure get the popcorn and i will grab a soda from out the fridge then you can begin.
sort of correct ,however his lovely widow susan shelley hack and her daughter find out that he has continuously murdered past tense wives and after their marriage he tries to kill her but failed to succeed.,comparison,but,mid,sort of correct but however his lovely widow susan shelley hack and her daughter find out that he has continuously murdered past tense wives and after their marriage he tries to kill her but failed to succeed.,That's right he don't want the wives friend's and kids to know who he really is and that he is a serial killer. He tricks them all into thinking he is a great man.
sort of correct but however his lovely widow susan shelley hack and her daughter find out that he has continuously murdered past tense wives and after their marriage he tries to kill her ,failed to succeed.,comparison,but,mid,sort of correct but however his lovely widow susan shelley hack and her daughter find out that he has continuously murdered past tense wives and after their marriage he tries to kill her but failed to succeed.,That's right he don't want the wives friend's and kids to know who he really is and that he is a serial killer. He tricks them all into thinking he is a great man.
sort of correct but however his lovely widow susan shelley hack and her daughter find out that he has continuously murdered past tense wives ,after their marriage he tries to kill her but failed to succeed.,expansion,and,mid,sort of correct but however his lovely widow susan shelley hack and her daughter find out that he has continuously murdered past tense wives and after their marriage he tries to kill her but failed to succeed.,That's right he don't want the wives friend's and kids to know who he really is and that he is a serial killer. He tricks them all into thinking he is a great man.
sort of correct but however his lovely widow susan shelley hack and her daughter find out that he has continuously murdered past tense wives and ,their marriage he tries to kill her but failed to succeed.,temporal,after,mid,sort of correct but however his lovely widow susan shelley hack and her daughter find out that he has continuously murdered past tense wives and after their marriage he tries to kill her but failed to succeed.,That's right he don't want the wives friend's and kids to know who he really is and that he is a serial killer. He tricks them all into thinking he is a great man.
"the little kid in the ""chucky movie  knew chucky was a live, ",know one believed him.,comparison,but,mid,"the little kid in the ""chucky movie  knew chucky was a live, but know one believed him.","Yea, I remember that part ,it was shocking."
i think they have been received pretty well ,"after the first one, i'm just not in to that.",comparison,but,mid,"i think they have been received pretty well but after the first one, i'm just not in to that.",Really? I thought they were pretty. Matt Damon is great as Jason Bourne.
"the one that was kind of a thriller, ",also sort of a kid's show?,comparison,but,mid,"the one that was kind of a thriller, but also sort of a kid's show?",I think it will just be a rip off of the old Jack Frost movie.
