arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"i was caught off guard by it, as well.","when i saw it for the first time back then, i thought it was pretty good.",comparison,but,begin,"i was caught off guard by it, as well. but when i saw it for the first time back then, i thought it was pretty good.","I have not seen that, honestly. Ashton Kutcher doing a thriller movie, really?"
"a young college kid played by kutcher, discovers he is able to travel through time ",does so in attempt to make life better for he and his friends.,expansion,and,mid,"a young college kid played by kutcher, discovers he is able to travel through time and does so in attempt to make life better for he and his friends.",What's the film about exactly?
sharon stone was in it ,michael douglas didn't return for it.,comparison,but,mid,basic instinct 2 was trash. sharon stone was in it but michael douglas didn't return for it.,Did you enjoy Basic Instinct or Basic Instinct 2?
"i know, the movie was very sexy, ","very mysterious and dark too, a perfect thriller in my opinion.",comparison,but,mid,"i know, the movie was very sexy, but very mysterious and dark too, a perfect thriller in my opinion.","She was terrific in Basic Instinct. It was such an intense thriller, you kept wondering if she was the murderer."
no i haven't.,how can you live up to the 1954 version with jimmy stewert .,comparison,but,begin,no i haven't. but how can you live up to the 1954 version with jimmy stewert .,Have you seen the remake with Christopher Reeves? It was in 1998.
"he was great as superman,also in the movie somewhere in time, ",there's one other i can't think of at the moment,expansion,and,mid,"this is true. he was great as superman,also in the movie somewhere in time, and  there's one other i can't think of at the moment",I love Christopher Reeves so that one might be good.
i liked how they had so many storylines ,they all fit together.,comparison,but,mid,i liked how they had so many storylines but they all fit together.,"And the actors are all amazing, Samuel L Jackson was my favorite."
there was a spaceship and they were having trouble reaching it.,they sent out a crew.,contingency,so,begin,there was a spaceship and they were having trouble reaching it.  so they sent out a crew.,What was it about?
he has had a few darker roles like this ,few and far between.,comparison,but,mid,he has had a few darker roles like this but few and far between. i liked that christopher nolan didn't type cast him or not cast him at all.,"I see. very different role for him though, no?"
"i do love christopher nolan,  ",i feel like this is one of his weaker films.,comparison,but,mid,"i do love christopher nolan,  but i feel like this is one of his weaker films.","Christopher Nolan is such a wise man, he makes such smart choices for his films."
i enjoyed this movie a lot.,i did feel maybe it was slightly long or the pacing could have been faster.,comparison,but,begin,i enjoyed this movie a lot. but i did feel maybe it was slightly long or the pacing could have been faster.,"I do love christopher nolan,  But I feel like this is one of his weaker films."
it is weird how some thrillers are so fast paced ,others have the long build up and can be equally successful or good.,comparison,but,mid,it is weird how some thrillers are so fast paced but others have the long build up and can be equally successful or good.,I enjoyed this movie a lot. But I did feel maybe it was slightly long or the pacing could have been faster.
"it does, ",i love it.,comparison,but,mid,"it does, but i love it. i love the whole genre.",Again? I thought that movie terrifies you.
What makes it so scary?,of how realistic it is.,contingency,because,begin,"because of how realistic it is. i don't have to worry about supernatural forces killing me, but i should worry about home invasions.",Really? What makes it so scary?
"i don't have to worry about supernatural forces killing me, ",i should worry about home invasions.,comparison,but,mid,"because of how realistic it is. i don't have to worry about supernatural forces killing me, but i should worry about home invasions.",Really? What makes it so scary?
"tough to pick, ",probably 'the usual suspects'.,comparison,but,mid,"tough to pick, but probably 'the usual suspects'.",Do you have a favorite thriller-type movie?
i've only seen that once ,i remember it really blew me away.,comparison,but,mid,i've only seen that once but i remember it really blew me away.,"Yep, that's right."
"not only that, ",the patrick character was also very interesting.,comparison,but,mid,"not only that, but the patrick character was also very interesting.","Yes, that is also true. Especially the scene with Paul Allen, that is probably the most famous part of the movie."
"i have heard that rumor, ","also read statements that while most of it in fact was in his head, not all of it.",comparison,but,mid,"i have heard that rumor, but also read statements that while most of it in fact was in his head, not all of it.",That begs the question that has never been answered --- was it all in his head?
"i have heard that rumor, but also read statements that while most of it ","was in his head, not all of it.",expansion,in fact,mid,"i have heard that rumor, but also read statements that while most of it in fact was in his head, not all of it.",That begs the question that has never been answered --- was it all in his head?
"it's always good, ",he we are almost twenty years later still talking about it!,contingency,because,mid,"i agree. it's always good, because he we are almost twenty years later still talking about it!",That's another strong aspect of the movie. Letting the audience decide what really happened.
"i can’t disagree with that, ",tim curry was still amazing as pennywise.,comparison,but,mid,"i can’t disagree with that, but tim curry was still amazing as pennywise.","I have, yes, a long time ago. Unfortunately, it hasn’t aged well, in my opinion."
"near the top honestly, i'm partial towards the elephant man and fire walk with me since i love twin peaks so much, ",it would be right behind those two.,comparison,but,mid,"near the top honestly, i'm partial towards the elephant man and fire walk with me since i love twin peaks so much, but it would be right behind those two.",Where would you rank it among Lynch films?
"near the top honestly, i'm partial towards the elephant man ","fire walk with me since i love twin peaks so much, but it would be right behind those two.",expansion,and,mid,"near the top honestly, i'm partial towards the elephant man and fire walk with me since i love twin peaks so much, but it would be right behind those two.",Where would you rank it among Lynch films?
"my list would best be the same, ",blue velvet would be first and those other two second and third.,comparison,but,mid,"my list would best be the same, but blue velvet would be first and those other two second and third.","Near the top honestly, I'm partial towards The Elephant Man and Fire Walk with me since I love Twin Peaks so much, but it would be right behind those two."
"i didn't, ",it doesn't surprise me.,comparison,but,mid,"i didn't, but it doesn't surprise me. lynch is unique enough that not everyone will get it so to speak.",Did you know Blue Velvet had really mixed reviews?
yeah i know ebert ,"absolutely hated it, his loss i say!",expansion,for example,mid,"yeah i know ebert for example absolutely hated it, his loss i say!","I didn't, but it doesn't surprise me. Lynch is unique enough that not everyone will get it so to speak."
you and me both.,without all the thrills and suspense.,comparison,but,begin,you and me both. but without all the thrills and suspense.,"I definitely need a room like that, just to hide away from my kids."
"i know i wouldn't pick her for a thriller style movie, ",man did she deliver.,comparison,but,mid,"i know i wouldn't pick her for a thriller style movie, but man did she deliver.","I actually just watched that the other week. Wow, I was totally blown away."
"i really didn't think she had it in her, ",she aced it.,comparison,but,mid,"i really didn't think she had it in her, but she aced it.","I know, I'm so used to her playing such wholesome roles, like ""Eat,Pray, Love"" and ""Stepmom"" that this was a real surprise."
"she doesn't have that kathy bates crazy in her eyes, ",there was something there.,comparison,but,mid,"she doesn't have that kathy bates crazy in her eyes, but there was something there.","Oh wow, that is the perfect description!"
a woman gets raped ,does not report it.,comparison,but,mid,a woman gets raped but does not report it.,What happens in the movie?
i may have seen it ,i can't remember.,comparison,but,mid,i may have seen it but i can't remember. i think it used to be shown on hbo.,"Yes, it came out about 15 years ago."
i like it ok ,part one has a lot more action.,comparison,but,mid,i like it ok but part one has a lot more action.,Do you like volume 2?
well it was a great homage ,she really worked it.,contingency,because,mid,well it was a great homage because she really worked it.,That was to pay homage to Bruce Lee in Fists of Fury.
that definitely was a great movie ,i would say that the book was far better,comparison,but,mid,that definitely was a great movie but i would say that the book was far better,I was just trying to remember some of the better thrillers from when I was a kid
"it started off okay, ",it missed the mark in a few areas for me.,comparison,but,mid,"it started off okay, but it missed the mark in a few areas for me.",I guess that means you didn't like it? I thought it was good.
"this may not be the answer you were expecting, ",i’ve always loved the scream franchise.,comparison,but,mid,"this may not be the answer you were expecting, but i’ve always loved the scream franchise.",Do you have a favorite particular series of thriller movies or one that you truly enjoy watching?
"when we were younger, we missed most of it, ","now that we are older, it’s great.",comparison,but,mid,"definitely. when we were younger, we missed most of it, but now that we are older, it’s great.","Looking back on it years later, do you think there was a good blend of horror and dark comedy?"
"they aren’t the best ever, ",that does not make them any less entertaining.,comparison,but,mid,"no surprise there. they aren’t the best ever, but that does not make them any less entertaining.","To be honest, I do not know many who are not fans of the Scream series."
"yeah, it lasted a few seasons, ",it just ended.,comparison,but,mid,"yeah, it lasted a few seasons, but it just ended.",No.  Did they?
i have to admit that i have never really liked supernatural horror movies ,i never get scared!,contingency,because,mid,true.  i have to admit that i have never really liked supernatural horror movies because i never get scared!,You have movies that are called thrillers that also incorporate the supernatural like The Shining.
i think it is unnerving to me ,it is closer to reality than a movie with the supernatural.,contingency,because,mid,i think it is unnerving to me because it is closer to reality than a movie with the supernatural.  the actor who played the serial killer buffalo bill freaked me out.,I would classify that as a thriller movie.
"not only does the tense and claustrophobic atmosphere immerse you in the movie, ",so does the struggle for the characters' survival when disaster strikes.,comparison,but,mid,"definitely. not only does the tense and claustrophobic atmosphere immerse you in the movie, but so does the struggle for the characters' survival when disaster strikes.",I'm guessing there's more to the movie than just beautiful scenery.
"not as much as some movies, ",a little bit.,comparison,but,mid,"not as much as some movies, but a little bit.",Is it bloody and gruesome?
he has lots of good ones.,the departed is one i will always watch if playing on tv.,comparison,but,begin,he has lots of good ones. but the departed is one i will always watch if playing on tv.,He certainly was great on this thriller.
it was very interesting.,i will say that it didn't make me jump off my seat.,comparison,but,begin,it was very interesting.  but i will say that it didn't make me jump off my seat.,What did you think?
mandy moore did great ,the story line was just a little off.,comparison,but,mid,just a little bit! mandy moore did great but the story line was just a little off.,Typical shark movie?
"he is a good actor, less of a home known name ",such a recognizable face.,comparison,but,mid,"he is a good actor, less of a home known name but such a recognizable face.",Yes I also enjoyed the matrix and his performance in it as well as the fugitive and others.
"yeah, i can see someone wanting to be a woman, ",killing women to make a suit out of their skin?,comparison,but,mid,"yeah, i can see someone wanting to be a woman, but killing women to make a suit out of their skin?  creepy.",he definitely had some mental issues.
"i have seen things on it, ",never took the time to watch it yet.,comparison,but,mid,"i have seen things on it, but never took the time to watch it yet.",It is very scary and thrilling.  The detectives try to find a serial killer before he strikes again.
"not particularly, ",there is one from 1976 that is stellar.,comparison,but,mid,"not particularly, but there is one from 1976 that is stellar.","Not really, how about you?"
"the reason you have heard of it, is ",it is an awesome thriller.,contingency,because,mid,"the reason you have heard of it, is because it is an awesome thriller.",I have heard of that.
"hopefully someday, ",not banking on it.,comparison,but,mid,"hopefully someday, but not banking on it.",I wish Pacino and Deniro would make another movie.
"i would say i'd see it again with you, ",i'm too scared to do so.,comparison,but,mid,"i would say i'd see it again with you, but i'm too scared to do so.",Nice. He's the man.
Kill or be killed basically.,the best part was at the end.,comparison,but,begin,but the best part was at the end.,"Every-time I see it, those games he has everyone play.  Kill or be killed basically."
"at first, ",the guy hid all of the evidence so james stewart sets out to prove him guilty himself.,comparison,but,mid,"at first, but the guy hid all of the evidence so james stewart sets out to prove him guilty himself.",Does he call the police?
it gets really scary ,he catches on to being watched and then tries to kill james stewart.,contingency,because,mid,i think it's orson wells. it gets really scary because he catches on to being watched and then tries to kill james stewart.,Who plays the bad guy?
i would see it again ,that i can pay more attention to the detailed sets and the little things now that i know what's going to happen.,contingency,so,mid,i would see it again so that i can pay more attention to the detailed sets and the little things now that i know what's going to happen.,"Oh, I like that kind of plot. Makes me want to see the movie again."
i would see it again so that i can pay more attention to the detailed sets ,the little things now that i know what's going to happen.,expansion,and,mid,i would see it again so that i can pay more attention to the detailed sets and the little things now that i know what's going to happen.,"Oh, I like that kind of plot. Makes me want to see the movie again."
"me too, ",now i can show it to my kids.,comparison,but,mid,"me too, but now i can show it to my kids.","Yeah, that scared me so much as a kid."
"no, they are scared to death, ",they kind of like it.,comparison,but,mid,"no, they are scared to death, but they kind of like it.","Really, do they like it?"
"special effects today are much better, ",this movie is a classic.,comparison,but,mid,"special effects today are much better, but this movie is a classic.","No, they are scared to death, but they kind of like it."
you can't help ,like the basic fear factor in the movie.,comparison,but,mid,you can't help but like the basic fear factor in the movie.,You're right.  How can you beat the crazy happenings in that movie?
"i remember seeing previews for that, ",never saw it.,comparison,but,mid,"i remember seeing previews for that, but never saw it. is it worth a watch?","It had something to do with computers. Oh, it was Firewall!"
"it's not deep, ",it's a fun ride.,comparison,but,mid,"i think if you like thrillers, you'd like this movie. it's not deep, but it's a fun ride.","I remember seeing previews for that, but never saw it. Is it worth a watch?"
"i mean not really, ",it was still a somewhat original flick,comparison,but,mid,"i mean not really, but it was still a somewhat original flick",did you find that believable though?
he might regret playing the same character ,i doubt he regrets the money.,comparison,but,mid,he might regret playing the same character but i doubt he regrets the money.,Do you think he regrets doing them?
"no, i did not know that ",i am thinking that maybe he should have watched.,comparison,but,mid,"no, i did not know that but i am thinking that maybe he should have watched.  anthony hopkins was brilliant.",No kidding.  Did you know the author of the screenplay never even watched the film?  And then he wrote both sequels.
they got stuck ,of a bad storm!,contingency,because,mid,they got stuck because of a bad storm!,Why do the U.S. Marshalls get stuck on the island at the beginning of the movie?
i think i saw it a while back ,it's been so long.,comparison,but,mid,wow! i think i saw it a while back but it's been so long.,"Yes, she is nuts, and even breaks his legs to keep him from leaving!"
"i wouldn't say better, ",it's just as fun,comparison,but,mid,"i wouldn't say better, but it's just as fun",Is it better than the older movies?
i hate noctural animals as well ,at least he acted his heart out in it.,comparison,but,mid,"i expected it to be a lot better, it wasn't even jake gyllenhaal's best work.  i hate noctural animals as well but at least he acted his heart out in it.","Oh, I wanted to see that one.  How was it?"
"his older ones were great like sixth sense and the village, ",he recently made a new one called split which was very popular.,comparison,but,mid,"his older ones were great like sixth sense and the village, but he recently made a new one called split which was very popular.",Which one do you recommend?
"i used to live in boston, ",i'm excited now.,contingency,so,mid,"i used to live in boston, so i'm excited now.","You wont regret it, get ready for a lot of boston accents."
good example of a movie that could have been boring ,was actually great.,comparison,but,mid,"oh, she was so good in that. good example of a movie that could have been boring but was actually great.","I also really like thriller movies that are reality-based. Stuff like Erin Brockovich starring Julia Roberts, which was based on a true story."
i won't ,"i will tell you it is a nice blend of horror, thriller, and some comedy.",comparison,but,mid,"i won't but i will tell you it is a nice blend of horror, thriller, and some comedy. i think you'll like it.","No, we are gonna watch it tonight. Don't give me any spoilers."
i wanted to see it ,it has allison williams from girls.,contingency,because,mid,i wanted to see it because it has allison williams from girls.,"I won't but I will tell you it is a nice blend of horror, thriller, and some comedy. I think you'll like it."
i do not think i have seen that movie.,it already sounds good!,comparison,but,begin,i do not think i have seen that movie. but it already sounds good!,"I love the 2002 thriller Insomnia, with Al Pacino and Robin Williams. Have you seen that?"
"oh, so it's called insomnia ","not only is al pacino on a case, he can't sleep?",contingency,because,mid,"oh, so it's called insomnia because not only is al pacino on a case, he can't sleep?",The essential plot is Al Pacino plays a veteran cop who travels for a case over to a small Alaska town to solve a murder case. It also the time of year where this town is light 24/7.
"no, in fact the movie originally aired in 2007, ",i watched it recently on television.,comparison,but,mid,"no, in fact the movie originally aired in 2007, but i watched it recently on television. it is amazing.",That is not a new one right?
i'm so used to seeing him as professor x ,that's the demeanor i'm used to.,contingency,so,mid,me neither. i'm so used to seeing him as professor x so that's the demeanor i'm used to.,I had no idea he had such a wide acting range.
"i liked the first one, ",the second was kinda bad.,comparison,but,mid,"i liked the first one, but the second was kinda bad.","Yea, I'd agree."
"it was great, ",i agree he's done more worthy work.,comparison,but,mid,"it was great, but i agree he's done more worthy work.",I wonder why it was for that one?
"they always try to catch him, ",they can't.,comparison,but,mid,"they always try to catch him, but they can't.","It was very high paced, and he finally learns who he is in this one."
it's the one where the guy cuts off his arm ,he trapped himself in a canyon.,contingency,because,mid,it's the one where the guy cuts off his arm because he trapped himself in a canyon.,Doesn't strike a bell.
"one of his biggest fans takes him in, ",she's crazy.,comparison,but,mid,"well, a writer gets in a wreck in a desolate area.  one of his biggest fans takes him in, but she's crazy.","Oh, what was it about?"
"well, the police come to ask about him, ",she kills them.,comparison,but,mid,"well, the police come to ask about him, but she kills them.",Doesn't anyone realize he's gone?
"i have, actually, yes.",it was a long time ago and i don't remember a whole lot about it.,comparison,but,begin,"i have, actually, yes. but it was a long time ago and i don't remember a whole lot about it.",I love the movie Psycho with the Norman Bates character. Have you seen it?
i am sure i have ,it has been a while.,comparison,but,mid,i am sure i have but it has been a while.,Have you ever seen The Silence of the Lambs movie?
i miss that kind of continuity.,what's split about?,contingency,so,begin,i know. i miss that kind of continuity. so what's split about?,No he's not. He wasn't in The Visit either.
i wouldn't want to spoil it ,it is deep and thrilling movie.,comparison,but,mid,i wouldn't want to spoil it but it is deep and thrilling movie.,What is it about.
i think she's overrated.,", i think thelma ritter was great.",comparison,but,begin,"i think she's overrated.  but, i think thelma ritter was great.","Well, it takes a while to figure out whether or not there was a murder.  I also think Grace Kelly does a great job."
i'll believe it when i see it ,how epic would that be?,comparison,but,mid,i'll believe it when i see it but how epic would that be? m night shyamalan is making a serious comeback.,You really think I missed that part? I've been reading up the final scene since the movie ended. Word of mouth is that M Night Shyamalan is going to make the sequal to Unbreakbale with the premisis from Split.
"when she finds out that he is still alive, she sets out to kill him ",she can't be convicted twice for the same crime.,contingency,because,mid,"when she finds out that he is still alive, she sets out to kill him because she can't be convicted twice for the same crime.",That sounds really interesting.  Tell me more.
me as well ,i feel a lot of her popularity had to do with her style and charm not always talent.,comparison,but,mid,me as well but i feel a lot of her popularity had to do with her style and charm not always talent.,I have always thought of audrey hepburn as talented.
to some degree i agree very known for her fashion.,she is talent all the same.,comparison,but,begin,to some degree i agree very known for her fashion. but she is talent all the same.,Me as well but I feel a lot of her popularity had to do with her style and charm not always talent.
i dont want to spoil anything ,its about a traveler's experience.,comparison,but,mid,i dont want to spoil anything but its about a traveler's experience.,Oh what is it about.
"yeah, it's a bit confusing though, because they keep bouncing back and forth between three different characters, two of which look rather similar and the main narrator is an alcoholic ",we (the audience) can't rely on what she's experiencing.,contingency,so,mid,"yeah, it's a bit confusing though, because they keep bouncing back and forth between three different characters, two of which look rather similar and the main narrator is an alcoholic so we (the audience) can't rely on what she's experiencing.",Huh.. sounds interesting.
"yeah, it's a bit confusing though, ","they keep bouncing back and forth between three different characters, two of which look rather similar and the main narrator is an alcoholic so we (the audience) can't rely on what she's experiencing.",contingency,because,mid,"yeah, it's a bit confusing though, because they keep bouncing back and forth between three different characters, two of which look rather similar and the main narrator is an alcoholic so we (the audience) can't rely on what she's experiencing.",Huh.. sounds interesting.
"yeah, it's a bit confusing though, because they keep bouncing back ","forth between three different characters, two of which look rather similar and the main narrator is an alcoholic so we (the audience) can't rely on what she's experiencing.",expansion,and,mid,"yeah, it's a bit confusing though, because they keep bouncing back and forth between three different characters, two of which look rather similar and the main narrator is an alcoholic so we (the audience) can't rely on what she's experiencing.",Huh.. sounds interesting.
"yeah, it's a bit confusing though, because they keep bouncing back and forth between three different characters, two of which look rather similar ",the main narrator is an alcoholic so we (the audience) can't rely on what she's experiencing.,expansion,and,mid,"yeah, it's a bit confusing though, because they keep bouncing back and forth between three different characters, two of which look rather similar and the main narrator is an alcoholic so we (the audience) can't rely on what she's experiencing.",Huh.. sounds interesting.
"it was kind of confusing, ",very cool to watch.,comparison,but,mid,"it was kind of confusing, but very cool to watch.",Oh yeah?  What did you think?
That's why the top didn't stop spinning.,"at the end, it nearly fell over.",comparison,but,begin,"but at the end, it nearly fell over.",I think he never woke up.  That's why the top didn't stop spinning.
"honestly, i think the movie is okay, ",definitely nothing special.,comparison,but,mid,"honestly, i think the movie is okay, but definitely nothing special. as far as keaton, he was okay.","Unfortunately, it doesn't sound like it would be that great of a movie. How is Michael Keaton at playing the villain?"
"i may consider checking that movie out, ",i am a big fan of michael keaton.,contingency,because,mid,"i may consider checking that movie out, because i am a big fan of michael keaton.","No, not really. The whole idea is learning just how much of a con artist his character really is."
"i wouldn't say pacific heights is great, by any means.","it's not awful, either.",comparison,but,begin,"i wouldn't say pacific heights is great, by any means. but it's not awful, either.","I may consider checking that movie out, because I am a big fan of Michael Keaton."
it's about an attorney who is about to get a high paying job ,first has to defend a guy charged with murder.,comparison,but,mid,it's about an attorney who is about to get a high paying job but first has to defend a guy charged with murder.,I don't think I have heard of Fracture. What is it about?
that's one i haven't seen yet ,i need to check it out.,comparison,but,mid,that's one i haven't seen yet but i need to check it out.,Yes it is. I have to say he did a really wonderful job of displaying fear in that movie.
yeah i believe you ,identity is one of my favorite suspense thrillers for sure.,comparison,but,mid,yeah i believe you but identity is one of my favorite suspense thrillers for sure.,"It'll have you on the edge of your seat, trust me."
"night at the opera was... interesting, ",i guess i'll ask you about hitchcock.,contingency,so,mid,"so, okay, i'm back. night at the opera was... interesting, so i guess i'll ask you about hitchcock.",He gets to play complex roles sometimes.
"all are good, ",go with psycho.,comparison,but,mid,"there are four supposed go-to classics here: vertigo, north by northwest, rear window, and psycho. all are good, but go with psycho.","So, okay, I'm back. Night at the Opera was... interesting, so I guess I'll ask you about Hitchcock."
that makes sense... ,", let me brace myself here... why?",comparison,but,mid,"okay, yeah, sure. that makes sense... but, let me brace myself here... why?","There are four supposed go-to classics here: Vertigo, North by Northwest, Rear Window, and Psycho. All are good, but go with Psycho."
"before psycho, movies were made with the assumption that people would wander in and out of the theater, ",they had to be able to pick it up at any point and follow it.,contingency,so,mid,"it changed the way that movies are made. before psycho, movies were made with the assumption that people would wander in and out of the theater, so they had to be able to pick it up at any point and follow it.","Okay, yeah, sure. That makes sense... but, let me brace myself here... why?"
"before psycho, movies were made with the assumption that people would wander in ","out of the theater, so they had to be able to pick it up at any point and follow it.",expansion,and,mid,"it changed the way that movies are made. before psycho, movies were made with the assumption that people would wander in and out of the theater, so they had to be able to pick it up at any point and follow it.","Okay, yeah, sure. That makes sense... but, let me brace myself here... why?"
it changed the way that movies are made.,"psycho, movies were made with the assumption that people would wander in and out of the theater, so they had to be able to pick it up at any point and follow it.",temporal,before,begin,"it changed the way that movies are made. before psycho, movies were made with the assumption that people would wander in and out of the theater, so they had to be able to pick it up at any point and follow it.","Okay, yeah, sure. That makes sense... but, let me brace myself here... why?"
so psycho had a whole publicity campaign where they wouldn't let people in ,"the movie started, in case they got confused by the story structure.",temporal,after,mid,"yeah, totally. so psycho had a whole publicity campaign where they wouldn't let people in after the movie started, in case they got confused by the story structure.","Seriously? I... guess that would explain a few things, though."
"by today's standards, maybe not so much.",", for 1960 it was a total shocker.",comparison,but,begin,"by today's standards, maybe not so much. but, for 1960 it was a total shocker.","So, it's a weird structure?"
"kind of weird, ",entertaining up to that point.,comparison,but,mid,"kind of weird, but entertaining up to that point.",Yeah.  Guess they froze time and lived happily ever after.
"for sure, i find films like shutter island get more interesting ",less shocking the more times i see them.,comparison,although,mid,"for sure, i find films like shutter island get more interesting although less shocking the more times i see them.",They did a good job having you believe one thing and it being a completely different reality in reality.
"i've heard that, ",haven't followed up on it.,comparison,but,mid,"i've heard that, but haven't followed up on it.","The cool thing is if you rewatch it, you'll catch nearly everything."
"in the original version, yes he did.",there are multiple endings.,comparison,but,begin,"in the original version, yes he did. but there are multiple endings.",Agreed. Do you think he truly escaped the room?
"oh wow, now i have to rewatch the film ",i can catch that.,contingency,so,mid,"oh wow, now i have to rewatch the film so i can catch that.","I'm not! It's totally quiet and then once the killing starts, the music starts."
cary and eva get chased onto the presidential sculptures ,they narrowly escape.,comparison,but,mid,cary and eva get chased onto the presidential sculptures but they narrowly escape.,What happens?
i like thrillers ,it was not too scary for me and it was far better than the original in my opinion.,contingency,so,mid,i like thrillers so it was not too scary for me and it was far better than the original in my opinion.,"Oh fun, Was it as scary as the original one?"
they are sort of like james bond ,more thriller than cheesy,comparison,but,mid,they are sort of like james bond but more thriller than cheesy,What are they about
well their is movies ,other types of things would be nice,comparison,but,mid,well their is movies but other types of things would be nice,What do you mean
"the whole trilogy was good, ",then it started to go downhill a bit when they introducted jeremy renner.,comparison,but,mid,"the whole trilogy was good, but then it started to go downhill a bit when they introducted jeremy renner.","I saw the behind the scenes of how they make it, and they put a lot of detail into those fight scenes"
"i do, ",i wasn't sure when it came out in theaters.,comparison,but,mid,"i do, but i wasn't sure when it came out in theaters.",Does anyone want to go see the Mummy this weekend?
"i don't have a favorite, ","i really like ""north by northwest.""",comparison,but,mid,"i don't have a favorite, but i really like ""north by northwest.""",What is your favorite Alfred Hitchcock thriller?
"rushmore because of the negative connotations of the movie chase, ",they had to film it on a movie lot.,contingency,so,mid,"yes, the scenery is spectacular.  i read that the producers were denied access to mt. rushmore because of the negative connotations of the movie chase, so they had to film it on a movie lot.",I think I have seen that.  Don't they end up at Mt. Rushmore?
it is  predictable  ,i think it has  a  few  good  turns .,comparison,but,mid,it is  predictable  but  i think it has  a  few  good  turns .,is it  very  suspenseful ?
"anthony hopkins is one of my favorite actors, ",i will check it out.,contingency,so,mid,"anthony hopkins is one of my favorite actors, so i will check it out.","Yes, its a really good blend of characters and story."
"i liked the sequels too, ",the 1st is the best.,comparison,but,mid,"i liked the sequels too, but the 1st is the best.","Anthony Hopkins is one of my favorite actors, so I will check it out."
i know prisoners ,what else really?,comparison,but,mid,like what? i know prisoners but what else really?,I think so.
it came out a while ago ,it's a great movie.,comparison,but,mid,it's a really great thriller. it came out a while ago but it's a great movie.,No why?
there's one scene with a bit of blood ,nothing too bad.,comparison,but,mid,"no, not at all.  there's one scene with a bit of blood but nothing too bad.",Is there a lot of gore?
