arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"i liked it at first, ",now i can't stand it.,comparison,but,mid,"i agree. i liked it at first, but now i can't stand it.","The ""Let It Go"" song kind of annoys me sometimes.",Statement,Statement,None,None,"('Positive', 1.0)","('Negative', 1.0)",[],"[('Thing', 192.48044025, ""Can't Stand It"")]",['sport'],['sport'],['Other'],['Literature'],None,None,[],[],['opinion_provide_pos_patterns_no:match'],['opinion_provide_neg_patterns_it'],None,None,"[{'name': 'the same', 'id': 1450, 'status': None, 'engaged': [], 'lexeme': 'the same', 'alias': ['the same'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80574bfe10>}, 'gkg': 'kg:/g/11csq1qlf3', 'granular_actor_types': {'person': 0.21739130434782608}, 'granular_entity_types': {'german tv series': 1}, 'gkg_name': 'The Same Sky', 'gkg_type': ['TVSeries']}]","[{'name': 'stand', 'id': 1542, 'status': None, 'engaged': [], 'lexeme': 'stand', 'alias': ['stand'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80574f5828>}, 'gkg': 'kg:/g/1q5jltq0j', 'granular_actor_types': {'object': 0.13333333333333333}, 'granular_entity_types': {'song by never shout never': 1}, 'gkg_name': ""Can't Stand It"", 'gkg_type': ['Thing']}]",,Can't Stand It,,,[],"[('Thing', 192.48044025, ""Can't Stand It"")]",True,True
"i actually never saw the movie, ",i loved the animated series.,comparison,but,mid,"i actually never saw the movie, but i loved the animated series.",Did you like it?,nAnswer,Continuer,None,None,"('Neutral', 1.0)","('Verypositive', 1.0)","[('Movie', 738.626, 'Garfield: The Movie')]","[('TVSeries', 1168.862541, 'Batman: The Animated Series')]",['entertainment'],['entertainment'],['Movies_TV'],['Literature'],None,None,['movie'],[],[],"['opinion_provide_pos_patterns_no:match', 'invoke_games_NumberGame']",None,None,"[{'name': 'the movie', 'id': 367, 'status': None, 'engaged': [], 'lexeme': 'the movie', 'alias': ['the movie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805902a6d8>}, 'gkg': 'kg:/m/01yzvd', 'granular_actor_types': {'product': 0.42857142857142855, 'object': 0.09523809523809523}, 'granular_entity_types': {'2004 film': 1}, 'gkg_name': 'Garfield: The Movie', 'gkg_type': ['Movie']}, {'name': 'stand', 'id': 1542, 'status': None, 'engaged': [], 'lexeme': 'stand', 'alias': ['stand'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80574f5828>}, 'gkg': 'kg:/g/1q5jltq0j', 'granular_actor_types': {'object': 0.13333333333333333}, 'granular_entity_types': {'song by never shout never': 1}, 'gkg_name': ""Can't Stand It"", 'gkg_type': ['Thing']}]","[{'name': 'the animated series', 'id': 1543, 'status': None, 'engaged': [], 'lexeme': 'the animated series', 'alias': ['the animated series'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8057455860>}, 'gkg': 'kg:/m/0170k0', 'granular_actor_types': {}, 'granular_entity_types': {'american animated series': 1}, 'gkg_name': 'Batman: The Animated Series', 'gkg_type': ['TVSeries']}, {'name': 'the movie', 'id': 367, 'status': None, 'engaged': [], 'lexeme': 'the movie', 'alias': ['the movie'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805902a6d8>}, 'gkg': 'kg:/m/01yzvd', 'granular_actor_types': {'product': 0.42857142857142855, 'object': 0.09523809523809523}, 'granular_entity_types': {'2004 film': 1}, 'gkg_name': 'Garfield: The Movie', 'gkg_type': ['Movie']}]",Garfield: The Movie,Batman: The Animated Series,,,"[('Movie', 738.626, 'Garfield: The Movie')]","[('TVSeries', 1168.862541, 'Batman: The Animated Series')]",True,True
"ya, that's a part i liked more as i'm older ",i don't think they liked it.,comparison,but,mid,"ya, that's a part i liked more as i'm older but i don't think they liked it.",I still like Simba and Nala singing Can you Feel the love tonight.,Statement,Reject,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('Thing', 421.0045, 'a part')]","[('MusicAlbum', 249.71939145833332, 'I Think They Liked It, Honey')]",['sport'],['sport'],['Other'],['Phatic'],None,None,[],[],['opinion_provide_pos_patterns_no:match'],[],None,None,"[{'name': 'a part', 'id': 1545, 'status': None, 'engaged': [], 'lexeme': 'a part', 'alias': ['a part'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80574c7208>}, 'gkg': 'kg:/g/11c3mxdm6l', 'granular_actor_types': {}, 'granular_entity_types': {'song by etherwood': 1}, 'gkg_name': 'a part', 'gkg_type': ['Thing']}, {'name': None, 'id': 1544, 'status': None, 'engaged': [], 'lexeme': None, 'alias': [""that 's"", ""i liked more as i 'm older""], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805b1c1a20>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the animated series', 'id': 1543, 'status': None, 'engaged': [], 'lexeme': 'the animated series', 'alias': ['the animated series'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8057455860>}, 'gkg': 'kg:/m/0170k0', 'granular_actor_types': {}, 'granular_entity_types': {'american animated series': 1}, 'gkg_name': 'Batman: The Animated Series', 'gkg_type': ['TVSeries']}]","[{'name': 'think liked', 'id': 1546, 'status': None, 'engaged': [], 'lexeme': 'think liked', 'alias': ['think liked'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805748ee80>}, 'gkg': 'kg:/m/049scdp', 'granular_actor_types': {}, 'granular_entity_types': {'album by big satan': 1}, 'gkg_name': 'I Think They Liked It, Honey', 'gkg_type': ['MusicAlbum']}, {'name': 'a part', 'id': 1545, 'status': None, 'engaged': [], 'lexeme': 'a part', 'alias': ['a part'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80574c7208>}, 'gkg': 'kg:/g/11c3mxdm6l', 'granular_actor_types': {}, 'granular_entity_types': {'song by etherwood': 1}, 'gkg_name': 'a part', 'gkg_type': ['Thing']}, {'name': None, 'id': 1544, 'status': None, 'engaged': [], 'lexeme': None, 'alias': [""that 's"", ""i liked more as i 'm older""], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805b1c1a20>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",a part,"I Think They Liked It, Honey",,,"[('Thing', 421.0045, 'a part')]","[('MusicAlbum', 249.71939145833332, 'I Think They Liked It, Honey')]",True,True
"when aladdin and jasmine go on the magic rug to tour the world, ",at the same time the song a whole new world plays.,expansion,and,mid,"when aladdin and jasmine go on the magic rug to tour the world, and at the same time the song a whole new world plays.",What is you favorite scene?,whQuestion,Clarify,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('TouristAttraction', 800.247, 'The World')]","[('Movie', 174.13491666666664, 'Same Time, Next Year'), ('Movie', 818.2615, 'The Song'), ('Thing', 1990.51125, 'A Whole New World')]",['sport'],['entertainment'],['Art_Event'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'aladdin', 'id': 571, 'status': None, 'engaged': [], 'lexeme': 'aladdin', 'alias': ['aladdin'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80588cec88>}, 'gkg': 'kg:/m/0jnwx', 'granular_actor_types': {}, 'granular_entity_types': {'1992 film': 1}, 'gkg_name': 'Aladdin', 'gkg_type': ['Movie']}, {'name': None, 'id': 1547, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['jasmine'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058bfb390>}, 'gkg': None, 'granular_actor_types': {'organism': 0.4, 'object': 0.1}, 'granular_entity_types': {}}, {'name': None, 'id': 1548, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['rug'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805882a630>}, 'gkg': None, 'granular_actor_types': {'object': 0.14285714285714285}, 'granular_entity_types': {}}, {'name': 'the world', 'id': 375, 'status': None, 'engaged': [], 'lexeme': 'the world', 'alias': ['the world'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805906db38>}, 'gkg': 'kg:/m/04q5nb', 'granular_actor_types': {'object': 0.15384615384615385}, 'granular_entity_types': {'archipelago in the united arab emirates': 1}, 'gkg_name': 'The World', 'gkg_type': ['Thing', 'Place', 'TouristAttraction']}, {'name': 'think liked', 'id': 1546, 'status': None, 'engaged': [], 'lexeme': 'think liked', 'alias': ['think liked'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805748ee80>}, 'gkg': 'kg:/m/049scdp', 'granular_actor_types': {}, 'granular_entity_types': {'album by big satan': 1}, 'gkg_name': 'I Think They Liked It, Honey', 'gkg_type': ['MusicAlbum']}]","[{'name': 'same time', 'id': 1132, 'status': None, 'engaged': [], 'lexeme': 'same time', 'alias': ['same time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058b0e2e8>}, 'gkg': 'kg:/m/04y7337', 'granular_actor_types': {}, 'granular_entity_types': {'1978 film': 1}, 'gkg_name': 'Same Time, Next Year', 'gkg_type': ['Movie']}, {'name': 'the song', 'id': 471, 'status': None, 'engaged': [], 'lexeme': 'the song', 'alias': ['the song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058c40908>}, 'gkg': 'kg:/m/0z6v8t7', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Song', 'gkg_type': ['Movie']}, {'name': 'a whole new world', 'id': 1043, 'status': None, 'engaged': [], 'lexeme': 'a whole new world', 'alias': ['a whole new world'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80580e2860>}, 'gkg': 'kg:/g/1s05yln6w', 'granular_actor_types': {}, 'granular_entity_types': {'song by brad kane and lea salonga': 1}, 'gkg_name': 'A Whole New World', 'gkg_type': ['Thing']}, {'name': 'aladdin', 'id': 571, 'status': None, 'engaged': [], 'lexeme': 'aladdin', 'alias': ['aladdin'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80588cec88>}, 'gkg': 'kg:/m/0jnwx', 'granular_actor_types': {}, 'granular_entity_types': {'1992 film': 1}, 'gkg_name': 'Aladdin', 'gkg_type': ['Movie']}, {'name': None, 'id': 1547, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['jasmine'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058bfb390>}, 'gkg': None, 'granular_actor_types': {'organism': 0.4, 'object': 0.1}, 'granular_entity_types': {}}, {'name': None, 'id': 1548, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['rug'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805882a630>}, 'gkg': None, 'granular_actor_types': {'object': 0.14285714285714285}, 'granular_entity_types': {}}, {'name': 'the world', 'id': 375, 'status': None, 'engaged': [], 'lexeme': 'the world', 'alias': ['the world'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805906db38>}, 'gkg': 'kg:/m/04q5nb', 'granular_actor_types': {'object': 0.15384615384615385}, 'granular_entity_types': {'archipelago in the united arab emirates': 1}, 'gkg_name': 'The World', 'gkg_type': ['Thing', 'Place', 'TouristAttraction']}]",The World,"Same Time, Next Year, The Song, A Whole New World","jasmine, rug",,"[('TouristAttraction', 800.247, 'The World')]","[('Movie', 174.13491666666664, 'Same Time, Next Year'), ('Movie', 818.2615, 'The Song'), ('Thing', 1990.51125, 'A Whole New World')]",True,True
i havent seen the others ,i would like to.,comparison,but,mid,i havent seen the others but i would like to.,He was also decent in it.,Clarify,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Movie', 957.7942045, 'The Others')]","[('Thing', 908.383, 'i would like to')]",['business'],['sport'],['Other'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1549, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['havent'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80590113c8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the others', 'id': 1550, 'status': None, 'engaged': [], 'lexeme': 'the others', 'alias': ['the others'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80575b1160>}, 'gkg': 'kg:/m/04nnpw', 'granular_actor_types': {}, 'granular_entity_types': {'2001 film': 1}, 'gkg_name': 'The Others', 'gkg_type': ['Movie']}, {'name': 'same time', 'id': 1132, 'status': None, 'engaged': [], 'lexeme': 'same time', 'alias': ['same time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058b0e2e8>}, 'gkg': 'kg:/m/04y7337', 'granular_actor_types': {}, 'granular_entity_types': {'1978 film': 1}, 'gkg_name': 'Same Time, Next Year', 'gkg_type': ['Movie']}, {'name': 'the song', 'id': 471, 'status': None, 'engaged': [], 'lexeme': 'the song', 'alias': ['the song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058c40908>}, 'gkg': 'kg:/m/0z6v8t7', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Song', 'gkg_type': ['Movie']}, {'name': 'a whole new world', 'id': 1043, 'status': None, 'engaged': [], 'lexeme': 'a whole new world', 'alias': ['a whole new world'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80580e2860>}, 'gkg': 'kg:/g/1s05yln6w', 'granular_actor_types': {}, 'granular_entity_types': {'song by brad kane and lea salonga': 1}, 'gkg_name': 'A Whole New World', 'gkg_type': ['Thing']}]","[{'name': 'i would like to', 'id': 806, 'status': None, 'engaged': [], 'lexeme': 'i would like to', 'alias': ['i would like to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80583204e0>}, 'gkg': 'kg:/g/11b8c8gvw_', 'granular_actor_types': {}, 'granular_entity_types': {'song by the david': 1}, 'gkg_name': 'i would like to', 'gkg_type': ['Thing']}, {'name': None, 'id': 1549, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['havent'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80590113c8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the others', 'id': 1550, 'status': None, 'engaged': [], 'lexeme': 'the others', 'alias': ['the others'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80575b1160>}, 'gkg': 'kg:/m/04nnpw', 'granular_actor_types': {}, 'granular_entity_types': {'2001 film': 1}, 'gkg_name': 'The Others', 'gkg_type': ['Movie']}]",The Others,i would like to,havent,,"[('Movie', 957.7942045, 'The Others')]","[('Thing', 908.383, 'i would like to')]",True,True
"sometimes i like to be by myself, ",i still want to be close to her.,comparison,but,mid,"sometimes i like to be by myself, but i still want to be close to her.","I probably would, too, had I a sister. I do know what love feels like, that's pretty universal.",Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)","[('Thing', 625.8004762500001, 'Be by Myself')]",[],['sport'],['sport'],['Other'],['Phatic'],None,None,[],[],['opinion_provide_pos_patterns_be by'],[],None,None,"[{'name': 'be by', 'id': 1551, 'status': None, 'engaged': [], 'lexeme': 'be by', 'alias': ['be by'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80575eca90>}, 'gkg': 'kg:/g/1s05rcwf9', 'granular_actor_types': {}, 'granular_entity_types': {'song by asher roth': 1}, 'gkg_name': 'Be by Myself', 'gkg_type': ['Thing']}, {'name': 'i would like to', 'id': 806, 'status': None, 'engaged': [], 'lexeme': 'i would like to', 'alias': ['i would like to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80583204e0>}, 'gkg': 'kg:/g/11b8c8gvw_', 'granular_actor_types': {}, 'granular_entity_types': {'song by the david': 1}, 'gkg_name': 'i would like to', 'gkg_type': ['Thing']}]","[{'name': 'be by', 'id': 1551, 'status': None, 'engaged': [], 'lexeme': 'be by', 'alias': ['be by'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80575eca90>}, 'gkg': 'kg:/g/1s05rcwf9', 'granular_actor_types': {}, 'granular_entity_types': {'song by asher roth': 1}, 'gkg_name': 'Be by Myself', 'gkg_type': ['Thing']}]",Be by Myself,,,,"[('Thing', 625.8004762500001, 'Be by Myself')]",[],True,True
"i may be the older one, ",i don't think i'm that mature.,comparison,but,mid,"anna, totally. i may be the older one, but i don't think i'm that mature.","So, would you be more of an Elsa or an Anna?",Statement,Reject,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],[],['entertainment'],['sport'],['Phatic'],['Psychology'],None,None,[],[],[],[],None,None,[],[],,,,,[],[],True,True
i don't know ,i enjoyed the cartoon original.,comparison,but,mid,i don't know but i enjoyed the cartoon original.,Do you think they will make another 101 Dalmations move?,Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],[],['sport'],['entertainment'],['Phatic'],['Entertainment'],None,None,[],['cartoons'],[],['opinion_provide_pos_patterns_no:match'],None,None,[],"[{'name': None, 'id': 1552, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the cartoon original'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8057541208>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,,the cartoon original,[],[],True,True
i would think so ,i would hope they would keep some of the original score as well.,comparison,but,mid,i would think so but i would hope they would keep some of the original score as well.,Do you think they would change the music to be a little more modern?,Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 444.628, 'I THINK SO')]","[('Thing', 302.3533325, 'Academy Award for Best Original Music Score')]",['sport'],['entertainment'],['Phatic'],['SciTech'],None,None,[],[],[],[],None,None,"[{'name': 'think so', 'id': 699, 'status': None, 'engaged': [], 'lexeme': 'think so', 'alias': ['think so'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80585cdf28>}, 'gkg': 'kg:/g/1z44xyfqh', 'granular_actor_types': {}, 'granular_entity_types': {'song by yoshimi iwasaki': 1}, 'gkg_name': 'I THINK SO', 'gkg_type': ['Thing']}, {'name': None, 'id': 1552, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the cartoon original'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8057541208>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'original score', 'id': 1553, 'status': None, 'engaged': [], 'lexeme': 'original score', 'alias': ['original score'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058897b00>}, 'gkg': 'kg:/m/0l8z1', 'granular_actor_types': {}, 'granular_entity_types': {'award': 1}, 'gkg_name': 'Academy Award for Best Original Music Score', 'gkg_type': ['Thing']}, {'name': 'think so', 'id': 699, 'status': None, 'engaged': [], 'lexeme': 'think so', 'alias': ['think so'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80585cdf28>}, 'gkg': 'kg:/g/1z44xyfqh', 'granular_actor_types': {}, 'granular_entity_types': {'song by yoshimi iwasaki': 1}, 'gkg_name': 'I THINK SO', 'gkg_type': ['Thing']}]",I THINK SO,Academy Award for Best Original Music Score,,,"[('Thing', 444.628, 'I THINK SO')]","[('Thing', 302.3533325, 'Academy Award for Best Original Music Score')]",True,True
"yes, i really like ""how far i'll go,"" ",i enjoy every song on there.,comparison,but,mid,"yes, i really like ""how far i'll go,"" but i enjoy every song on there.",I think Lin-Manuel Miranda did an amazing job on his work with the music.,Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],"[('Thing', 527.668212, 'Every Song')]",['sport'],['entertainment'],['Travel_Geo'],['Phatic'],None,None,[],['music'],[],['opinion_provide_pos_patterns_every song'],None,None,"[{'name': 'original score', 'id': 1553, 'status': None, 'engaged': [], 'lexeme': 'original score', 'alias': ['original score'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058897b00>}, 'gkg': 'kg:/m/0l8z1', 'granular_actor_types': {}, 'granular_entity_types': {'award': 1}, 'gkg_name': 'Academy Award for Best Original Music Score', 'gkg_type': ['Thing']}]","[{'name': 'every song', 'id': 1554, 'status': None, 'engaged': [], 'lexeme': 'every song', 'alias': ['every song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80575d3278>}, 'gkg': 'kg:/g/1s05q0vyv', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by on an on': 1}, 'gkg_name': 'Every Song', 'gkg_type': ['Thing']}]",,Every Song,,,[],"[('Thing', 527.668212, 'Every Song')]",True,True
"the song with the crab guy is pretty strange, ",i still like it.,comparison,but,mid,"the song with the crab guy is pretty strange, but i still like it.",I like the first song that Moana's father sings to her about the village.,nAnswer,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)","[('Movie', 818.2615, 'The Song')]",[],['entertainment'],['sport'],['Music'],['Phatic'],None,None,['music'],[],[],[],None,None,"[{'name': 'the song', 'id': 471, 'status': None, 'engaged': [], 'lexeme': 'the song', 'alias': ['the song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058c40908>}, 'gkg': 'kg:/m/0z6v8t7', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Song', 'gkg_type': ['Movie']}, {'name': None, 'id': 1379, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['both heroes because', 'comes', 'with', 'crab guy'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805768ed68>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'every song', 'id': 1554, 'status': None, 'engaged': [], 'lexeme': 'every song', 'alias': ['every song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f80575d3278>}, 'gkg': 'kg:/g/1s05q0vyv', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'song by on an on': 1}, 'gkg_name': 'Every Song', 'gkg_type': ['Thing']}]","[{'name': 'the song', 'id': 471, 'status': None, 'engaged': [], 'lexeme': 'the song', 'alias': ['the song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f8058c40908>}, 'gkg': 'kg:/m/0z6v8t7', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Song', 'gkg_type': ['Movie']}, {'name': None, 'id': 1379, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['both heroes because', 'comes', 'with', 'crab guy'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f805768ed68>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",The Song,,,,"[('Movie', 818.2615, 'The Song')]",[],True,True
