arg1,arg2,relation,connective,type,original_utt,original_utt_prev
she is pretty old at this point.,i think she is still making music.,comparison,but,begin,she is pretty old at this point. but i think she is still making music.,I've heard of those!
"i love that song, ",my most favorite is wannabe.,comparison,but,mid,"i love that song, but my most favorite is wannabe.",My favorite is Too Much.
i have not  ,i  really like  her voice,comparison,but,mid,i have not  but i  really like  her voice,Did you hear the new pink track ?
it would be  so vocally strong  ,could they pick  the  right  vocals,comparison,but,mid,it would be  so vocally strong  but  could they pick  the  right  vocals,I would like to see her do a  duet with  Axle rose
i have not heard it yet ,i like most of his other stuff.,comparison,but,mid,i have not heard it yet but i like most of his other stuff.,Have you heard I miss you? It is a great song.
"i think it's alright, she progress as a human being, ","she progress in her music as well, things change",contingency,so,mid,"i think it's alright, she progress as a human being, so she progress in her music as well, things change","yea, but recently she moved to a totally different styled of music, it's more pop oriented, what do you think?"
"not a lot, ",when he puts something out i do.,comparison,but,mid,"not a lot, but when he puts something out i do.",Do you listen to Justin Timberlake a lot?
"he takes forever, ",it's all so perfect.,comparison,but,mid,"he must be a perfectionist.  he takes forever, but it's all so perfect.",I think the last full length thing he put out was the 20/20 experience.
"well, i don't love everything he does right when he does it.",later i go back and listen and it's awesome.,comparison,but,begin,"well, i don't love everything he does right when he does it.  but later i go back and listen and it's awesome.","He must be a perfectionist.  He takes forever, but it's all so perfect."
"well she's a beautiful girl, ",i'm not impressed by her music.,comparison,but,mid,"well she's a beautiful girl, but i'm not impressed by her music.",How do you feel about Taylor Swift?
"the irish, ",", are very proud of their celtic music.",expansion,for example,mid,"that's true. the irish, for example, are very proud of their celtic music.",Each nation takes great pride in its music. They show it off at world events such as the Olympics.
that was my jam.,they were not rnb who crossed over to pop.,comparison,but,begin,that was my jam. but they were not rnb who crossed over to pop. you gonna make me start breakdancing in a minute. (laughs),"In the 2000s there was the Pussy Cat Dolls with ""Don't You Wish Your Girlfriend Was Just Like Me."""
some say she doesn't sound like madonna at all.,i see the music and antic comparisons clearly.,comparison,but,begin,some say she doesn't sound like madonna at all. but i see the music and antic comparisons clearly.,"For sure. She was always compared to Madonna, who also did some racy things as well."
"i agree, ",i prefer the golden echo.,comparison,but,mid,"i agree, but i prefer the golden echo.",Me too! Both her first and second albums are so good.
the lyrics are about how she's grown up ,she still misses and loves that time.,comparison,but,mid,"actually, i really found it to be about her growing up. the lyrics are about how she's grown up but she still misses and loves that time.",Except for 90's Music. That one was just really fun.
"yes, i think one direction broke up, ",i am not sure.,comparison,although,mid,"yes, i think one direction broke up, although i am not sure.","Yes, I saw that.      He left that group, right?"
"oh, bruno mars is great.","come on, it's rick rollin' astley.",comparison,but,begin,"oh, bruno mars is great. but come on, it's rick rollin' astley.","Really? Okay, well I'll stay in this century with Bruno Mars."
"anyway, the despasito song seems like it shouldn't work on paper, ",its pretty good and i really like it.,comparison,but,mid,"anyway, the despasito song seems like it shouldn't work on paper, but its pretty good and i really like it.","Yeah, I still don't know who he is."
she doesn't have the same fame as miley ,i would argue as talented.,comparison,but,mid,she doesn't have the same fame as miley but i would argue as talented.,I am actually surprised how much I enjoy her songs.
"i really like ed sheeran, ",the radio plays some of his songs too much.,comparison,but,mid,"i really like ed sheeran, but the radio plays some of his songs too much.",Who is your favorite pop singer?
"i really wanted to go to his concert last year, ",i couldn't.,comparison,but,mid,"i really wanted to go to his concert last year, but i couldn't.",His music is great though.
she is very new.,she has some great songs already.,comparison,but,begin,nope! she is very new. but she has some great songs already.,"She has not put out many songs at this point, has she?"
ya she has done an acapella version.,she does all the parts.,comparison,but,begin,ya she has done an acapella version. but she does all the parts.,I often love to find covers.
she had a couple of hit songs ,nothing like she was in the late 90s.,comparison,but,mid,she had a couple of hit songs but nothing like she was in the late 90s.,It seemed after she broke up with Justin Timberlake she didn't handle that well.
fair enough.,", who would you say is the reigning pop star right now?",comparison,but,begin,"fair enough. but, who would you say is the reigning pop star right now?",I think michael jackson will always be THE king of pop.
"i like him a fair amount, ",i'm not a huge fan of his funky pop,comparison,but,mid,"i like him a fair amount, but i'm not a huge fan of his funky pop",maybe bruno mars. he's always entertaining
"i would have definitely agree a year or two ago, ",she seems to have dropped off a bit,comparison,but,mid,"i would have definitely agree a year or two ago, but she seems to have dropped off a bit",definitely katy perry
"she did, ",she is coming back again!,comparison,but,mid,"she did, but she is coming back again!","I would have definitely agree a year or two ago, but she seems to have dropped off a bit"
"i don't know, ",i definitely think we should look into it.,comparison,but,mid,"i don't know, but i definitely think we should look into it.","It would be so cool if we could go to one of their concerts, I wonder when they'll be coming to our state?"
"he very well may, ",who doesn't?,comparison,but,mid,"he very well may, but who doesn't?",I don't think so. I think it is a fun song and he really probably likes all those things.
"maybe have me there, ",just feel this songs lyrics are too generic for me to appreciate.,comparison,but,mid,"maybe have me there, but just feel this songs lyrics are too generic for me to appreciate.",I am not sure most guys enjoy strawberry champagne.
fair enough.,i find them super catchy and fun.,comparison,but,begin,fair enough. but i find them super catchy and fun.,"Maybe have me there, but just feel this songs lyrics are too generic for me to appreciate."
i would agree with you there ,i hated their sound,comparison,but,mid,i would agree with you there but i hated their sound,Yes they were larger than New Kids on the Block!
it picks up and goes quite fast ,changes cadence at times.,comparison,but,mid,it picks up and goes quite fast but changes cadence at times.,Oh is it a fast or slow song.
i did enjoy that one of his.,what is up with all the girlfriends in videos these days?,comparison,but,begin,i did enjoy that one of his. but what is up with all the girlfriends in videos these days?,What about his jealous song that was a huge hit.
i guess i would appreciate it if it were me.,"look nick jonas and that model broke up, awkward video now.",comparison,but,begin,"i guess i would appreciate it if it were me. but look nick jonas and that model broke up, awkward video now.",I think putting your girlfriend in the video had been going for a long time.
"i don't know if it is awkward,maybe only ",of the lyrics.,contingency,because,mid,"i don't know if it is awkward,maybe only because of the lyrics.","I guess I would appreciate it if it were me. But look nick jonas and that model broke up, awkward video now."
"well, one of the members left for a solo career, ",there's only four in the band now.,contingency,so,mid,"well, one of the members left for a solo career, so there's only four in the band now.",Why would they want to change it anyways?
"i used to really like one direction, ",they haven't been the same since zayn malik left the group?,comparison,but,mid,"i used to really like one direction, but they haven't been the same since zayn malik left the group?",Let's talk about pop music. Who is your favorite pop group?
"i like the music that zayn has done as a solo artist, ",i can't remember anything from one direction lately that has been good.,comparison,but,mid,"i know. i like the music that zayn has done as a solo artist, but i can't remember anything from one direction lately that has been good.","I used to really like One Direction, but they haven't been the same since Zayn Malik left the group?"
i think for girl groups it is especially hard ,"they all have diva attitudes, and everyone wants to be the star.",contingency,because,mid,"i think for girl groups it is especially hard because they all have diva attitudes, and everyone wants to be the star. it's sad because i really liked their music.",I think it is hard for pop artists to get along in a group. All the good groups break up.
it's sad ,i really liked their music.,contingency,because,mid,"i think for girl groups it is especially hard because they all have diva attitudes, and everyone wants to be the star. it's sad because i really liked their music.",I think it is hard for pop artists to get along in a group. All the good groups break up.
"i see, ",what genres are most likely to generate pop hits?,comparison,but,mid,"i see, but what genres are most likely to generate pop hits?","It's called ""cross over"". If a track is huge within a genre, it will leave the genre and become pop music."
i thought you would say michael mcdonald ,of his motown hits album.,contingency,because,mid,i thought you would say michael mcdonald because of his motown hits album.,Bette Milder would be an old school crossover.
i'm not sure ,"i know it's something familiar, let me think.",comparison,but,mid,"i'm not sure but i know it's something familiar, let me think.",Do you remember the name of the lead singer in 3 Doors Down?
there are so many ,i love....old school late 1990's early 2000 britney.,comparison,but,mid,there are so many but  i love....old school late 1990's early 2000 britney.,Whats your favorite song from her?
funny you should say that ,it's what i usually sing.,contingency,because,mid,funny you should say that because it's what i usually sing.,Oh that's a great song for karaoke.
"i've read some bad reviews of her new album witness, ",so far i like every song i hear from it.,comparison,but,mid,"yes! i saw that! i've read some bad reviews of her new album witness, but so far i like every song i hear from it.",Do you like Katy Perry's new song Swish Swish? I just saw her perform that on Saturday Night Live.
"i do actually, ",not as much as a lot of people i know.,comparison,but,mid,"i do actually, but not as much as a lot of people i know. i think i like her fashion and hair better than her music.","Ha, I know what you mean. Do you like Halsey? She's popular lately."
"yeah, they're not quite at that level, ",the lack of the actual woman's voice in the song really takes away women's agency  inadvertently.,comparison,but,mid,"yeah, they're not quite at that level, but the lack of the actual woman's voice in the song really takes away women's agency  inadvertently.",I can see that. Almost makes me start to think of Blurred Lines.
i never noticed that before ,i guess you are kind of right.,comparison,but,mid,i never noticed that before but i guess you are kind of right.,I kind of think that all of the songs by the Chainsmokers sound a lot alike.
i don't usually like dj kahled ,i do think that song is so catchy.,comparison,but,mid,i don't usually like dj kahled but i do think that song is so catchy.,Same! I could listen to it on repeat all day.
"not really, ",i enjoy the lyrics,comparison,but,mid,"not really, but i enjoy the lyrics","Oh, that's not a very popular one."
"that ones good, ",i like his version of wayfaring stranger that he has on youtube.,comparison,but,mid,"that ones good, but i like his version of wayfaring stranger that he has on youtube.",My favorite is Galway Girl.
"he's had some good song, ",not michael jackson level.,comparison,but,mid,"he's had some good song, but not michael jackson level.",Do you think he is the new Michael Jackson?
"i don't know, ",i would image they have.,comparison,but,mid,"i don't know, but i would image they have.",Has Beyonce and Bruno Mars done a song together?
sure there is ,with the internet we just hear more about diverse artists,comparison,but,mid,sure there is but with the internet we just hear more about diverse artists,I think that there isnt anyone churning out hit after hit anymore.
"yea, they are the exceptions, ",i still feel their songs are kinda feminine,comparison,but,mid,"yea, they are the exceptions, but i still feel their songs are kinda feminine","but there are few exceptions though, like we also have Ed Sheeran and imagine dragons,etc."
"interesting obervation, ","anyway, do you have a favorite pop singer?",comparison,but,mid,"interesting obervation, but anyway, do you have a favorite pop singer?","yea, they are the exceptions, but I still feel their songs are kinda feminine"
"i guess i appriciate how they're around, ",not in your face.,comparison,but,mid,"i guess i appriciate how they're around, but not in your face.","Yes, they aren't as ubiquitous as they used to be."
"well, 25 years ago saying ""bitch"" or ""damn"" ","""dick"" was an offence the fcc would come down on you hard for.",expansion,or,mid,"well, 25 years ago saying ""bitch"" or ""damn"" or ""dick"" was an offence the fcc would come down on you hard for.",I don't understand.
i actually love the pop songs he is involved with.,", 'cheap thrills' with sia was so good.",expansion,for instance,begin,"i actually love the pop songs he is involved with.  for instance, 'cheap thrills' with sia was so good.",Is that your favorite song?
"i'm not big on the artists now, ",i do like katy perry.,comparison,but,mid,"i'm not big on the artists now, but i do like katy perry.","So, who's your favorite pop artist these days?"
i think so.,i think katy is ready to squash that.,comparison,although,begin,i think so.  although i think katy is ready to squash that.,I like Taylor Swift much better.  Are they still feuding?
"yeah, probably ",she wants to do some songs with her.,contingency,because,mid,"yeah, probably because she wants to do some songs with her.",I think so.  Although I think Katy is ready to squash that.
"a few, ",currently taylor swift is my favorite.,comparison,but,mid,"a few, but currently taylor swift is my favorite.",Do you have any favorite pop singers these days?
"i haven't heard anything about a new album, ",i'd love to hear one.,comparison,but,mid,"i haven't heard anything about a new album, but i'd love to hear one.",I hope she comes out with a new album soon. It's been a while.
"her most recent songs are more influenced by hip hop, ",her older songs are more pop.,comparison,but,mid,"her most recent songs are more influenced by hip hop, but her older songs are more pop.",I would consider her to be one.
"i've never heard that, ",i just think it's nice to see artists working together.,comparison,but,mid,"hm. i've never heard that, but i just think it's nice to see artists working together.",Really? A lot of people don't like that part of the song.
"i like most of her music, ","especially her song ""dark horse"".",comparison,but,mid,"i like most of her music, but especially her song ""dark horse"".",Do you like Katy Perry?
"""bad blood"" was so obviously about katy, ",katy has had a bit more couth with her retaliation.,comparison,but,mid,"""bad blood"" was so obviously about katy, but katy has had a bit more couth with her retaliation.","You know when Taylor Swift came out with ""Bad Blood"" I knew it was going to be an ongoing feud for a good while."
"it had been hinted at, ",has never come to fruition.,comparison,but,mid,"a katy perry and taylor swift collab would be a great way to put it all to rest. it had been hinted at, but has never come to fruition.","I wish they would go back to being good friends, put this stupidity behind them, and move forward as an unstoppable girl power house."
"i hate to admit it, ",i do like some of justin beiber's stuff.,comparison,but,mid,"i hate to admit it, but i do like some of justin beiber's stuff.",I agree.  What artists do you like?
"there are so many people that aren't that talented, ",they have the right people behind them.,comparison,but,mid,"there are so many people that aren't that talented, but they have the right people behind them.",I also like some of the other stuff.  I think Lady Gaga is super talented.
when the pawn hits the conflicts he thinks like a king what he knows throws the blows when he goes to the fight ,"he'll win the whole thing 'fore he enters the ring there's no body to batter when your mind is your might so when you go solo, you hold your own hand and remember that depth is the greatest of heights and if you know where you stand, then you know where to land and if you fall it won't matter, cuz you'll know that you're right.",expansion,and,mid,"when the pawn hits the conflicts he thinks like a king what he knows throws the blows when he goes to the fight and he'll win the whole thing 'fore he enters the ring there's no body to batter when your mind is your might so when you go solo, you hold your own hand and remember that depth is the greatest of heights and if you know where you stand, then you know where to land and if you fall it won't matter, cuz you'll know that you're right.","Yeah, that one. The one that didn't succeed."
"when the pawn hits the conflicts he thinks like a king what he knows throws the blows when he goes to the fight and he'll win the whole thing 'fore he enters the ring there's no body to batter when your mind is your might so when you go solo, you hold your own hand ","remember that depth is the greatest of heights and if you know where you stand, then you know where to land and if you fall it won't matter, cuz you'll know that you're right.",expansion,and,mid,"when the pawn hits the conflicts he thinks like a king what he knows throws the blows when he goes to the fight and he'll win the whole thing 'fore he enters the ring there's no body to batter when your mind is your might so when you go solo, you hold your own hand and remember that depth is the greatest of heights and if you know where you stand, then you know where to land and if you fall it won't matter, cuz you'll know that you're right.","Yeah, that one. The one that didn't succeed."
"when the pawn hits the conflicts he thinks like a king what he knows throws the blows when he goes to the fight and he'll win the whole thing 'fore he enters the ring there's no body to batter when your mind is your might so when you go solo, you hold your own hand and remember that depth is the greatest of heights ","if you know where you stand, then you know where to land and if you fall it won't matter, cuz you'll know that you're right.",expansion,and,mid,"when the pawn hits the conflicts he thinks like a king what he knows throws the blows when he goes to the fight and he'll win the whole thing 'fore he enters the ring there's no body to batter when your mind is your might so when you go solo, you hold your own hand and remember that depth is the greatest of heights and if you know where you stand, then you know where to land and if you fall it won't matter, cuz you'll know that you're right.","Yeah, that one. The one that didn't succeed."
"when the pawn hits the conflicts he thinks like a king what he knows throws the blows when he goes to the fight and he'll win the whole thing 'fore he enters the ring there's no body to batter when your mind is your might so when you go solo, you hold your own hand and remember that depth is the greatest of heights and if you know where you stand, then you know where to land ","if you fall it won't matter, cuz you'll know that you're right.",expansion,and,mid,"when the pawn hits the conflicts he thinks like a king what he knows throws the blows when he goes to the fight and he'll win the whole thing 'fore he enters the ring there's no body to batter when your mind is your might so when you go solo, you hold your own hand and remember that depth is the greatest of heights and if you know where you stand, then you know where to land and if you fall it won't matter, cuz you'll know that you're right.","Yeah, that one. The one that didn't succeed."
that is true ,britney has some catchy tunes.,comparison,but,mid,that is true but britney has some catchy tunes.,I would probably say Christina. Her songs have more depth and emotion.
"i knew it just came out, ",i don't know anything on it.,comparison,but,mid,"i knew it just came out, but i don't know anything on it.",Have you heard anything from his last album?
"upbeat is good for a work out, ",they're not quite my thing,comparison,but,mid,"upbeat is good for a work out, but they're not quite my thing","a little. okay, i guess the chainsmokers are pretty good. very upbeat"
"that song is pretty good, ",not for a work out!,comparison,but,mid,"nah. that song is pretty good, but not for a work out!",not even roses?
"well yeah, she made it way back ",she was elevated to stardom.,temporal,before,mid,"well yeah, she made it way back before she was elevated to stardom. this was pre ""titanium""",I never heard about that one.
"well, she used to be on nickelodeon when she was younger, ",she's made a new name for herself,comparison,but,mid,"well, she used to be on nickelodeon when she was younger, but she's made a new name for herself",Isn't she some kind of Disney star?
he tried to once and couldn't remember the words ,he started making up fake spanish words.,contingency,so,mid,he tried to once and couldn't remember the words so he started making up fake spanish words.,Why is that?
"i never was a fan, ",i know all about her.,comparison,but,mid,"i never was a fan, but i know all about her.  pretty much everyone does.",Did you ever listen to Britney Spears?
"i think she used to be, ",she's writing music now.,comparison,but,mid,"i think she used to be, but she's writing music now.","Oh, is she a singer?"
"me too, ",now i kind of wish someone would record a country version of it.,comparison,but,mid,"me too, but now i kind of wish someone would record a country version of it.","Beyonce did a great job with it though, I am glad she was the one who performed it."
"she is, ",she once has a solo career,comparison,but,mid,"she is, but she once has a solo career",I thought she was a judge on American Idol
"her dead pets album was free, ",really not worth the space.,comparison,but,mid,"her dead pets album was free, but really not worth the space.",I can not fathom why people enjoy her songs.
"that's hard, ",i really like formation right now.,comparison,but,mid,"that's hard, but i really like formation right now.",What's your favorite song of hers?
"i agree, he not only sings so well, ",he can dance like i never see,comparison,but,mid,"i agree, he not only sings so well, but he can dance like i never see","Justin Timberlake hands down, he is amazing"
that is very hard ,"i love ""my house"" by flo rida",comparison,but,mid,"that is very hard but i love ""my house"" by flo rida",What is your favorite Pop Song of 2016?
"that is a very great song, ","i like ""let me love you"" by dj snake and justin beiber.",comparison,but,mid,"that is a very great song, but i like ""let me love you"" by dj snake and justin beiber.","That is very hard but I love ""My House"" by Flo Rida"
"accroding to the chart ""my house"" by flo rida is number 68, ","""let me love you"" by dj snake and justin bieber is 41.",expansion,and,mid,"accroding to the chart ""my house"" by flo rida is number 68, and ""let me love you"" by dj snake and justin bieber is 41.",I love that song also. Which one do you think did better on the Billoard charts?
i have no idea ,im my books i like flo rida song the most,comparison,but,mid,i have no idea but im my books i like flo rida song the most,Yes they are I wonder how they firgure out those charts
"he has some good tunes, ",what about bruno mars?,comparison,but,mid,"he has some good tunes, but what about bruno mars?",So is Justin Bieber the king of pop at this point?
i don't.,"i love her song ""unstoppable.""",comparison,but,begin,"i don't. but i love her song ""unstoppable.""",Do you know a lot about Sia?
"not only is she a great singer, ",she is a great songwriter too.,comparison,but,mid,"it's true. not only is she a great singer, but she is a great songwriter too.",It really is. I had no idea Sia wrote it.
"not one of my favorite genres, ",it can be okay at times.,comparison,but,mid,"not one of my favorite genres, but it can be okay at times.",Hey do you like pop music at all?
"that would be my absolute favorite track of his, ","also check out billy jean, thriller and smooth criminal.",comparison,but,mid,"that would be my absolute favorite track of his, but also check out billy jean, thriller and smooth criminal.","I will admit I've not given him enough of a chance, I do really like Man in The Mirror though."
i'm not either ,my granddaughter is.,comparison,but,mid,i'm not either but my granddaughter is.,"No,I'm not."
And dark horse too?,what's up with miley cyrus?,contingency,so,begin,so what's up with miley cyrus?,Oh yeah. Yeah of course. And dark horse too?
"yea, i'm wondering if she's always high.","nonetheless, she's a good singer",comparison,but,begin,"yea, i'm wondering if she's always high. but nonetheless, she's a good singer","haha, indeed. I heard she had random sex with her fans one time?"
she is awesome and i remember her amazingly crazy ,"unique costumes, such as arriving to an awards show in an egg.",comparison,but,mid,"she is awesome and i remember her amazingly crazy but unique costumes, such as arriving to an awards show in an egg.","Lady Gaga?  I only listened to her once, when she sang at the Super Bowl."
he is good.,", i think taylor is the best.",comparison,but,begin,"he is good. but, i think taylor is the best.",What about Bruno Mars?
"blake always wants all the country acts, ",i hope miley takes on pop singers and helps them stand out.,contingency,so,mid,"the judges are blake and adam again, miley, and jennifer hudson. blake always wants all the country acts, so i hope miley takes on pop singers and helps them stand out.","I know, if you're going to have someone advising you, you would want someone sweet and supportive like her."
