arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"it has a few songs i know, like i saw her standing there, twist and shout, and love me do, ",most of it is unfamiliar.,comparison,but,mid,"the album please please me. it has a few songs i know, like i saw her standing there, twist and shout, and love me do, but most of it is unfamiliar.",Like what?
"it has a few songs i know, like i saw her standing there, twist ","shout, and love me do, but most of it is unfamiliar.",expansion,and,mid,"the album please please me. it has a few songs i know, like i saw her standing there, twist and shout, and love me do, but most of it is unfamiliar.",Like what?
"well, not so much at the time, ",i have come to appreciate him.,comparison,but,mid,"well, not so much at the time, but i have come to appreciate him.","So you were a John Lennon guy, imagining no religion and the world as one."
"really tragic how he passed, ",he lived such a cool life.,comparison,but,mid,"really tragic how he passed, but he lived such a cool life.",That is a good choice.
i use mp3 a lot ,cd's are in the past.,contingency,so,mid,1 of them is a record and two are cd's. i use mp3 a lot so cd's are in the past.,How many album covers do you curently own?
my reason for liking them is ,it shows the creative process.,contingency,because,mid,my reason for liking them is because it shows the creative process.,Yes. I like the different takes on the songs.
like across the universe and blackbird.,i just never really listened to them.,comparison,but,begin,"i mean, i like some of their songs. like across the universe and blackbird. but i just never really listened to them.",What do you mean?
helter skelter is a favorite ,i have no real idea what it means.,comparison,although,mid,helter skelter is a favorite although i have no real idea what it means.,John Lennon wrote that song and I think he intentionally made it strange. I know the Walrus part refers to a Lewis Carroll poem.
"i don't know, they were ",my time so i only know the music.,temporal,before,mid,"i don't know, they were before my time so i only know the music.",Who is your favorite Beatle?
"yeah, it is ",yellow submarine and others are cool,comparison,but,mid,"yeah, it is but yellow submarine and others are cool","I like it all, their early stuff is fun."
kanye speed up his guitar track ,paul did not even realize at first it was him.,contingency,so,mid,well he was working with kanye separately.  kanye speed up his guitar track so paul did not even realize at first it was him.,so how did he not know?
i dig it.,"for me when they started to get more...i don't know, spiritual and psychedelic, that's when they got really interesting.",comparison,but,begin,"i dig it. but for me when they started to get more...i don't know, spiritual and psychedelic, that's when they got really interesting.","Not me, I found that too weird for my taste. I like their earliest stuff. So sweet, melodic and romantic."
she did a good job ,it's still not the same.,comparison,but,mid,i heard a couple. she did a good job but it's still not the same.,Have you heard Amy Winehouse's covers?
"i don't know about that, they have some great hits ",the best band ever is a hard title to win!,comparison,but,mid,"i don't know about that, they have some great hits but the best band ever is a hard title to win!",Do you think the beatles are the greatest band of all time?
that's true!,for every song like hey jude that the beatles had they also had songs like taxman which were kind of mediocre.,comparison,but,begin,that's true! but for every song like hey jude that the beatles had they also had songs like taxman which were kind of mediocre.,"Come on, who else could have had EVERYONE at the superbowl singing one song like McCartney did with Hey Jude?"
lady madonna might sound like a nice and light song ,its very deep and emotional.,comparison,but,mid,a simpler time? the beatles wrote about some heavy content. lady madonna might sound like a nice and light song but its very deep and emotional.,"That's a great call, for me I put on the 1's Album and just go back to their hits. Its refreshing and brings me back to a simpler time."
it came out in 1967 ,that would make fifty years.,contingency,so,mid,i think you're right. it came out in 1967 so that would make fifty years.,"Oh man, it has been a long time since I've listened to Sgt. Pepper. I think this year is the fiftieth anniversary."
"it's true revolver wasn't a 'concept' album, ","that's where they started with all the tape experimentation; faster, slower, backward...",comparison,but,mid,"it's true revolver wasn't a 'concept' album, but that's where they started with all the tape experimentation; faster, slower, backward...",Really? I always think of Sergeant Pepper as the first *real* concept album.
"i've listened to revolver, ",i never thought of sgt.,comparison,but,mid,"interesting! i've listened to revolver, but i never thought of sgt. pepper's lonely hearts club band as a continuation of it.","It's still just a continuation of Revolver's experimentation. Listen, for example, to the reversed guitar on Tomorrow Never Knows."
Pepper's Lonely Hearts Club Band as a continuation of it.,"listen to weird musical processing they did on yellow submarine -- *that* was a brand-new technique at the time, too.",expansion,or,begin,"or listen to weird musical processing they did on yellow submarine -- *that* was a brand-new technique at the time, too.","Interesting! I've listened to Revolver, but I never thought of Sgt. Pepper's Lonely Hearts Club Band as a continuation of it."
"they all have regular jobs, ",they play 90 shows every year.,comparison,but,mid,"they all have regular jobs, but they play 90 shows every year.","Wow, they must be really good to last that long."
"no, i think it was ",his mom was killed when he was young.,contingency,because,mid,"no, i think it was because his mom was killed when he was young.",Do you think that was due to Yoko Ono's influence?
"i may get some flack for saying this, ",i think the beatles are overrated.,comparison,but,mid,"i may get some flack for saying this, but i think the beatles are overrated.","I know, right?  It permeated his music."
maybe it is ,i am younger and i wasn't alive when they were at their height.,contingency,because,mid,maybe it is because i am younger and i wasn't alive when they were at their height.  i don't know.,How could you even think that?
"i think the beatles were masters of taking a song that sounds clean on the surface, ",it had some crazy alternative meaning.,comparison,but,mid,"i think the beatles were masters of taking a song that sounds clean on the surface, but it had some crazy alternative meaning.","Well, I think they did make decent songs.  I guess I like my bands with a little more edge to them."
i'm a little younger ,i love their music.,comparison,but,mid,i'm a little younger but i love their music.,I grew up listening to them.
it was unique ,it went so long.,contingency,because,mid,it was unique because it went so long.,"Actually that's one of mine too,love it!"
"its a little old school, ",do you like beatles music?,comparison,but,mid,"its a little old school, but do you like beatles music?",Great talking to you
"it was good, ",i like all of it.,comparison,but,mid,"mmm-hmm.  it was good, but i like all of it.",Sounds nice!  I like their earlier music myself.
"yes, he was married and had a son ",the beatles even became famous.,temporal,before,mid,"yes, he was married and had a son before the beatles even became famous.",Wait a minute--I didn't know John Lennon had a kid back in those days!
"i'm not sure about that, ",i remember reading that the lyrics changed before it was recorded and so the title changed.,comparison,but,mid,"i'm not sure about that, but i remember reading that the lyrics changed before it was recorded and so the title changed.",So why did the song title get changed?
"i'm not sure about that, but i remember reading that the lyrics changed ",it was recorded and so the title changed.,temporal,before,mid,"i'm not sure about that, but i remember reading that the lyrics changed before it was recorded and so the title changed.",So why did the song title get changed?
i did like the guitar work ,the best part of that song are the lyrics at the end.,comparison,but,mid,"i did like the guitar work but the best part of that song are the lyrics at the end. ""and in the end, the love you take is equal to the love you make"".","What about the guitar work in ""The End""? I understand George, Paul McCartney, and John Lennon played each of the three sets of solos in that song."
i like them both ,if i had to choose it would be the beatles as a band.,comparison,but,mid,i like them both but if i had to choose it would be the beatles as a band.,Do you prefer the music of the Beatles as a band or as individual solo artists?
"in today's economy, they would have made hundreds of millions to do a reunion tour ","with that would be an album, a dvd and so on, they would have made a fortune !",expansion,and,mid,"i do. in today's economy, they would have made hundreds of millions to do a reunion tour and with that would be an album, a dvd and so on, they would have made a fortune !","If John Lennon had lived, do you think the Beatles would have re-united?"
so hard to pick one !,you can't go wrong by owning rubber soul .,comparison,but,begin,so hard to pick one ! but you can't go wrong by owning rubber soul .,What was your favorite Beatle album?
"i guess not, ",most people don't know about it.,comparison,but,mid,"i guess not, but most people don't know about it.","Well, that's not really different."
"i guess not, ",some people probably don't know the difference in spelling.,comparison,but,mid,"i guess not, but some people probably don't know the difference in spelling.","I guess not, but most people don't know about it."
"that's a tough one, ",i think probably abbey road.,comparison,but,mid,"that's a tough one, but i think probably abbey road. what about you?",Which of their albums do you like best?
"i know the end gets experimental, ",to me it's a little too repetitive and a little too lovey dovey.,comparison,but,mid,"i know the end gets experimental, but to me it's a little too repetitive and a little too lovey dovey.",Why's that?
"i love their early stuff, ",this track just doesn't connect with me.,comparison,but,mid,"i'm going to go with ""eight days a week."" i love their early stuff, but this track just doesn't connect with me.","Well, what will it be then?"
i don't own any albums ,i am a fan of their work,comparison,but,mid,i don't own any albums but i am a fan of their work,Do you have any Beatles albums?
"a lot of people think ringo starr was the first and in some cases the only drummer, ",he actually didn't join until????,comparison,but,mid,"a lot of people think ringo starr was the first and in some cases the only drummer, but he actually didn't join until???? and for your chance to be queen for a day, who was the very first drummer?",Sgt. Pepper's Lonely Heart Club Band.......the story and acting was horrible but the MUSIc/SONGS
"i do actually, not my favorite beatles album, in fact i feel it's near their worst, ",since it's the beatles still has it's moments.,comparison,but,mid,"i do actually, not my favorite beatles album, in fact i feel it's near their worst, but since it's the beatles still has it's moments.",Do you like The Yellow Submarine album?
"i do actually, not my favorite beatles album, ","i feel it's near their worst, but since it's the beatles still has it's moments.",expansion,in fact,mid,"i do actually, not my favorite beatles album, in fact i feel it's near their worst, but since it's the beatles still has it's moments.",Do you like The Yellow Submarine album?
"i mean it's the beatles, so it still has some redeeming value and some great songs, ","the title track i always felt was cheesy, sorry ringo star.",comparison,although,mid,"i mean it's the beatles, so it still has some redeeming value and some great songs, although the title track i always felt was cheesy, sorry ringo star.","I sometimes think I'm alone in my adoration for yellow submarine, it's not very highly regarded amongst their albums."
"i mean it's the beatles, ","it still has some redeeming value and some great songs, although the title track i always felt was cheesy, sorry ringo star.",contingency,so,mid,"i mean it's the beatles, so it still has some redeeming value and some great songs, although the title track i always felt was cheesy, sorry ringo star.","I sometimes think I'm alone in my adoration for yellow submarine, it's not very highly regarded amongst their albums."
"i mean it's the beatles, so it still has some redeeming value ","some great songs, although the title track i always felt was cheesy, sorry ringo star.",expansion,and,mid,"i mean it's the beatles, so it still has some redeeming value and some great songs, although the title track i always felt was cheesy, sorry ringo star.","I sometimes think I'm alone in my adoration for yellow submarine, it's not very highly regarded amongst their albums."
i think paul mccartney wrote most of it ,it is also credited to john lennon on the album.,comparison,but,mid,i think paul mccartney wrote most of it but it is also credited to john lennon on the album.,"Can you remember who wrote ""Hey Jude"""
"it was called ""hey jules"" ",it was originally written for julian lennon.,contingency,because,mid,"it was called ""hey jules"" because it was originally written for julian lennon.","No, I had never heard that before, very interesting."
"lay it on me, ",", i might already know it... hehe.",comparison,although,mid,"lay it on me, although, i might already know it... hehe.","Cool, I was reading some trivia the other day and thought it might interesting you."
"okay.. check, the song ""lucy in the sky with diamonds"" a lot of people think is about drugs, ",one it's actually based on a picture lennon's son drew at like age four or so of his classmates.,comparison,but,mid,"okay.. check, the song ""lucy in the sky with diamonds"" a lot of people think is about drugs, but one it's actually based on a picture lennon's son drew at like age four or so of his classmates.  they were like, ""what is this?"" and he said, ""that's lucy!  she's in the sky with diamonds!""","Lay it on me, although, I might already know it... hehe."
"yeah, sadly, john and julian's mother got divorced when the boy was five.","that, julian says john didn't have much contact with him.",temporal,after,begin,"yeah, sadly, john and julian's mother got divorced when the boy was five. after that, julian says john didn't have much contact with him.","Oh, that's neat!"
"i know john lennon's songs, ",i want to listen to more of the original beatles music.,comparison,but,mid,"yeah. i know john lennon's songs, but i want to listen to more of the original beatles music. got any recommendations?","Oh, are you just starting to get into them?"
"ha ha, my father used to claim that that was john lennon's wife's fault.",i heard recently that she had nothing to do with it.,comparison,but,begin,"ha ha, my father used to claim that that was john lennon's wife's fault. but i heard recently that she had nothing to do with it.","Yes, but she was too young for true Beatlemania. She told me she cried the day they broke up."
no way that wasnt a bad track ,nowhere near the best.,comparison,but,mid,no way that wasnt a bad track but nowhere near the best.,I feel like Love Me Do was the Beatles best song
"peppers wasnt bad, ",there was too much variety for me to nail a song down,comparison,but,mid,"peppers wasnt bad, but there was too much variety for me to nail a song down",So nothing from Peppers?
"i do, ",i like him in the beatles as well,comparison,but,mid,"i do, but i like him in the beatles as well",Do you like him as a solo artist?
"apparently they tried having the group play it, ","harrison wasn't satisfied with it, and invited clapton to play the solo, instead.",comparison,but,mid,"well, of course not! apparently they tried having the group play it, but harrison wasn't satisfied with it, and invited clapton to play the solo, instead.","Why did Harrison have Clapton play on that one? I mean, he's not a Beatle."
i do see what you mean ,feel they fit so well with the vibe of the song.,comparison,but,mid,i do see what you mean but feel they fit so well with the vibe of the song.,"Yes, I felt the vocals were slightly weak."
the monkees were similar...,not as good.,comparison,but,mid,the monkees were similar...but not as good.  you're right.,I know...classic.  I don't think anyone has been able to recreate what they had.
"""hey jude"" ","i also love john lennon's ""beautiful boy""  i sing that song to my son all the time.",comparison,but,mid,"""hey jude"" but i also love john lennon's ""beautiful boy""  i sing that song to my son all the time.",What is your favorite Beatles song?
i like most of their songs; ,"my favorites are paperback writer, eleanor rigby, we can work it out, and come together.",comparison,but,mid,"i like most of their songs; but my favorites are paperback writer, eleanor rigby, we can work it out, and come together.",Which of their songs do you like?
"well, ringo starr from the beatles, ",his other band.,comparison,but,mid,"well, ringo starr from the beatles, but his other band.","You are talking about the Beatles, right?"
"well, thats pretty bold.","sure, tell me.",comparison,but,begin,"well, thats pretty bold. but sure, tell me.",You know who the best band ever is?
"well, companies merge all the time.",emi's label manager george martin is the one who signed the beatles.,comparison,but,begin,"well, companies merge all the time. but emi's label manager george martin is the one who signed the beatles.",Kinda funny how that's now EMI
"that's good too, ","""please please me"" is ranked lower than ""i saw her standing there""",comparison,but,mid,"that's good too, but ""please please me"" is ranked lower than ""i saw her standing there""","I was gonna say ""Love me do,"" but ok."
"i don't know many songs, ",i like them.,comparison,but,mid,"i don't know many songs, but i like them.",Do you like the Beatles?
"it seems the beatles were not only great rock group,",designed great album covers as well.,comparison,but,mid,"it seems the beatles were not only great rock group,but designed great album covers as well.",Not that I can think of.
"well there is the 50's rock beatles, ",there is also a more mellow sound they started making in the 60s,comparison,but,mid,"well there is the 50's rock beatles, but there is also a more mellow sound they started making in the 60s",Isn't it all rock?
"yes, those are good songs, too, ",i feel the later stuff has more of a rock n roll sound to it.,comparison,but,mid,"yes, those are good songs, too, but i feel the later stuff has more of a rock n roll sound to it.","I really like the early stuff, like ""If I Fell"" and ""In My Life""."
"i doubt it, ",we joke that if we ever get on antiques roadshow we may bring it and all his albums.,comparison,but,mid,"i doubt it, but we joke that if we ever get on antiques roadshow we may bring it and all his albums.",I wonder if it would be worth any big money?
"my father has some of both, well all the re released everything ",some originals still.,comparison,but,mid,"my father has some of both, well all the re released everything but some originals still.","That is funny, but might profit. He has original albums or re releases?"
it is remastered ,"i still prefer the older original ones, i like a little crackle in the records.",comparison,but,mid,"it is remastered but i still prefer the older original ones, i like a little crackle in the records.",That is cool. i know the later stuff is suppose to sound better being remastered.
i like a clean sound myself ,can see the charm of what you enjoy.,comparison,but,mid,well to each there own. i like a clean sound myself but can see the charm of what you enjoy.,"It is remastered but I still prefer the older original ones, I like a little crackle in the records."
I couldn't name just one.,"if you had to, what would it be?",comparison,but,begin,"but if you had to, what would it be?",OMG. I love them all. I couldn't name just one.
"it's a good song, ",singing it every day...?,comparison,but,mid,"every day?  it's a good song, but singing it every day...?",Yeah. I used to sing that song every day back in high school.
"i used to prefer john, ",now i guess i'd rather listen to paul's solo stuff.,comparison,but,mid,"i used to prefer john, but now i guess i'd rather listen to paul's solo stuff.","Well, who did you think had the best solo career?"
"definately imagine, ",he did a good cover of stand by me.,comparison,but,mid,"definately imagine, but he did a good cover of stand by me.",What was your favorite song by John?
"i know a lot of beatles songs, ",i didn't grow up with them like you did.,comparison,but,mid,"i know a lot of beatles songs, but i didn't grow up with them like you did. what are some interesting things about them i might not know?","Definately Imagine, but he did a good cover of Stand By Me."
"well, he was the drummer, of course, ","he was not the first--they fired some guy named pete best i think, who could have been famous.",comparison,but,mid,"well, he was the drummer, of course, but  he was not the first--they fired some guy named pete best i think, who could have been famous.",Anything interesting about Ringo Starr?
"i've heard them--not classics, ",not too bad.,comparison,but,mid,"i've heard them--not classics, but not too bad.","Well, Ringo actually had the lead on some Beatle songs, such as Act Naturally. and Yellow Submarine."
i've never thought ringo was that talented ,he's still going.,comparison,but,mid,i've never thought ringo was that talented but he's still going.,"I've heard them--not classics, but not too bad."
"i like the early stuff, ",not the weird stuff.,comparison,but,mid,"i like the early stuff, but not the weird stuff.",Are you a Beatles fan?
"yeah, he was so cute ",i had a huge crush on john.,comparison,but,mid,"yeah, he was so cute but i had a huge crush on john.",I switched back and forth. At first I was crazy for Paul.
"i heard little richard was there for the ceremony, and harrison pointed at him ","said, ""it's all his fault, really.""",expansion,and,mid,"i heard little richard was there for the ceremony, and harrison pointed at him and said, ""it's all his fault, really.""",Yeah. When the Beatles were inducted into the Rock Hall of Fame Harrison said they wouldn't be there if not for Little Richard.
"and lennon was influenced by his poor mother, who couldn't raise him ",taught him banjo and gave him a guitar.,comparison,but,mid,"and lennon was influenced by his poor mother, who couldn't raise him but taught him banjo and gave him a guitar.",I heard Harrison studied with him in India.
"yeah, part of that is due to an incredible amount of musical talent.","more than that, they put out songs that people could truly relate to.",comparison,but,begin,"yeah, part of that is due to an incredible amount of musical talent. but more than that, they put out songs that people could truly relate to.",That's definitely true. It's no wonder they're still so popular.
"i just don't see it, i mean they are catchy enough, ",many consider them the best band ever.,comparison,but,mid,"i just don't see it, i mean they are catchy enough, but many consider them the best band ever.","Absolutely not, they are essential in my mind."
"c'mon now great band in their own right, ",they can't hold a candle to the beatles.,comparison,but,mid,"stones as in rolling stones? c'mon now great band in their own right, but they can't hold a candle to the beatles.","I'll check them out, still don't think I'll like them better than The Stones."
"we can agree to disagee, ",who knows maybe i'll notice something with the beatles this time.,comparison,although,mid,"we can agree to disagee, although who knows maybe i'll notice something with the beatles this time.","Stones as in Rolling Stones? C'mon now great band in their own right, but they can't hold a candle to The Beatles."
"i like that, ",i really prefer the original by the beatles.,comparison,but,mid,"we were riding in the car with some young people and come together by aerosmith came on the radio.  i like that, but i really prefer the original by the beatles.","You wouldn't be the first, sometimes it takes more than one listen. By the way Yesterday, listen to that one as well."
john made some good songs ,paul is a genius.,comparison,but,mid,"yeah, i think i'm with you there.  john made some good songs but paul is a genius.",I'd say Paul is.
pet sounds in phenomenal as well ,i think sgt.,comparison,but,mid,yeah i do believe that's right.  pet sounds in phenomenal as well but i think sgt. pepper is still better.,Yeah it was crazy.  I'm sure what Brian Wilson did with Pet Sounds gave them a lot of ideas as well.  I think that's why Paul wanted to do Sgt. Pepper in the first place.
"they do perform, ",not all together.,comparison,but,mid,"they do perform, but not all together.","Wow, do they still perform?"
"and they couldn't do that legally in england or america, ",they traveled to where they could get it easily.,contingency,so,mid,"i think that they were tripping a lot, dropping tons of acid, and that they wanted a different sort of head. and they couldn't do that legally in england or america, so they traveled to where they could get it easily.","Did you believe that they were using drugs? Drugs like opium, or heroin?"
"i am not sure about that, ",the melody sounds familiar.,comparison,but,mid,"i am not sure about that, but the melody sounds familiar.",Twist and shout! Baby baby baby...
"yeah, i know some of their songs use sitar, ",i think it really depends which ones you listen to how much it actually sounds like indian music.,comparison,but,mid,"yeah, i know some of their songs use sitar, but i think it really depends which ones you listen to how much it actually sounds like indian music.",I heard the Beatles were super into Indian music in the 60s. Trippy.
"they're great, ","i think the beatles have them beat, no pun intended.",comparison,but,mid,"they're great, but i think the beatles have them beat, no pun intended.","Not really, I'm more of a Rolling Stones fan"
"there's so many, ",if you like the stones then you should check out day tripper and run for your life,comparison,but,mid,"there's so many, but if you like the stones then you should check out day tripper and run for your life",Oh yeah? What are your favorite songs?
"i've heard that one, and i like it ",it's not my favorite,comparison,but,mid,"are they like all you need is love? i've heard that one, and i like it but it's not my favorite","There's so many, but if you like the Stones then you should check out Day Tripper and Run For Your Life"
"i don't know, ","the deeper you go into their catalogue, the more gems you'll find.",comparison,but,mid,"i don't know, but the deeper you go into their catalogue, the more gems you'll find. it's like a bottomless well of amazing music, especially albums like sgt. pepper's lonely hearts club band and abbey road",I haven't heard of those before. I wonder why they don't get any more attention?
"well, i've read some people think it's about drugs ",john lennon said it was about a drawing his son made.,comparison,but,mid,"well, i've read some people think it's about drugs but john lennon said it was about a drawing his son made.",What do you think Lucy in the Sky with Diamonds is about?
"they are good, ",my favorite is yellow submarine,comparison,but,mid,"they are good, but my favorite is yellow submarine","Yes, and my favorite Got To Get You Into My Life."
"not sure why, maybe just ",everyone knows them the most.,contingency,because,mid,"not sure why, maybe just because everyone knows them the most. they had a good share of media coverage.",Why are they the all time favorite?
mark david chapman killed john lennon ,"he said he was jealous of the beattles and wanted to be ""somebody"" like the beatles.",contingency,because,mid,"mark david chapman killed john lennon because he said he was jealous of the beattles and wanted to be ""somebody"" like the beatles. the beatles' fame got him upset, so he shot and killed the beatles' main leader, john lennon",Why would anyone want to do away with someone like that?
"the beatles' fame got him upset, ","he shot and killed the beatles' main leader, john lennon",contingency,so,mid,"mark david chapman killed john lennon because he said he was jealous of the beattles and wanted to be ""somebody"" like the beatles. the beatles' fame got him upset, so he shot and killed the beatles' main leader, john lennon",Why would anyone want to do away with someone like that?
"ringo starr looks contently retired with  hundreds of millions of dollars in the bank, ",paul mccartney seems to have little to no motive to reform the beatles.,expansion,and,mid,"not looking good for a comeback. ringo starr looks contently retired with  hundreds of millions of dollars in the bank, and paul mccartney seems to have little to no motive to reform the beatles.",That's a shame. Will the Beatles ever make a comeback?
"yes, it is good, ",their later stuff is better.,comparison,but,mid,"yes, it is good, but their later stuff is better.",Do you like the early Beatles work?
"i like their traditional stuff, ",i also really like the white album.,comparison,but,mid,"i like their traditional stuff, but i also really like the white album.",What is your favorite album?
i'll check it out ,i can add it to my collection.,contingency,so,mid,i'll check it out so i can add it to my collection.,It has twenty-something songs.
"the melody is the same, ",the arrangement is quite different.,comparison,but,mid,"the melody is the same, but the arrangement is quite different.",That's a great song. Is the alternate version much different?
"demos and early versions are fun, ",i like when the arrangement is totally different.,comparison,but,mid,"me too! demos and early versions are fun, but i like when the arrangement is totally different.",That's probably my favorite kind of alternate version.
"they're not my favorite band, or my favorite type of genre, ",music today wouldn't be the same without them.,comparison,but,mid,"they're not my favorite band, or my favorite type of genre, but music today wouldn't be the same without them.",What do you think of the Beatles?
"i think hey jude or yesterday, which are the classics, ",really any of their top songs are great.,comparison,but,mid,"i think hey jude or yesterday, which are the classics, but really any of their top songs are great. what about you?",What's your favorite song?
"no, it would be a classic one to go to, ",i have not.,comparison,but,mid,"no, it would be a classic one to go to, but i have not.",That is a classic. Have you seen Paul McCartney or any of them in concert since they stopped the Beatles?
"In my room, there was a spot on the ceiling caused by a leak, and I always wanted to fix it.",the song was metaphorical.,comparison,but,begin,"but the song was metaphorical. it was supposed to be about regrets, or something like that.","I actually grew up in an old farmhouse. In my room, there was a spot on the ceiling caused by a leak, and I always wanted to fix it."
i don't like the very early stuff ,i like the stuff like sergeant pepper's album?,comparison,but,mid,i don't like the very early stuff but i like the stuff like sergeant pepper's album?,What songs do you like that the Beatles' wrote?
people think it is ,it is actually not true.,comparison,but,mid,people think it is but it is actually not true.,Wasn't that about taking LSD?
