arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"he does do a good job as captain america, ",not the best.,comparison,but,mid,"he does do a good job as captain america, but not the best.",I think Chris Evans is the best looking Avenger.
"I have to admit, it's kind of alluring.",chris evans looks like he lifts weights in his sleep.,comparison,but,begin,but chris evans looks like he lifts weights in his sleep.,"I think it's his attitude and confidence.  I have to admit, it's kind of alluring."
"he probably does, ",having huge muscles doesn't make you a superhero.,comparison,but,mid,"he probably does, but having huge muscles doesn't make you a superhero.",But Chris Evans looks like he lifts weights in his sleep.
i know she did not say too much ,that is one sign of a good actor.,comparison,but,mid,i especially like dafne. i know she did not say too much but that is one sign of a good actor.,Funny I wondered the same thing at first. They are both such strong little girls and big talents.
i agree not much dialogue wise for her ,she pulled her weight and was able to emote so well no words were needed to feel her emotions.,comparison,but,mid,i agree not much dialogue wise for her but she pulled her weight and was able to emote so well no words were needed to feel her emotions.,I especially like Dafne. I know she did not say too much but that is one sign of a good actor.
i agree not much dialogue wise for her but she pulled her weight ,was able to emote so well no words were needed to feel her emotions.,expansion,and,mid,i agree not much dialogue wise for her but she pulled her weight and was able to emote so well no words were needed to feel her emotions.,I especially like Dafne. I know she did not say too much but that is one sign of a good actor.
"well, sony still owns spidey, ",now they are collaborating.,comparison,but,mid,"well, sony still owns spidey, but now they are collaborating.",What kind of deal?
"the movie was good, ",the music was awesome!,comparison,but,mid,"the movie was good, but the music was awesome!",It was great wasn't it?
"not yet, ",i've heard the music.,comparison,but,mid,"not yet, but i've heard the music.",Have you seen the second one?
i thought they had kind of done him to death actually ,he was the only one that got an origins movie and then they made that movie wolverine.,contingency,because,mid,i thought they had kind of done him to death actually because he was the only one that got an origins movie and then they made that movie wolverine.,I know!  I'm a huge fan of all the X-Men movies.  Hugh Jackman has been a great Wolverine.
his origin story was ok ,they messed up a lot of parts.,comparison,but,mid,that one wasn't good to be honest.  his origin story was ok but they messed up a lot of parts.,I thought they had kind of done him to death actually because he was the only one that got an Origins movie and then they made that movie Wolverine.
Secret agent doesn't mean you're invincible.,it would be boring if they weren't mortal.,comparison,but,begin,but it would be boring if they weren't mortal.  they could always be killed off.,Same thing with Black Widow.  Secret agent doesn't mean you're invincible.
it's a superhero movie ,it's not typical.,comparison,but,mid,have you seen a movie called chronicle? it's a superhero movie but it's not typical.,They won't be missed even if they did.
"not just wonder woman, ",wonder woman in imax.,comparison,but,mid,"not just wonder woman, but wonder woman in imax.",What was it? Did you go see Wonder Woman?
"yeah i bet they will, the first movie ends sort of at the end of world war i, ",there's plenty of space for wonder woman.,contingency,so,mid,"yeah i bet they will, the first movie ends sort of at the end of world war i, so there's plenty of space for wonder woman.",Oh yeah? Do you think they will make more movies?
"yeah most of them have sucked so far, ",wonder woman was amazing!,comparison,but,mid,"yeah most of them have sucked so far, but wonder woman was amazing!","It just shows how good of a studio Marvel has, I wish DC Movies were as good as Marvel."
"i haven't seen it yet, ",she was the best part of batman v superman: dawn of justice.,comparison,but,mid,"i haven't seen it yet, but she was the best part of batman v superman: dawn of justice.","Yeah most of them have sucked so far, but Wonder Woman was amazing!"
i have and i loved it.,i really thought superman was going to win.,comparison,although,begin,i have and i loved it. although i really thought superman was going to win.,Have you seen Batman vs Superman yet?
i figured they wouldn't let either one of them win.,"in reality if batman didn't have the kryptonite as a weapon it would have been all over for him, super suit or no.",comparison,but,begin,"i figured they wouldn't let either one of them win. but in reality if batman didn't have the kryptonite as a weapon it would have been all over for him, super suit or no.",I have and I loved it. Although I really thought Superman was going to win.
he did ok ,someone else could have done better.,comparison,but,mid,he did ok but someone else could have done better. i loved the wonder woman cameos and how they're building up to the justice league.,"Well I don't know, I think he did a pretty good job playing evil."
"you're right about that, ",i feel that he can be a little selfish sometimes.,comparison,but,mid,"you're right about that, but i feel that he can be a little selfish sometimes.","I'd have to say mine is Superman. I mean, who can beat him?"
yes a lot of it didn't make sense.,she was basically battling an evil face cream.,contingency,so,begin,yes a lot of it didn't make sense. so she was basically battling an evil face cream.,"Right, and they really veered from the storyline in the Halle Berry Catwoman movie."
i agree.,at least they had a black woman in a standalone superhero movie.,comparison,but,begin,i agree. but at least they had a black woman in a standalone superhero movie.,Yes they could have done better than that. They were really reaching.
and she did good as storm ,that redeemed her.,contingency,so,mid,right that is a good point. and she did good as storm so that redeemed her.,I agree. But at least they had a Black woman in a standalone superhero movie.
that's good to know ,i hate being caught of guard .,contingency,because,mid,that's good to know because i hate being caught of guard .,I seen some teenagers in there and the movie does a great job of keeping it pg.
"yea that's true, ",it's just not very super in my opinion.,comparison,but,mid,"yea that's true, but it's just not very super in my opinion.","Yea, but he's still super strong, and he's basically invisible."
"it's hilarious, especially how hes just a drunk ",he ends up saving people.,comparison,but,mid,"it's hilarious, especially how hes just a drunk but he ends up saving people.",I absolutely love that movie!
"i really like that movie a lot, ",my favorite super hero movie is the punisher.,comparison,but,mid,"i really like that movie a lot, but my favorite super hero movie is the punisher.","It's hilarious, especially how hes just a drunk but he ends up saving people."
"they were great, ",you should give the reboot a shot.,comparison,but,mid,"they were great, but you should give the reboot a shot.",No. I hated the originals.
"well, the comics date to the 1930s.",", i'm not sure about the movies.",comparison,but,begin,"well, the comics date to the 1930s. but, i'm not sure about the movies.","Do you know who started this whole ""superhero"" thing?"
"it was hard to picture paul rudd as a superhero, ",he actually is really great.,comparison,but,mid,"very good. it was hard to picture paul rudd as a superhero, but he actually is really great.","No, I haven't gotten around to it. Is it good?"
"yes, his muscles were so big, they had to alter the suit ",he could fit!,contingency,so,mid,"yes, his muscles were so big, they had to alter the suit so he could fit!",No way!
i haven't seen that film ,i know people were not pleased with it.,comparison,but,mid,i haven't seen that film but i know people were not pleased with it.,Suicide Squad was similar if you ask me.
"maybe if christopher nolan made another film, ",he's the only one who can top it.,comparison,but,mid,"maybe if christopher nolan made another film, but he's the only one who can top it.",I doubt it. That is one of the best films ever.
well i guess ,they want something known ad popular,contingency,because,mid,well i guess because they want something known ad popular,Like ones based on relatively unknown super heros
"tough call, ",i go with michael keaton.,comparison,but,mid,"tough call, but i go with michael keaton.",who gives the best performance of batman?
"yes, i know the more popular choice may  be christian bale ",keaton is strong in the role and i always associate him as batman.,comparison,but,mid,"yes, i know the more popular choice may  be christian bale but keaton is strong in the role and i always associate him as batman.",Really?
"i think part of the child me does, ",i do think the nolan batman films are stronger overall.,comparison,but,mid,"i think part of the child me does, but i do think the nolan batman films are stronger overall.",Do you also prefer that era of batman films?
I love robert downey jr. in this role as stark.,do you see him as a true superhero?,comparison,but,begin,but do you see him as a true superhero?,I think the movies have been great. I love robert downey jr. in this role as stark.
"you know what i mean a regular human, not like superman ",more like a peter parker.,comparison,but,mid,"you know what i mean a regular human, not like superman but more like a peter parker.",Is a billionaire ever a regular guy? I don't think so.
it was good ,i dont know if it was that god,comparison,but,mid,it was good but i dont know if it was that god,I think Bale should reprise his Batman
"yes, i agree.",", i'll take it even further.",comparison,but,begin,"yes, i agree. but, i'll take it even further. they've improved them!","Well, it's not really stolen. It's more re-interpreted."
"well, black widow and hawkeye are superheroes ",they don't have any powers.,comparison,but,mid,"well, black widow and hawkeye are superheroes but they don't have any powers.","Plus, the focus is on the mask. If Iron Man was all about the armor, or if they did a movie entirely on Thor's hammer, then it would be the same."
"everyone got their moment to shine, ",spider-man was probably the crowning glory of the movie.,comparison,but,mid,"everyone got their moment to shine, but spider-man was probably the crowning glory of the movie.",I agree with that. They did well with such a large cast of characters and not losing the viewer with too many stories.
i think it was in his mind.,the film leaves that up to the audience to decide,comparison,but,begin,i think it was in his mind. but the film leaves that up to the audience to decide,"In Spiderman, do you think the green goblin was actually talking to Harry in the mirror, or was it just in his mind?"
then you best clear your schedule ,"captain america is glorious, it's set in a time actually i'll just let you enjoy it.",contingency,because,mid,"then you best clear your schedule because captain america is glorious, it's set in a time actually i'll just let you enjoy it.",No not yet sadly.
i couldn't get into the movie ,i did like his antics.,comparison,but,mid,yes he did. i couldn't get into the movie but i did like his antics.,John Leguizamo was great in it also. He added much needed comic relief.
"i don't believe there is a release date, ",i think i saw online sometime in november.,comparison,but,mid,"i don't believe there is a release date, but i think i saw online sometime in november.",When exactly does it come out.
"i agree, he is not one of my favorite characters ",he is pretty good.,comparison,but,mid,"i agree, he is not one of my favorite characters but he is pretty good.","I really like his character overall, what do you think?"
"He's so much better than Edward Norton was, in The Incredible Hulk.",", norton wasn't too horrible.",comparison,although,begin,"although, norton wasn't too horrible.","Yes! Ruffalo! He's so much better than Edward Norton was, in The Incredible Hulk."
"no, he wasn't.",ruffalo brings more deep feeling to the part.,comparison,but,begin,"no, he wasn't. but ruffalo brings more deep feeling to the part.","Although, Norton wasn't too horrible."
and - this is probably silly - ,he looks more likely to turn into the hulk.,comparison,but,mid,and - this is probably silly - but he looks more likely to turn into the hulk.,"No, he wasn't. But Ruffalo brings more deep feeling to the part."
i liked it too ,i kind of missed groot as a grown up.,comparison,but,mid,i liked it too but i kind of missed groot as a grown up.,"Yes, I have.  I liked it!"
"oh my gosh i know, it was sad ",was great when he came back with strength and saved the world.,comparison,but,mid,"oh my gosh i know, it was sad but was great when he came back with strength and saved the world.","I love it, I thought the story line where he almost died was great."
"it was sad, ",it had a great happy ending.,comparison,but,mid,"it was sad, but it had a great happy ending.",I almost cried!
"the only thing i could have done without was their little rag-tag team with the indian guy, the scottish guy ",the other guy...i don't know where he was supposed to be from.,expansion,and,mid,"yea. the only thing i could have done without was their little rag-tag team with the indian guy, the scottish guy and the other guy...i don't know where he was supposed to be from.","She did such a fantastic job. Actually all the actors, like Chris Pine, were really good in that movie."
"it's like you didn't really have enough time to get to know them, because they're just secondary characters, ",you didn't really care too much if they happened to die.,contingency,so,mid,"it's like you didn't really have enough time to get to know them, because they're just secondary characters, so you didn't really care too much if they happened to die.","Yea, they didn't really add much to the movie. I didn't particularly feel attached to any of those characters."
"it's like you didn't really have enough time to get to know them, ","they're just secondary characters, so you didn't really care too much if they happened to die.",contingency,because,mid,"it's like you didn't really have enough time to get to know them, because they're just secondary characters, so you didn't really care too much if they happened to die.","Yea, they didn't really add much to the movie. I didn't particularly feel attached to any of those characters."
"i don't know, ",they is a lot of stories to tell,comparison,but,mid,"i don't know, but they is a lot of stories to tell","Yea, but how long can that last?"
"i do, ",more the classics.,comparison,but,mid,"i do, but more the classics.",Really? I thought you loved super hero movies.
"i agree, ",i doubt we'll ever see a movie.,comparison,but,mid,"i agree, but i doubt we'll ever see a movie.",They're such an awesome team.
i suppose the christopher reeve versions are a little dated and cheesy.,isn't that what a comic is?,comparison,but,begin,i suppose the christopher reeve versions are a little dated and cheesy. but isn't that what a comic is?,Yes I found the newer ones more intriuging and realistic.
"maybe back in the day, ",now they seem much darker than originals.,comparison,but,mid,"maybe back in the day, but now they seem much darker than originals.",I suppose the christopher reeve versions are a little dated and cheesy. But isn't that what a comic is?
they might have been trying to do a comedy ,it sure didn't come off that way.,comparison,but,mid,agreed.  they might have been trying to do a comedy but it sure didn't come off that way.,Hancock.  That was a huge disappointment
"and pretty sad at the end, ",they ended it on the right note.,comparison,but,mid,"and pretty sad at the end, but they ended it on the right note.",Totally agree.  That was a definite departure from the others.
"for my money, i'll say michael keaton is the best batman, ",the christian bale trilogy are the best batman movies.,comparison,but,mid,"for my money, i'll say michael keaton is the best batman, but the christian bale trilogy are the best batman movies.","So, who is the best Batman of all time?"
"i'll say heath ledger, ",his role is so iconic now.,contingency,because,mid,"it's really hard to say-- both really nailed the role in different ways.  i'll say heath ledger, because his role is so iconic now.","I can agree with that.  Who was the better Joker, Jack or Heath?"
i'll say that every catwoman ,"halle berry is tied for first place, because that catwoman movie was the worst thing to ever happen.",comparison,but,mid,"i'll say that every catwoman but halle berry is tied for first place, because that catwoman movie was the worst thing to ever happen.",What about the best Catwoman?
"i'll say that every catwoman but halle berry is tied for first place, ",that catwoman movie was the worst thing to ever happen.,contingency,because,mid,"i'll say that every catwoman but halle berry is tied for first place, because that catwoman movie was the worst thing to ever happen.",What about the best Catwoman?
"i don't ever see movie executives putting aside their egos long enough for that to happen, ",it would make all the money in the world.,comparison,but,mid,"i don't ever see movie executives putting aside their egos long enough for that to happen, but it would make all the money in the world.",Do you know what would be really cool?  If they could do an Avengers/Justice League crossover in the movies.
i was just thinking of re-watching it ,i liked it so much.,contingency,because,mid,i was just thinking of re-watching it because i liked it so much.,"Of course it was awesome, why do you ask?"
i like the hulk ,he's having an internal battle constantly.,contingency,because,mid,i like the hulk because he's having an internal battle constantly.,Who is your favorite.
"it was an amazing film, ",i am not sure if other superhero films will go the route of logan.,comparison,but,mid,"do you think so?  it was an amazing film, but i am not sure if other superhero films will go the route of logan.",Logan really changed the trajectory of superhero films.
i don't think that all superhero movies should have the tone ,"logan, but it would work for some.",comparison,but,mid,"true.  i don't think that all superhero movies should have the tone but logan, but it would work for some.",It was.  I just don't know if movie studios are willing to take a risk to make their films more serious like Logan.
"i don't think that all superhero movies should have the tone but logan, ",it would work for some.,comparison,but,mid,"true.  i don't think that all superhero movies should have the tone but logan, but it would work for some.",It was.  I just don't know if movie studios are willing to take a risk to make their films more serious like Logan.
"deadpool was much more adult than other comic book films, ",it still had a lot of humor.,comparison,but,mid,"ultimately, entertaining and amusing comic book films seem to do the best.  deadpool was much more adult than other comic book films, but it still had a lot of humor.","True.  I don't think that all superhero movies should have the tone but Logan, but it would work for some."
"interesting i wonder how many others feel this way.. if any, ",avengers was so popular has a sequel and did very well at he box office.,contingency,because,mid,"interesting i wonder how many others feel this way.. if any, because avengers was so popular has a sequel and did very well at he box office.","I personally would rather watch iron man, captain america etc individual films."
"i am a weirdo maybe, ",just my least favorite superhero film/films.,comparison,but,mid,"i am a weirdo maybe, but just my least favorite superhero film/films. i don't think i could even make it awake in another viewing.","Interesting I wonder how many others feel this way.. if any, because avengers was so popular has a sequel and did very well at he box office."
batman began around the same time in 1939. ,as a comic book.,expansion,also,mid,batman began around the same time in 1939. also as a comic book.,When did Batman begin I wonder.
"there might be older example of crossovers, ",i'm not aware of it.,comparison,but,mid,"yes, the original crossovers. there might be older example of crossovers, but i'm not aware of it.",Did you know Batman made appearances in the Adventures of Superman?
"i thought it was pretty good, ",not the best movie i've ever seen.,comparison,but,mid,"i thought it was pretty good, but not the best movie i've ever seen.",How was it?
wonder woman wants to stop the god of war ,world war ii ends basically.,contingency,so,mid,wonder woman wants to stop the god of war so world war ii ends basically.,What's it even about?
"yeah, it was pretty good, ",i think they could have done more with it.,comparison,but,mid,"yeah, it was pretty good, but i think they could have done more with it.",That sounds kind of cool since it takes place during that time period.
"it is a tough call, ",i am really looking forward to finally seeing wonderwoman.,comparison,but,mid,"it is a tough call, but i am really looking forward to finally seeing wonderwoman.",Yes and I love the X-Men movies when it comes to Marvel.
i haven't see it yet either ,heard they did a good job on depicting her character.,comparison,but,mid,i haven't see it yet either but heard they did a good job on depicting her character.,"It is a tough call, but I am really looking forward to finally seeing Wonderwoman."
i mean dc is cool with superman and batman ,that's about their biggest.,comparison,but,mid,marvel movies all the way!  i mean dc is cool with superman and batman but that's about their biggest.  marvel has way more cool characters.,Me too!  How about you...ya got a preference between DC and Marvel movies?
"i love iron man, ",i love the machine twist on superheros,contingency,because,mid,"i love iron man, because i love the machine twist on superheros","He does, hes a good actor."
"and tony starks a jerk, ",he ends uo doing the right thing.,comparison,but,mid,"and tony starks a jerk, but he ends uo doing the right thing.",It is really neat
"ledger's performance was obviously important, ",that just goes to further prove my point.,comparison,but,mid,"ledger's performance was obviously important, but that just goes to further prove my point.","Maybe, but I always kind of thought it hinged on Heath Ledger's performance, more than anything."
"well, he was the main criminal, granted, ","without the costumes, capes and gadgets i think it would have been far less successful.",comparison,but,mid,"well, he was the main criminal, granted, but without the costumes, capes and gadgets i think it would have been far less successful.","Ledger's performance was obviously important, but that just goes to further prove my point."
"that's creating a false dichotomy, ",batman has always been a detective and the joker has always been a criminal.,contingency,because,mid,"that's creating a false dichotomy, because batman has always been a detective and the joker has always been a criminal.","Well, he was the main criminal, granted, but without the costumes, capes and gadgets I think it would have been far less successful."
i think that characterization would be the necessary ingredient for that to be the case ,it just so happens that these characters are from the world of dc comics.,expansion,and,mid,i think that characterization would be the necessary ingredient for that to be the case and it just so happens that these characters are from the world of dc comics.,"But, does it hang together without all of the outrageous flavor of the comic book world?"
it would be hard for him to get in a car wreck ,of not paying attention,contingency,because,mid,it would be hard for him to get in a car wreck because of not paying attention,His appearance changed right away
i thought the show's story line was really good ,it seemed a little cliche.,comparison,but,mid,yeah it was alright. i thought the show's story line was really good but it seemed a little cliche.,Did you like it? I watched the entire first season a couple weeks ago.
it justt seemed like the different villians in each episode came into the story really fast ,"left the story line too quick, idk just didn't feel much of an attachment to the charchters.",expansion,and,mid,"it justt seemed like the different villians in each episode came into the story really fast and left the story line too quick, idk just didn't feel much of an attachment to the charchters.","I'm still not following you dude, explain."
i was worried when they cast her ,she is so skinny.,contingency,because,mid,i was worried when they cast her because she is so skinny.,"Yes, she was very pretty and likeable."
"the first one is really great, ",the second one is somehow boring.,comparison,but,mid,"well, there are two avengers movies. the first one is really great, but the second one is somehow boring.",Great. Do you like Avengers movie?
i loved it at the time and still love it ,can't watch it that much.,comparison,but,mid,sort of. i loved it at the time and still love it but can't watch it that much.,Do you think The Dark Knight is as good of a movie as people remember it?
"i think that's it great, ",people remember it as being better because of heath.,comparison,but,mid,"i think that's it great, but people remember it as being better because of heath.",The score is too pulsating and overall it's just yelling and fighting. Gives me a headache in my old age.
it has this aura over it ,"it's the role the ""killed"" him.",contingency,because,mid,"it's true, though. it has this aura over it because it's the role the ""killed"" him.",That's kind of cruel.
"heath's performance was decent, ",not that memorable to me.,comparison,but,mid,"heath's performance was decent, but not that memorable to me.",Really? Not Heath Ledger?
"i know a lot of people think that, ",i don't see it that way.,comparison,but,mid,"i know a lot of people think that, but i don't see it that way.",I disagree. Heath did a phenomenal portrayal of The Joker in The Dark Knight.
well they made her out to be this overly sexy character which isn't the worst thing ,her character just wasn't like how she was in the comics.,comparison,but,mid,well they made her out to be this overly sexy character which isn't the worst thing but her character just wasn't like how she was in the comics.,Why?
i never read comics as a kid ,i wouldn't know.,contingency,so,mid,i never read comics as a kid so i wouldn't know.,Well they made her out to be this overly sexy character which isn't the worst thing but her character just wasn't like how she was in the comics.
i keep hearing it sucked ,i think it was good i liked the movie.,comparison,but,mid,i keep hearing it sucked but i think it was good i liked the movie.,Well just my opinion on it though.
i think it's the last avengers movie ,they're going out big.,contingency,so,mid,i think it's the last avengers movie so they're going out big.,"Yep, that's the one I'm talking about."
"yeah i know, ",i love that character.,comparison,but,mid,"yeah i know, but i love that character.",Oh man that movie wasn't great.
I loved batman returns in general though.,you may just be biased to that film?,contingency,so,begin,so you may just be biased to that film?,"No need to convince me of her merits, I think she is the ultimate catwoman. I loved batman returns in general though."
i still think pfeiffer deserve top catwoman rank ,i am partial to all those actors in the roles.,comparison,but,mid,i still think pfeiffer deserve top catwoman rank but i am partial to all those actors in the roles. devito is the best as penguin.,So you may just be biased to that film?
well maybe not in the older batman series/ films.. i believe they featured the penguin ,"i am not sure, i know they had the joker and catwoman.",comparison,but,mid,"well maybe not in the older batman series/ films.. i believe they featured the penguin but i am not sure, i know they had the joker and catwoman.",I believe he is the only penguin on film.
"yes, it is part of his character and his morals, ",the bucky thing doesn't work for me.,comparison,but,mid,"i'm not sure that matters. yes, it is part of his character and his morals, but the bucky thing doesn't work for me.",What about Bucky?
me too.,the new one looks good.,comparison,but,begin,me too.  but the new one looks good.,I hated the Amazing Spiderman.
it looks ok ,i am super done with spiderman.,comparison,but,mid,it looks ok but i am super done with spiderman.,"Ha ha.  Hey, I like Robert Downey, Jr."
I think I'd like more movies about other people.,tv does superheros so much better.,comparison,but,begin,but tv does superheros so much better.,I agree with you.  I think I'd like more movies about other people.
"i feel you, ",i think it'll work well with the whole cinematic universe.,comparison,but,mid,"i feel you, but i think it'll work well with the whole cinematic universe.",Tom Holland seems like a good fit. I'm just tired of the origin stories.
i can't imagine anyone ,downey in the role.,comparison,but,mid,oh man! i can't imagine anyone but downey in the role.,I'll bet they'll reboot it.
it was first mentioned in 1943 radio show ,that the actor playing the superman can take a vacation.,contingency,so,mid,it was first mentioned in 1943 radio show so that the actor playing the superman can take a vacation.,I mean Krypton blew up. right? So how did they find the rock that's only supposed to exist on Krypton?
"well, the superman creator actually had written about a rock that drains his power, ",it was only used in order for the actor to get some vacation time,comparison,but,mid,"well, the superman creator actually had written about a rock that drains his power, but it was only used in order for the actor to get some vacation time",What? That's so stupid. That's how it all begin?
"that was probably the best, ",what about civil war?,comparison,but,mid,"that was probably the best, but what about civil war?",Probably the first one.
oh trust me we all do.,will smith was the comic relief in my opinion.,comparison,but,begin,oh trust me we all do. but will smith was the comic relief in my opinion.,I really didn't like Jared Leto as The Joker. I miss Heath Ledger.
i'd love to have the witch's powers ,i'd like to be able to control them myself.,comparison,but,mid,i'd love to have the witch's powers but i'd like to be able to control them myself.,Which character's powers would you like to have?
that is a pretty cool power ,kind of dangerous no?,comparison,but,mid,that is a pretty cool power but kind of dangerous no?,Good choice. I would like to have the Diablo's powers to manipulate fire.
the premise is interesting ,the mutants are gone so logan is isolated in this one.,contingency,because,mid,the premise is interesting because the mutants are gone so logan is isolated in this one.,Oh wow that is saying a lot that makes me wanna take my kids and see it!
"yes, he is still there and a few other actors ",it starts with logan all alone.,comparison,but,mid,"yes, he is still there and a few other actors but it starts with logan all alone.",Is Patrick Stewart still in it though?
"yeah, i just saw it somewhere.","don't get too excited, it's not coming out until 2018 february.",comparison,but,begin,"yeah, i just saw it somewhere. but don't get too excited, it's not coming out until 2018 february.",There's one on the way?
"haha, i'd probably say i belived him more as daredevil, ",batman v superman was the better movie.,comparison,but,mid,"haha, i'd probably say i belived him more as daredevil, but batman v superman was the better movie.",Can neither be an answer?
"i agree with that, ",i just don't think he was a good batman.,comparison,but,mid,"i agree with that, but i just don't think he was a good batman.  sure, he looked the part, but...","Haha, I'd probably say I belived him more as Daredevil, but Batman v Superman was the better movie."
"Sure, he looked the part, but...",", he's been around so long that you had a hard time buying him as batman.",comparison,but,begin,"but, he's been around so long that you had a hard time buying him as batman.","I agree with that, but I just don't think he was a good Batman.  Sure, he looked the part, but..."
"they're all good for different reasons, ",i'm going to go with iron fist.,comparison,but,mid,"hmmm, tough question.  they're all good for different reasons, but i'm going to go with iron fist.  i really liked the main character, and the fish-out-water conflict.","Exactly!  It was like Ben Affleck cosplaying as Batman.  Speaking of Daredevil, what is your favorite Marvel Netflix show?"
it's a shame ,all the actors they've cast have really done a great job.,contingency,because,mid,"it's a shame because all the actors they've cast have really done a great job.  chris evans, robert downey, jr, samuel l. jackson.","I wonder if they'll get a new actor to play ""Tony Stark,"" or they'll get a new character with a new actor."
"me too, ",did you hear about the wage gap?,comparison,but,mid,"me too, but did you hear about the wage gap?",Wonder Woman by far.
henry cavill made $14 million for his first stint as superman ,"gal gadot made just $300,000 per each of her three wonder woman movies.",comparison,but,mid,"henry cavill made $14 million for his first stint as superman but gal gadot made just $300,000 per each of her three wonder woman movies.","Nope, what happened?"
"So, it makes sense.",we have a new batman movie right,contingency,so,begin,so we have a new batman movie right,"Well, Superman is well-established in the superhero movie business and was easily going to make $500 million, whereas Wonder Woman is not and is a gamble. He is also well-established as an actor, while she's a famous model.  So, it makes sense."
"i don't know if it will be good, ",i don't know how they would have done it otherwise.,comparison,but,mid,"i don't know if it will be good, but i don't know how they would have done it otherwise.","Yeah, they really changed that character up."
"heath ledger did a wonderful job capturing the essence of the joker, ",making him believable.,comparison,but,mid,"heath ledger did a wonderful job capturing the essence of the joker, but making him believable.",Right. I liked the Joker too.
"they are okay, ",there are too many of them.,comparison,but,mid,"they are okay, but there are too many of them. i prefer the older ones like the original superman.",Do you like new superhero movies?
probably when that russian guy builds his own suit ,it's not some big bulky machine like iron mans.,comparison,but,mid,probably when that russian guy builds his own suit but it's not some big bulky machine like iron mans.,What's your favorite part of the franchise?
that's true ,she had trouble controlling her powers.,comparison,but,mid,that's true but she had trouble controlling her powers. if you could have one of their powers which would it be?,My favorite of the series is Jean Grey or Phoenix. She was really the most powerful of them all.
right and she had good intentions in days of future past ,"she just wasn't thinking clearly, and she didn't know what they knew about the future.",comparison,but,mid,"right and she had good intentions in days of future past but she just wasn't thinking clearly, and she didn't know what they knew about the future.",I agree. She and McAvoy had good chemistry.
thats a tough one ,i think i am going to go with batman,comparison,but,mid,thats a tough one but i think i am going to go with batman,If you had to choose between batman and superman who would you choose?
i asked you that ,"of the movie ""batman vs superman: dawn of justice"" where the world had to decide what type of hero they needed",contingency,because,mid,"i asked you that because of the movie ""batman vs superman: dawn of justice"" where the world had to decide what type of hero they needed",Thats a tough one but i think i am going to go with batman
"yea i agree, it was too much killing in it ",i like how they had a cameo with wonder woman in it,comparison,but,mid,"yea i agree, it was too much killing in it but i like how they had a cameo with wonder woman in it",Oh i see i didnt really like the movie even though i am a batman fan
on tv my favorite lex luther was on smallville ,in the movies it would have to be gene hackman.,comparison,but,mid,on tv my favorite lex luther was on smallville but in the movies it would have to be gene hackman.,Who has been your favorite Lex Luther?
"peter was smart, ",didn't always want to do the work,comparison,but,mid,"peter was smart, but didn't always want to do the work","Yeah, it was interesting that Peter was right about his experiment"
