arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"""old mother hubbard went to her cupboard to get her poor doggie a bone.","when she bent over the doggie took over and threw her out the window!!!""",comparison,but,begin,"""old mother hubbard went to her cupboard to get her poor doggie a bone.  but when she bent over the doggie took over and threw her out the window!!!""",That's a riot!
"i don't know , ",it would not surprise me at all!,comparison,but,mid,"i don't know , but it would not surprise me at all!",I wonder if they are the top two selling?
i like all kinds ,preferably jazz music.,comparison,but,mid,i like all kinds but preferably jazz music.,Hi what kind of music do you like?
"yea i heard, ",i haven't had a chance to listen to it.,comparison,but,mid,"yea i heard, but i haven't had a chance to listen to it.",Really? That's awesome. Did you know they came out with a new Album?
yea it did the same for me.,you should still check out the new album.,comparison,but,begin,yea it did the same for me. but you should still check out the new album.,"Mine too, it really helped me get over a bad break up."
"they finally made themselves unique from every other deathcore band, ",they made it get old really quick.,comparison,but,mid,"i know. they finally made themselves unique from every other deathcore band, but they made it get old really quick.",It's a shame that they're starting to get so repetitive so soon.
"i know that deathcore is considered a fad by a lot of metal fans, ",it's one of my favorite styles because of this album.,comparison,but,mid,"exactly why i like it. i know that deathcore is considered a fad by a lot of metal fans, but it's one of my favorite styles because of this album.",That one's a deathcore classic.
"i know that deathcore is considered a fad by a lot of metal fans, but it's one of my favorite styles ",of this album.,contingency,because,mid,"exactly why i like it. i know that deathcore is considered a fad by a lot of metal fans, but it's one of my favorite styles because of this album.",That one's a deathcore classic.
"that kind of makes me sad, ","when whitechapel first came on the scene, they were so much heavier than other bands.",contingency,because,mid,"that kind of makes me sad, because when whitechapel first came on the scene, they were so much heavier than other bands.","Exactly why I like it. I know that deathcore is considered a fad by a lot of metal fans, but it's one of my favorite styles because of this album."
"same here, ",i didn't hate it because of the sound change.,comparison,but,mid,"same here, but i didn't hate it because of the sound change.",Oh man. I hated that album.
"same here, but i didn't hate it ",of the sound change.,contingency,because,mid,"same here, but i didn't hate it because of the sound change.",Oh man. I hated that album.
i hated it ,they just didn't do it well at all.,contingency,because,mid,me either. i hated it because they just didn't do it well at all.,"Same here, but I didn't hate it because of the sound change."
"that's kind of funny, ",sad at the same time.,comparison,but,mid,"that's kind of funny, but sad at the same time.",I was just about to say that. I had to listen to old school Korn just to remind myself who did that style better.
"i actually really like all kinds of music too, ",country is definitely my favorite.,comparison,but,mid,"i actually really like all kinds of music too, but country is definitely my favorite.",What about you?
i bet people in the other cars think i'm crazy when they look over ,"see me singing, ""welcome to the hotel california!""",expansion,and,mid,"i bet people in the other cars think i'm crazy when they look over and see me singing, ""welcome to the hotel california!""","I'm the same way. If I hear a great song, you better believe I am going to be singing along with it."
"oh, they must be playing a lineup of the eagles ",best of my love is playing now.,contingency,because,mid,"i think so, especially the eagles. oh, they must be playing a lineup of the eagles because best of my love is playing now.","That's true, it's soothes the savage beast, right?"
i will feel more upbeat today at work ,of it too.,contingency,because,mid,i will feel more upbeat today at work because of it too. we should go to a concert?,"Yeah, I bet they are. Well, good, now we know we will have some good tunes to listen to until we get to work."
"sure, we may have to drive about an hour or so, ",that's no big deal.,comparison,but,mid,"sure, we may have to drive about an hour or so, but that's no big deal.",Do you think they will have any near us?
they are getting a bit older ,we better go while we can.,contingency,so,mid,exactly! they are getting a bit older so we better go while we can.,"You're right, it would be worth it. Who knows how much longer they will be touring."
"tickets are sold out for the first three bands, ","the rest still have tickets available, ranging from $39/49/59/69/89/169.",comparison,but,mid,"tickets are sold out for the first three bands, but the rest still have tickets available, ranging from $39/49/59/69/89/169. it's a big indoor theatre with three levels.",That really is a diverse line-up. I wouldn't mind seeing several of those bands.
"well, that's great, ","if you're on a budget, you could make a camping trip out of it and just go to all the free performances.",contingency,because,mid,"well, that's great, because if you're on a budget, you could make a camping trip out of it and just go to all the free performances.","Friday August 4th under the free guide schedule, there are 24 different performers during the day you can see for free. Some of these will perform multiple days. There's a schedule of all the free things to see."
"saturday for example there are a bunch of free bands performing, as well as a glass making display, a woman twirling hoops, ",a guy who rides a unicycle that is dressed up like a unicorn.,expansion,and,mid,"absolutely. saturday for example there are a bunch of free bands performing, as well as a glass making display, a woman twirling hoops, and a guy who rides a unicycle that is dressed up like a unicorn. so there's lots of free music, but other things to see too.","Well, that's great, because if you're on a budget, you could make a camping trip out of it and just go to all the free performances."
"so there's lots of free music, ",other things to see too.,comparison,but,mid,"absolutely. saturday for example there are a bunch of free bands performing, as well as a glass making display, a woman twirling hoops, and a guy who rides a unicycle that is dressed up like a unicorn. so there's lots of free music, but other things to see too.","Well, that's great, because if you're on a budget, you could make a camping trip out of it and just go to all the free performances."
"she wasn't bad look, ",she was no beauty queen either.,comparison,but,mid,"she wasn't bad look, but she was no beauty queen either.","Oh, come on.  She was pretty attractive in the 80s and 90s."
i think that's why her music was so good ,she wasn't a beauty queen.,contingency,because,mid,i think that's why her music was so good because she wasn't a beauty queen.,"She wasn't bad look, but she was no beauty queen either."
"yeah it wasn't my favorite, ",the new one is great.,comparison,but,mid,"yeah it wasn't my favorite, but the new one is great.","That's good, I didn't really care for their last album."
i mostly download from itunes ,it is so easy to use.,contingency,because,mid,i mostly download from itunes because it is so easy to use.,Where do you buy your music from?
"me too, ",i have so many of them.,comparison,but,mid,"me too, but i have so many of them.  i don't know what to do with them all.",I think those are going to be a thing of the past soon.
"right, it's mostly party music.","edm has been incorporated into pop music now, and is less ""dancy.""",comparison,but,begin,"right, it's mostly party music. but edm has been incorporated into pop music now, and is less ""dancy.""","I think it used to be, at clubs and parties."
so i wouldn't say edm has died ,really is just changing,comparison,but,mid,really anything on the radio uses a more mellow edm. so i wouldn't say edm has died but really is just changing,"Oh like Tropical house, or Justin bieber's stuff?"
it has been done ,would still be a good one.,comparison,but,mid,it has been done but would still be a good one.,"Yes, I actually thought that would make a great halloween costume."
"well i thought about it, ",my mother and my fiancé don't like country.,comparison,but,mid,"well i thought about it, but my mother and my fiancé don't like country.",You should play country then.
"yeah, its was good ",no like the fragile,comparison,but,mid,"yeah, its was good but no like the fragile",even though thats their biggest album
they were?,"this new album is a little different, they were never too dark or depressing in the first place.",comparison,but,begin,"they were? but this new album is a little different, they were never too dark or depressing in the first place.",Paramore? I thought they were emo?
because it's talking about hard times ,it's got a great beat so i start singing along and start to feel better.,comparison,but,mid,it actually makes me feel better when i'm down. because it's talking about hard times but it's got a great beat so i start singing along and start to feel better.,Sounds cheerful.
because it's talking about hard times but it's got a great beat ,i start singing along and start to feel better.,contingency,so,mid,it actually makes me feel better when i'm down. because it's talking about hard times but it's got a great beat so i start singing along and start to feel better.,Sounds cheerful.
it actually makes me feel better when i'm down.,it's talking about hard times but it's got a great beat so i start singing along and start to feel better.,contingency,because,begin,it actually makes me feel better when i'm down. because it's talking about hard times but it's got a great beat so i start singing along and start to feel better.,Sounds cheerful.
"that's cool, ",i don't know if i like songs like that.,comparison,but,mid,"that's cool, but i don't know if i like songs like that.",It actually makes me feel better when I'm down. Because it's talking about hard times but it's got a great beat so I start singing along and start to feel better.
"it's not as down as hard times, it's slow, ",it's beautiful.,comparison,but,mid,"it's not as down as hard times, it's slow, but it's beautiful. it's about having hope not matter what, not giving up on your dreams.",Is this supposed to be more cheerful than Hard Times? Or is this another depressing song?
"i actually like it, ",think that some parts are a bit comical.,comparison,but,mid,"i actually like it, but think that some parts are a bit comical.",And what did you think about it.
"well i dont really consider myself a fan, i do like them ",i dont know.,comparison,but,mid,"well i dont really consider myself a fan, i do like them but i dont know.",Are you a laitn music fan?
"i haven't listened much to jefferson airplane, ","i really like their song, ""somebody to love"".",comparison,but,mid,"i like most of the those bands. i haven't listened much to jefferson airplane, but i really like their song, ""somebody to love"".","Mine are Jefferson Airplane, the Byrds, Janis Joplin, the Animals, and Bob Dylan. My professor's favorites are, the Beatles, the Beach Boys, the Moody Blues, and Simon and Garfunkel."
"sure, i really like his songs, ""suzanne"", ""the stranger song"", ""sisters of mercy"", ","""hey, that's no way to say good-bye.""",expansion,and,mid,"sure, i really like his songs, ""suzanne"", ""the stranger song"", ""sisters of mercy"", and ""hey, that's no way to say good-bye."" he's a great musician so don't be afraid to listen to his other songs.","Can you recommend some of Leonard Cohen's songs for me to listen to? I only know his song, ""Hallelujah""."
"that sounds really familiar, ",i'm not sure if i recall it.,comparison,but,mid,"that sounds really familiar, but i'm not sure if i recall it. are there any certain songs or albums you suggest?","Yes I'd definitely say so. I know one of their songs got really popular, it's called ""The Sound""."
"they only have two albums, ","i really like the song ""change of heart.""",comparison,but,mid,"they only have two albums, but i really like the song ""change of heart.""","That sounds really familiar, but I'm not sure if I recall it. Are there any certain songs or albums you suggest?"
they are really good ,i hope you like them.,contingency,so,mid,"they are really good so i hope you like them. there is good news, though!","Okay, I'll have to check it out. If I end up liking them it's a shame there's only two albums."
"they are getting really popular now, ",i've always liked them.,comparison,but,mid,"oh yeah they are so great! they are getting really popular now, but i've always liked them.",I'm really into alternative music. I love Panic! at the Disco.
"it sounds like we have similar tastes, ",i hope you enjoy the new band.,contingency,so,mid,"i know! it sounds like we have similar tastes, so i hope you enjoy the new band.","Oh yeah they are so great! They are getting really popular now, but I've always liked them."
"i think so, ",i'm not positive.,comparison,but,mid,"i think so, but i'm not positive. why?",Sounds good! Have you ever heard of Sylvan Esso?
variety is always nice ,then there's something for everyone.,contingency,because,mid,variety is always nice because then there's something for everyone.,It's a wide variety of different styles and acts.
"go down and have something to eat first and a glass of wine, ",then go sit on a blanket in a park and listen to soulful jazz- that sounds more my speed.,expansion,and,mid,"that i would be interested in. go down and have something to eat first and a glass of wine, and then go sit on a blanket in a park and listen to soulful jazz- that sounds more my speed.",What do you think about the Jazz in the Park concerts?
"my favorite is country, ",i also like pop.,comparison,but,mid,"my favorite is country, but i also like pop.",What kind of music do you like?
"i know you said you don't like rap, ",have you heard any of eminems songs?,comparison,but,mid,"i know you said you don't like rap, but have you heard any of eminems songs?","He sure is, a true blue american."
"he was originally part of odd future, ",has broken away to be a solo star.,comparison,but,mid,"earl sweatshirt. he was originally part of odd future, but has broken away to be a solo star.","I've definitely listened to a lot of Kendrick Lamar. Who is Earl, though?"
well i like several actually ,my favorite is when i was your man.,comparison,but,mid,well i like several actually but my favorite is when i was your man.,"I like Uptown Funk, I think its a great song, what about you?"
"i dont really know, ",i wouldnt hesitate and would go to one of their concerts.,comparison,but,mid,"i dont really know, but i wouldnt hesitate and would go to one of their concerts.",Oh I see and do you know if they're performing anytime soon?
"owning it is always preferable, ","to be honest, streaming is just so much easier.",comparison,but,mid,"owning it is always preferable, but to be honest, streaming is just so much easier.","What do you prefer, to stream music or own it?"
i hardly ever buy mp3s ,i can just listen to songs on spotify.,contingency,because,mid,that's true. i hardly ever buy mp3s because i can just listen to songs on spotify.,"Owning it is always preferable, but to be honest, streaming is just so much easier."
"i use pandora myself, ","spotify is good, too.",comparison,but,mid,"i use pandora myself, but spotify is good, too. but if i buy music i try it on cd, since the quality is higher than mp3.",That's true. I hardly ever buy MP3s because I can just listen to songs on Spotify.
"i use pandora myself, but spotify is good, too.","if i buy music i try it on cd, since the quality is higher than mp3.",comparison,but,begin,"i use pandora myself, but spotify is good, too. but if i buy music i try it on cd, since the quality is higher than mp3.",That's true. I hardly ever buy MP3s because I can just listen to songs on Spotify.
"sure, it might be a little bit higher, ","not enough to justify buying a whole album when i just want one or two songs, you know?",comparison,but,mid,"sure, it might be a little bit higher, but not enough to justify buying a whole album when i just want one or two songs, you know?","I use Pandora myself, but Spotify is good, too. But if I buy music I try it on CD, since the quality is higher than MP3."
"you know, youtubed red was actually born out of google play music ","was meant to provide high-quality, commercial free music and recommendations before they expanded to they whole website.",expansion,and,mid,"you know, youtubed red was actually born out of google play music and was meant to provide high-quality, commercial free music and recommendations before they expanded to they whole website.","Yeah, not mention covers of songs by amateur artists. It's great for that."
"you know, youtubed red was actually born out of google play music and was meant to provide high-quality, commercial free music and recommendations ",they expanded to they whole website.,temporal,before,mid,"you know, youtubed red was actually born out of google play music and was meant to provide high-quality, commercial free music and recommendations before they expanded to they whole website.","Yeah, not mention covers of songs by amateur artists. It's great for that."
"i'm happy with spotify, ",if i were ever to switch i would probably consider them.,comparison,but,mid,"i've heard that it's actually a pretty good service, even compared to pandara, spotify, and apple's offerings. i'm happy with spotify, but if i were ever to switch i would probably consider them.","You know, YouTubed Red was actually born out of Google Play Music and was meant to provide high-quality, commercial free music and recommendations before they expanded to they whole website."
"i like that song too, ","my favorite beatles song is ""penny lane""",comparison,but,mid,"i like that song too, but my favorite beatles song is ""penny lane""","I really like how it sounds like he is begging on the song,  that and I really like the beat."
"me too, that would be awesome.",they need to find replacements for harrison and lennon.,comparison,but,begin,"me too, that would be awesome. but they need to find replacements for harrison and lennon.","Yes, I so wish that they would make a comeback."
that would be so sweet.,they have to really like each other to do something like that.,comparison,but,begin,that would be so sweet. but they have to really like each other to do something like that.,"Yeah, that would be awesome, Dave Grouhl gets lots of influence from the Beatles anyways, might as well!"
"i think they might be friends, ",i don't think they like each other enough to do that.,comparison,but,mid,"yeah, that's true. i think they might be friends, but i don't think they like each other enough to do that.",That would be so sweet. But they have to really like each other to do something like that.
"yes, that's what most people call it, ","i really think it falls under the alternative genre, in my opinion.",comparison,but,mid,"yes, that's what most people call it, but i really think it falls under the alternative genre, in my opinion.","Is their music considered ""shoegaze""?"
"i like them too, ",like bon jovi more.,comparison,but,mid,"i like them too, but like bon jovi more.",Well I have several actually I like Queen and like Bon Jovi
"well, it's true that they're not *singing* together: ",there's some coordination between the lead vocalists.,comparison,but,mid,"well, it's true that they're not *singing* together: but there's some coordination between the lead vocalists.",Isn't that more call-and-response?
"also check out that girl group fifth harmony -- more hip hop, ",they have some harmonies!,comparison,but,mid,"also check out that girl group fifth harmony -- more hip hop, but they have some harmonies!  look for boss and me and my girls.",Good to know it's out there!
she does do a version of it on a later album.,i am glad adam got it.,comparison,but,begin,she does do a version of it on a later album. but i am glad adam got it.,I guess she had a version.But it didn't make the cut on her record.
i think that is great ,so many dropouts are in such bad places in life.,comparison,but,mid,pretty nuts. i think that is great but so many dropouts are in such bad places in life.,I guess she was a highschool dropout.
"they are unique, ",in a bad way.,comparison,but,mid,"they are unique, but in a bad way. i really can't stand their songs either. californication. uh, i hate, hate, hate, that song.",They are kind of a unique band. Maybe you just don't like their unique style.
"they do bring me back to those years, ",i don't associate them with that the good things that happened during that time in my life.,comparison,but,mid,"they do bring me back to those years, but i don't associate them with that the good things that happened during that time in my life.","I could see that. I kind of like them, only in the sense that they bring me back to my teenage years."
i'm not sure who he was singing about ,you can feel the emotion.,comparison,but,mid,i'm not sure who he was singing about but you can feel the emotion.,I like the emotion of the song.
they had one more too ,make yourself was so clean and produced well.,comparison,but,mid,they had one more too but make yourself was so clean and produced well.,Yes thats the one
i believe so ,what is a name of one of his songs?,comparison,but,mid,i believe so but what is a name of one of his songs?,Have you heard of the artist Shaggy?
"i think that would be a good idea, just ",we have a few more options.,contingency,so,mid,"i think that would be a good idea, just so we have a few more options.",Currently I do not. I can download some music before I head over though.
"i'm more a fan of the new music, ",that is okay.,comparison,but,mid,"i'm more a fan of the new music, but that is okay.",Honestly I'm a fan of 90s music more. I know a lot more music in that genre.
i have a lot of bands that i love ,i'd probably say the pixies as my absolute favorite.,comparison,but,mid,i have a lot of bands that i love but i'd probably say the pixies as my absolute favorite.,What is your favorite band of all time?
their other albums are great too ,none of them really capture that sound.,comparison,but,mid,their other albums are great too but none of them really capture that sound. i especially love david lovering's drumming on that album.,"Exactly. That album sounds like they are right there in the room together playing, rather than being slickly produced."
i don't know if that's true ,that's their signature sound for sure.,comparison,but,mid,i don't know if that's true but that's their signature sound for sure. they were doing that before the style became popular in the 90's.,Some people say that the entire concept of a quiet verse and loud chorus was invented by The Pixes.
"i know that at the time it came out, pixies fans were a little disappointed ",over time it's become more recognized as a fantastic album.,comparison,but,mid,"very much. i know that at the time it came out, pixies fans were a little disappointed but over time it's become more recognized as a fantastic album.",Did you like the album Bossanova?
i think at the time people were a little put off by it ,it was more slickly produced and didn't sound as raw and intense as surfer rosa and doolittle.,contingency,because,mid,i think at the time people were a little put off by it because it was more slickly produced and didn't sound as raw and intense as surfer rosa and doolittle.,"Some of their best songs are on Bossanova. Dig For Fire, Veloria, The Happening. Just amazing stuff."
i think at the time people were a little put off by it because it was more slickly produced ,didn't sound as raw and intense as surfer rosa and doolittle.,expansion,and,mid,i think at the time people were a little put off by it because it was more slickly produced and didn't sound as raw and intense as surfer rosa and doolittle.,"Some of their best songs are on Bossanova. Dig For Fire, Veloria, The Happening. Just amazing stuff."
there's some of that ,"yeah, she sing much less on that album.",comparison,but,mid,"there's some of that but yeah, she sing much less on that album. her bass parts are still prominent and wonderful though.",There was also much less backing vocals by Kim Deal on that album which was a staple of Pixies music.
it is too bad ,i think that paz lenchantin was a great choice as her replacement.,comparison,but,mid,it is too bad but i think that paz lenchantin was a great choice as her replacement. she brings a lot of the same attitude to the band.,It's really too bad that Kim Deal left the band a few years ago. It almost doesn't feel like The Pixies without her.
it's definitely not as good as their music from their heyday ,it's pretty good.,comparison,but,mid,it's definitely not as good as their music from their heyday but it's pretty good. not amazing though.,Do you like The Pixies newer music?
i thought the performance itself was alright ,i liked the music.,comparison,but,mid,"yep, exactly. i thought the performance itself was alright but i liked the music.","Lemonade, right?"
it gets to the point where you can't hear anybody else ,them singing the songs.,comparison,but,mid,"yes, especially when they've been established for so long. it gets to the point where you can't hear anybody else but them singing the songs.",What? Change singers?
"i guess i get that, ",you should still give them a chance.,comparison,but,mid,"i guess i get that, but you should still give them a chance.","Yes, especially when they've been established for so long. It gets to the point where you can't hear anybody else but them singing the songs."
"he sounds different from adam, ",his voice still fits well over the music.,comparison,but,mid,"matt walst. he sounds different from adam, but his voice still fits well over the music.",What about the new singer? What're they like.
Besides you always want to listen to Hamilton.,hamilton is legendary.,contingency,because,begin,because hamilton is legendary. i completely relate to alexander hamilton's struggles.,"She's amazing, her songs describe my life perfectly. Besides you always want to listen to Hamilton."
"of course she is, ",i don't like her art.,comparison,but,mid,"of course she is, but i don't like her art. lin manuel-miranda is a musical genius.",He wanted to be rich and famous. Melanie is an artist.
"i don't know the exact number, ",it is somewhere around 30.,comparison,but,mid,"i don't know the exact number, but it is somewhere around 30.",How many albums do they have?
"i know, ",i just feel like loosing myself in the noise.,comparison,but,mid,"i know, but i just feel like loosing myself in the noise.","Techno, that's an odd choice for you."
ill go get the echo and bring it in here ,we have room.,contingency,so,mid,ill go get the echo and bring it in here so we have room.,Well now that's settled.
"well, we missed our chance to see him live, ",we still have the albums.,comparison,but,mid,"well, we missed our chance to see him live, but we still have the albums.",We missed our chance then.
i don't like them usually ,that was good.,comparison,but,mid,right. i don't like them usually but that was good.,I also liked the Avett Brothers performance.
he is eccentric ,one of the best lyricists and most unique singers of all time!,comparison,but,mid,he is eccentric but one of the best lyricists and most unique singers of all time!,Morrissey is too out there for me.
"well, kind of depends which radio stations you listen to, ",you're right that there's not a ton on radio.,comparison,but,mid,"well, kind of depends which radio stations you listen to, but you're right that there's not a ton on radio.","Not really, I guess I don't hear that much of it on top 40 radio."
"well, partially it was ",i lived in the southwest and los angeles for a while and there was so much good stuff going on.,contingency,because,mid,"well, partially it was because i lived in the southwest and los angeles for a while and there was so much good stuff going on. but i also got really addicted to this podcast.",How did you get into it?
"well, partially it was because i lived in the southwest and los angeles for a while and there was so much good stuff going on.",i also got really addicted to this podcast.,comparison,but,begin,"well, partially it was because i lived in the southwest and los angeles for a while and there was so much good stuff going on. but i also got really addicted to this podcast.",How did you get into it?
"well, they're all good.","some of their stuff is also awesomely political, like songs about immigration and migrant workers.",comparison,but,begin,"well, they're all good. but some of their stuff is also awesomely political, like songs about immigration and migrant workers.",Okay. I'll check it. Any particular album I should have a look at?
that's the other thing that made me like it so much.,"hail to the king, i was worried they would start to sound stale.",temporal,after,begin,"that's the other thing that made me like it so much. after hail to the king, i was worried they would start to sound stale.",They also really went full on progressive metal with it. I thought that was great.
that one was a bit tough for me to get through ,of how long it was.,contingency,because,mid,that one was a bit tough for me to get through because of how long it was.,"Exist, without question. That son's a masterpiece."
"that's unfortunate, ",it really is a good song.,contingency,because,mid,"that's unfortunate, because it really is a good song.",That one was a bit tough for me to get through because of how long it was.
the stones have had a lot of hit songs ,i don't think they are bigger than the beatles.,comparison,but,mid,the stones have had a lot of hit songs but i don't think they are bigger than the beatles.,"Ok, what about The Rolling Stones?"
