arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"vespertine was an amazing album, ",dark and moody.,contingency,so,mid,"and her voice is divine. vespertine was an amazing album, so dark and moody.","Yeah, Bjork is amazing. Her musical style is insanely diverse."
"i love j-pop, ",sometimes if i hear something enough i fast forward the theme song.,comparison,but,mid,"i love j-pop, but sometimes if i hear something enough i fast forward the theme song.",This is very interesting indeed.  Sometimes anime music is silly though.
"i lover her first, some hearts, ",i also really like blown away.,comparison,but,mid,"that's hard to say. i lover her first, some hearts, but i also really like blown away.",Wow. That is really impressive. Do you have a favorite?
yes that is kind of true.,she sticks closer to her country roots for the most part.,comparison,although,begin,yes that is kind of true. although she sticks closer to her country roots for the most part.,She is like a pop/country/rock crossover.
"well, i like it, ",i hate that it is considered to be country.,comparison,but,mid,"well, i like it, but i hate that it is considered to be country.",What do you think of her new song with Keith Urban.
"the classical repertoire, unless you're including early music from ","the 16th century, has 5 periods.",temporal,before,mid,"the classical repertoire, unless you're including early music from before the 16th century, has 5 periods.",I imagine so. So there are four periods?
"it's probably not the best name for it, ",it has stuck for some reason.,comparison,but,mid,"yes. it's probably not the best name for it, but it has stuck for some reason. that's the music of the 18th century.",There is a classical period of classical music?
"the 20th century was influenced by radical movements of avante garde and expressionist thought, ",the music of the latter half of the century was very different from the earlier half.,contingency,so,mid,"the 20th century was influenced by radical movements of avante garde and expressionist thought, so the music of the latter half of the century was very different from the earlier half.","Yes, of course. Why are there 5 periods for 4 centuries of music?"
i bought this album ,i heard some great reviews from some of my closest friends.,contingency,because,mid,i bought this album because i heard some great reviews from some of my closest friends.,"Oh, yes, that makes sense."
"well, i do like her ",i am not huge fan of her.,comparison,but,mid,"well, i do like her but i am not huge fan of her.",So do you like rihanna?
"i agree, ",then rich people can hire care takers.,comparison,but,mid,"i agree, but then rich people can hire care takers.","I am pretty sure that not in a while, taking care of kids is not easy."
i'm only asking ,she actually gets heavily criticized for it.,contingency,because,mid,i'm only asking because she actually gets heavily criticized for it.,You're asking what a classically-trained pianist was wearing to a concert? That's kind of rude.
"i know, ",the few songs we've heard from him are on another level.,comparison,but,mid,"i know, but the few songs we've heard from him are on another level.",Jay Electronica hasn't put out any.
"i used to be really frustrated by it, ",i've gotten over it.,comparison,but,mid,"i used to be really frustrated by it, but i've gotten over it.",It's odd that he's had such a small amount of output.
i like him ,he's so unique.,contingency,because,mid,i like him because he's so unique. nobody else sounds anything like him.,Del was another interesting choice on your list.
"yeah, he sound great.",what i like is how simple every song is.,comparison,but,begin,"yeah, he sound great. but what i like is how simple every song is.",And what? You like it?
"they're a rock band, ",not hard rock.,comparison,but,mid,"they're a rock band, but not hard rock. more like industrial rock. they sound a little like sneaker pimps, back when they still had a female singer.","No, I haven't. What kind of music are they?"
"they also had some other soundtrack contributions too, like the song ""crazy"" in ""bride of chucky"" ","the video game ""metal gear rising: revengeance"" with the song ""a stranger i remain"".",expansion,and,mid,"they also had some other soundtrack contributions too, like the song ""crazy"" in ""bride of chucky"" and the video game ""metal gear rising: revengeance"" with the song ""a stranger i remain"".",Not sure if I remember that movie too well.
"she actually contributed vocals to the third conjure one album, ""exilarch"" on the song ""run for cover"" ","her backing vocals are on zeromancer's album ""clone your lover"".",expansion,and,mid,"her name is free dominguez. she has a beautiful voice. she actually contributed vocals to the third conjure one album, ""exilarch"" on the song ""run for cover"" and her backing vocals are on zeromancer's album ""clone your lover"".",That's really cool. Who is the lead singer?
"i do play quite a few, ",i think my favorite is the trumpet.,comparison,but,mid,"i do play quite a few, but i think my favorite is the trumpet.","What is your favorite insturnment, I know you play a lot."
"like benny goodman, i know that is reaching back around 80 years.","man, that was some good music.",comparison,but,begin,"like benny goodman, i know that is reaching back around 80 years. but man, that was some good music.","I agree, I miss the old big bands. They were so talented!"
"i feel old saying this, ",they just don't make music like they used to.,comparison,but,mid,"i feel old saying this, but they just don't make music like they used to.","Or think of Bing Crosby, Frank Sinatra, or Nat King Cole. They were incredibly talented and had to work very hard."
"i have so many, ",centuries is pretty good.,comparison,but,mid,"i have so many, but centuries is pretty good.",Whats your favorite song by them?
"i still do, ",it's not around as much.,comparison,but,mid,"i used to love it! i still do, but it's not around as much.",Do you like alternative or grunge rock?
"yea they did, ",they weren't the first grunge band.,comparison,but,mid,"yea they did, but they weren't the first grunge band.",Same! They really changed the music game back then.
i think they get a bad rapport ,are actually a good alternative/grunge band.,comparison,but,mid,i think they get a bad rapport but are actually a good alternative/grunge band.,What do you think about Nickleback?
everyone says it's ,their music all sounds the same.,contingency,because,mid,everyone says it's because their music all sounds the same.,I agree! I don't know why so many people hate them.
"yea but, for a band who makes the same songs over ",over people still buy their albums and make them go platinum hahaha!,expansion,and,mid,"yea but, for a band who makes the same songs over and over people still buy their albums and make them go platinum hahaha!",That is kind of true.
i like it ,its not my favorite.,comparison,but,mid,i like it but its not my favorite.,What do you think about heavy metal?
i like those genres too ,like rock better actually.,comparison,but,mid,i like those genres too but like rock better actually.,I like dance music and also pop music.
i like it ,of the rythem and because of the good memories i have about it.,contingency,because,mid,i like it because of the rythem and because of the good memories i have about it.,Why do you like rock the most?
i like it because of the rythem and ,of the good memories i have about it.,contingency,because,mid,i like it because of the rythem and because of the good memories i have about it.,Why do you like rock the most?
"yeah, they dont have many known song ",their work is pretty good.,comparison,but,mid,"yeah, they dont have many known song but their work is pretty good.","I like them as well, their songs have great instrumentals."
it sounds really great ,it has a wide appeal.,contingency,so,mid,it sounds really great so it has a wide appeal.,What makes it so great?
"i still love their old stuff, ","after they turned goth, i lost interest.",comparison,but,mid,"i still love their old stuff, but after they turned goth, i lost interest.",Meaning you don't love them anymore?
"that was when they were still a little bit punk, ",the big hits on that album were goth.,comparison,but,mid,"that was when they were still a little bit punk, but the big hits on that album were goth. the hits were so big, in fact, that they completely switched to the goth genre after that.",I started to listen to them after the Bloody Kisses album.
"the hits were so big, ",", that they completely switched to the goth genre after that.",expansion,in fact,mid,"that was when they were still a little bit punk, but the big hits on that album were goth. the hits were so big, in fact, that they completely switched to the goth genre after that.",I started to listen to them after the Bloody Kisses album.
"yes, like that.",their earlier albums were much more harsh sounding.,comparison,but,begin,"yes, like that. but their earlier albums were much more harsh sounding.","Oh you mean those fast songs on that album like ""Fay Wray, Come Out and Play""."
"well yeah, post-punk started out simple, ",then they took that freedom of being able to break all the rules and do whatever and used it to start incorporating all sorts of different sounds into their music.,comparison,but,mid,"well yeah, post-punk started out simple, but then they took that freedom of being able to break all the rules and do whatever and used it to start incorporating all sorts of different sounds into their music.","Wait, didn't those bands used synthesizes at least some of the time?"
"well yeah, post-punk started out simple, but then they took that freedom of being able to break all the rules ",do whatever and used it to start incorporating all sorts of different sounds into their music.,expansion,and,mid,"well yeah, post-punk started out simple, but then they took that freedom of being able to break all the rules and do whatever and used it to start incorporating all sorts of different sounds into their music.","Wait, didn't those bands used synthesizes at least some of the time?"
"well yeah, post-punk started out simple, but then they took that freedom of being able to break all the rules and do whatever ",used it to start incorporating all sorts of different sounds into their music.,expansion,and,mid,"well yeah, post-punk started out simple, but then they took that freedom of being able to break all the rules and do whatever and used it to start incorporating all sorts of different sounds into their music.","Wait, didn't those bands used synthesizes at least some of the time?"
"well it was, a lot of those bands were just started at his kids who discovered punk while they were going to art school, and wanted to experiment musically and play whatever, ",maybe not have to  dress like rock stars or shave their hair to mohawks like some punks.,comparison,but,mid,"well it was, a lot of those bands were just started at his kids who discovered punk while they were going to art school, and wanted to experiment musically and play whatever, but maybe not have to  dress like rock stars or shave their hair to mohawks like some punks.",It definitely sounds very arty.
"well it was, a lot of those bands were just started at his kids who discovered punk while they were going to art school, ","wanted to experiment musically and play whatever, but maybe not have to  dress like rock stars or shave their hair to mohawks like some punks.",expansion,and,mid,"well it was, a lot of those bands were just started at his kids who discovered punk while they were going to art school, and wanted to experiment musically and play whatever, but maybe not have to  dress like rock stars or shave their hair to mohawks like some punks.",It definitely sounds very arty.
"well it was, a lot of those bands were just started at his kids who discovered punk while they were going to art school, and wanted to experiment musically ","play whatever, but maybe not have to  dress like rock stars or shave their hair to mohawks like some punks.",expansion,and,mid,"well it was, a lot of those bands were just started at his kids who discovered punk while they were going to art school, and wanted to experiment musically and play whatever, but maybe not have to  dress like rock stars or shave their hair to mohawks like some punks.",It definitely sounds very arty.
"i like some of it, ",i prefer the newer pop country.,comparison,but,mid,"i like some of it, but i prefer the newer pop country.",What's your feeling on country music?
"i'll agree that it can be catchy, ","i'd take johnny cash, patsy cline, george jones, and that era over anything else.",comparison,but,mid,"i'll agree that it can be catchy, but i'd take johnny cash, patsy cline, george jones, and that era over anything else.","Oh, I don't know. I think it is pretty catchy."
"i would love to see her in concert, ",she's getting older so i don't know if she'll be touring much more.,comparison,but,mid,"i would love to see her in concert, but she's getting older so i don't know if she'll be touring much more.","Yes, she's an excellent songwriter too."
"well it was remade into a holiday song, ",the original was deeper.,comparison,but,mid,"well it was remade into a holiday song, but the original was deeper.",I don't believe so.
"i have a couple of favorites, ",probably rose colored boy!,comparison,but,mid,"i have a couple of favorites, but probably rose colored boy!",Awesome! What's your favorite song?
"there is some good stuff, ",i don't like the direction it has gone.,comparison,but,mid,"there is some good stuff, but i don't like the direction it has gone.",Do you like newer music?
"exactly, like i love the current pop music ",i can still get into 80's music like it's fresh.,comparison,but,mid,"exactly, like i love the current pop music but i can still get into 80's music like it's fresh.",Me too but and I have been able to change with the times.
i know that's right ,it will then be years and you hear it and you crank it up.,comparison,but,mid,i know that's right but it will then be years and you hear it and you crank it up.,Exactly then you change the radio station.
"well, when i'm happy, upbeat country or rock music is good ","when i'm sad, i listen to heartbreakers or songs about breaking up.",comparison,but,mid,"well, when i'm happy, upbeat country or rock music is good but when i'm sad, i listen to heartbreakers or songs about breaking up.",What do you mean you listen to different genres depending on your mood?
"can't remember the commercial, ",the song was when my time comes,comparison,but,mid,"can't remember the commercial, but the song was when my time comes",What for?
i typically listen to a lot of metalcore and screamo ,pretty much anything can go in my playlist,comparison,but,mid,i typically listen to a lot of metalcore and screamo but pretty much anything can go in my playlist,"Oh nice, what kind of music do you like?"
(chuckles) well i guess it does ,"he actually had a hit called ""new jack hustle""",comparison,but,mid,"(chuckles) well i guess it does but he actually had a hit called ""new jack hustle""",Ice Tea sounds like a drink
"i'll try to send you a link, ",it is the concert in which they are sitting in like a circle wodden room and there are some people around them.,comparison,but,mid,"i'll try to send you a link, but it is the concert in which they are sitting in like a circle wodden room and there are some people around them.","How will I know which concert it is? There is too much stuff on the internet,"
well i figured ,"you're a member of the bey hive, you're just trying to make her look good.",contingency,because,mid,"well i figured because you're a member of the bey hive, you're just trying to make her look good.",This is what I've been trying to tell you.
i never heard their music ,i have heard the name.,comparison,but,mid,actually i have. i never heard their music but i have heard the name.,Yes! I really like the accapella group called Pentatonix. Have you heard of them?
"well, it starts off like gregorian chant from the middle ages ",then goes all the way up to the stuff you hear on the radio today.,expansion,and,mid,"well, it starts off like gregorian chant from the middle ages and then goes all the way up to the stuff you hear on the radio today.",What do you mean hundreds of years?
i like them all and they are all very talented musicians ,i think i like avi kaplan best.,comparison,but,mid,i like them all and they are all very talented musicians but i think i like avi kaplan best. i just love his deep voice!,"Okay, sounds cool. Who is your favorite singer in the group?"
i'm not sure ,it's this old film called les liaisons dangereues done in the 1960's.,comparison,but,mid,i'm not sure but it's this old film called les liaisons dangereues done in the 1960's.,"No, where did they find them?"
"yeah, it was commissioned by the director of the film, ",i guess it got lost through the years.,comparison,but,mid,"yeah, it was commissioned by the director of the film, but i guess it got lost through the years.",Is it supposed to be just like the other stuff he did?
i think the only italian album i have is by andrea bocelli.,i think i lost it.,comparison,but,begin,i think the only italian album i have is by andrea bocelli. but i think i lost it.,Just really catchy mainstream pop. He's got a really nice voice.
i'm not surprised ,"as you say, so much of it is really good.",contingency,because,mid,"i'm not surprised because as you say, so much of it is really good.  when i first got into it, i was real surprised how outstanding it was.","Oh definitely! Most people just don't know how good a lot of that music is.  I believe in terms of record sales, it's the fastest growing genre."
"people like tennessee ernie did great stuff singing old time christian hymns and traditional songs, ",it's all different now.,comparison,but,mid,"i know what you mean.  people like tennessee ernie did great stuff singing old time christian hymns and traditional songs, but it's all different now.","Me too.  I had the outdated notion that Christian music was stuff by, say, Andy Griffith or Tenessee Ernie Ford.  Boy was i surprised!"
"i used to listen to ""k love,"" ","i switched to their ""sister station"" ""air one,"" because it's a little more progressive; just a little more to my liking.",comparison,but,mid,"i used to listen to ""k love,"" but i switched to their ""sister station"" ""air one,"" because it's a little more progressive; just a little more to my liking.  but k love is also outstanding.","I remember when i first heard about the ""K Love"" radio network.  I was absolutely amazed when my wife recommended it to me.  i had no idea Contemporary Christian music was so...well...Contemporary!"
"i used to listen to ""k love,"" but i switched to their ""sister station"" ""air one,"" ",it's a little more progressive; just a little more to my liking.,contingency,because,mid,"i used to listen to ""k love,"" but i switched to their ""sister station"" ""air one,"" because it's a little more progressive; just a little more to my liking.  but k love is also outstanding.","I remember when i first heard about the ""K Love"" radio network.  I was absolutely amazed when my wife recommended it to me.  i had no idea Contemporary Christian music was so...well...Contemporary!"
"i used to listen to ""k love,"" but i switched to their ""sister station"" ""air one,"" because it's a little more progressive; just a little more to my liking.",k love is also outstanding.,comparison,but,begin,"i used to listen to ""k love,"" but i switched to their ""sister station"" ""air one,"" because it's a little more progressive; just a little more to my liking.  but k love is also outstanding.","I remember when i first heard about the ""K Love"" radio network.  I was absolutely amazed when my wife recommended it to me.  i had no idea Contemporary Christian music was so...well...Contemporary!"
who are some of your favorite artists in that format?,", do you like the newsboys?",expansion,for example,begin,"who are some of your favorite artists in that format? for example, do you like the newsboys?","I used to listen to ""K Love,"" but i switched to their ""sister station"" ""Air One,"" because it's a little more progressive; just a little more to my liking.  But K Love is also outstanding."
"i think some of their early stuff is great; they seem to have mellowed to a degree and it's fine, ",to me they've regressed a bit.,comparison,but,mid,"you know it's funny you ask me about that band.  i think some of their early stuff is great; they seem to have mellowed to a degree and it's fine, but to me they've regressed a bit.","Who are some of your favorite artists in that format? For example, do you like the Newsboys?"
i think some of their early stuff is great; they seem to have mellowed to a degree ,"it's fine, but to me they've regressed a bit.",expansion,and,mid,"you know it's funny you ask me about that band.  i think some of their early stuff is great; they seem to have mellowed to a degree and it's fine, but to me they've regressed a bit.","Who are some of your favorite artists in that format? For example, do you like the Newsboys?"
"with most albums, you buy them knowing that not every tune is going to be good.","her albums consist of, almost entirely, first class stuff.",comparison,but,begin,"the thing about her albums is that there is hardly a weak song on any of them.  with most albums, you buy them knowing that not every tune is going to be good.  but her albums consist of, almost entirely, first class stuff.","I know, and one of the greatest things about her is you can hear every word she sings.  you don't even have to check the lyrics; she is so clear that all you have to do is listen and enjoy."
"and she does fast paced material, ",also quite a few slower stuff as well.,comparison,but,mid,"absolutely.  and she does fast paced material, but also quite a few slower stuff as well.  some of the songs are real fun, others are very serious and make me think.","The thing about her albums is that there is hardly a weak song on any of them.  with most albums, you buy them knowing that not every tune is going to be good.  but her albums consist of, almost entirely, first class stuff."
"oh i think that song is called ""our hope endures,"" ",i'm not sure.,comparison,but,mid,"oh i think that song is called ""our hope endures,"" but i'm not sure.  but if it's the song you're referring to, i agree...it's a very sad, yet inspirational song.","I know; there's a lot of emotion from her.  some of the tunes almost bring tears to my eyes.  there's one song; i can't think of the name, about a woman who's life consists of one heartbreak after another; yet she carries on and survives it all."
"oh i think that song is called ""our hope endures,"" but i'm not sure.","if it's the song you're referring to, i agree...it's a very sad, yet inspirational song.",comparison,but,begin,"oh i think that song is called ""our hope endures,"" but i'm not sure.  but if it's the song you're referring to, i agree...it's a very sad, yet inspirational song.","I know; there's a lot of emotion from her.  some of the tunes almost bring tears to my eyes.  there's one song; i can't think of the name, about a woman who's life consists of one heartbreak after another; yet she carries on and survives it all."
"kind of sad, ",we sounded great anyway.,comparison,but,mid,"yeah ... all the university's top bands were sent to the men's tournament. kind of sad, but we sounded great anyway.",Really? Wow!
"i think he rapped at us disrespectfully too though, ",it kinda doesn't count.,contingency,so,mid,"right you are, matey. i think he rapped at us disrespectfully too though, so it kinda doesn't count.","Yes, indeed he was. Giving me and my droogs the old elevator eyes, am I right?"
i don't think so ,he also did an electric version of the song.,comparison,but,mid,i don't think so but he also did an electric version of the song.,Did he cover anything else by him?
i think it was on one of the outsecticides ,i'm not sure which.,comparison,but,mid,i think it was on one of the outsecticides but i'm not sure which.,Which bootlegs? Do you know?
"ever since i was age 9, ",that makes it about 45 years.,contingency,so,mid,"ever since i was age 9, so that makes it about 45 years. for some reason their music has always been cool to me.",Really? How long have you been a fan?
i tend to still like their oldies the best ,then there are some from the latter years i'm still loving a lot.,comparison,but,mid,"o it's hard to say, there are so many. i tend to still like their oldies the best but then there are some from the latter years i'm still loving a lot.",Wow! You're a die hard loyal fan I must say. What is your favorite song by them?
brian jones was also a favorite ,it was sad he died.,comparison,but,mid,oh no! i still remain true to my favorite band in the whole world. brian jones was also a favorite but it was sad he died.,Are you one of them?
I never would have heard of him if it wasn't for that.,what's your favorite song by him?,contingency,so,begin,so what's your favorite song by him?,I like it too. I never would have heard of him if it wasn't for that.
i'm not sure why it's called that ,it isn't about animals.,contingency,because,mid,i'm not sure why it's called that because it isn't about animals.,Is it about animals?
it's better ,there are so few commercials.,contingency,because,mid,it's better because there are so few commercials.,Sort of like radio I guess.
i was thinking of it ,they are so expensive.,comparison,but,mid,i was thinking of it but they are so expensive.,Maybe you should buy into one of those paid services for no ads then.
i kind of agree with you there ,it depends on who you're referring to.,comparison,but,mid,i kind of agree with you there but it depends on who you're referring to.,That's when I feel that the best music was out.
"the melody is nice and all, ",the lyrics just sound so whiny.,comparison,but,mid,"the melody is nice and all, but the lyrics just sound so whiny.",Really? How come?
"it's a message that's common in songs, ",it still irritates me.,comparison,but,mid,"exactly. it's a message that's common in songs, but it still irritates me.","Right, the lyrics are mostly complaining about being friend-zoned by a girl."
i can't play it around my kids ,of the language.,contingency,because,mid,i do have a few songs.  i can't play it around my kids because of the language.,How come you don't listen to rap?
i haven't listed to much of him ,so far i suppose it's ok.,comparison,but,mid,yep.  i haven't listed to much of him but so far i suppose it's ok.,Have you heard of this guy Ed Sheeran?
i obviously never sang this on stage ,i think it is so funny and fun.,comparison,but,mid,marian the librarian. i obviously never sang this on stage but i think it is so funny and fun.,What is your favorite song in music man?
It's a fun list to make.,what's your go-to?,contingency,so,begin,so what's your go-to?,I feel like everyone has! It's a fun list to make.
"yeah, i might not even know the original, ",i definitely know all of the lyrics to that song.,comparison,but,mid,"yeah, i might not even know the original, but i definitely know all of the lyrics to that song.",That one gets stuck in my head for days after I hear it.
i think it's like that with weird al ,he's so out there.,contingency,because,mid,i think it's like that with weird al because he's so out there.,It's weird how that happens. I feel like that isn't usually the case with song parodies.
"i know blake and i've heard of some of the others, ",i don't think that's a concert i'd go to.,comparison,but,mid,"i know blake and i've heard of some of the others, but i don't think that's a concert i'd go to.","Blake Shelton is the headliner. And I think the others are Chris Young, Big and Rich, Adley Stump, David Ray, and Ben Gallagher."
"it has such a classic sound, ","for its time, it really bucked the country trend.",comparison,but,mid,"i like that too. it has such a classic sound, but for its time, it really bucked the country trend.",Yes! I knew there was a name for it.
i do.,some newer artists are keeping the old traditions alive.,comparison,but,begin,i do. but some newer artists are keeping the old traditions alive.,I know. Don't you hate that?
"well, i have heard of electronic music and rock music, ",electronic rock seems new.,comparison,but,mid,"well, i have heard of electronic music and rock music, but electronic rock seems new.","Yes, Have you never heard of any Electronic rock music before?"
"i would probably say country, ",i really like a bit of everything.,comparison,but,mid,"i would probably say country, but i really like a bit of everything.",What's your favorite kind of music?
"brad paisley is probably my favorite, ",i prefer his old stuff.,comparison,although,mid,"brad paisley is probably my favorite, although i prefer his old stuff.",Who's your favorite country singer?
"his first album is probably my favorite, ",he has released a lot of good songs since then.,comparison,but,mid,"i know it was very popular. his first album is probably my favorite, but he has released a lot of good songs since then.","His song ""We Danced"" was just used as a wedding song at a reception I just went to."
"they're a japanese band, ",they sound a lot like the beatles.,comparison,but,mid,"they're a japanese band, but they sound a lot like the beatles.",I've never heard of them.
"okay, i can see that.",is it really a bad thing?,comparison,but,begin,"okay, i can see that. but is it really a bad thing?",See? There are lots of bands like this.
i like pop ,electronic is my favorite.,comparison,but,mid,i like pop but electronic is my favorite.,I would say pop. You?
"they did that, sure, ",they were also one of the most talented group of singers ever put together by any of the south korean entertainment companies.,comparison,but,mid,"they did that, sure, but they were also one of the most talented group of singers ever put together by any of the south korean entertainment companies.",What about TVXQ?
"not as much with the teenagers who are the kpop demographic, ",there are a lot of girls/women who have grown older with tvxq and are solid fans.,comparison,but,mid,"not as much with the teenagers who are the kpop demographic, but there are a lot of girls/women who have grown older with tvxq and are solid fans.",So I'm guessing they're still popular?
