arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"i would agree that blank space was the album's best song, ",style and wildest dreams are mediocre at best.,comparison,but,mid,"i would agree that blank space was the album's best song, but style and wildest dreams are mediocre at best.","I wouldn't go that far, but I would say that I'd rather focus on the album's better songs, such as Blank Space, Style, and Wildest Dreams."
"i will concede that teenage dream is superior to both songs, ",not to blank space.,comparison,but,mid,"i will concede that teenage dream is superior to both songs, but not to blank space. also, thinking of you was such a minor song.","Easy, Teenage Dream and Thinking of You."
"i don't know, ",i seriously doubt it.,comparison,but,mid,"i don't know, but i seriously doubt it.",Wonder if any of the acts of today will have the same longeviity?
kind of mellow ,the music is also pretty interesting.,comparison,but,mid,he's really good.  kind of mellow but the music is also pretty interesting.,I haven't heard of him
"so, we've got most of the details settled, ",what kind of music should our new burger shop play?,comparison,but,mid,"so, we've got most of the details settled, but what kind of music should our new burger shop play?",Me neither.
that could work.,i feel like our decor isn't classy enough for jazz to be a safe choice.,comparison,but,begin,that could work. but i feel like our decor isn't classy enough for jazz to be a safe choice.,What about jazz?
"i have listen to opera it is hard to understand,  ",i like classical music.,comparison,but,mid,"yes! i have listen to opera it is hard to understand,  but i like classical music.",Have you listen opera or classical music?
don't you just always sing ,"i'm free, free faaalin.",comparison,but,mid,"i mean come on.  don't you just always sing but i'm free, free faaalin.",Oh of course.  One of the greatest songs ever made.
yeah he's in black veil brides ,made a solo album.,comparison,but,mid,yeah he's in black veil brides but made a solo album.,"No, wasn't he in a band?"
i haven't seen him perform solo ,i did go to a black veil brides concert once.,comparison,but,mid,i haven't seen him perform solo but i did go to a black veil brides concert once.,Have you seen him in concert?
"some of his fans from black veil brides think he's a sellout for going pop, ",the majority really like it.,comparison,but,mid,"some of his fans from black veil brides think he's a sellout for going pop, but the majority really like it.",I did too and it was awesome.
"i think we should go ahead and get tickets now, ",we can get good seats.,contingency,so,mid,"they are coming to nashville on august 12th. i think we should go ahead and get tickets now, so we can get good seats.","Wow, those are two great band from our younger days! I would love to go, when is it?"
"i thought that would be what you wanted too, ",i already checked.,contingency,so,mid,"i thought that would be what you wanted too, so i already checked. they will be about 125.00 each, but we will be almost close enough to touch them!","Me too! So, near the stage, how much?"
"they will be about 125.00 each, ",we will be almost close enough to touch them!,comparison,but,mid,"i thought that would be what you wanted too, so i already checked. they will be about 125.00 each, but we will be almost close enough to touch them!","Me too! So, near the stage, how much?"
"two great bands, ",we can't beat it.,contingency,so,mid,"okay, sounds good to me! two great bands, so we can't beat it.","I thought that would be what you wanted too, so I already checked. They will be about 125.00 each, but we will be almost close enough to touch them!"
"i love 3 am, it really brings back memories.",", i also really love if you're gone.",comparison,but,begin,"i love 3 am, it really brings back memories. but, i also really love if you're gone.",What is your favorite song that Matchbox 20 sings? I have a couple.
"not as much as matchbox 20, ",they are pretty close.,comparison,but,mid,"oh, yes! not as much as matchbox 20, but they are pretty close.","Yes, but we can go back a little bit in time when we go see them. What about the Counting Crows, do you like them too?"
"it is, ",i think mr. jones is their best.,comparison,but,mid,"it is, but i think mr. jones is their best. it is so upbeat and lively.","I really like their song, A long December. It's one of their best."
i had forgotten they sang it ,it's awesome.,comparison,but,mid,"oh, you're right! i had forgotten they sang it but it's awesome.","It is, but I think Mr. Jones is their best. It is so upbeat and lively."
"don't laugh, ",i loved the backstreet boys.,comparison,but,mid,"don't laugh, but i loved the backstreet boys.",Who is your favorite band of the 90's?
don't ever say my jam again.,"i loved that song, too.",comparison,but,begin,"don't ever say my jam again. but i loved that song, too.",I want it that way was my jam.
"in high school, yeah, ",in elementary literally everyone did on their cd players.,comparison,but,mid,"in high school, yeah, but in elementary literally everyone did on their cd players.",You remember having to hide from the other guys that we didn't listen to boy bands?
i wanted to see a band live ,it is sold out,comparison,but,mid,i wanted to see a band live but it is sold out,Come on you can say it no matter how small
"yeah man, ",i don't know about those other guys.,comparison,but,mid,"yeah man, but i don't know about those other guys.","Yeah, yeah, I feel that I got them on rotation."
"hey man they may dress different and have a slightly different sound than what you call classic rap, ","they're good in their own rite, and even when compared.",comparison,but,mid,"hey man they may dress different and have a slightly different sound than what you call classic rap, but they're good in their own rite, and even when compared.","Yeah man, but I don't know about those other guys."
i don't not believe you man ,i get uncomfortable when they dress all hella tight clothes.,comparison,but,mid,i don't not believe you man but i get uncomfortable when they dress all hella tight clothes.,"Hey man they may dress different and have a slightly different sound than what you call classic rap, but they're good in their own rite, and even when compared."
yes they are good ,you know which one i like?,comparison,but,mid,yes they are good but you know which one i like?,I like Down by the River and Cinammon girl too.
i never saw him ,i would love too.,comparison,but,mid,i never saw him but i would love too.,I saw him in concert a couple of years ago in Philly.
"ya me too, ",how could it go on with kurt?,comparison,but,mid,"ya me too, but how could it go on with kurt?",I wish Nirvana was still around.
"ya people would put a lot of thought into the lyrics, ",he himself said sometime they were just nonsensical.,comparison,but,mid,"ya people would put a lot of thought into the lyrics, but he himself said sometime they were just nonsensical.","what do you mean, like his lyrics."
"i was a big fan of her back then, ",it seems she is still doing very well these days.,comparison,but,mid,"i was a big fan of her back then, but it seems she is still doing very well these days.",What do you think of Britney Spears?
i like 'blank space' ,it really speaks to me about past relationships.,contingency,because,mid,i like 'blank space' because it really speaks to me about past relationships.,What about you?
"when i was younger, music was so important to me.","as i get older, i kind of appreciate the silence.",comparison,but,begin,"when i was younger, music was so important to me.  but as i get older, i kind of appreciate the silence.","It depends.  Nowadays I spend so little time in the car, I don't listen to a lot of music at all."
"all types, ",mainly soft rock.,comparison,but,mid,"all types, but mainly soft rock.",What type of music?
"well matt got married and had his own band for awhile, ",i am not sure what he is doing now.,comparison,but,mid,"well matt got married and had his own band for awhile, but i am not sure what he is doing now.",What are the other boys besides Jesse doing?
"maybe a little too warped, ",still a funny song.,comparison,but,mid,"maybe a little too warped, but still a funny song.","Cool, next would have to be Christmas at Ground Zero."
"it's spoof of the band the white stripes and those funny chuck norris facts, ",using the former cohost of match gmae chrles nelson reilly.,comparison,but,mid,"it's spoof of the band the white stripes and those funny chuck norris facts, but using the former cohost of match gmae chrles nelson reilly.","I haven't hear that one, what's it a about."
it is not my go to genre ,i don't mind listening to it.,comparison,but,mid,it is not my go to genre but i don't mind listening to it.,Do you like Jazz Music?
i don't mind hip hop and pop ,those genres didn't really exist 50 years ago and the world was fine.,comparison,but,mid,i don't mind hip hop and pop but those genres didn't really exist 50 years ago and the world was fine.,Yes the charts are mostly dominated by hip hop and pop these days.
we could try ,i doubt we can pull it off!,comparison,but,mid,we could try but i doubt we can pull it off!,Same here we should try and bring Jazz back into the mainstream.
you're right ,it is definitely worth a shot!,comparison,but,mid,you're right but it is definitely worth a shot!,We could try but I doubt we can pull it off!
"well, they used to, ",then they got really big for a while and were actually playing arenas.,comparison,but,mid,"well, they used to, but then they got really big for a while and were actually playing arenas.","Why, don't they play in small spaces?"
some of it is catchy ,it's still pretty bad.,comparison,but,mid,in all honesty most of it is crap. some of it is catchy but it's still pretty bad.,How do you feel about the current state of rap music?
what song do you find catchy ,is still bad?,comparison,but,mid,oh? what song do you find catchy but is still bad?,In all honesty most of it is crap. Some of it is catchy but it's still pretty bad.
"theres a ton of em, ",one that really stands out to me right now is panda by desiigner.,comparison,but,mid,"theres a ton of em, but one that really stands out to me right now is panda by desiigner.",Oh? What song do you find catchy but is still bad?
now you have nothing ,songs about money women and getting high.,comparison,but,mid,i miss really good songs that had an actual message. now you have nothing but songs about money women and getting high.,Yeah I can agree to a certain extent.
i love that one ,superstar is my all time favorite of his.,comparison,but,mid,i love that one but superstar is my all time favorite of his.,A House is not a Home. That's definitely a well done song.
i'm a fan of glee ,i loved that movie too.,contingency,so,mid,i'm a fan of glee so i loved that movie too.,Oh that's a fun fact. I loved her in Pitch Perfect.
"yeah, not enough people appreciate it ",it's so overplayed and heard.,contingency,because,mid,"yeah, not enough people appreciate it because it's so overplayed and heard.",Maybe the best segment of music ever.
i just feel bad ,i don't think he ever got the recognition he deserved as a rapper.,contingency,because,mid,i just feel bad because i don't think he ever got the recognition he deserved as a rapper.,That is his choice you don't have to feel bad!
he is a much better rapper then he is actor ,i guess he enjoys acting more.,comparison,but,mid,that is a great one. he is a much better rapper then he is actor but i guess he enjoys acting more.,He definitely has some great songs. I was obsessed with his song Freaks and Greeks when it came out.
bb king was more entertaining ,of his stories.,contingency,because,mid,a tie between prince and bb king. both of their concerts were amazing. bb king was more entertaining because of his stories.,Whose show was your second favorite?
because it is the best music...,i grew up with it.,contingency,because,mid,because it is the best music...because i grew up with it.,Why do you love 90s music the most?
yeah i've heard of them ,don't really enjoy their music.,comparison,but,mid,yeah i've heard of them but don't really enjoy their music.,One Direction is probably the most relevant.
one of their members quit as well ,not all of them seem to be commited to writing great music.,contingency,so,mid,one of their members quit as well so not all of them seem to be commited to writing great music.,Yeah I've heard of them but don't really enjoy their music.
"i haven't yet, ",will be seeing them in the fall of this year!,comparison,but,mid,"i haven't yet, but will be seeing them in the fall of this year!",It sounds like you really like this band. Have you seen them live?
"they weren't on my top 10, ",i did like them.,comparison,but,mid,"they weren't on my top 10, but i did like them.",That's whats sad. I used to listen to them every day in high school.
"you have to, its great.",", its depressing.",comparison,although,begin,"you have to, its great. although, its depressing.",I never listened to it.
i will tear off my ears ,i listen to dubstep blues remixes.,temporal,before,mid,i will tear off my ears before i listen to dubstep blues remixes.,Oh I'm so doing this.
"it's one guy, ",i think he's been playing with the same backup musicians for years.,comparison,but,mid,"it's one guy, but i think he's been playing with the same backup musicians for years.",I'm not familiar with them--is it one musician or a band?
i think he actually turned away from a major label ,he could have more independence.,contingency,so,mid,"well, his lyrics are full of humanity, and he expresses a lot of gratitude for his fans. i think he actually turned away from a major label so he could have more independence.",What do you mean?
"i think he may have had an earlier one, ",i'm not sure it's available.,comparison,but,mid,"they're all good. start with the first one--citizen cope. i think he may have had an earlier one, but i'm not sure it's available.",Any album in particular?
yes it is ,my favorite is lady in my life.,comparison,but,mid,yes it is but my favorite is lady in my life.,Oh that's easy. Human Nature is a classic.
yes it was going to be his last tour ,he didn't make it.,comparison,but,mid,yes it was going to be his last tour but he didn't make it.,Did you see the behind the scenes concert movie for This is It?
sort of.,i also wish one direction would just get back together so it's bittersweet.,comparison,but,begin,sort of. but i also wish one direction would just get back together so it's bittersweet.,I saw that. Are you excited about it?
but i also wish one direction would just get back together ,it's bittersweet.,contingency,so,mid,sort of. but i also wish one direction would just get back together so it's bittersweet.,I saw that. Are you excited about it?
"i know most people choose *nsync, ",i definitely loved the backstreet boys most.,comparison,but,mid,"i know most people choose *nsync, but i definitely loved the backstreet boys most.",Me too. Who was your favorite out of those three?
"i know girly pop music doesn't get a lot of respect, ",personally i think some of the most iconic music of the new millennium has resulted from it.,comparison,but,mid,"totally. i know girly pop music doesn't get a lot of respect, but personally i think some of the most iconic music of the new millennium has resulted from it.",I forgot about the Spice Girls! They were iconic.
"that's so funny, i never thought of it like that ",i guess that's true.,comparison,but,mid,"that's so funny, i never thought of it like that but i guess that's true.","You know, someone actually once said to me that The Beatles were technically the first official boy band. So really, there should be more respect!"
i think the beatles were still uniquely talented ,there's no question that modern boy bands know how to make some catchy tunes.,comparison,but,mid,i think the beatles were still uniquely talented but there's no question that modern boy bands know how to make some catchy tunes.,"Yeah, teenage girls went just as crazy over The Beatles as they have over *NSYNC and One Direction."
i can't really choose one favorite.,i would say somebody to love is up there.,comparison,but,begin,i can't really choose one favorite.  but i would say somebody to love is up there.,What was your favorite Queen song?
not only the vocals ,the song structure.,comparison,but,mid,not only the vocals but the song structure.,Yeah for sure.  It's just musically unreal.
"i know, it's like that piece of candy that's just ok ",you keep eating it anyway because it's better than carrots.,comparison,but,mid,"i know, it's like that piece of candy that's just ok but you keep eating it anyway because it's better than carrots.","Ok, so I still like it but oddly annoying.  Flash."
"i know, it's like that piece of candy that's just ok but you keep eating it anyway ",it's better than carrots.,contingency,because,mid,"i know, it's like that piece of candy that's just ok but you keep eating it anyway because it's better than carrots.","Ok, so I still like it but oddly annoying.  Flash."
"it's fine, ",it's not my first choice of music if thats what you mean.,comparison,but,mid,"it's fine, but it's not my first choice of music if thats what you mean.",How do you feel about rap music?
"yeah i can kind of see that, ",you don't like any of those kinds of songs?,contingency,so,mid,"yeah i can kind of see that, so you don't like any of those kinds of songs?","Yeah, No real topic, message or meaning. Its usually about money, getting drunk or high."
i'm not saying some of them aren't catchy ,they don't really bring anything to the table aside from a good beat.,comparison,but,mid,not really. i'm not saying some of them aren't catchy but they don't really bring anything to the table aside from a good beat.,"Yeah I can kind of see that, so you don't like any of those kinds of songs?"
i don't know ,those are some major players.,comparison,but,mid,i don't know but those are some major players.,"Really, where have I been?"
i kind of remember them ,i wasn't in that music except nirvana.,comparison,but,mid,i kind of remember them but i wasn't in that music except nirvana.,Lead singer to Sound Garden. The grunge of the 90's.
"well, that's only ","kurt cobain died, he would have sold out eventually too.",contingency,because,mid,"well, that's only because kurt cobain died, he would have sold out eventually too. think of all that music we missed.","Yeah, better than Pearl Jam. Eddie Vedder totally sold out."
i guess.,their music was pretty good.,comparison,but,begin,i guess. but their music was pretty good. i'll admit. can't beat nevermind as an album. best of that genre.,"Yeah, but better to burn up than burn out."
"i enjoy the solo leads, ",i have also played bass trombone at times.,comparison,but,mid,"i enjoy the solo leads, but i have also played bass trombone at times.",What part do you play in the jazz band?
"i am unsure, ",i still listen to music form the 90s.,comparison,but,mid,"i am unsure, but i still listen to music form the 90s.","Some of them were really good, wonder where they are today."
she would share it with me ,i never connected with it.,comparison,but,mid,"my mom was, big time. she would share it with me but i never connected with it.",Were your parents into rock n roll?
well if i did ,of that i wasn't conscious of it at the time.,contingency,because,mid,well if i did because of that i wasn't conscious of it at the time. i think i just needed to listen to different artists till i found a particular sound i liked.,I think it's natural to grow up despising the music your parents like.
jerry lee lewis' songs ,they get stuck in my head a lot i'm actually not a big fan.,comparison,although,mid,jerry lee lewis' songs although they get stuck in my head a lot i'm actually not a big fan.,It's pretty catchy.
usually only two at a time ,some of the smaller bells can be rung four or six at a time in a technique called shelley or four in one/six in one.,comparison,but,mid,usually only two at a time but some of the smaller bells can be rung four or six at a time in a technique called shelley or four in one/six in one.,Eight bells at the same time?
usually only two at a time but some of the smaller bells can be rung four ,six at a time in a technique called shelley or four in one/six in one.,expansion,or,mid,usually only two at a time but some of the smaller bells can be rung four or six at a time in a technique called shelley or four in one/six in one.,Eight bells at the same time?
it can be ,gets easier with practice.,comparison,but,mid,it can be but gets easier with practice.,That sounds difficult!
special mallets are used ,they won't damage the bells unless you hit them too hard.,contingency,so,mid,special mallets are used so they won't damage the bells unless you hit them too hard.,Won't that damage the bells?
"handbells cost a lot, ",you want to be very careful with them!,contingency,so,mid,"yes! handbells cost a lot, so you want to be very careful with them!",So it must be gentle!
"it had an awesome video, ",i am not sure the song itself stands up.,comparison,but,mid,"a worthy choice. it had an awesome video, but i am not sure the song itself stands up.",Thriller by Michael Jackson?
"good choice, ",i don't think we are there yet.,comparison,but,mid,"good choice, but i don't think we are there yet.","How about Born in the USA. It captured post Vietnam Americana with hints of Folk and Rock, all wrapped up in a denim jacket."
people say its ,hes sober now.,contingency,because,mid,people say its because hes sober now.,I know! I wonder why he does that.
i really liked rage against the machine ,this sounds very different.,comparison,but,mid,i don't know. i really liked rage against the machine but this sounds very different.,Yeah it also has a couple of members from Public Enemy. Do you like them?
yeah you can't really replicate the old rage against the machine without the lead singer zach de la rocha.,i went to see them live and they sound pretty good.,comparison,but,begin,yeah you can't really replicate the old rage against the machine without the lead singer zach de la rocha. but i went to see them live and they sound pretty good.,I don't know. I really liked Rage Against the Machine but this sounds very different.
"i want to go see green day, ",they are not touring anywhere near where i live.,comparison,but,mid,"i want to go see green day, but they are not touring anywhere near where i live.","If you get a chance to go to one of their concerts, you should definitely go."
they will probably have a tour after they release their album ,we might get a chance to see them live!,contingency,so,mid,they will probably have a tour after they release their album so we might get a chance to see them live!,"Really? Wow, I can't wait to hear it."
"call me cliche, ","i love ""i will always love you""",comparison,but,mid,"call me cliche, but i love ""i will always love you""","Rest in Peace Whitney, whats your favorite song of hers?"
"it's been a few years, ",it was boston calling.,comparison,but,mid,"it's been a few years, but it was boston calling.",What was the last concert you've been to?
i mean they were funny ,those guys flat out shred.,comparison,but,mid,surprisingly they were awesome.  i mean they were funny but those guys flat out shred.,How were they?
i mean it's expensive ,you get an amazing concert.,comparison,but,mid,boston calling always is.  i mean it's expensive but you get an amazing concert.,"Wow, sounds like a great concert."
"i know, it's not that much more than a regular ticket ",you get five times as much.,comparison,but,mid,"i know, it's not that much more than a regular ticket but you get five times as much.",Same thing as you said.  Expensive tickets but when you look at what you get it's quite the deal.
I feel that would let their fans down.,there are four members now not five.,comparison,but,begin,but there are four members now not five.,I agree. I feel that would let their fans down.
i do too ,they just released a new song.,contingency,because,mid,i do too because they just released a new song.,I think they will still do good without Camilla.
"okay, okay, you're right.","you have to admit, those bands are few and far between.",comparison,but,begin,"okay, okay, you're right. but you have to admit, those bands are few and far between.","Oh, come on! What about drummer lead singers, like Phil Collins, of Genesis, Don Henley, of The Eagles, and Levon Helm of The Band?"
i don't know.,"if we can, can i go with you?",comparison,but,begin,"i don't know.  but if we can, can i go with you?",Yes.  She sings like an angel.  Do you think we will ever be able to get tickets?
that is good ,sand is annoying.,contingency,because,mid,that is good because sand is annoying.,No the camping part was on regular ground.
it can be!,"there was a progression, and silent shout is in deep masterpiece territory.",comparison,but,begin,"it can be! but there was a progression, and silent shout is in deep masterpiece territory.",I've heard some of their early stuff. It was... kind of annoying.
the first act is an ep that she recorded in her bedroom ,"released on myspace; her first album makes up the second and third, and so on.",expansion,and,mid,"it's this opera about an android revolt, split up into multiple acts. the first act is an ep that she recorded in her bedroom and released on myspace; her first album makes up the second and third, and so on.","That sounds, uh, ambitious. What do you mean it isn't finished yet?"
"i don't remember, ",i think there's one more album coming.,comparison,but,mid,"i don't remember, but i think there's one more album coming. so far we've got one ep and two albums.",How many acts are we talking about?
"i mean, it started as some girl on the internet -- who got ""discovered"" ","recorded a major-label album, and then started acting and all that jazz.",expansion,and,mid,"does it matter? i mean, it started as some girl on the internet -- who got ""discovered"" and recorded a major-label album, and then started acting and all that jazz.","Is this, like, mainstream music? Or is this just some lady on the Internet?"
"yeah, it was all because of ska.",that i thought horns were boring and only in jazz and other lame music.,temporal,before,begin,"yeah, it was all because of ska. before that i thought horns were boring and only in jazz and other lame music.",No kidding?
Before that I thought horns were boring and only in Jazz and other lame music.,you know better now.,comparison,but,begin,but you know better now.,"Yeah, it was all because of ska. Before that I thought horns were boring and only in Jazz and other lame music."
that is some non-sense ,i kinda understand it,comparison,but,mid,that is some non-sense but i kinda understand it,"Music does not need to make sense, it needs to make you feel"
"at the olympics, ",", the host country usually has a concert showing the world how proud they are of their music.",expansion,for example,mid,"yes, i can see that. at the olympics, for example, the host country usually has a concert showing the world how proud they are of their music.",Many cultures and subcultures use music as a tool to bring people together.
So is Yes.,"owner of a lonely heart and tom sawyer - are they typical ""progressive"" songs?",comparison,but,begin,"but owner of a lonely heart and tom sawyer - are they typical ""progressive"" songs?","Yes, now we're getting somewhere. Rush is a progressive band.  So is Yes."
tom sawyer has odd-time signatures (it's not four on the floor) ,tons going on for being a 4 and a half minute song.,expansion,and,mid,tom sawyer has odd-time signatures (it's not four on the floor) and tons going on for being a 4 and a half minute song.,I don't follow.
some of it is very catchy ,i can only listen to so much.,comparison,but,mid,some of it is very catchy but i can only listen to so much.,Do you like k-pop?
"i can, ",i don't think i am good at it.,comparison,but,mid,"i can, but i don't think i am good at it.",I wish I could sing like that.  Can you sing?
"i used to sing in a chorus when i was younger, ",i really stopped singing when i got a very shy roommate.,comparison,but,mid,"i used to sing in a chorus when i was younger, but i really stopped singing when i got a very shy roommate.","I can, but I don't think I am good at it."
