arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"yeah, i know, there's some people who don't like ","they say it's not ""real"" country, but i don't really judge songs by that.",contingency,because,mid,"yeah, i know, there's some people who don't like because they say it's not ""real"" country, but i don't really judge songs by that.  i just think it's a lot of fun to listen to.",Ahhh interesting choice.
It almost always puts me in a good mood.,i imagine it might not if you were someone who didn't have anybody to dance with.,comparison,although,begin,although i imagine it might not if you were someone who didn't have anybody to dance with.,I agree.  It almost always puts me in a good mood.
"i'm not sure, ",i like a lot of electronic instrumental stuff.,comparison,but,mid,"i'm not sure, but i like a lot of electronic instrumental stuff.",What's your favorite instrumental song?
"i've heard of them, ",they were before my time.,comparison,but,mid,"i've heard of them, but they were before my time.",Are you old enough to remember the Beatles?
"they sound familiar, ",i can't recall for sure.,comparison,but,mid,"they sound familiar, but i can't recall for sure. what kind of music is it?",Have you ever listened to any King Crimson?
i like that style of music ,i rarely listen to it.,comparison,but,mid,i see. i like that style of music but i rarely listen to it. you don't hear it on the radio very much.,"They are a classic progressive rock band from the same era as Yes and Pink Floyd, etc."
"well, they have a long history going back to the '60s, ","their style has varied quite a bit over the decades, as have the members of the band.",contingency,so,mid,"well, they have a long history going back to the '60s, so their style has varied quite a bit over the decades, as have the members of the band.",Really? How would describe their music?
"i would say it's more hard-hitting when it comes to the lyrics and vocal style, while the instrumentals are less complex, ",very experimental at the same time.,comparison,but,mid,"i would say it's more hard-hitting when it comes to the lyrics and vocal style, while the instrumentals are less complex, but very experimental at the same time.",I see. How does their classic sound compare to other bands from that era?
i would say it's more hard-hitting when it comes to the lyrics ,"vocal style, while the instrumentals are less complex, but very experimental at the same time.",expansion,and,mid,"i would say it's more hard-hitting when it comes to the lyrics and vocal style, while the instrumentals are less complex, but very experimental at the same time.",I see. How does their classic sound compare to other bands from that era?
"they definitely don't sound like any other band from that era, ",there is definitely a feeling of the classic progressive rock era.,comparison,although,mid,"they definitely don't sound like any other band from that era, although there is definitely a feeling of the classic progressive rock era. i would say this is mostly because of the jazz influence.",It sounds like an odd mixture.
i would say this is mostly ,of the jazz influence.,contingency,because,mid,"they definitely don't sound like any other band from that era, although there is definitely a feeling of the classic progressive rock era. i would say this is mostly because of the jazz influence.",It sounds like an odd mixture.
"jazz has a lot of long improv solos that are good, ",they don't keep you engaged like a well-constructed song does.,comparison,but,mid,"i know what you mean. jazz has a lot of long improv solos that are good, but they don't keep you engaged like a well-constructed song does.",I don't listen to much jazz to be honest. After a few minutes it gets kind of monotonous or just uninteresting.
"yeah - the long jam sessions sort of lose your attention, ","the music is good for ambience, especially in coffee shops.",comparison,but,mid,"yeah - the long jam sessions sort of lose your attention, but the music is good for ambience, especially in coffee shops.","I know what you mean. Jazz has a lot of long improv solos that are good, but they don't keep you engaged like a well-constructed song does."
"i'm definitely interested in that kind of music, and i probably have heard them ",just cant recall any of their songs at the moment.,comparison,but,mid,"i'm definitely interested in that kind of music, and i probably have heard them but just cant recall any of their songs at the moment.","True. If you're trying to expand your musical taste into progressive rock, though, King Crimson is a must. They are considered one of the most important bands of that era."
"i used to think i'd always be aware of the most recent music, ",i'm not.,comparison,but,mid,"i used to think i'd always be aware of the most recent music, but i'm not. i still like older songs.","I'm definitely interested in that kind of music, and I probably have heard them but just cant recall any of their songs at the moment."
"i usually say the rolling stones, ",i also like bob seger and songs from the 1960s.,comparison,but,mid,"i usually say the rolling stones, but i also like bob seger and songs from the 1960s.",Those are great groups. Which group is your favorite.
"i don't, ",i still find myself listening to music every week.,comparison,but,mid,"i don't, but i still find myself listening to music every week. i always listen to the older songs when in the car.",Do you listen to the music every day.
"i don't drive all that much since i'm retired, ",it's plenty to keep me entertained.,comparison,but,mid,"i think so. i don't drive all that much since i'm retired, but it's plenty to keep me entertained. i do like my music.",That's quite a few songs you have.
"i like jazz, ",i never associated that genre with japan.,comparison,but,mid,"that's interesting. i like jazz, but i never associated that genre with japan.",Yes. She's a Japanese jazz pianist.
"she plays complex riffs with great speed, ",it's still musical and nice to listen to for the most part.,comparison,but,mid,"she is known for having great technique and a very energetic style. she plays complex riffs with great speed, but it's still musical and nice to listen to for the most part.",How would you characterize her style?
"those are good if you want to meet some latin girl, ",you have to dance well.,comparison,but,mid,"yes, there is a bunch of latin music genres: salsa, merengue, bachata, vallenato. those are good if you want to meet some latin girl, but you have to dance well.","Yes, you are right, The World Salsa Championships. The term ""Salsa"" started in New York and one of the most representative artists for this music genre was a group called ""Fania All Stars""."
"yes, he did well at the recording studio ",he forgot the lyrics in puerto rico during a concert with luis fonsi,comparison,but,mid,"yes, he did well at the recording studio but he forgot the lyrics in puerto rico during a concert with luis fonsi",That is funny. I recently knew that Justin Bieber was trying to sing in Spanish.
"well, it is common for latin singers to sing in english ",not vice versa.,comparison,but,mid,"for real? well, it is common for latin singers to sing in english but not vice versa. what i really like is electronic music, you are full of options to choose from.","Yes, he did well at the recording studio but he forgot the lyrics in Puerto Rico during a concert with Luis Fonsi"
"of course, ","not just to this, i would like to go to: electric daisy carnival, sensation, ultra music festival, global gathering, etc.",comparison,but,mid,"of course, but not just to this, i would like to go to: electric daisy carnival, sensation, ultra music festival, global gathering, etc. i think we have to save some money if we want to go there.","Yes, I would like to have the opportunity to go to one of the best EDM festivals, ""Tomorroland"" in Boom, Belgium. Would you like to go too?"
they could have ,they had that power pop sound.,comparison,but,mid,they could have but they had that power pop sound.,I think they broke into the scene as a rock band though.
"this will only be my second one, ",i don't have anyone to go with.,comparison,but,mid,"this will only be my second one, but i don't have anyone to go with. i don't suppose you're free?",That's nice. I've never been to a concert.
you can hear everywhere ,it can be nice seeing people play the instruments.,comparison,but,mid,"yes, kind of. you can hear everywhere but it can be nice seeing people play the instruments.",Does that make a difference?
i haven't ,i bet she is.,comparison,but,mid,i haven't but i bet she is.,I have actually. She's really good.
"i know, and the sucky part is, it's not too bad for the first thirty seconds or so, ",it just get progressively worse as they go along.,comparison,but,mid,"i know, and the sucky part is, it's not too bad for the first thirty seconds or so, but it just get progressively worse as they go along.","Oh, god, they did a cover of that?  NO ONE should do that song but Queen and Bowie"
"i know, and the sucky part is, it's not too bad for the first thirty seconds ","so, but it just get progressively worse as they go along.",expansion,or,mid,"i know, and the sucky part is, it's not too bad for the first thirty seconds or so, but it just get progressively worse as they go along.","Oh, god, they did a cover of that?  NO ONE should do that song but Queen and Bowie"
"i know, ","hey, i wouldn't doubt it.",comparison,but,mid,"i know, but hey, i wouldn't doubt it.  i read somewhere they use red hot chilli peppers?",HAHAHAH! That's horrible!
it sounds like a weird title ,i will try listening to it.,comparison,but,mid,it sounds like a weird title but i will try listening to it.,Black skinhead. It is very catchy.
"also king, who is the singer, sings in falsetto ",that's also very different.,contingency,so,mid,"yeah. also king, who is the singer, sings in falsetto so that's also very different.","That's nice, most metal isn't like that."
"yes, a lot of people don't really like it, ",you get used to it after a while.,comparison,but,mid,"yes, a lot of people don't really like it, but you get used to it after a while.","Oh, that's very strange."
"that one is probably the best, ",there are lots of other ones.,comparison,but,mid,"that one is probably the best, but there are lots of other ones.",That's pretty neat.
well it's called chiptune ,"the sounds are based on old arcade machine sounds, like computer chips.",contingency,because,mid,"well it's called chiptune because the sounds are based on old arcade machine sounds, like computer chips.",What's different about chiptune?
"sometimes you hear stuff that sounds exactly like a video game, ",sometimes you hear some modern sounds mixed in too.,comparison,but,mid,"sometimes you hear stuff that sounds exactly like a video game, but sometimes you hear some modern sounds mixed in too.","Ok, I think I have a better idea of what do expect."
"i like both, ",the modern stuff is especially cool to listen too.,comparison,but,mid,"i like both, but the modern stuff is especially cool to listen too. it can be really calming.",Which do you like?
"yeah, so i would've gone to the concert, ",kings of leon was also headlining.,comparison,but,mid,"yeah, so i would've gone to the concert, but kings of leon was also headlining.","Oh, I know! It's so cool."
"yeah, they're cool in theory, ",i find their sound annoying.,comparison,but,mid,"yeah, they're cool in theory, but i find their sound annoying.",That sounds cool to me.
"i do to, ",in my car i listen to old radio.,comparison,but,mid,"i do to, but in my car i listen to old radio.",I listen to internet radio.
"well she got out of her contract or whatever with that weirdo producer, ","i don't think i've heard any music from her recently, and it would be an opportune time to drop a single.",comparison,but,mid,"well she got out of her contract or whatever with that weirdo producer, but i don't think i've heard any music from her recently, and it would be an opportune time to drop a single.",speaking of kesha...what's she been up to lately?
she was part of that remake of 'you spin me right round'...I hated it.,", tick tock was catchy?",comparison,but,begin,"but, tick tock was catchy?","when I first hear of her, I didn't really like her. she was part of that remake of 'you spin me right round'...I hated it."
"that's what caught my eye, ",i feel that jeffree star has stagnated as a musical artist.,comparison,but,mid,"that's what caught my eye, but i feel that jeffree star has stagnated as a musical artist.","Well I respect the success, I just don't like the look."
"i never was growing up, ",i like them now.,comparison,but,mid,"i never was growing up, but i like them now.",Were you ever a big fan of Queen?
"yeah, the lyrics are funny, ",the music rocks too.,comparison,but,mid,"yeah, the lyrics are funny, but the music rocks too.",That song is crazy.
"yeah, i had my reservations because legacy and all that ",it's actually really good.,comparison,but,mid,"yeah, i had my reservations because legacy and all that but it's actually really good.",The one they did with Matt Skiba?
"yeah, i had my reservations ",legacy and all that but it's actually really good.,contingency,because,mid,"yeah, i had my reservations because legacy and all that but it's actually really good.",The one they did with Matt Skiba?
original lineups are always preferred ,when an original lineup is getting no results why not shuffle around?,comparison,but,mid,original lineups are always preferred but when an original lineup is getting no results why not shuffle around?,That's great to hear though like you have I had and still have my reservations.
you have a point ,when i think of blink-182 i think of the way mark and tom play off of each other.,comparison,but,mid,you have a point but when i think of blink-182 i think of the way mark and tom play off of each other.,Original lineups are always preferred but when an original lineup is getting no results why not shuffle around?
that was always their defining quality ,i think they maintain what with matt skiba.,comparison,but,mid,that was always their defining quality but i think they maintain what with matt skiba.,You have a point but when I think of blink-182 I think of the way Mark and Tom play off of each other.
oh that's kind of a bummer to hear ,good on the classic blink though.,comparison,but,mid,oh that's kind of a bummer to hear but good on the classic blink though.,"Sort of but not really, it's a lot more classic blink than Alkaline Trio."
"i use techniques that are new to me, ",actually five years old.,comparison,but,mid,"yeah, but i'm not able to keep up. i use techniques that are new to me, but actually five years old.",Aren't you applying voice-leading and transformational graphs to discuss the harmonic areas?
yeah his music can be annoying sometimes ,i like the old stuff.,comparison,but,mid,yeah his music can be annoying sometimes but i like the old stuff.,Oh really? He is kind of old.
"i obviously love the outside, ",blue is so reflective and incredible.,comparison,but,mid,"i obviously love the outside, but blue is so reflective and incredible.","Really, what's your favorite track?"
hit me up ,i'd love to go with you!,contingency,because,mid,hit me up because i'd love to go with you!,I want to see them live when they come to Los Angeles next!
You need to listen to more happy music.,sufjan is a literal genius.,comparison,but,begin,but sufjan is a literal genius. his last album was incredible. i've listened to it maybe 50 times by now.,This is so bad! You need to listen to more happy music.
"it gets a bad wrap, ",some bands are really great.,comparison,but,mid,"it gets a bad wrap, but some bands are really great.",No not at all.
"i agree, ","with glen fry gone, it is probably over for them.",comparison,but,mid,"i agree, but with glen fry gone, it is probably over for them.",I think their music is timeless.
"i agree, it is a good one, ",i always think of tequila sunrise when i think of the eagles.,comparison,but,mid,"i agree, it is a good one, but i always think of tequila sunrise when i think of the eagles.",Hotel California is probably my all time favorite song.
"i agree, ",i do like many of the younger artists today.,comparison,although,mid,"i agree, although i do like many of the younger artists today.",Their harmonies simply aren't matched by today's artists.
"i do too, ","when asked my favorite all time group, i always say the eagles.",comparison,but,mid,"i do too, but when asked my favorite all time group, i always say the eagles.","I agree, although I do like many of the younger artists today."
"yea, they were big in the eighties and nineties, ",they originally formed in 1971.,comparison,but,mid,"yea, they were big in the eighties and nineties, but they originally formed in 1971.",aren't they a rock band from back in the day?
it's rap ,he has some producers that have a more jazzy style.,comparison,but,mid,it's rap but he has some producers that have a more jazzy style.,I don't know if I can get into the rap genre.
"it's actually not his newest album, ",it is called to pimp a butterfly.,comparison,but,mid,"it's actually not his newest album, but it is called to pimp a butterfly.",What is the album called?
"yeah, i just never got around to hearing the album when it was newly released, ",it is new to me now.,contingency,so,mid,"yeah, i just never got around to hearing the album when it was newly released, so it is new to me now.",Interesting name.
they once were ,now they are on epitaph records.,comparison,but,mid,they once were but now they are on epitaph records.,So is it a major one?
"oh ok, ","back to alkaline trio, do they tour much?",comparison,but,mid,"oh ok, but back to alkaline trio, do they tour much?",He was a pioneer in the punk rock scene.
"i knew you loved concerts, ",i didn't realize it was this intense.,comparison,but,mid,"i knew you loved concerts, but i didn't realize it was this intense.","Yup, I have been working lots of overtime to save money."
"i do, ",my boyfriend loves city and colour so i started listening to them.,comparison,but,mid,"i do, but my boyfriend loves city and colour so i started listening to them. i've started listening to some other bands like that. have you heard of this wild life?",Really? I thought you liked metal music.
that single was good ,i wasn't crazy about the rest of the album.,comparison,but,mid,hail the apocalypse. that single was good but i wasn't crazy about the rest of the album.,"Yes, that's the first one I listened to. What was the album before that one?"
"yeah, they have three vocalists..a girl and guy singer and a screamer ",it's a different sound than what everyone else is doing.,contingency,so,mid,"yeah, they have three vocalists..a girl and guy singer and a screamer so it's a different sound than what everyone else is doing.",Who is Amaranthe? Are they Swedish too?
i think it's ,in a lot of ways he tried to get back to roots and it felt forced.,contingency,because,mid,i think it's because in a lot of ways he tried to get back to roots and it felt forced.,"Seriously, why?"
"not exactl, ",he projects a lot.,comparison,but,mid,"not exactl, but he projects a lot.",Does he have a lot of vibratto live?
"yes, okay, i get it.","yeah, each one is pretty good.",comparison,but,begin,"yes, okay, i get it. but yeah, each one is pretty good.",Is it all just Google Translate over and over and over and over and
"that sounds awfully like a mistress, honestly.",she sounds like a great kid.,comparison,but,begin,"that sounds awfully like a mistress, honestly. but she sounds like a great kid.","Yeah, people give her donations to make her music videos."
"yes, the two bands play similar music.",i prefer soundgarden.,comparison,but,begin,"yes, the two bands play similar music. but i prefer soundgarden.",I didn't know that. Cool fact.
"i know, i don't get it either.",it was still cool to see an asian group get represented.,comparison,but,begin,"i know, i don't get it either.  but it was still cool to see an asian group get represented.",They give out awards for that now?
"ha, of course!",they think rap isn't music.,contingency,because,begin,"ha, of course!  because they think rap isn't music.","Well, most of the time it's the ones who can't sing."
"i don't know about that, ha.",this group is pretty good.,comparison,but,begin,"i don't know about that, ha.  but this group is pretty good.","Ha, of course!  Because they think rap isn't music."
she can even sing five octaves ,of her vocal chords.,contingency,because,mid,"well, she had a great voice. she can even sing five octaves because of her vocal chords.",What happened?
it can be complex ,also amazingly melodic.,comparison,but,mid,yes! that is exactly what i'm talking about. it can be complex but also amazingly melodic.,Is it like what the guy in the movie La La Land was talking about when he was trying to explain jazz?
i agree i like that ,when it goes back and forth sometimes and they riff off of each other it gets a little boring for me.,comparison,but,mid,i agree i like that but when it goes back and forth sometimes and they riff off of each other it gets a little boring for me.,I heard on the radio this kid play the trombone and then the piano and I was blown away.
i agree i like that but when it goes back and forth sometimes ,they riff off of each other it gets a little boring for me.,expansion,and,mid,i agree i like that but when it goes back and forth sometimes and they riff off of each other it gets a little boring for me.,I heard on the radio this kid play the trombone and then the piano and I was blown away.
i am not a real traditional jazz fan ,maybe if we educate ourselves we can appreciate the music more.,comparison,but,mid,i know. i am not a real traditional jazz fan but maybe if we educate ourselves we can appreciate the music more.,I agree I like that but when it goes back and forth sometimes and they riff off of each other it gets a little boring for me.
i really however am a country western music fan ,this could be difficult.,contingency,so,mid,it could be interesting.  i really however am a country western music fan so this could be difficult.,I know. I am not a real traditional jazz fan but maybe if we educate ourselves we can appreciate the music more.
It is so hokey with ridiculous lyrics and stories.,that is the whole point.,comparison,but,begin,"but that is the whole point. country music is telling a story. sometimes, the stories are sad and a little ridiculous.",Yuk. I hate country western music. It is so hokey with ridiculous lyrics and stories.
"oh i don't know who my favorite would be, ",i really enjoy blake shelton's music.,comparison,but,mid,"oh i don't know who my favorite would be, but i really enjoy blake shelton's music.","Really, who is you favorite?"
"there are so many, ","i like ""sugar"" a lot.",comparison,but,mid,"there are so many, but i like ""sugar"" a lot.",That is a good one. What is your favorite Adam Levine song?
a lot of people think it's angsty teen stuff ,it's really good.,comparison,but,mid,the lyrics are really deep and heart felt. a lot of people think it's angsty teen stuff but it's really good.,What do you like about it?
"""all we are is an isle of flightless birds we find our worth in giving birth ","stuff we're lining our homes against winding roads and we think the going is tough""",expansion,and,mid,"""all we are is an isle of flightless birds we find our worth in giving birth and stuff we're lining our homes against winding roads and we think the going is tough""",Whats a favorite lyric of yours?
"no, they do have a few poppier songs, ",they all have great lyrics.,comparison,but,mid,"no, they do have a few poppier songs, but they all have great lyrics.",Are all of their songs like that?
don't judge me ,i liked hanson a lot when i was a kid.,comparison,but,mid,don't judge me but i liked hanson a lot when i was a kid.,Take your time.
oyeah i know ,they were meant to be the icing on the cake for me not the cake itself hahaha.,comparison,but,mid,oyeah i know but they were meant to be the icing on the cake for me not the cake itself hahaha.,but you'll still be thrilled by some classic sound from foxy brown and lil kim
its only trendy and sounded nice ,she had rihana on the hook,contingency,because,mid,its only trendy and sounded nice because she had rihana on the hook,"I wouldn't buy to that ,her come back single ""touch it"" is trendy now you know."
"he did though,",it's cool that the song can be interpreted in multiple ways.﻿,comparison,but,mid,"he did though,but it's cool that the song can be interpreted in multiple ways.﻿",I didn't know that.
i never thought about it like that ,yeah you're right.,comparison,but,mid,i never thought about it like that but yeah you're right.,"Its ironic  that their band name is the ""Police"" and they made this song which kinda describes the actual police and government now with them watching us all the time."
"california dreamin, it has such an eerie feel to it, ",i love it.,comparison,but,mid,"california dreamin, it has such an eerie feel to it, but i love it.",What is your favorite song by them?
"yes, and unfortunately mama cass (cass elliot) died in the 70's, ",a reunion was never possible.,contingency,so,mid,"yes, and unfortunately mama cass (cass elliot) died in the 70's, so a reunion was never possible.",That's too bad.
i assumed drugs ,there were so many who died from drug related complications.,contingency,because,mid,"wow, tragic. i assumed drugs because there were so many who died from drug related complications.","No, he was killed in a plane crash."
"i don't know there real reasons behind it, ","apparently they had a bitter breakup, at least a couple of them were family members and didn't talk to each other for a long time.",comparison,but,mid,"i don't know there real reasons behind it, but apparently they had a bitter breakup, at least a couple of them were family members and didn't talk to each other for a long time.",What happened to them?
"yes, the lead singer john fogerty took a number of years off to help raise his children ","when they got older, he went back in the studio and recorded a number of hits and i believe the later 80s and into the 90s and had successful concert tours that packed the house.",expansion,and,mid,"yes, the lead singer john fogerty took a number of years off to help raise his children and when they got older, he went back in the studio and recorded a number of hits and i believe the later 80s and into the 90s and had successful concert tours that packed the house.",That's a shame when that happens. Were any of them successful after the group?
"yes, the lead singer john fogerty took a number of years off to help raise his children and when they got older, he went back in the studio ",recorded a number of hits and i believe the later 80s and into the 90s and had successful concert tours that packed the house.,expansion,and,mid,"yes, the lead singer john fogerty took a number of years off to help raise his children and when they got older, he went back in the studio and recorded a number of hits and i believe the later 80s and into the 90s and had successful concert tours that packed the house.",That's a shame when that happens. Were any of them successful after the group?
