arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"i'm not a fan of him, ",he was good on that.,comparison,but,mid,"wow, i thought the same thing! i'm not a fan of him, but he was good on that.","I agree. That was an awesome single. I usually don't like Drake, but on that he was good."
he has this really special way of using dissonance where unlike a lot of music that does the tension ,release thing a lot of the time (like in the beginning of this song) the tension doesn't so much release as just fade.,expansion,and,mid,he has this really special way of using dissonance where unlike a lot of music that does the tension and release thing a lot of the time (like in the beginning of this song) the tension doesn't so much release as just fade.,"Ok, I'm with you so far."
"well, i don't think i am either ",since i like rock music i'd try to sing that.,comparison,but,mid,"well, i don't think i am either but since i like rock music i'd try to sing that.",Really? You don't seem like the rock type.
"not at all, ",to be honest i don't think i'd do well singing any genre of music.,comparison,but,mid,"honestly? not at all, but to be honest i don't think i'd do well singing any genre of music.",That is still an interesting choice. Do you think you would do will?
i say r&b ,it's pretty popular and i think it woulf be fun to sing.,contingency,because,mid,i say r&b because it's pretty popular and i think it woulf be fun to sing.,What? That doesn't seem like something you'd try to sing. What made you pick that?
probably not at fisrt ,with enough time i think i'd get it down.,comparison,but,mid,probably not at fisrt but with enough time i think i'd get it down.,Do you think you would be good at it?
i don't even listen to the radio anymore ,theres nothing on it i like.,contingency,because,mid,i don't even listen to the radio anymore because theres nothing on it i like.,All of the stuff they do today is so cookie cutter and stale.
theres a few modern rock artists i don't mind ,nothing i'm married to.,comparison,but,mid,theres a few modern rock artists i don't mind but nothing i'm married to.,I don't even listen to the radio anymore because theres nothing on it I like.
"don't get me wrong, i love christmas music, all kinds, ",it is to create a certain seasonal spirit and overkill kills the vibe.,comparison,but,mid,"don't get me wrong, i love christmas music, all kinds, but it is to create a certain seasonal spirit and overkill kills the vibe.","Yeah, um, would be nice if they could wait until after Halloween if they can't wait until after Thanksgiving."
"i like a few songs from childhood, ",mostly it gets on my nerves.,comparison,but,mid,"yeah, i don't love it really. i like a few songs from childhood, but mostly it gets on my nerves.","Don't get me wrong, I LOVE Christmas music, all kinds, but it is to create a certain seasonal spirit and overkill kills the vibe."
yes but that's ,"you focus on the commercialism, right?",contingency,because,mid,"yes but that's because you focus on the commercialism, right?","Yeah, I don't love it really. I like a few songs from childhood, but mostly it gets on my nerves."
"i'm not saying i don't love mariah and few other modern ones, ",i don't wanna hear the back street boys reunite for jingle bells.,comparison,but,mid,"see? i'm not saying i don't love mariah and few other modern ones, but i don't wanna hear the back street boys reunite for jingle bells.",Oh I like those!
"don't laugh - i actually did go caroling when i was a kid, ",not with my family - neighbor friends.,comparison,but,mid,"don't laugh - i actually did go caroling when i was a kid, but not with my family - neighbor friends.",Wow so it's tradition for you for real! Did you guys go caroling hahaha?
"i know that williams is more popular, ",he is my favorite.,comparison,but,mid,"my favorite film composer is hans zimmer. i know that williams is more popular, but he is my favorite.",Hahaha that would be a very Dean Martin Christmas.
"well, he is most known for the lion king soundtrack, ",he has composed such a variety of pieces.,comparison,but,mid,"well, he is most known for the lion king soundtrack, but he has composed such a variety of pieces.","Doesn't ring a bell, what did he do?"
"john did the songs, ","zimmer composed the music like the ""naaa sa venya!""",comparison,but,mid,"john did the songs, but zimmer composed the music like the ""naaa sa venya!""","Ok, I thought that was Elton John"
"he is known for those, ","he does all sorts of work with his group media ventures, you'll here his guys doing all kinds of music.",comparison,but,mid,"he is known for those, but he does all sorts of work with his group media ventures, you'll here his guys doing all kinds of music.","Ok! I know who you're talking about. He is really good, I liked Gladiator and that Inception Music"
"his buddy klaus badeldt did the first one, ",the sequels are all zimmer.,comparison,but,mid,"his buddy klaus badeldt did the first one, but the sequels are all zimmer. his group scored iron man, game of thones, and everything ridley scott has done",Like Pirates of the Carribean?
"he's changed his style over time, those earlier ones were scores where he used a lot of theme, ",later he went more minimalist.,comparison,but,mid,"he's changed his style over time, those earlier ones were scores where he used a lot of theme, but later he went more minimalist.","Also Rain Man and Black Hawk Down, those were good movies."
i agree.,i'd be remiss if we didn't point out all his great music.,comparison,but,begin,i agree.  but i'd be remiss if we didn't point out all his great music.,Such an under rated song and movie.
"gosh, probably the backstreet boys ",that's a tough call!,comparison,but,mid,"gosh, probably the backstreet boys but that's a tough call!",What's your favorite boy band?
"their first album was in 1996, ",they released one just recently in 2013.,comparison,but,mid,"yes.  their first album was in 1996, but they released one just recently in 2013.","Yeah they do, and they are wholesome unlike so many bands today."
"i love that one, ",i also really like the one.,comparison,but,mid,"i love that one, but i also really like the one.",That's what I heard.  My favorite song is still I Want it That Way.
that's true.,at least you got the musical genes.,comparison,but,begin,that's true. but at least you got the musical genes. you're a better singer than i am and i started early.,"Imagine if I got training at a young training. Like you said, a headstart"
it's got great songs like karma police.,"the sound is getting more experimental, less poppy, more epic.",comparison,but,begin,"it's got great songs like karma police. but the sound is getting more experimental, less poppy, more epic.",What's that like?
i like it ,it's not super catchy.,comparison,but,mid,their latest album is a moon shaped pool. i like it but it's not super catchy.,That's pretty interesting. What else?
no they didn't ,those motown musicians took pride in their work ethic.,comparison,but,mid,no they didn't but those motown musicians took pride in their work ethic.,You're kidding! Milions? How? They didn't have YouTube in the 60s.
i hope so ,it's doubtful.,comparison,but,mid,i hope so but it's doubtful.,It was competitive and cutthroat which made rappers strive for greatness and created better music.
i do to ,we have a lot of things to look forward to in music today.,comparison,but,mid,i do to but we have a lot of things to look forward to in music today.,I miss those days.
"that came out in february, ",perfect for summer love.,comparison,but,mid,"i think brett young's ""in case you didn't know"" is the sweetest song. that came out in february, but perfect for summer love.",What other country songs would you recommend for Summer 2017?
nothing since last august.,"i think you can play ""summerland"" a few more times this year.",comparison,but,begin,"nothing since last august. but i think you can play ""summerland"" a few more times this year.",Has Florida Georgia Line released anything? They're my go-to summer country band.
"most country music is so silly--beer, girls, dirt roads, and church.",that's what summer calls for.,comparison,but,begin,"most country music is so silly--beer, girls, dirt roads, and church. but that's what summer calls for.","Nothing since last August. But I think you can play ""Summerland"" a few more times this year."
"one hit wonder, ",also a good song.,comparison,but,mid,"one hit wonder, but also a good song.","Or ""Feels like Carolina"" by Parmalee?"
"i don't know if he does or not, ",he sounds good.,comparison,but,mid,"i don't know if he does or not, but he sounds good.",I didn't know he knew Spanish
"well, it's reggaeton, ",it's got a beat to it.,contingency,so,mid,"well, it's reggaeton, so it's got a beat to it.",Sweet. What's it sound like?
he has been around for so long ,he has become popular again.,comparison,but,mid,he has been around for so long but he has become popular again.,"Yes, I do!"
you know how once in a while you listen to someone and expect to dislike their music ,of their image?,contingency,because,mid,you know how once in a while you listen to someone and expect to dislike their music because of their image?,Glad some of them are still around.
it's gravelly ,somehow it doesn't sound like it hurts.,comparison,but,mid,it's gravelly but somehow it doesn't sound like it hurts.,What about it do you like?
sometimes that sound in men doesn't bug me ,it almost always does in women.,comparison,but,mid,yeah. sometimes that sound in men doesn't bug me but it almost always does in women.,"Oh, the raspy kind of sound?"
i've heard a lot of her music ,not in album order.,comparison,but,mid,what's the last song? i've heard a lot of her music but not in album order.,Exactly! That and there's one song near the end of the album that really sold me.
"i haven't heard that one, ",will definitely look it up!,comparison,but,mid,"i haven't heard that one, but will definitely look it up!",The One That Got Away I think is the title. It's the 11th song and it's this cool solo acoustic story-song which I loved.
"sure she was popular, ",i wouldn't call her the best female artist of the 80's.,comparison,but,mid,"not madonna. sure she was popular, but i wouldn't call her the best female artist of the 80's.",That's an easy one: Madonna.
"There was Joan Jett and the Blackhearts, and the Runaways...","they didn't have near the popularity as madonna, or the impact on pop culture.",comparison,but,begin,"but they didn't have near the popularity as madonna, or the impact on pop culture.","Well, that's debatable. There was Joan Jett and the Blackhearts, and the Runaways..."
"she isn't tina turner, ",she rocked in the 80s.,comparison,but,mid,"she isn't tina turner, but she rocked in the 80s.","Well, ok, that's a little different. She had quite a few hits."
"he does a good cover of it, ",they done the original modern take.,comparison,but,mid,"he does a good cover of it, but they done the original modern take.",I thought Darius Rucker sang that?
"ok i listened  to it, and you were right, ","now its an earworm, i cannot stop singing the chorus!",comparison,but,mid,"ok i listened  to it, and you were right, but now its an earworm, i cannot stop singing the chorus!",Oh but it is! It is a comedy
"you might not have heard of it, ",i love dance dance revolution.,comparison,but,mid,"you might not have heard of it, but i love dance dance revolution.",What's your favorite activity to do to music.
"no, they're in english actually, ",they have an asian feel to them.,comparison,but,mid,"no, they're in english actually, but they have an asian feel to them.",Are all the songs in Japanese?
"i do, ",i love r and b and pop as well,comparison,but,mid,"i do, but i love r and b and pop as well","not really, do you like blues?"
i like all kinds ,my favorite dj is dubfire and liebing and you?,comparison,but,mid,i like all kinds but my favorite dj is dubfire and liebing and you?,I agree I can not stand it myself. Who do you like?
"i like them as well, ",i prefer people like carl cox.,comparison,but,mid,"i like them as well, but i prefer people like carl cox.",I like all kinds but my favorite DJ is DUbfire and Liebing and you?
"i do to, ",honestly id rather hear them in a dark club.,comparison,but,mid,"i do to, but honestly id rather hear them in a dark club. especially techno.","Yeah I love big light shows, adds to the fun."
i like rock.,what kind are we talking about?,comparison,but,begin,i like rock. but what kind are we talking about?,It's pretty solid rock.
"they're technically indie rock, ",you could call it alternative.,comparison,but,mid,"it depends on who you ask. they're technically indie rock, but you could call it alternative.",I like rock. But what kind are we talking about?
"gotta admit, if you're gonna see only one concert, that was a good choice.",who would you like to see in concert?,contingency,so,begin,"gotta admit, if you're gonna see only one concert, that was a good choice. so who would you like to see in concert?",Yep.
i'd like to see fleetwood mac ,with stevie and lindsey.,comparison,but,mid,i'd like to see fleetwood mac but with stevie and lindsey.,Country sucks!
i'm beginning to think i'll never get the chance ,i'd like to see billy joel and elton john.,comparison,but,mid,i'm beginning to think i'll never get the chance but i'd like to see billy joel and elton john.,Who else?
yes it is high pitched ,also almost a punk song so it creates a unique sound.,comparison,but,mid,yes it is high pitched but also almost a punk song so it creates a unique sound.,That can make it sound harmonious.
yes it is high pitched but also almost a punk song ,it creates a unique sound.,contingency,so,mid,yes it is high pitched but also almost a punk song so it creates a unique sound.,That can make it sound harmonious.
not as regularly as i should ,i do from time to time.,comparison,but,mid,not as regularly as i should but i do from time to time.,Do you listen to it regularly?
i don't necessarily have one ,john williams is amazing.,comparison,but,mid,i don't necessarily have one but john williams is amazing.,Who's your favorite?
"yes, liked it a lot at first, ",then it was overplayed,comparison,but,mid,"yes, liked it a lot at first, but then it was overplayed",What about Viva La Vida
"yeah, i don't think it went really high on the charts, ",has some good songs,comparison,but,mid,"yeah, i don't think it went really high on the charts, but has some good songs",Oh yeah I forgot about that one.
i heard that a lot of artists wanted that song ,she decided to sing it instead.,comparison,but,mid,i heard that a lot of artists wanted that song but she decided to sing it instead.,That's crazy. She wrote that song.
"i can't have lyrics when i read, ",then again i read in silence.,comparison,but,mid,"yeah that makes sense. i can't have lyrics when i read, but then again i read in silence.",Well lots of times words distract me. Instrumental music is perfect for doing homework.
"it was more of school, ",the school was established by the famous mathematician pythagoras.,comparison,but,mid,"it was more of school, but the school was established by the famous mathematician pythagoras.",Was there a particular person behind this system.
"it is, ",he was able to achieve that lofty goal.,comparison,but,mid,"it is, but he was able to achieve that lofty goal.","Wow, that's a ambitious theory."
the octave system of music works better ,we dance with two feet.,contingency,because,mid,not at all. the octave system of music works better because we dance with two feet.,Did it catch on?
some of the songs i liked ,didn't really get the meaning of them at the time.,comparison,but,mid,some of the songs i liked but didn't really get the meaning of them at the time.,I loved the cover of it myself.
"oh yes, that is one of the songs where i loved the melody, ",didn't get the lyrics at the time.,comparison,but,mid,"oh yes, that is one of the songs where i loved the melody, but didn't get the lyrics at the time.",Probably the first one he released which was Fortress Around Your Heart.
i wanted to see rush in concert when they were in ohio ,i couldn't swing it.,comparison,but,mid,i wanted to see rush in concert when they were in ohio but i couldn't swing it.,Lauper's Time after Sometime still makes me nostaligic.
yes i do and i still like it ,i've matured past his older stuff.,comparison,but,mid,yes i do and i still like it but i've matured past his older stuff.,Do you still listen to his music.
supposedly he's been clean for awhile now ,we shall see.,contingency,so,mid,supposedly he's been clean for awhile now so we shall see.,He's definitely a wildcard. What Manson will we get? Hopefully a sober one.
"honestly, it's alright ",nothing to ride home about.,comparison,but,mid,"honestly, it's alright but nothing to ride home about.",Yeah. How do you like his recent music?
i think some of that music was pretty powerful in a lot of was ,sometimes sort of repetitive.,comparison,but,mid,i think some of that music was pretty powerful in a lot of was but sometimes sort of repetitive.,I agree! He was amazing and a lot of the music was about relationships back then.
"well if you compare it to now i suppose you have a point, ",it was mostly relationships in the 80s.,comparison,but,mid,"well if you compare it to now i suppose you have a point, but it was mostly relationships in the 80s.",Repetitive? Compared to now?
"that is true, ",there was a ton of variety and there were more than single word lyrics per sentence.,comparison,but,mid,"that is true, but there was a ton of variety and there were more than single word lyrics per sentence.","Well if you compare it to now I suppose you have a point, but it was mostly relationships in the 80s."
"yeah i see what you mean there, ",i do find some modern artists still do well,comparison,but,mid,"yeah i see what you mean there, but i do find some modern artists still do well","That is true, but there was a ton of variety and there were more than single word lyrics per sentence."
"i think they do, ",you have people like beyonce who has good music but several writers.,comparison,but,mid,"i think they do, but you have people like beyonce who has good music but several writers.","Yeah I see what you mean there, but I do find some modern artists still do well"
"having a lot of writers is just a common thing now, ",atleast the music is decent,comparison,but,mid,"having a lot of writers is just a common thing now, but atleast the music is decent","I think they do, but you have people like Beyonce who has good music but several writers."
"i do, ",i love r and b and pop as well,comparison,but,mid,"i do, but i love r and b and pop as well",Do you listen to country most?
i secretly love hunter hayes ,its country and pop combined,contingency,because,mid,i secretly love hunter hayes because its country and pop combined,"I do, but I love R and B and Pop as well"
"i do, ",mostly prefer the deep male vocals,comparison,but,mid,"i do, but mostly prefer the deep male vocals","I think so, do you like any female singers"
i know.,her songs are so catchy!,comparison,but,begin,i know. but her songs are so catchy!,I hate to admit how much I like her. Especially when I'm driving around.
well maybe the ones that i have heard on the radio ,i have never actively sought out her music.,comparison,but,mid,well maybe the ones that i have heard on the radio but i have never actively sought out her music.,Really? I'm sure you have to have heard som eof her songs before.
yea she was ,that turned out bad.,comparison,but,mid,yea she was but that turned out bad.,Wasn't she in a relationshipo with Chris Brown?
mad me sad ,"the next song that came on was i was made for sunny days, so it's a happy sad sort of thing.",comparison,but,mid,"mad me sad but the next song that came on was i was made for sunny days, so it's a happy sad sort of thing.",Made you sad. Those lyrics!
"mad me sad but the next song that came on was i was made for sunny days, ",it's a happy sad sort of thing.,contingency,so,mid,"mad me sad but the next song that came on was i was made for sunny days, so it's a happy sad sort of thing.",Made you sad. Those lyrics!
