arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"hopefully he won't, ",it just seems like his character is at least partially in touch with the dark side of the force.,comparison,but,mid,"hopefully he won't, but it just seems like his character is at least partially in touch with the dark side of the force.","Yeah, i have always thought that about him."
i hate it the most ,of the horrible love story between anakin and padme!,contingency,because,mid,i hate it the most because of the horrible love story between anakin and padme!,Why do you hate it the most?
"i think a new hope might not be quite as good as empire, ",it's top three and definite more important.,comparison,but,mid,"i think a new hope might not be quite as good as empire, but it's top three and definite more important.",I hate it the most because of the horrible love story between Anakin and Padme!
"a new hope also had the second best story line, maybe rougue one could give it a run for it's money.",it's a long shot.,comparison,but,begin,"a new hope also had the second best story line, maybe rougue one could give it a run for it's money.  but it's a long shot.",Agreed all the way.  Star Wars changed the way we see movies forever.
"i know, i was sad when he died.",when i heard chewy cry it almost made me cry.,comparison,but,begin,"i know, i was sad when he died.  but when i heard chewy cry it almost made me cry.  they've been together so long.","Him and Chewy, the ultimate bromance.  I love those guys."
i thought it was good ,not my favorite.,comparison,but,mid,i thought it was good but not my favorite.,You disagree?
"it was weird to have so many new characters, ","i also like that they brought back the old ones too, although there were a few disappointing moments.",comparison,but,mid,"i enjoyed it. it was weird to have so many new characters, but i also like that they brought back the old ones too, although there were a few disappointing moments.",What did you think of it?
"it was weird to have so many new characters, but i also like that they brought back the old ones too, ",there were a few disappointing moments.,comparison,although,mid,"i enjoyed it. it was weird to have so many new characters, but i also like that they brought back the old ones too, although there were a few disappointing moments.",What did you think of it?
"i do, ",my theory is a little bit different.,comparison,but,mid,"i do, but my theory is a little bit different.  i think she gets her jedi blood from the kenobi blood line.",Do you think they'll tell us who Rey's parents are?
he was cool ,lets not be too far fetched.,comparison,but,mid,i'm not sure about that.  he was cool but lets not be too far fetched.,For the heck of it bring back Darth Maul too.
"it's wasn't a democracy, ",they seemed to be doing well financially,comparison,but,mid,"it's wasn't a democracy, but they seemed to be doing well financially",It's not unlike some of the leaders in the world today.
it was pretty awkward that luke and princess leia kissed ,they found out they were brother and sister.,temporal,before,mid,i agree. it was pretty awkward that luke and princess leia kissed before they found out they were brother and sister.,Oh yeah that's one of the best twists in history.
"yes i love harrison ford in everything he does, ",that's my favorite role of his.,comparison,but,mid,"yes i love harrison ford in everything he does, but that's my favorite role of his.",Han Solo is my favorite character. He cracks me up.
i thought so ,the music was incredible and hooked me right away.,comparison,but,mid,i thought so but the music was incredible and hooked me right away.,Yeah it was a little confusing wasn't it?
you know i've never thought about it ,"i don't think so, nothing quite gives the same feeling.",comparison,but,mid,"you know i've never thought about it but i don't think so, nothing quite gives the same feeling.",Do you think there is any music similar to it?
Blasters are so boring.,you can't beat the range!,comparison,but,begin,but you can't beat the range!,Ha! Blasters are so boring.
"yeah, he is one of my favourite characters in the star wars franchise.",my favourite is always darth vader.,comparison,but,begin,"yeah, he is one of my favourite characters in the star wars franchise. but my favourite is always darth vader.",I watched the teaser trailer too. It is great to see that Luke Skywalker is coming back as a main character.
it is a pity indeed.,"we can see him in other star wars movies, like the recent rogue one movie.",comparison,but,begin,"it is a pity indeed. but we can see him in other star wars movies, like the recent rogue one movie.",It is sad that Darth Vader will not return.
"i have not heard any yet, ",i am sure the movie studio will not forget him.,comparison,but,mid,"i have not heard any yet, but i am sure the movie studio will not forget him.",Do you know whether there are any other Star Wars movies featuring him?
ah so it is not a prequel ,not a sequel gotcha,comparison,but,mid,ah so it is not a prequel but not a sequel gotcha,It takes place between two of the episodes
mine was luke when i was younger ,now is han.,comparison,but,mid,"i love that one!  okay, so who's your favorite character?  mine was luke when i was younger but now is han.","Yes, my favorite is Empire Strikes Back!"
i  liked them ,i think that they can be a lot better.,comparison,but,mid,i  liked them but i think that they can be a lot better.,What do you think about the new Star War movies?
"yeah, kind of made the movies less awesome.",the anakin versus obi wan battle was very cool.,comparison,but,begin,"yeah, kind of made the movies less awesome. but the anakin versus obi wan battle was very cool.",I really feel like that was a bit of a mistake.
"they seemed very evenly matched, ",i feel like anakin had a bit of an edge.,comparison,but,mid,"it's true. they seemed very evenly matched, but i feel like anakin had a bit of an edge.","Yeah, kind of made the movies less awesome. But the Anakin versus Obi Wan battle was very cool."
"They seemed very evenly matched, but I feel like Anakin had a bit of an edge.",obi wan seems to have the best luck in the galaxy!,comparison,but,begin,but obi wan seems to have the best luck in the galaxy! he always escapes sticky situations.,"It's true. They seemed very evenly matched, but I feel like Anakin had a bit of an edge."
"i absolutely hated, hated the end of the trilogy, with luke's mother just...dying for no reason at all, ","retconning the whole first trilogy, and not in a good way either.",expansion,and,mid,"i absolutely hated, hated the end of the trilogy, with luke's mother just...dying for no reason at all, and retconning the whole first trilogy, and not in a good way either.","And the dude they cast as Anakin, hoo, what an awful actor. How can you get into a story when you're cringing at the lead guy?"
"it was, it showed that at one time the world had hit's problems ",was stable to say the least.,comparison,but,mid,"it was, it showed that at one time the world had hit's problems but was stable to say the least.","Or maybe the business as usual aspect.  While the Phantom Menace wasn't the best of movies, seeing the Senate was important to the whole of the Star Wars plot."
"true enough, ",i love that actor.,comparison,but,mid,"true enough, but i love that actor.",I thought it was some weird CGI creep.
"i agree, ",the old set still looks real good.,comparison,but,mid,"i agree, but the old set still looks real good.",I think that the newest Star Wars movies have the best specail effects.
"they announced a han solo spinoff story already, ",it would be great to see a young yoda.,comparison,but,mid,"they announced a han solo spinoff story already, but it would be great to see a young yoda.","Yeah, he's great. Do you think they will do an origins movie that shows him when he was young?"
"we might not see an origins movie about yoda, ",maybe we will see him in the upcoming sequels.,comparison,but,mid,"we might not see an origins movie about yoda, but maybe we will see him in the upcoming sequels.",Oh that's right. And he told Luke Skywalker that he was 900 years old in that movie.
i know.,it's better not at all than cgi like on rogue one.,comparison,but,begin,i know. but it's better not at all than cgi like on rogue one.,Such a bummer Carrie Fisher won't be around for it.
"she did, ",it wasn't just her.,comparison,but,mid,"she did, but it wasn't just her. it was another actress with her face.",I thought she looked fine in that.
"i like the old light sabers too, ",i really liked seeing mace windu's light saber for the first time.,comparison,but,mid,"i like the old light sabers too, but i really liked seeing mace windu's light saber for the first time. i had never known a jedi could have a purple one.",Yes it was. Especially how the light sabers looked. I always thought the old light saber fights were cooler than the new ones like in the Clone Wars.
"well, yeah, ",they completed their mission!,comparison,but,mid,"well, yeah, but they completed their mission!","It was just so sad, everyone died at the end!"
"that's true, ",they never showed up in the other films so they had to die.,comparison,but,mid,"that's true, but they never showed up in the other films so they had to die.",Lots of people complete their missions without dying!
"that's true, but they never showed up in the other films ",they had to die.,contingency,so,mid,"that's true, but they never showed up in the other films so they had to die.",Lots of people complete their missions without dying!
"i guess so, ",couldn't just one of them had lived?,comparison,but,mid,"i guess so, but couldn't just one of them had lived? ride off into the sunset and never return?","That's true, but they never showed up in the other films so they had to die."
"the tie in to the next movie was pretty cool, ",i still think it was too sad.,comparison,but,mid,"the tie in to the next movie was pretty cool, but i still think it was too sad.","I don't know, I think the sacrifice was more powerful this way. And Leia didn't die!"
i didn't think anyone could stand up to sir alec guinness ,he did the job.,comparison,but,mid,"yes, he was awesome.  i didn't think anyone could stand up to sir alec guinness but he did the job.",As long as the bring back Ewan Mcgregor for Obi Wan.
you should really watch them in chronological order ,you can understand everything.,contingency,so,mid,you should really watch them in chronological order so you can understand everything.,The only one I've seen is A New Hope. I'm going to watch The Force Awakens tomorrow.
I kind of liked the fan theory that said he might be Grand Moff Tarkin.,didn't moff get blown up with the death star?,comparison,but,begin,but didn't moff get blown up with the death star?,Is that so? Well that's a bit disappointing. I kind of liked the fan theory that said he might be Grand Moff Tarkin.
he's a good actor ,he's no alec guiness.,comparison,but,mid,ewan mcgregor? he's a good actor but he's no alec guiness.,What are your thoughts on Obi-Wan Kenobi in the prequels?
He is a really good actor.,", he didn't add the element of humor that alec guiness does.",comparison,but,begin,"but, he didn't add the element of humor that alec guiness does.","I don't think McGregor did a bad job, though.  He is a really good actor."
"like in a new hope when he says, obi-wan isn't dead ",i am obi-wan.,contingency,because,mid,"i know what you mean. like in a new hope when he says, obi-wan isn't dead because i am obi-wan.","But, he didn't add the element of humor that Alec Guiness does."
"i don't know if it's canon anymore or not, ","they thought it was a little weird, and figured he was the sith lord behind the war.",comparison,but,mid,"i don't know if it's canon anymore or not, but they thought it was a little weird, and figured he was the sith lord behind the war.",Why did the Jedi care?
"i know, i know, battles should end in like 10 seconds.",this is science fantasy.,comparison,but,begin,"i know, i know, battles should end in like 10 seconds. but this is science fantasy.",It's too rehearsed: fighting doesn't work that way.
"no real big named actors, ",everyone in it did a good job,comparison,but,mid,"no real big named actors, but everyone in it did a good job",Who was in it?
i did but truthfully i saw those ,i watched the first six episodes.,temporal,before,mid,i did but truthfully i saw those before i watched the first six episodes. i had to go back and watch them.,"Yes I thought they were great, did you?"
"you know, people mock lucas for turning star wars into a cash cow, ",the truth is i loved playing with the characters when i was little.,comparison,but,mid,"you know, people mock lucas for turning star wars into a cash cow, but the truth is i loved playing with the characters when i was little.",I thing it will have an impact on Rey's character.
there are a lot of people he could be ,i think they all have plot holes.,comparison,but,mid,i think he's someone new.  there are a lot of people he could be but i think they all have plot holes.,Who do you think Snoke is?  Someone new or someone from the past?
"he was a great bad guy, and powerful, ",he's gone.,comparison,but,mid,"one person i hope he is not is palpatine.  he was a great bad guy, and powerful, but he's gone.",I think he's someone new.  There are a lot of people he could be but I think they all have plot holes.
that was one i hear too.,i wouldn't be big on that as a plot device.,comparison,but,begin,that was one i hear too.  but i wouldn't be big on that as a plot device.  even though you never saw him actually die.,Have not even given thought to that theory yet.  I have heard some theories about a return of Samuel L Jackson's character.
"even though carrie fischer moved on to a better place, i do hope that the image of leia continues to go on in the last jedi.","what happened to han, i just can't bear to see leia go as well.",temporal,after,begin,"even though carrie fischer moved on to a better place, i do hope that the image of leia continues to go on in the last jedi. after what happened to han, i just can't bear to see leia go as well.","That must have hurt the wookie a great deal. Then again, Leia seemed devastated."
that could be true.,", he did kill his father.",comparison,but,begin,"that could be true. but, he did kill his father. so how redeemable was he after all?","I would have to say no. I think that Kylo might have more of bond with his mother. And i believe she felt Kylos 'Goodness' through the force that linked them, this is how she knew he could be saved."
do you think this is ,harrison ford didn't want to make any more movies?,contingency,because,mid,do you think this is because harrison ford didn't want to make any more movies?,I feel it was necessary even though very sad.
"i am not sure about that, ",definitely think it was pertinent to the plot.,comparison,but,mid,"i am not sure about that, but definitely think it was pertinent to the plot.",Do you think this is because Harrison Ford didn't want to make any more movies?
he is related to darth vader ,not sure will have to see!,contingency,so,mid,he is related to darth vader so not sure will have to see!,I think since he is of a lineage of good and evil he may turn around.
"that's because star wars, the first one, back ",it was called a new hope was made in the '70s.,temporal,before,mid,"that's because star wars, the first one, back before it was called a new hope was made in the '70s.","I mean, like, they have faster-than-light travel, yet all their graphics displays are frame wire, straight out of the '70s type stuff."
"i know that, ","if you look in the later films, even in like revenge of the sith or the force awakens they keep that look.",comparison,but,mid,"i know that, but if you look in the later films, even in like revenge of the sith or the force awakens they keep that look.","That's because Star Wars, the first one, back before it was called A New Hope was made in the '70s."
"another strange thing is that they have real, working cloning technology, ","instead of growing new limbs anytime someone loses one, they just give them a robot one instead.",comparison,but,mid,"another strange thing is that they have real, working cloning technology, but instead of growing new limbs anytime someone loses one, they just give them a robot one instead.","I guess that is weird, in a way."
"no, the real reason is ",it's not a very serious sci-fi franchise.,contingency,because,mid,"no, the real reason is because it's not a very serious sci-fi franchise. doesn't mean it's not weird.",Maybe robotic limbs are cheaper to make than growing real tissue?
"it really was, ","don't you like 4,5, and 6?",comparison,but,mid,"it really was, but don't you like 4,5, and 6?",Absolutely! However even the whole backstory of how vader came to be was amazing.
i hope we get to see her face a little.,"knowing how star wars works, we may not.",comparison,but,begin,"yeah she's a great actress. i hope we get to see her face a little. but knowing how star wars works, we may not.",I like that they used Gwendoline Christie from Game of Thrones. Adds an extra nerdy fandom element in there that makes me happy.
"that is true, ",his girlfriend was killed.,comparison,but,mid,"that is true, but his girlfriend was killed.",He killed so many innocent people though.
luke skywalker and obi wan go to a chinese restaurant.,luke was having a terrible time using the chopsticks..,comparison,but,begin,luke skywalker and obi wan go to a chinese restaurant. but luke was having a terrible time using the chopsticks..,I love Star Wars jokes.  Let her rip..
He looked like he was in agony.,"i just realized when i was watching it tonight - when han first goes into the hole, he's handcuffed.",comparison,but,begin,"but i just realized when i was watching it tonight - when han first goes into the hole, he's handcuffed.",Right?  He looked like he was in agony.
i liked most of them ,at the moment star wars: the force awakens is my favorite.,comparison,but,mid,i liked most of them but at the moment star wars: the force awakens is my favorite.,What is your favorite Star Wars movie?
"i think the acting was great, ",i had a hard time engaging with the plot.,comparison,but,mid,"i didn't care for it as much as other movies. i think the acting was great, but i had a hard time engaging with the plot.",I liked Star Wars: The Force Awakens as well and for the same reasons you like it. Did you like Rogue One?
"i guess nothing, as long as you know they're pure evil.",some people try to justify it.,comparison,but,begin,"i guess nothing, as long as you know they're pure evil. but some people try to justify it.",What's weird about rooting for the Empire?
They both have legitimate reasons for doing what they do.,"that's the thing, they don't.",comparison,but,begin,"but that's the thing, they don't. the empire is literally just space nazis.",It's not that different from rooting for the Rebels. They both have legitimate reasons for doing what they do.
"yes, there are some morally gray rebels, ",it's not like rooting for the separatists over the republic.,comparison,but,mid,"yes, there are some morally gray rebels, but it's not like rooting for the separatists over the republic. the empire is just evil through and through.","At least you can say they're the legitimate government. Some Rebels are basically just terrorists, too."
The Empire is just evil through and through.,the separatists aren't evil?,comparison,but,begin,but the separatists aren't evil?,"Yes, there are some morally gray Rebels, but it's not like rooting for the Separatists over the Republic. The Empire is just evil through and through."
he was funnier than c3p0 ,still had that robotness about him.,comparison,but,mid,he was funnier than c3p0 but still had that robotness about him.,He had the most memorable lines in the movie.
"it was cool when han solo did it, ",annakin was terrible.,comparison,but,mid,"i would remove all the love scenes. the scenes with annakin trying to flirt are so cringy and terrible. it was cool when han solo did it, but annakin was terrible.","In your opinion, what is one thing you would change about the Star Wars series?"
"i was thinking about making better visuals for the empire strikes back, ",you made a really good point.,comparison,but,mid,"haha, that's hilarious. i was thinking about making better visuals for the empire strikes back, but you made a really good point.","I would remove all the love scenes. The scenes with Annakin trying to flirt are so cringy and terrible. It was cool when Han Solo did it, but Annakin was terrible."
i'd have to pick the one between jedi and droids ,there was better graphic editing.,contingency,because,mid,wow those are two really good choices. i'd have to pick the one between jedi and droids because there was better graphic editing.,Either the fight on planet hoth or the fight in the big arena with jedi and droids.
"yeah really, ","it leaves me hopeful for the other in between movies, like the one about han solo.",comparison,but,mid,"yeah really, but it leaves me hopeful for the other in between movies, like the one about han solo.","yeah me too, its funny cause its not even part of the main movies."
comes out in december though of course ,we have a long wait.,contingency,so,mid,comes out in december though of course so we have a long wait.,True and it got me even more hyped for Episode Eight.
"i don't mind them, ",the original should be out there still.,comparison,but,mid,"i don't mind them, but the original should be out there still.",Did you like the chances that were made to the Star Wars films?
i liked the original ,it looked more like a film.,contingency,because,mid,i liked the original because it looked more like a film.,"Yes, you cannot get a copy of it at all."
i know right the armor looks cool ,it does not seem to protect them from much,comparison,but,mid,i know right the armor looks cool but it does not seem to protect them from much,do you ever wonder what their armor is for
ive been wondering about that as well ,in the force awakens they are no longer any clones around,contingency,because,mid,ive been wondering about that as well because in the force awakens they are no longer any clones around,i wonder what happen to them after the clone wars
"that’s why i was so happy when disney bought the franchise, i was also a little concerned ",now i see that they are doing incredible things.,comparison,but,mid,"that’s why i was so happy when disney bought the franchise, i was also a little concerned but now i see that they are doing incredible things.","Agreed, and it’s amazing how well the new Star Wars movies are true to the originals."
that's funny ,qui gon jin and obi wan kenobi are my favorite characters.,contingency,because,mid,that's funny because qui gon jin and obi wan kenobi are my favorite characters.,Well simply because Darth Vader is my favorite character in any of the movies.
well from what we've seen in the movies it's this huge sci-fi city ,i believe thats pretty much all we've seen of it.,expansion,and,mid,well from what we've seen in the movies it's this huge sci-fi city and i believe thats pretty much all we've seen of it.  i just love the fact that it's all busy and advanced.,What do you mean?
i never thought about it ,you make a good point.,comparison,but,mid,i never thought about it but you make a good point.,I agree I always thought it was odd when a planet felt like they were less advanced than we are.
"jar-jar was such an unnecessary character, ",i liked how they introduced the concept of a grey jedi.,comparison,but,mid,"jar-jar was such an unnecessary character, but i liked how they introduced the concept of a grey jedi.","Yeah, I agree and it was just ridiculous when they introduced Jar-Jar. I mean who likes that character?"
it started slow ,i really liked it.,comparison,but,mid,i really liked the last star wars movie. it started slow but i really liked it.,What about you?
he's like palpatine: appears helpless ,is actually in control.,comparison,but,mid,"he's like palpatine: appears helpless but is actually in control. he wiped out half a droid army with ""goofiness""",Because you're smarter than that. What's the evidence?
"i don't know if they kill it, ",it's definitely the lesser film of the original trilogy.,comparison,but,mid,"i don't know if they kill it, but it's definitely the lesser film of the original trilogy.",They literally kill Return of the Jedi.
"i hope so, ",we need a han solo type character,comparison,but,mid,"i hope so, but we need a han solo type character",Yeah it could be a lot like the Empire Strikes Back
"two has awful dialogue, ",one has no actual use.,comparison,but,mid,"episode i for sure. two has awful dialogue, but one has no actual use.","So, which is worse, hater?"
He was already too far gone.,it seemed that his attitude changed after he met luke and realized that he was his son.,comparison,but,begin,but it seemed that his attitude changed after he met luke and realized that he was his son.,I don't think that it would have brought him back into the Light side again. He was already too far gone.
"he was still dark, ",the act of giving up his life for his son redeemed him in a way.,comparison,but,mid,"true. he was still dark, but the act of giving up his life for his son redeemed him in a way.",But that suggests that his priorities might have changed.
"but, that's ",she didn't need to.,contingency,because,mid,"but, that's because she didn't need to.",Force Awakens was the only movie in which Leia doesn't use a weapon.
what if it's ,"her weapon is now a lightsaber, and that's the big reveal for last jedi?",contingency,because,mid,"what if it's because her weapon is now a lightsaber, and that's the big reveal for last jedi?","But, that's because she didn't need to."
"you're demented, ",this should be good.,contingency,so,mid,"you're demented, so this should be good.",I have a better theory.
you're a horrible person.,that's good.,comparison,but,begin,you're a horrible person. but that's good.,"Well, they could have had sex during episodes IV-V, before Leia got with Han. Gotta do something for those long hyperspace flights. They didn't know yet either. Explains why she was dropped off: shamed the Jedi and the Senator."
"it can be argued that emotions are a strength, ",in this case it was a clear weakness.,comparison,but,mid,"it can be argued that emotions are a strength, but in this case it was a clear weakness.",And it really showed us why the Jedi Order wanted to be without emotional attachments.
"i would have to agree, ",i can't wait for the latest movie.,comparison,although,mid,"i would have to agree, although i can't wait for the latest movie.",I would have to say the Empire Strikes back.
"i haven't gotten into the new ones as much, ",the original trilogy is an all time classic.,comparison,but,mid,"i haven't gotten into the new ones as much, but the original trilogy is an all time classic.","Somewhat, I remember watching the original movies on VHS when I was a little kid."
i almost think that the emperor was kind of holding back ,he knew his precious anakin was going to come.,contingency,because,mid,"i almost think that the emperor was kind of holding back because he knew his precious anakin was going to come. and if anakin came and saw him standing over mace instead of the other way around, his mind might not have been changed.","Well it's said that Windu was one of the best saber duelists among the jedi, and that he utilized his special technique called Vaapad."
did you know that the reason mace windu had a purple lightsaber was ,samuel l. jackson personally requested it?,contingency,because,mid,true. did you know that the reason mace windu had a purple lightsaber was because samuel l. jackson personally requested it?,Well we're in agreement there. It helped that the Jedi were way too proud and arrogant.
oh wow i didn't know that.,"it makes sense, he always has been the kind of actor who wanted to stand out.",comparison,but,begin,"oh wow i didn't know that. but it makes sense, he always has been the kind of actor who wanted to stand out.",True. Did you know that the reason Mace Windu had a purple lightsaber was because Samuel L. Jackson personally requested it?
"i could see some flaws with the cgi of course, ",it was great to see those characters.,comparison,but,mid,"it was awesome. i could see some flaws with the cgi of course, but it was great to see those characters.",Yeah. Tarkin and Leia
"well, they were ok.  not great, ",they are better when you watch them a second time.,comparison,but,mid,"well, they were ok.  not great, but they are better when you watch them a second time.",What do you think about the Star Wars prequels?
"in the prequels you had general grievous, ","in the new movies, nothing.",comparison,but,mid,"in the original trilogy, you had darth vader. in the prequels you had general grievous, but in the new movies, nothing.",That took an unexpected turn.
"even if he is, he hasn't killed anyone, ",it hardly counts.,contingency,so,mid,"even if he is, he hasn't killed anyone, so it hardly counts.",Snoke could be a cyborg for all we know?
"to be fair, saw gerrera was pretty mean, and he had a cybernetic leg.",i guess that doesn't really count for several reasons.,comparison,but,begin,"to be fair, saw gerrera was pretty mean, and he had a cybernetic leg. but i guess that doesn't really count for several reasons.",It's one of those classic Star Wars motifs. It needs to be brought back.
"i noticed how the budget is different, ",you can see the smoke and dust in the lightsaber fight.,expansion,for example,mid,"i noticed how the budget is different, for example you can see the smoke and dust in the lightsaber fight.","Me too, its strange to watch that after seeing Rogue One, give a different perspective."
