arg1,arg2,relation,connective,type,original_utt,original_utt_prev
iniin that star wars movie where he died i watched the lead girl ,"she,without any training at all, could fly ships and fight with light sabers.",expansion,and,mid,"iniin that star wars movie where he died i watched the lead girl and she,without any training at all, could fly ships and fight with light sabers.",I hope it will be done right.  They need to use old school Star Wars stuff and not this new movie ideas.
"i know right, ",at least we got to see it once!,comparison,but,mid,"i know right, but at least we got to see it once!",I wish they would have had him do more scenes like that in the other movies.
i like obi wan a lot too ,he is responsible for helping train darth vadar.,comparison,although,mid,i like obi wan a lot too although he is responsible for helping train darth vadar.,That's a tough questions. I think Obi Wan is my favorite.
ya yoda did warn him not to train anikan ,then he insisted because of the death of qui gon jinn,comparison,but,mid,ya yoda did warn him not to train anikan but then he insisted because of the death of qui gon jinn,I think it would have been better if he had listened to Yoda.
ya yoda did warn him not to train anikan but then he insisted ,of the death of qui gon jinn,contingency,because,mid,ya yoda did warn him not to train anikan but then he insisted because of the death of qui gon jinn,I think it would have been better if he had listened to Yoda.
"i noticed, ",he was really great playing luke to jim henson's yoda.,comparison,but,mid,"i noticed, but he was really great playing luke to jim henson's yoda. i also like the fun in jabba the hut's hideaway.",Really??? I never knew that.
i hear it will be even better than the force awakens ,i don't know if i believe that.,comparison,but,mid,i hear it will be even better than the force awakens but i don't know if i believe that.,"Yeah, it is."
the millennium falcon  was always breaking down ,always managed to get the job at the last minute.,comparison,but,mid,the millennium falcon  was always breaking down but always managed to get the job at the last minute.,Too funny I like how it is always broken down.
becuase it's closer to the stars wars i grew up with ,fills in a fairly unexplored part of the star wars universe.,expansion,and,mid,becuase it's closer to the stars wars i grew up with and fills in a fairly unexplored part of the star wars universe.,Why is that?
"yeah, i mean the capture of the second death star plans was expanded upon with shadows of the empire, ",not the frist death star plans.,comparison,but,mid,"yeah, i mean the capture of the second death star plans was expanded upon with shadows of the empire, but not the frist death star plans.",Becuase it's closer to the Stars Wars I grew up with and fills in a fairly unexplored part of the Star Wars universe.
"yes, and i liked the fact that the thermal exhaust port vulnerability wasn't an oversite, ",a subtle piece of sabotage.,comparison,but,mid,"yes, and i liked the fact that the thermal exhaust port vulnerability wasn't an oversite, but a subtle piece of sabotage.","Yeah, I mean the capture of the Second Death Star plans was expanded upon with SHadows of the Empire, but not the frist Death Star plans."
the real reason he has a mask is ,th voice of what's his name had to be used.,contingency,because,mid,he was only burned by the lava. no burn victims have to live with masks. the real reason he has a mask is because th voice of what's his name had to be used.,What?!?!?!
You think of the weirdest things.,it bothers me.,comparison,but,begin,but it bothers me.,James Earl Jones. You think of the weirdest things.
Darth Vader has a mask.,for a wrong reason.,comparison,but,begin,but for a wrong reason. that's not right.,"Well, whatever the reason. Darth Vader has a mask."
that's what i originally thought.,then i came up with a different theory.,comparison,but,begin,that's what i originally thought. but then i came up with a different theory.,"Yes, some say they ae related like distant cousins."
i really thought i couldn't like any other star wars droids as much as r2-d2 and c-3po ,i was wrong!,comparison,but,mid,i really thought i couldn't like any other star wars droids as much as r2-d2 and c-3po but i was wrong!,That is true too.
"yeah, reminds me of r2-d2, just speaks in random beeps, ",still so lovable.,comparison,but,mid,"yeah, reminds me of r2-d2, just speaks in random beeps, but still so lovable.","It's amazing how much personality and depth they gave his characters, especially when he doesn't even speak."
i know some things ,i like watching the movies.,contingency,because,mid,i know some things because i like watching the movies.,Do you know a lot about the Star Wars movies?
It's just a story that takes place in the same universe.,"it has nothing to do with rey, or poe from the force awakens?",contingency,so,begin,"so it has nothing to do with rey, or poe from the force awakens?",No... it is kind of weird I guess. It's just a story that takes place in the same universe.
"that's debatable, ","even given that, there is no way you can claim bb-8 is a better droid sidekick than r2d2.",comparison,but,mid,"that's debatable, but even given that, there is no way you can claim bb-8 is a better droid sidekick than r2d2.",Chewbacca is no ones sidekick. He is his own man.
i liked that one too ,it was so classic.,contingency,because,mid,i liked that one too because it was so classic.,I really liked the fourth one a lot.
"it certainly could be, ",don't you think that this diminishes from the original work?,comparison,but,mid,"it certainly could be, but don't you think that this diminishes from the original work?","That sounds like it's a good thing, overall."
that's true!,somebody on the production team made those special effects.,comparison,but,begin,that's true!  but somebody on the production team made those special effects.,How do you figure so?  The original was rife with poor special effects!
"and luke flies one, ",we have to like it.,contingency,so,mid,"right. and luke flies one, so we have to like it.","Well, like, x-wings are super cool, they're designed to look like futuristic planes."
"And Luke flies one, so we have to like it.",aren't tie fighters kind of weird looking?,comparison,but,begin,but aren't tie fighters kind of weird looking?,"Right. And Luke flies one, so we have to like it."
i may not be as big of a nerd about star wars as you are ,i know luke is right.,comparison,but,mid,what? i may not be as big of a nerd about star wars as you are but i know luke is right.,"According to some fans they insist he ""No, I am your father"" not Luke I am your father."
"i think empire strikes back is the best, ",i can't really pick a favorite,comparison,but,mid,"including the new ones, you mean? i think empire strikes back is the best, but i can't really pick a favorite",Hey what's your favorite Star Wars movie out of all of them?
"they weren't perfect, ",i think episode iii wrapped up that part of the story really well.,comparison,but,mid,"they weren't perfect, but i think episode iii wrapped up that part of the story really well. and it led into the original trilogy, so you saw some of the same characters.",Really? Everyone says the prequel movies were really bad
"and it led into the original trilogy, ",you saw some of the same characters.,contingency,so,mid,"they weren't perfect, but i think episode iii wrapped up that part of the story really well. and it led into the original trilogy, so you saw some of the same characters.",Really? Everyone says the prequel movies were really bad
too bad that wasn't a bigger role ,i like him as an actor,contingency,because,mid,"oh yeah, did you see joel edgerton as uncle owen? too bad that wasn't a bigger role because i like him as an actor","They weren't perfect, but I think Episode III wrapped up that part of the story really well. And it led into the original trilogy, so you saw some of the same characters."
"that's awesome, ",i also heard that the books don't really have anything to do with the movies.,comparison,but,mid,"that's awesome, but i also heard that the books don't really have anything to do with the movies.",That would be a great idea. I heard that one of the books had Darth Maul come back and attach Obi-Wan near Owen's home or something
"i like it, too, ",i'm still bothered by the fact that a girl who spends her time scavenging for parts in wrecked emperial ships conveniently know how to operate and repair the millennium falcon.,comparison,but,mid,"i like it, too, but i'm still bothered by the fact that a girl who spends her time scavenging for parts in wrecked emperial ships conveniently know how to operate and repair the millennium falcon.","I really like that one, I like where they're going with the new franchise."
"well, she spent her whole life in starships, ",she would have learned firsthand.,contingency,so,mid,"well, she spent her whole life in starships, so she would have learned firsthand.","I like it, too, but I'm still bothered by the fact that a girl who spends her time scavenging for parts in wrecked Emperial ships conveniently know how to operate and repair the Millennium Falcon."
"it just seems weird, the same guy who was willing to let her starve ",who turned her over to the first order also took the time to teach her how to pilot a plane?,expansion,and,mid,"it just seems weird, the same guy who was willing to let her starve and who turned her over to the first order also took the time to teach her how to pilot a plane?","She must have learned from Unkar Plutt, the guy who stole the Millennium Falcon."
"just because she was left with him doesn't mean that he's kind, ",she knew that he had added a compressor so obviously he had been teaching her about the workings of a starship.,comparison,but,mid,"just because she was left with him doesn't mean that he's kind, but she knew that he had added a compressor so obviously he had been teaching her about the workings of a starship.",Then why was he willing to let her go hungry if she didn't give him enough parts?
"i liked it a lot, ",i think the plot was so similar to a new hope that it felt more like an homage than a new movie.,comparison,but,mid,"i liked it a lot, but i think the plot was so similar to a new hope that it felt more like an homage than a new movie.","How did you like the new Star Wars movie, The Force Awakens?"
"yeah, i thought that too a little bit, ",i liked how they added so much more diversity to the cast.,comparison,but,mid,"yeah, i thought that too a little bit, but i liked how they added so much more diversity to the cast.","I liked it a lot, but I think the plot was so similar to A New Hope that it felt more like an homage than a new movie."
"yeah, that was great, ",i hated seeing all the internet trolls complaining about reverse racism and reverse sexism.,comparison,but,mid,"yeah, that was great, but i hated seeing all the internet trolls complaining about reverse racism and reverse sexism.","Yeah, I thought that too a little bit, but I liked how they added so much more diversity to the cast."
I thought it was so boring.,you get so much background!,comparison,but,begin,but you get so much background! and yoda is so great!,Oh I hated it! I thought it was so boring.
or maybe it's possible ,"leia is force sensitive, like anakin and luke.",contingency,because,mid,"or maybe it's possible because leia is force sensitive, like anakin and luke.",Do you think Leia was referring to her adoptive mother?
"well not a big fight, ",they pull out their spears.,comparison,but,mid,"well not a big fight, but they pull out their spears.",Really? Like fighting and stuff.
i like parts of jedi ,i think the ewoks are just dumb.,comparison,but,mid,i like parts of jedi but i think the ewoks are just dumb.,No way! Return of the Jedi is the best.
"oh ok, a giant wookie is totally fine with you ","smaller, cuter ones are stupid?",comparison,but,mid,"oh ok, a giant wookie is totally fine with you but smaller, cuter ones are stupid?","That's just it, if you saw the movie for the first time when you were an adult the Ewoks just seem so lame.  Suddenly they're on a planet hanging out with teddy bears, it just doesn't make sense."
"well, you are able to get past the weirdness of chewbacca ",he's huge and really tough.,contingency,because,mid,"well, you are able to get past the weirdness of chewbacca because he's huge and really tough.","Oh OK, a giant Wookie is totally fine with you but smaller, cuter ones are stupid?"
"They're obsolete now, with CGI doing all the effects that anyone could imagine.",look at the cgi in the second trilogy.,comparison,but,begin,but look at the cgi in the second trilogy. it's soulless.,"Why sugar-coat it? They're obsolete now, with CGI doing all the effects that anyone could imagine."
"i admire the special effects teams who worked on the original trilogy, ",of the hard hands-on work they did to make those films effective.,contingency,because,mid,"exactly. i admire the special effects teams who worked on the original trilogy, because of the hard hands-on work they did to make those films effective.",I guess I see your point. More hands-on makes it meaningful to you.
i do love that scene.,i do prefer my yoda as a puppet.,comparison,but,begin,i do love that scene.  but i do prefer my yoda as a puppet.,The Yoda fight scene where he bounces all around the room.
you dont forget how to direct ,of a few flops.,contingency,because,mid,the guy has won an academy award for directing. you dont forget how to direct because of a few flops.,What makes you say that?
everyone doesn't know that ,most people are well aware.,comparison,but,mid,everyone doesn't know that but most people are well aware.,Of course I know that. Everybody knows that.
sure they do.,i doubt it's the type of nice tatooine ladies that you'd want to meet.,comparison,but,begin,sure they do. but i doubt it's the type of nice tatooine ladies that you'd want to meet.,Do you think they have a ladies night?
i think it's ,i saw the original star wars about 50 times in theaters.,contingency,because,mid,i think it's because i saw the original star wars about 50 times in theaters.,"Why? The special effects aren't as good, Han fired first..."
"it was my dad's favorite film, ",we would all pile in the car every few weekends and go see it.,contingency,so,mid,"it was my dad's favorite film, so we would all pile in the car every few weekends and go see it.","Wow, you are a true fan."
not completely.,"still, it wasn't very much money.",comparison,but,begin,"not completely. but still, it wasn't very much money.",That is insane! Was he very famous at that point?
well it definitely made him more famous ,it was worth it!,contingency,so,mid,well it definitely made him more famous so it was worth it!,"Not completely. But still, it wasn't very much money."
"there are currently 8 star wars movies that have been released, ","the first movie, released in 1977, was episode six: a new hope.",comparison,but,mid,"there are currently 8 star wars movies that have been released, but the first movie, released in 1977, was episode six: a new hope.",How many Star Wars movies are there?
"wow, that makes fett's death even sader.",people still love him.,comparison,but,begin,"wow, that makes fett's death even sader. but people still love him.",It's like the vagina dentata of the desert.
i think that it was the mythos that lucas created: sword ,sorcery among the stars -- it was a mash-up of old hollywood tropes.,expansion,and,mid,i think that it was the mythos that lucas created: sword and sorcery among the stars -- it was a mash-up of old hollywood tropes.,Why do you think that the Star Wars movies were such a success?
but now there's a deeper mystery -- we now know who kylo ren's parents were -- ,what of rey?,comparison,but,mid,but now there's a deeper mystery -- we now know who kylo ren's parents were -- but what of rey? how does she fit in?,And then -- with the second trio of movies -- we came to find out that this was all *really* Anakin Skywalker's story.
"that's memorable alirght, ",gonk is more memorable.,comparison,but,mid,"that's memorable alirght, but gonk is more memorable.","Okay, how about the Imperial Probe Droid."
"oh, now i remember, ",what about ev-9d9?,comparison,but,mid,"oh, now i remember, but what about ev-9d9?","The square droid from the sandcrawler in a New Hope, say's Gonk followed by some more gibberish"
"bail organa is in it briefly, and so is mon mothma when she's younger, ",that's about it,comparison,but,mid,"bail organa is in it briefly, and so is mon mothma when she's younger, but that's about it",Who else is in it from the other films?
"i was always curious what happened before the beginning of a new hope, ",i'll check it out,contingency,so,mid,"sounds interesting. i was always curious what happened before the beginning of a new hope, so i'll check it out","Bail Organa is in it briefly, and so is Mon Mothma when she's younger, but that's about it"
i was always curious what happened ,"the beginning of a new hope, so i'll check it out",temporal,before,mid,"sounds interesting. i was always curious what happened before the beginning of a new hope, so i'll check it out","Bail Organa is in it briefly, and so is Mon Mothma when she's younger, but that's about it"
"well, i watched a bunch of the older ones over and over again on vhs when i was a kid, ",those tend to be the ones i'm most familiar with.,contingency,so,mid,"well, i watched a bunch of the older ones over and over again on vhs when i was a kid, so those tend to be the ones i'm most familiar with.",What is your favorite Star Wars movie?
"oh come on, the story is wonderful ",the acting is so bad in the first film.,comparison,but,mid,"oh come on, the story is wonderful but the acting is so bad in the first film. harrison ford is by far the best, and he's not great.",What do you mean?
"he almost had zero dialogue, ",was still so scary.,comparison,but,mid,"he almost had zero dialogue, but was still so scary.",Ray Park was so good as Darth Maul.
"true, even excellent sequels can suffer a bit in comparison, ","the ""newness"" of the experience is gone.",contingency,because,mid,"true, even excellent sequels can suffer a bit in comparison, because the ""newness"" of the experience is gone. it seems like reviewers sometimes forget that.",I think part of that is that it was the first time we were exposed to that world. It was so much to take in.
"yeah, i thought so to, ",i do think they could have developed the characters a bit more.,comparison,but,mid,"yeah, i thought so to, but i do think they could have developed the characters a bit more.","Well, I thought it wasn't too bad... had a lot of good action scenes."
"yeah, that one girl, ",uh.. shoot.. jin?,expansion,for instance,mid,"yeah, that one girl, for instance uh.. shoot.. jin?","Yeah, I thought so to, but I do think they could have developed the characters a bit more."
"yeah, i agree with that.","you gotta admit, the darth vader was pretty awesome!",comparison,but,begin,"yeah, i agree with that.  but you gotta admit, the darth vader was pretty awesome!","Yeah, I wish they had delved more into her background and given her a bit more personality."
"it was, ","you do wonder why he didn't use any of those ""slam people into walls/ceiling"" tactics in the other films.",comparison,although,mid,"it was, although you do wonder why he didn't use any of those ""slam people into walls/ceiling"" tactics in the other films.","Yeah, I agree with that.  But you gotta admit, the Darth Vader was pretty awesome!"
yes that movie had a very serious tone ,it was good to have a comic relief character in the story.,contingency,so,mid,yes that movie had a very serious tone so it was good to have a comic relief character in the story.,I liked the K-2SO a lot. He was pretty funny.
i wouldn't go so far as to say he was better ,he was a good character.,comparison,but,mid,it's hard to say he's better than the awesome droids like c3po or r2d2 of course. i wouldn't go so far as to say he was better but he was a good character.,Is he your favorite droid overall from the Star Wars movies?
they also used motion capture ,the actor actually acted out the role and not only used his voice.,contingency,so,mid,alan tudyk actually did the voice for him. they also used motion capture so the actor actually acted out the role and not only used his voice.,Who did the voice for K-2O? Do you know?
well it was cgi ,they used the actual actor as a reference for the cgi so it looks very natural.,comparison,but,mid,well it was cgi but they used the actual actor as a reference for the cgi so it looks very natural.,"That's impressive! I had no idea, I thought it was CGI or  a puppet or something."
well it was cgi but they used the actual actor as a reference for the cgi ,it looks very natural.,contingency,so,mid,well it was cgi but they used the actual actor as a reference for the cgi so it looks very natural.,"That's impressive! I had no idea, I thought it was CGI or  a puppet or something."
"it kid of does, when han shoots first it shows he is willing to kill ",he gives someone the chance to kill him.,temporal,before,mid,"it kid of does, when han shoots first it shows he is willing to kill before he gives someone the chance to kill him.","I agree, it fundamentally changes the character."
"true, it could also be a good opportunity to remaster some of the effects ",other scenes with mistakes as long as they don't fundamentally change the content.,expansion,and,mid,"true, it could also be a good opportunity to remaster some of the effects and other scenes with mistakes as long as they don't fundamentally change the content.",Maybe they should make a 'ultimate edition' where they fix all the little things that George messed up by messing with the films too much.
she passed away.,she managed to complete her work for the movie prior to her death.,comparison,but,begin,she passed away. but she managed to complete her work for the movie prior to her death.,"Wait, the Carrie Fisher's character? I thought she passed away?"
"i prefer han's solo more, ",luke is cool to.,comparison,but,mid,"i prefer han's solo more, but luke is cool to.","That's a hard decision, I like both the same."
"which part of the battle of hoth, ",that's a pretty long battle?,contingency,because,mid,"which part of the battle of hoth, because that's a pretty long battle?",My favorite is the Battle of Hoth.
"i did as a kid, ",i think they're pretty lame as an adult.,comparison,but,mid,"i did as a kid, but i think they're pretty lame as an adult.",Did you ever like the ewoks in Return of the Jedi?
it was good ,"there was too much ""star wars"" to keep the e trend fans of the original movies happy.",comparison,but,mid,"it was good but there was too much ""star wars"" to keep the e trend fans of the original movies happy.",Yeah it was. How did you feel about the force awakens?
"yeah, so they were expelled from the order, ",they missed being caught in the purge.,contingency,so,mid,"yeah, so they were expelled from the order, so they missed being caught in the purge.","Yeah, the whole "" No attachments thing""."
"snoke and the early first order, i think he was hunting for rey because of her strength, ",her parent left her in the most out of the way place they could find and disappeared.,contingency,so,mid,"snoke and the early first order, i think he was hunting for rey because of her strength, so her parent left her in the most out of the way place they could find and disappeared.",From who?
"snoke and the early first order, i think he was hunting for rey ","of her strength, so her parent left her in the most out of the way place they could find and disappeared.",contingency,because,mid,"snoke and the early first order, i think he was hunting for rey because of her strength, so her parent left her in the most out of the way place they could find and disappeared.",From who?
"it's easy to say luke skywalker, since he's clearly the hero.",my favorite character is yoda.,comparison,but,begin,"it's easy to say luke skywalker, since he's clearly the hero. but my favorite character is yoda.",I'll have to think about that one for a minute. Who's yours?
"i know, ",he's so small and green.,comparison,but,mid,"i know, but he's so small and green.",Are you kidding? He's a Jedi master!
it was tough ,you cannot see the emotion on his face.,contingency,because,mid,it was tough because you cannot see the emotion on his face.,I think James Earl Jones played him perfectly.
"i got the ""art of"" books of the first trilogy, ",they had the screenplays as well as wonderful artwork.,contingency,because,mid,"i got the ""art of"" books of the first trilogy, because they had the screenplays as well as wonderful artwork.",Do you have any Star Wars memorabilia?
"i wasn't into action figures, ","i like movie posters, so i got the posters.",comparison,but,mid,"i wasn't into action figures, but i like movie posters, so i got the posters.","I got the ""Art of"" books of the first trilogy, because they had the screenplays as well as wonderful artwork."
"i wasn't into action figures, but i like movie posters, ",i got the posters.,contingency,so,mid,"i wasn't into action figures, but i like movie posters, so i got the posters.","I got the ""Art of"" books of the first trilogy, because they had the screenplays as well as wonderful artwork."
"i do have a few rare ones, as it happens.they aren't quite in pristine condition, ",they're worth a nice little amount.,comparison,but,mid,"i do have a few rare ones, as it happens.they aren't quite in pristine condition, but they're worth a nice little amount.","Have you ever been to movie poster sites? The original posters are worth a mint now, if kept in pristine condition."
"i have several other books, and there was a collection of pre-viz sketches done by ralph mcquarrie that were fantastic, ",i got that.,contingency,so,mid,"i have several other books, and there was a collection of pre-viz sketches done by ralph mcquarrie that were fantastic, so i got that.","I do have a few rare ones, as it happens.They aren't quite in pristine condition, but they're worth a nice little amount."
"i guess there are geeks out there with basement shelves full of action figures still in their original packaging, ",they'll be worth more.,contingency,so,mid,"i guess there are geeks out there with basement shelves full of action figures still in their original packaging, so they'll be worth more.","I have several other books, and there was a collection of pre-viz sketches done by Ralph McQuarrie that were fantastic, so I got that."
well i think he's a neat character i can explain further ,i think chewie is a vital part to his personality.,comparison,but,mid,well i think he's a neat character i can explain further but i think chewie is a vital part to his personality.,What do you think of Han Solo?
never thought of him like a cowboy ,i guess if you put a hat on him he would.,comparison,but,mid,never thought of him like a cowboy but i guess if you put a hat on him he would.,"I think he's a really neat character, he's in short a space cowboy in a highly advanced universe."
"yes, it came out around christmas time ",i took a younger relative to see it as part of a christmas gift.,contingency,so,mid,"yes, it came out around christmas time so i took a younger relative to see it as part of a christmas gift. we had a lot of fun.",Did you see it in the theaters when it came out?
Stars Wars is already a pretty simple and basic story and that's the charm of it.,"who's the better villain, kylo ren or darth vader?",contingency,so,begin,"so who's the better villain, kylo ren or darth vader?",That didn't bother me too much honestly. Stars Wars is already a pretty simple and basic story and that's the charm of it.
well we've only seen kylo ren in one movie so far ,it's not something i can compare yet.,contingency,so,mid,well we've only seen kylo ren in one movie so far so it's not something i can compare yet. they're both good in their own ways though and one isn't better than the other.,"So who's the better villain, Kylo Ren or Darth Vader?"
"well, one of the best, in my opinion, is the battle between anakin ","obi wan on mustafar in ""revenge of the sith.""",expansion,and,mid,"well, one of the best, in my opinion, is the battle between anakin and obi wan on mustafar in ""revenge of the sith.""","I don't even know how you can choose, there was so many awesome scenes in that series?"
"i don't think they are trying to make him anything like solo personality-wise, ",get what you mean.,comparison,but,mid,"i don't think they are trying to make him anything like solo personality-wise, but get what you mean.",I see him as being more of the Han Solo variety focused on phasers and one-liners.
"that is off topic, ",i agree with you,comparison,but,mid,"that is off topic, but i agree with you",James Earl Jones did a great job with Vader
i think they have filmed some scenes ,they will have to do a lot of rewriting.,comparison,but,mid,i think they have filmed some scenes but they will have to do a lot of rewriting.,I wonder if she will be in any of the rest of the movies.
yes i appreciate what they're trying to do ,sometimes the storyline is too diluted.,comparison,but,mid,yes i appreciate what they're trying to do but sometimes the storyline is too diluted.,The original movies were the best.
It has a lot of those missed opportunities in the movie.,"still even with those little things, they're still all awesome movies.",comparison,but,begin,"but still even with those little things, they're still all awesome movies.",See? It has a lot of those missed opportunities in the movie.
it was at that.,all i asked was that it be better than the prequels.,comparison,but,begin,it was at that. but all i asked was that it be better than the prequels.,My only complaint is how derivative it is of Episode IV.
"i understood why it happened, ",there will be a real hole in the sequels without harrison's charisma.,comparison,but,mid,"i understood why it happened, but there will be a real hole in the sequels without harrison's charisma.",How did you feel about Han Solo's death?
"i didn't like that we only saw luke skywalker for a few seconds, ",i suppose you don't want to cram too much into the movie.,comparison,but,mid,"i didn't like that we only saw luke skywalker for a few seconds, but i suppose you don't want to cram too much into the movie.","I understood why it happened, but there will be a real hole in the sequels without Harrison's charisma."
"i had a similar first impression, ","i've seen them a few times now, and i have to admit they're a lot of fun.",comparison,but,mid,"i had a similar first impression, but i've seen them a few times now, and i have to admit they're a lot of fun.","What did you think of the Star Wars prequel trilogy? To me, it was disappointing"
"yes, he is, ",you have to look at the big picture.,comparison,but,mid,"yes, he is, but you have to look at the big picture. lucas obviously included him for a bit of humor.",But there are some glaring flaws. How about Jar Jar - isn't he annoying?
"qui gone jin, ",", played by liam neisen, is amazing.",expansion,for example,mid,"jar jar aside, some of the characters are very compelling. qui gone jin, for example, played by liam neisen, is amazing.","That's the problem, though. He's not funny - he's just annoying."
it ranks among the best ever star wars combat scenes.,haydn christianson was miscast as anakin skywalker.,comparison,but,begin,that's true. it ranks among the best ever star wars combat scenes. but haydn christianson was miscast as anakin skywalker.,"Yeah, how about the fight between the two Jedi and Darth maul with the double light saber? There's nothing like it."
when they were new i didn't care for them very much ,over time i've come to appreciate them a bit more.,comparison,but,mid,when they were new i didn't care for them very much but over time i've come to appreciate them a bit more.,How do you feel about the Star Wars prequel trilogy?
that's a pretty common opinion ,"i agree, it was the best out of the three.",comparison,but,mid,"probably revenge of the sith. that's a pretty common opinion but i agree, it was the best out of the three.",Which of the Star Wars prequels is your favorite movie?
i don't dislike everything about that movie ,"of the three, it probably has the worst dialogue and characters.",comparison,but,mid,"that's right. i don't dislike everything about that movie but of the three, it probably has the worst dialogue and characters.","Which prequel was your least favorite. Let me guess, Attack of the Clones?"
"I don't dislike everything about that movie but of the three, it probably has the worst dialogue and characters.","in attack of the clones, it was cool seeing a young boba fett right?",comparison,but,begin,"but in attack of the clones, it was cool seeing a young boba fett right?","That's right. I don't dislike everything about that movie but of the three, it probably has the worst dialogue and characters."
"he has a certain cuteness to him, ",he's also a cool character.,comparison,but,mid,"he has a certain cuteness to him, but he's also a cool character.","I do, too. Yoda is my favorite."
he was an extremely popular character ,any way to bring him back would be great.,contingency,so,mid,quite possibly. he was an extremely popular character so any way to bring him back would be great. especially for the final episode.,You think they'll bring Solo back in flashbacks/visions?
i'm not actually sure.,it had those cute little fuzzy animals in it!,comparison,but,begin,i'm not actually sure. but it had those cute little fuzzy animals in it!,Which one was that?
"i think that was episode iv, ",it might have been episode iii.,comparison,but,mid,"i think that was episode iv, but it might have been episode iii.",Yeah!
"i'm not really a huge star wars fan, ",i did like that one.,comparison,but,mid,"i'm not really a huge star wars fan, but i did like that one.","I think that was Episode IV, but it might have been Episode III."
"i mean, think about it, you got this real dense forest, not a clear path in site, ",what do you give your troops?,contingency,so,mid,"i mean, think about it, you got this real dense forest, not a clear path in site, so what do you give your troops?  bikes that go from zero to hundred miles and hour in a split second.",Hmm.. I can see that.
"what if he was awake the whole time, ",just couldn't move or open his eyes?,comparison,but,mid,"what if he was awake the whole time, but just couldn't move or open his eyes?","Oh man, I don't even like to think about it."
"i know, ",he was in there for a long time.,comparison,but,mid,"i know, but he was in there for a long time.",That's a creepy thing to even think about.
that's true ,he's not scary.,comparison,but,mid,that's true but he's not scary.,He has an appearance most people would be afraid of.
