arg1,arg2,relation,connective,type,original_utt,original_utt_prev
How did you figure at that point?,"luke, who is completely fighting the good fight, now knows his father was not murdered, and is indeed darth vader.",contingency,because,begin,"because luke, who is completely fighting the good fight, now knows his father was not murdered, and is indeed darth vader. you can't help but feel that luke will try to help him ""heal"", so to speak.",That is interesting. How did you figure at that point?
you can't help ,"feel that luke will try to help him ""heal"", so to speak.",comparison,but,mid,"because luke, who is completely fighting the good fight, now knows his father was not murdered, and is indeed darth vader. you can't help but feel that luke will try to help him ""heal"", so to speak.",That is interesting. How did you figure at that point?
that's a good point.,they should at least give him a comic.,comparison,but,begin,that's a good point.  but they should at least give him a comic.,"It would be reckless, though.  They like money more than they like cool things."
"it won't have as big an impact, ","it won't be disruptive, either.",comparison,but,mid,"that's why they can do it.  it won't have as big an impact, but it won't be disruptive, either.",The comics have even fewer readers than Rebels has viewers.
"i haven't thought of it that way before, ",you are right.,comparison,but,mid,"i agree. i haven't thought of it that way before, but you are right. the characters are so diverse.",There are so many types of life that are depicted from A New Hope all the way through to Rogue One.
i haven't thought of it that way ,", but you are right.",temporal,before,mid,"i agree. i haven't thought of it that way before, but you are right. the characters are so diverse.",There are so many types of life that are depicted from A New Hope all the way through to Rogue One.
"i think that kylo ren is pretty bad though - maybe not evil, ",definitely on his way.,comparison,but,mid,"yeah, i heard that theory too.  i think that kylo ren is pretty bad though - maybe not evil, but definitely on his way.",I know - I swear I almost cried when he died.  It broke my heart.  I heard someone say that maybe he's the one that turned the light saber on.
"a bit confusing, i know, ",episode one through three.,comparison,but,mid,"a bit confusing, i know, but episode one through three.","Episodes one through Three, or the chronological sequels?"
leai was strong ,raised a princess.,comparison,but,mid,"well, that is hard. leai was strong but raised a princess.","Who do you think would win, a young Rey or a young Leai?"
"i think she would be more mature, i mean come on she was a leader on alderan ",luke even knew he was a jedi.,temporal,before,mid,"i think she would be more mature, i mean come on she was a leader on alderan before luke even knew he was a jedi.","True, but Leia always ended up on top, in everything she did."
"i know, ",i think finn is also going to use the force.,comparison,but,mid,"i know, but i think finn is also going to use the force.",They don't seem similar at all.
"you make a good point about those films at large.can't blame one character, ",jar jar comes close.,comparison,although,mid,"you make a good point about those films at large.can't blame one character, although jar jar comes close.","I do know what you are referencing,I agree somewhat. I think that wholE movie was not up to par with the others though, not Yoda's fault."
"ha, he was annoying.",the actor playing anakin was so stiff.,comparison,but,begin,"ha, he was annoying. but the actor playing anakin was so stiff. i did not care for his performance.","You make a good point about those films at large.Can't blame one character, although jar jar comes close."
"well, they don't explicitly show it in the film, ",they detail it on the toy and stuff.,comparison,but,mid,"well, they don't explicitly show it in the film, but they detail it on the toy and stuff.",Wookie scalps?  Where did you see that?
yeah that's true.,what was their backstory?,comparison,but,begin,yeah that's true. but what was their backstory?,"Haha, but his buddy covered his back."
"i know it's dumb, ",i really liked the ewoks.,comparison,but,mid,"i know it's dumb, but i really liked the ewoks. plus, it's the third in the series, and it wraps up well at the end.",That was a good one. Why is it your favorite?
i like the ewoks too!,"honestly, i like empire strikes back.",comparison,but,begin,"i like the ewoks too! but honestly, i like empire strikes back.","I know it's dumb, but I really liked the Ewoks. Plus, it's the third in the series, and it wraps up well at the end."
"well, 3 is good ",i don't like the older movies because of the visual effects.,comparison,but,mid,"well, 3 is good but i don't like the older movies because of the visual effects.",Really? I think episode 3 is the best.
"well, 3 is good but i don't like the older movies ",of the visual effects.,contingency,because,mid,"well, 3 is good but i don't like the older movies because of the visual effects.",Really? I think episode 3 is the best.
well sure the effects aren't as good ,the plot is way better.,comparison,but,mid,well sure the effects aren't as good but the plot is way better.,"Well, 3 is good but I don't like the older movies because of the visual effects."
"i mean, he doesn't just nitpick things, ",he offers a lot of really wise insight while pretending to be this deranged old guy.,comparison,but,mid,"oh, man, it is hilarious!  i mean, he doesn't just nitpick things, but he offers a lot of really wise insight while pretending to be this deranged old guy.","No, I haven't."
"i'd say so, ","i remember that i'd learned in kindergarten a few months before that if you put an s after a word it makes it plural, and there was only one war in that movie.",comparison,but,mid,"i'd say so, but i remember that i'd learned in kindergarten a few months before that if you put an s after a word it makes it plural, and there was only one war in that movie.",So the first movie is still your favorite?
"i'd say so, but i remember that i'd learned in kindergarten a few months ","that if you put an s after a word it makes it plural, and there was only one war in that movie.",temporal,before,mid,"i'd say so, but i remember that i'd learned in kindergarten a few months before that if you put an s after a word it makes it plural, and there was only one war in that movie.",So the first movie is still your favorite?
"i'd say so, but i remember that i'd learned in kindergarten a few months before that if you put an s ","a word it makes it plural, and there was only one war in that movie.",temporal,after,mid,"i'd say so, but i remember that i'd learned in kindergarten a few months before that if you put an s after a word it makes it plural, and there was only one war in that movie.",So the first movie is still your favorite?
"i guess so, ",i think it was a big mistake to make luke darth vader's son.,comparison,but,mid,"i guess so, but i think it was a big mistake to make luke darth vader's son.",I guess George Lucas sort of fixed that as he went along.
"i watch some of the movies, ",i mostly play the games.,comparison,but,mid,"i watch some of the movies, but i mostly play the games.",Are you a fan of Star Wars?
i'm mostly a star wars movie guy.,the games seem fun.,comparison,but,begin,i'm mostly a star wars movie guy. but the games seem fun.,"Darth Vader. He's a total tank and when he uses the force, it's game over."
i definitely like the originals more ,i really like revenge of the sith.,comparison,but,mid,i definitely like the originals more but i really like revenge of the sith.,Do you prefer the original trilogy or the prequels?
"my favorite is actually a new hope, ",empire comes next.,comparison,but,mid,"my favorite is actually a new hope, but empire comes next.",What's your favorite? Mine is The Empire Strikes Back
i liked it ,thought it was only better than the phantom menace and attack of the clones.,comparison,but,mid,i liked it but thought it was only better than the phantom menace and attack of the clones.,"Do you like the new movie at all, I thought it was alright but not great."
"no, actually, ",he tested him.,comparison,but,mid,"no, actually, but he tested him. anakin's blood was off the chart with metachlorins.",And he thought that possible?
"yes, and it went dark, ",luke was powerful too.,comparison,but,mid,"yes, and it went dark, but luke was powerful too.","He was so powerful, so much force was in him."
"there was a scene, when he confronts jabba, where he is wearing black clothes ","looking murderous, do you think that showed he will turn bad?",expansion,and,mid,"there was a scene, when he confronts jabba, where he is wearing black clothes and looking murderous, do you think that showed he will turn bad?","Yes, and it went dark, but Luke was powerful too."
shades of dirty dozen ,overwhelmed by tying in it,comparison,but,mid,that was so disappointing. shades of dirty dozen but overwhelmed by tying in it,Right. But Rogue One was basically a prequel
i'd be surprised since she passed away ,i would love to see her included in the cast somehow.,comparison,but,mid,good question. i'd be surprised since she passed away but i would love to see her included in the cast somehow. her story feels unfinished.,Do you think Princess Leia will be in the Last Jedi movie?
everyone wants to believe she is luke skywalker's daughter.,i guess that might be another movie?,comparison,but,begin,i guess not. thats a good point. everyone wants to believe she is luke skywalker's daughter. but i guess that might be another movie?,"There really is no reason why they wouldn't be her parents. She doesn't have to be related to Luke or Leia to posses the power of the force, does she?"
yes that is a draw back ,seems confusing to me them being made they were.,comparison,but,mid,yes that is a draw back but seems confusing to me them being made they were. what would you change?,Really? That would have ruined the reveal of darth vader as luke's father.
"ya, the cgi they use now is tasteful and really amazing, ",carrie fischer young again at the end.,expansion,for example,mid,"ya, the cgi they use now is tasteful and really amazing, for example carrie fischer young again at the end.","Agreed, so glad the newest ones seem to have realized his errors and improved on them,"
"it is, luke gets angry, ",dark and light is in all jedi.,comparison,but,mid,"it is, luke gets angry, but dark and light is in all jedi.","So, maybe his darkness is in their force."
"i mean, it was good to see star wars again, ",i really they retread the plot of the first film too much.,comparison,but,mid,"weeel... i don't know.  it was okay, i guess.  i mean, it was good to see star wars again, but i really they retread the plot of the first film too much.","Okay, what did you think of Force Awakens?"
"we got a young protagonist on a desert planet (again), ",she find a droid that has secret plans the bad guys want.,expansion,and,mid,"we got a young protagonist on a desert planet (again), and she find a droid that has secret plans the bad guys want.",Okay.
"it wasn't the best, ",not the worst.,comparison,but,mid,"it wasn't the best, but not the worst.",I just saw The Phantom Menace.
"i love yoda, so quote worthy.",i have to go with han solo.,comparison,but,begin,"i love yoda, so quote worthy. but i have to go with han solo.",I think yoda is up there for me. He is so wise and masterful.  What about you?
i like han too.,why do you like him most?,comparison,but,begin,i like han too. but why do you like him most?,"I love yoda, so quote worthy. but I have to go with han solo."
"i like that one too, ",rogue one was so good!,comparison,but,mid,"i like that one too, but rogue one was so good!","I think so, except for the ending of Empire Strikes back."
"it would be cool if they gave us more of a background for her parents though, like how they met ",how he ended up fleeing the empire in the first place.,expansion,and,mid,"it would be cool if they gave us more of a background for her parents though, like how they met and how he ended up fleeing the empire in the first place. they didn't give us a lot of those details in rogue one.",Yes. I thought the story about how her father Galen Erso fought the Empire by working with them was really good.
i feel like his character was really interesting in rogue one ,they didn't elaborate much on him.,comparison,but,mid,"that's true. also i'd like to see more about saw gerrera. i feel like his character was really interesting in rogue one but they didn't elaborate much on him. i couldn't tell if he was a good guy or a bad guy, just that he helped raise jyn erso.","It would be cool if they gave us more of a background for her parents though, like how they met and how he ended up fleeing the Empire in the first place. They didn't give us a lot of those details in Rogue one."
i also felt that the ending was expected ,i kept hoping they'd find a way not to kill the two main characters off in the end.,comparison,but,mid,i also felt that the ending was expected but i kept hoping they'd find a way not to kill the two main characters off in the end.,"That's true. Also I'd like to see more about Saw Gerrera. I feel like his character was really interesting in Rogue One but they didn't elaborate much on him. I couldn't tell if he was a good guy or a bad guy, just that he helped raise Jyn Erso."
"it would have had a certain symmetry, ",there isn't enough setup.,comparison,but,mid,"it would have had a certain symmetry, but there isn't enough setup.",I heard that Lucas wanted Luke to fall to the Dark Side at the end of Return of the Jedi.
it was hard to watch ,so worth it!,comparison,but,mid,it was hard to watch but so worth it!,Obi Wan Kenobi sounded so heart broken.
"i know, i know, ","for me, it had to be the  midi-chlorians.",comparison,but,mid,"i know, i know, but for me, it had to be the  midi-chlorians.","Oh, man, just ONE worst part?  It's so hard to choose.. there's so many."
"he is no r2-d2, ","i think he played his part, to an extent.",comparison,but,mid,"he is no r2-d2, but i think he played his part, to an extent.","Do you think they built him well, his plot lines I mean."
"he may have been, ",sith lose all their light.,comparison,but,mid,"he may have been, but sith lose all their light. vader was not sad at all.","Anyone would be, I am sure Anakin was sad killing Obi Wan Kanobi."
Vader was not sad at all.,"vader gained remorse, so kylo can have a bit too?",comparison,but,begin,"but vader gained remorse, so kylo can have a bit too?","He may have been, but SIth lose all their light. Vader was not sad at all."
"but vader gained remorse, ",kylo can have a bit too?,contingency,so,mid,"but vader gained remorse, so kylo can have a bit too?","He may have been, but SIth lose all their light. Vader was not sad at all."
"so, yeah, i love star wars, ","even i have to admit, george lucas can't write romantic dialogue.",comparison,but,mid,"so, yeah, i love star wars, but even i have to admit, george lucas can't write romantic dialogue.","well, I guess it has mainstreamed.  EVERYONE likes it now, and Disney is a freakin' evil marketing machine."
that was good ,you could tell lucas had nothing to do with it.,comparison,but,mid,i saw them all. that was good but you could tell lucas had nothing to do with it.,"Wow, that is an oldie. I saw one of the newer ones called The Clone Wars."
i am not much of a movie person ,my favorites are star wars,comparison,but,mid,i am not much of a movie person but my favorites are star wars,I most definitely want to know your favorites
"i do, ",the originals are my favorite by far.,comparison,but,mid,"i do, but the originals are my favorite by far.",Do like star wars movies?
"me too, ",i worry now that it seems to be repeating itself.,comparison,but,mid,"me too, but i worry now that it seems to be repeating itself. anything done too much gets boring.","Ya , it is an interesting thing to see how differently the females are being portrayed now. I liked having the female hero."
"i suppose i agree, it could get played out .",then again look how long males have been typically the lead.,comparison,but,begin,"i suppose i agree, it could get played out . but then again look how long males have been typically the lead. decades with luke, han, darth...","Me too, but I worry now that it seems to be repeating itself. anything done too much gets boring."
"some of them were cute, ",some of them scared me.,comparison,but,mid,"some of them were cute, but some of them scared me.",I know! It's amazing that there were so many.
"i think leia was strong and independent at first, ",they kind of ruined it by having her fall in love.,comparison,but,mid,"i think leia was strong and independent at first, but they kind of ruined it by having her fall in love.",Do you think Star Wars was ahead of it's time for having such a strong Female protagonist?
"she is a strong woman, ",still a woman with a heart and emotions.,comparison,but,mid,"but that makes it stronger. she is a strong woman, but still a woman with a heart and emotions.","I think Leia was strong and independent at first, but they kind of ruined it by having her fall in love."
i didn't believe it though.,it was documented so thoroughly.,comparison,but,begin,some guy at reddit had this one post claiming jar jar is snoke. i didn't believe it though. but it was documented so thoroughly. it was hilarious.,And we do have some crazy theories all over the internet about it
