arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"that's true, i'm not a big fan, ",he's essential hype man.,comparison,but,mid,"ha! ha! ha! that's true, i'm not a big fan, but he's essential hype man.",We'd be totally remiss if we didn't mention FLA-VOR FLAV!
"i get that, ",i don't think they need to swear.,comparison,but,mid,"i get that, but i don't think they need to swear.",That's because the lyrics are telling a story.
i also found that the music isn't good  a  lot of the time ,they'll take the same few notes and play them over and over again.,expansion,and,mid,i also found that the music isn't good  a  lot of the time and they'll take the same few notes and play them over and over again.,Is that the only thing that bothers you about rap music?
"rapping isn't so much about the music, ",about the actual rapping.,comparison,but,mid,"rapping isn't so much about the music, but about the actual rapping.",I also found that the music isn't good  A  lot of the time and they'll take the same few notes and play them over and over again.
i live on the east coast ,"i want to say east coast, even though i'm not sure i know what the difference is.",contingency,so,mid,"i live on the east coast so i want to say east coast, even though i'm not sure i know what the difference is.",Which do you prefer? East coast hip hop or West Coast hip hop?
"well class a'z has consisted of several different artists who've also done other stuff, ",some of it is that group as a whole and some of it is the individual artists' solo ventures.,contingency,so,mid,"well class a'z has consisted of several different artists who've also done other stuff, so some of it is that group as a whole and some of it is the individual artists' solo ventures.",What's the rest?
"don't feel obligated to continue listening to an album if you're not digging it, ",i'm sure you'll find some good stuff in there.,comparison,but,mid,"don't feel obligated to continue listening to an album if you're not digging it, but i'm sure you'll find some good stuff in there.",Oh cool! This looks like it will take a long time to get through
"i don't remember, ",i had one of the 504 boyz.,comparison,but,mid,"i don't remember, but i had one of the 504 boyz.",Did you have any of his CDs?
he does have dome good ones.,", eminem has greater hits.",comparison,but,begin,"he does have dome good ones. but, eminem has greater hits.",I disagree. I think Easy E has the best.
"i think i like his mixtapes over actual albums, ",i think it was pretty good too.,comparison,but,mid,"i think i like his mixtapes over actual albums, but i think it was pretty good too.","I like it a lot, it's on my daily playlist still."
maybe back when lose yourself debuted he was great ,now he is terrible,comparison,but,mid,his lyrics are all a bunch of jokes. maybe back when lose yourself debuted he was great but now he is terrible,Why is that?
"i think dre's the chronic is pretty good, ",i'm going to go with straight outta compton,comparison,but,mid,"i think dre's the chronic is pretty good, but i'm going to go with straight outta compton","what about you, what would your choice be"
"its old, ",its the one that really got the whole rap scene going,comparison,but,mid,"its old, but its the one that really got the whole rap scene going",really? that's a little bit old at this point
i was hoping you listened to it ,you could recommend some hip-hop to me.,contingency,so,mid,i don't know man.  i was hoping you listened to it so you could recommend some hip-hop to me.,"Yeah, well who should I listen to?"
"haha, right.",what other music you listen from him?,comparison,but,begin,"haha, right. but what other music you listen from him?","for sure, especially Hotline Bling, right?"
he was before my time ,i would have to say the first rap was the mack.,comparison,but,mid,he was before my time but i would have to say the first rap was the mack.,I concider him the firest rapper.
"it's like rap was so new and amateur in the 80's, ",during the 90's rappers were really perfecting and modernizing hip hop to what it is today.,comparison,but,mid,"totally. it's like rap was so new and amateur in the 80's, but during the 90's rappers were really perfecting and modernizing hip hop to what it is today.",Yea. I feel like during that era was really a golden age for rap.
i'm not sure ,i imagine that's why.,comparison,but,mid,i'm not sure but i imagine that's why.,I wonder why did he just lose interest in rap?
"i didn't like ice, ice baby ",he did have one other song that i liked.,comparison,but,mid,"i didn't like ice, ice baby but he did have one other song that i liked.",He didn't have alot of rhythm.
it don't cost ,$30 for a ticket,comparison,but,mid,it don't cost but $30 for a ticket,yeah i would go if i had extra money
"when all of the music turns positive, stops demeaning women, other blacks, ","quits making up social issues to talk about, i'll consider it.",expansion,and,mid,"when all of the music turns positive, stops demeaning women, other blacks, and quits making up social issues to talk about, i'll consider it.",Why not? Rap and hip/hop are the voice of oppressed people.
you are so silly.,you do have a point.,comparison,but,begin,you are so silly. but you do have a point.,Pac had rap that made you stop and think and want to take action. Biggie told you a good story to listen to while smoking a blunt.
"well of course kanye is always included, ",more like chance the rapper and noname gypsy.,comparison,but,mid,"well of course kanye is always included, but more like chance the rapper and noname gypsy.",Oh like Kanye?
that was a good one man.,"anyways, you should check out soundcloud, there's a lot of great rappers on there who aren't getting the exposure they deserve.",comparison,but,begin,"that was a good one man. but anyways, you should check out soundcloud, there's a lot of great rappers on there who aren't getting the exposure they deserve.",What kind of underground stuff? Do I look like I live in a hole to you?
"my favorite tupac song always been ""keep your head up"" ",he was speaking highly about women in urban america,contingency,because,mid,"my favorite tupac song always been ""keep your head up"" because he was speaking highly about women in urban america","I'm with you, he does a great job on almost everything he does."
"yeah, i heard it.","i like his album ""to pimp a butterfly"" better.",comparison,but,begin,"yeah, i heard it. but i like his album ""to pimp a butterfly"" better.","Kendrick Lamar is what's hot right now. Have you heard that song ""Humble"" ?"
"that track was cool, ","""shether"" by remy ma blew that out the water.",comparison,but,mid,"that track was cool, but ""shether"" by remy ma blew that out the water.","I personally like Nicki Minaj. I get hyped when I hear her song ""Did It On Them."""
nah you do ,more help is always good,comparison,but,mid,nah you do but more help is always good,You think i dont got this?
me too!,i'm much more partial to old rap music.,comparison,although,begin,me too!  although i'm much more partial to old rap music.,I love rap music.
"his music can take you to dark places, ",he always keeps it real.,comparison,but,mid,"his music can take you to dark places, but he always keeps it real.",He's for sure one of my favorites. I love his lyrics.
i love eminem ,my favorite would have to be snoop dogg.,comparison,but,mid,i love eminem but my favorite would have to be snoop dogg.,Eminem is my favorite rapper of all time. Who is your favorite rapper?
"not really, ",i love boosy.,comparison,but,mid,"not really, but i love boosy.",Do you like newer rappers like Drake?
i dont know if he produced it ,obviously it was his album,comparison,but,mid,i dont know if he produced it but obviously it was his album,Dre produced it right?
"many of the new school hip hop artists still use the same method of producing music as they did back in the day, ",put a modern twist on it.,comparison,but,mid,"many of the new school hip hop artists still use the same method of producing music as they did back in the day, but put a modern twist on it.","Yes indeed, they were the gods of mixing, scratching and breaks. The influenced hip hop and breakdancing, laying down the foundations."
"not saying that i didn't like illmatic, ",jay's delivery on reasonable doubt was timeless.,comparison,but,mid,"not saying that i didn't like illmatic, but jay's delivery on reasonable doubt was timeless.",You didn't like the classic Illmatic? With the beats by Premier and everyone?
illmatic had fire too.,i can see more consistency with reasonable doubt now that you say that.,comparison,but,begin,illmatic had fire too. but i can see more consistency with reasonable doubt now that you say that.,"Also, Dead Presidents, Brooklyn's Finest, so many tracks."
From what i hear he dont even write his own stuff.,it matters to you if a rapper writes his own lyrics.,contingency,so,begin,so it matters to you if a rapper writes his own lyrics. people that sing dont be writing the songs but they are still cinsiderd a singer,Drake is not a rapper in my eyes. From what i hear he dont even write his own stuff.
people that sing dont be writing the songs ,they are still cinsiderd a singer,comparison,but,mid,so it matters to you if a rapper writes his own lyrics. people that sing dont be writing the songs but they are still cinsiderd a singer,Drake is not a rapper in my eyes. From what i hear he dont even write his own stuff.
she is rap ,is a fusion too of garage music.,comparison,but,mid,she is rap but is a fusion too of garage music.,What style is she?
i've heard conflicting reports about whether he's just a christian who happens to rap ,someone who does christian rap and i don't want anything preachy.,expansion,or,mid,i'm debating whether or not i should give lecrae a listen. i've heard conflicting reports about whether he's just a christian who happens to rap or someone who does christian rap and i don't want anything preachy.,I'll look that up too.
everybody's art will be from their own perspectives and experiences and lifestyles ,faith just happens to be a big part of his life.,expansion,and,mid,he's no more preachy than any other artist. everybody's art will be from their own perspectives and experiences and lifestyles and faith just happens to be a big part of his life.,I'm debating whether or not I should give Lecrae a listen. I've heard conflicting reports about whether he's just a Christian who happens to rap or someone who does Christian rap and I don't want anything preachy.
so you won't even listen to him ,you're defending him?,comparison,but,mid,so you won't even listen to him but you're defending him?,Yeah I've listened to his music but not lately.
"i do like him as a person and as an artist, ","though it seems like that should mean i like his music, it just doesn't appeal to me aurally.",expansion,and,mid,"i do like him as a person and as an artist, and though it seems like that should mean i like his music, it just doesn't appeal to me aurally.",So you won't even listen to him but you're defending him?
there's bound to be content you disagree with ,you'll find that with every artist.,comparison,but,mid,"no not at all, give him a listen. there's bound to be content you disagree with but you'll find that with every artist.",Doesn't sound like anything bad.
"never heard of it, all i know is that song ",i got high.,contingency,because,mid,"never heard of it, all i know is that song because i got high.","Oh man, Afroman's Palmdale. I would like sit at home and play that song for hours."
"""i was gonna clean my room, ","then i got high.""",comparison,but,mid,"ha, that's a good one too. ""i was gonna clean my room, but then i got high.""","Never heard of it, all I know is that song Because I Got High."
for real.,you know what?,comparison,but,begin,for real. but you know what? i don't really listen to that much jay-z.,"I think I do too! That song is such a classic, I feel like probably everyone has heard of it."
"the last song i heard by him was shining, ",that was on dj khaled's new album and it featured beyoncé.,comparison,but,mid,"you're right. the last song i heard by him was shining, but that was on dj khaled's new album and it featured beyoncé.",Me neither actually. I think most of the time I hear him featured on one of Kanye's songs or something.
Yes he does.,he's white.,comparison,but,begin,but he's white.,You mean Eminem? Yes he does.
"okay, people liked his movie presence in 8 mile, ",how was the music?,comparison,but,mid,"okay, people liked his movie presence in 8 mile, but how was the music?","His hip-hop film 8 Mile was praised by most critics, and was a commercial success too. Critics rated it 76% fresh on Rotten Tomatoes."
that's sad ,at the same time it's worth the wait.,comparison,but,mid,that's sad but at the same time it's worth the wait.,Hard to say really maybe another year?  He seems to work hard on them for awhile.
"it was more serious than i expected, ",i loved it.,comparison,but,mid,"it was more serious than i expected, but i loved it.",Did you like it?
"he may not have a solid message like rappers from the past, ",i can still appreciate his music.,comparison,but,mid,"he may not have a solid message like rappers from the past, but i can still appreciate his music.","Just look at ""Lollipop"", it has no message at all other than pure vulgarity."
"i wouldn't call myself a super fan, ",i do like some of his first hits.,comparison,but,mid,"i wouldn't call myself a super fan, but i do like some of his first hits.",Personally not such a fan. You?
"that stuff was great, ",did you ever listen to the jazzy hip hop of the early 90's?,comparison,but,mid,"that stuff was great, but did you ever listen to the jazzy hip hop of the early 90's?",I really vibe with the early 90's gangster rap like Snoop Dogg and NWA.
that music was quality ,lacked the hard hitting beats that i like.,comparison,but,mid,that music was quality but lacked the hard hitting beats that i like.,"A Tribe Called Quest released Midnight Marauders, which I consider one of the most classic hip hop albums of all time."
that may be true ,the beats didn't bump like the ones produced by dr. dre.,comparison,but,mid,that may be true but the beats didn't bump like the ones produced by dr. dre.,Artists back then were on a different level lyrically and had such positive messages.
"dre was definitely ahead of his time, ","i feel like he didn't find his own until he and eminem delivered ""the eminem show"" in 2000.",comparison,but,mid,"dre was definitely ahead of his time, but i feel like he didn't find his own until he and eminem delivered ""the eminem show"" in 2000.",That may be true but the beats didn't bump like the ones produced by Dr. Dre.
it is rap ,it has elements of house and garage.,comparison,but,mid,it is amazing. it is rap but it has elements of house and garage.,Oh really? I haven't heard much of her music.
i dont know yet ,i'll let you know.,comparison,but,mid,i dont know yet but i'll let you know.,are they coming to our city?
then yes in that part he is over rated if we just talking baout rap then yes he is one of the greatest .,the greatest no.,comparison,but,begin,then yes in that part he is over rated if we just talking baout rap then yes he is one of the greatest . but the greatest no.,The greatest of all time.
"some of the older, fun rap is ok ",the violent stuff is unsettling.,comparison,but,mid,"i agree. some of the older, fun rap is ok but the violent stuff is unsettling.",I really can't stand violent rap lyrics.
my son tries to ,i hate it.,comparison,but,mid,my son tries to but i hate it.,I never let my daughters listen to it.
i don't ,he is getting older and does what he wants.,comparison,but,mid,i don't but he is getting older and does what he wants. i do tell him the things said about women upset me.,I wouldn't let him.
he says he doesn't agree with that violent stuff ,then i wonder why he listens.,comparison,but,mid,he says he doesn't agree with that violent stuff but then i wonder why he listens.,What does he say?
i'm not exactly sure ,i do love but i do like jay z a little bit.,comparison,but,mid,i'm not exactly sure but i do love but i do like jay z a little bit.,Who's your favorite artist when you do listen to rap music?
i'm not exactly sure but i do love ,i do like jay z a little bit.,comparison,but,mid,i'm not exactly sure but i do love but i do like jay z a little bit.,Who's your favorite artist when you do listen to rap music?
"i'll agree that it's catchy, ",i'd hardly call it interesting.,comparison,but,mid,"i'll agree that it's catchy, but i'd hardly call it interesting.","Maybe, but he wrote a catchy tune with interesting lyrics to get the point across."
"well, he has said that in the past, ","he somewhat recently said he thought he had the best verse on ""control.""",comparison,but,mid,"well, he has said that in the past, but he somewhat recently said he thought he had the best verse on ""control.""",What'd he say? That he didn't hear Kendrick's verse before recording his?
thats a good song ,i definitely prefer his older stuff.,comparison,but,mid,thats a good song but i definitely prefer his older stuff.,"I really like the song ""Rap God"". His wordplay is so clever!"
"yes, i love that song ",it is so relaxing.,contingency,because,mid,"yes, i love that song because it is so relaxing. i love the album ""sail out"" where that song comes from.","Wasn't she the one who sang ""The Worst?"""
ain't nothin' ,a g thang baby.........,comparison,but,mid,ain't nothin' but a g thang baby.........,Same bro
i don't know ,they do look just alike.,comparison,but,mid,that's a really good question. i don't know but they do look just alike.,Was the dude that played Eazy E in the Snoop and Dre videos the same little dude that was in Ice Cube's Friday movie?
"madvillainy is definitely more iconic, ",i actually prefer piñata.,comparison,but,mid,"madvillainy is definitely more iconic, but i actually prefer piñata.",Which is the better Madlib collaboration album: Madvillainy or Piñata?
"i think i already know what you're going to say, ",back that azz up?,comparison,but,mid,"i think i already know what you're going to say, but back that azz up??",I went to the club the other night and guess what song came on?
it's just as iconic as back that azz up ,juvenile collaborated with souja slim for slow motion.,comparison,but,mid,slow motion is the best juvenile song in my opinion. it's just as iconic as back that azz up but juvenile collaborated with souja slim for slow motion.,"Ok I'm game, what's Juvenile's greatest song then?"
"yeah, it's ashame he was killed ",i guess that shows you how gangsta he really was.,comparison,but,mid,"yeah, it's ashame he was killed but i guess that shows you how gangsta he really was.","I always forget Souja Slim was part of Slow Motion, I wish he was still alive, the music he made was top of the line."
they aren't bad.,it is hard to get past his voice.,comparison,but,begin,they aren't bad. but it is hard to get past his voice.,Bur what about his lyrics? Do you like those?
"that's a tough question because they have different feelings, ",they aren't all comparable.,contingency,so,mid,"that's a tough question because they have different feelings, so they aren't all comparable. i'll go with ""hypnotize"" by the notorious big.",What's your favorite rap song of all time?
that's a tough question ,"they have different feelings, so they aren't all comparable.",contingency,because,mid,"that's a tough question because they have different feelings, so they aren't all comparable. i'll go with ""hypnotize"" by the notorious big.",What's your favorite rap song of all time?
"at least not on the radio, ",if you look a little deeper you can find some really smart rappers.,comparison,but,mid,"at least not on the radio, but if you look a little deeper you can find some really smart rappers.",You don't hear that much anymore in today's rap.
"well i just knew that i wanted to because my family had never exposed me to it, ",i thought i'd start with tupac as a safe bet since evryone seemed to like him.,contingency,so,mid,"well i just knew that i wanted to because my family had never exposed me to it, so i thought i'd start with tupac as a safe bet since evryone seemed to like him.",So how did you first start listening to rap?
well i just knew that i wanted to ,"my family had never exposed me to it, so i thought i'd start with tupac as a safe bet since evryone seemed to like him.",contingency,because,mid,"well i just knew that i wanted to because my family had never exposed me to it, so i thought i'd start with tupac as a safe bet since evryone seemed to like him.",So how did you first start listening to rap?
"yeah, partly ","of the good memories of that being my first exposure to hip hop, partly because it was a time frame where life was relatively happy.",contingency,because,mid,"yeah, partly because of the good memories of that being my first exposure to hip hop, partly because it was a time frame where life was relatively happy.",Do you still listen to him?
"yeah, partly because of the good memories of that being my first exposure to hip hop, partly ",it was a time frame where life was relatively happy.,contingency,because,mid,"yeah, partly because of the good memories of that being my first exposure to hip hop, partly because it was a time frame where life was relatively happy.",Do you still listen to him?
"yeah, strictly sound wise his music doesn't do a whole lot for me either.. just constructually, the way his lyrics are formatted ","story-wise that's what got me, being able to follow a linear story.",expansion,and,mid,"yeah, strictly sound wise his music doesn't do a whole lot for me either.. just constructually, the way his lyrics are formatted and story-wise that's what got me, being able to follow a linear story.","Man, I love his distinctive voice!"
"i don't know if it was weird, ",it was distinguished.,comparison,but,mid,"i don't know if it was weird, but it was distinguished.",Didn't he have a weird voice?
are you the last person on earth who doesn't dj ,still uses that word?,comparison,but,mid,"did you just say ""albums""? are you the last person on earth who doesn't dj but still uses that word?",Are you saying he's not? Have you gone deaf and blind? I mean I'll admit he's made some great albums.
"hey, don't get mad at me ",i have an appreciation for the classics.,contingency,because,mid,"hey, don't get mad at me because i have an appreciation for the classics.","Did you just say ""albums""? Are you the last person on earth who doesn't DJ but still uses that word?"
well it is rap ,it is called horror core,comparison,but,mid,well it is rap but it is called horror core,What type is it and how is it odd
"they were good, ",i'm more into things like run dmc.,comparison,but,mid,"they were good, but i'm more into things like run dmc.","Hip hop is a good way of putting them I would think, how did you like them?"
"yeah it's a shame, ",at least we have their stuff to enjoy.,comparison,but,mid,"yeah it's a shame, but at least we have their stuff to enjoy. speaking of which the track sucker m.c.'s is calling my name.","Wow that's awful, it seems sometimes the greats go too early."
"his lyric ""","we still hood famous, yeah we still hood famous.""",comparison,but,mid,"that's just dramatic, he is rap gold. his lyric ""but we still hood famous, yeah we still hood famous."" like he came from the streets to build his empire.","Okay him saying "" I mad that bitch famous"" was so disrespectful!"""
well yeah we want to filter the world ,thats not how the world is.,comparison,but,mid,well yeah we want to filter the world but thats not how the world is.,"I guess that is true,I don't know I just wish Rap wasn't so vulgar."
"life in general, ",more important it's the way it makes me think.,comparison,but,mid,"life in general, but more important it's the way it makes me think.",About what?
well the genre has a way or presenting things in a way you might not have thought about them ,", and encouraging critical thinking and discernment and questioning everything.",temporal,before,mid,"well the genre has a way or presenting things in a way you might not have thought about them before, and encouraging critical thinking and discernment and questioning everything.",How do you mean?
he don't like it played anymore ,he made up with his mom.,contingency,because,mid,he don't like it played anymore because he made up with his mom.,"Yes I like that one too, they don't play it much though."
"sort of, it's wierd, i keep it real with who i hang with ",talk low about everything and walk with a dirty mouth and limp like i broke a leg.,expansion,and,mid,"sort of, it's wierd, i keep it real with who i hang with and talk low about everything and walk with a dirty mouth and limp like i broke a leg. drug's for life, yeaaity yeaity!",Does rap influence you behavoir?
"sort of, it's wierd, i keep it real with who i hang with and talk low about everything ",walk with a dirty mouth and limp like i broke a leg.,expansion,and,mid,"sort of, it's wierd, i keep it real with who i hang with and talk low about everything and walk with a dirty mouth and limp like i broke a leg. drug's for life, yeaaity yeaity!",Does rap influence you behavoir?
"some of them are false, ",most of them are actually true!,comparison,but,mid,"some of them are false, but most of them are actually true!","Not so much, all of her verses were false claims against Nicki Minaj."
"late registration is good, ",too top heavy.,comparison,but,mid,"i'd say so. late registration is good, but too top heavy. aside from diamonds from sierra leone and gold digger, the songs range between average and good.",Better than Late Registration?
"while the album has tons of hits like jesus walks, slow jamz, ","all falls down, the best songs on the album are the deep tracks like we don't care and last call.",expansion,and,mid,"i disagree. while the album has tons of hits like jesus walks, slow jamz, and all falls down, the best songs on the album are the deep tracks like we don't care and last call.","Yeah, but College Dropout is also top heavy in terms of hits."
last call is weird ,it's a 3 minute song followed by 10 minute monologue.,contingency,because,mid,last call is weird because it's a 3 minute song followed by 10 minute monologue.,"I disagree. While the album has tons of hits like Jesus Walks, Slow Jamz, and All Falls Down, the best songs on the album are the deep tracks like We Don't Care and Last Call."
"i really like some of it, ",i like classic rap music than the newer rap music.,comparison,but,mid,"i really like some of it, but i like classic rap music than the newer rap music.",How do you feel about rap music?
"there are so many good ones, ",i love the sugarhill gang.,comparison,but,mid,"there are so many good ones, but i love the sugarhill gang.",Who is your favorite rap artist or rap group?
they are related ,not the same.,comparison,but,mid,not at all. they are related but not the same.,Is rap and hip-hop the same thing?
"i think they are all good, ",i think eminem is better.,comparison,but,mid,"i think they are all good, but i think eminem is better.","You don't think it's Tupac, Biggie or Jay-Z?"
i think he was pretty good ,i think tupac was better.,comparison,but,mid,i think he was pretty good but i think tupac was better.,I think Biggie is overrated.
it's really good.,i'm not sure i like it as much as his work with sbtrkt.,comparison,but,begin,it's really good. but i'm not sure i like it as much as his work with sbtrkt.,"That's the one, man."
"i didn't think i'd ever be into solange, ",i was wrong.,comparison,but,mid,"perfect song. i didn't think i'd ever be into solange, but i was wrong. i actually bought her album after hearing that song.",Too true. Did you hear that collaboration with Solange? Cranes in the sky?
"i would never tell anyone else this, ",i like solange better than beyonce.,comparison,but,mid,"i have it, too. i would never tell anyone else this, but i like solange better than beyonce.","Perfect song. I didn't think I'd ever be into Solange, but I was wrong. I actually bought her album after hearing that song."
yeah he has ,fifty more popular.,comparison,but,mid,yeah he has but fifty more popular.,yeah but nas been in the game longer
i don't really see it that way ,there is an order to how everyone has contributed to hip hop.,comparison,but,mid,i don't really see it that way but there is an order to how everyone has contributed to hip hop. people will automatically say tupac and biggie but krs1 opened doors for knowlegde to be rapped about. ll cool j was or first flashy rapper with big chains and excessive women.,Who are the top rappers from the 90s then?
people will automatically say tupac and biggie ,krs1 opened doors for knowlegde to be rapped about.,comparison,but,mid,i don't really see it that way but there is an order to how everyone has contributed to hip hop. people will automatically say tupac and biggie but krs1 opened doors for knowlegde to be rapped about. ll cool j was or first flashy rapper with big chains and excessive women.,Who are the top rappers from the 90s then?
that one has an amazing story ,it doesnt have replay value,comparison,but,mid,that one has an amazing story but it doesnt have replay value,I like to pimp a butterfly the best
that song is good ,alright gets boring.,comparison,but,mid,that song is good but alright gets boring.,reallY? what about kunta?
i hate his new music ,when wayne was apart of the hot boyz his music was amazing!,comparison,but,mid,i hate his new music but when wayne was apart of the hot boyz his music was amazing!,Do you like Lil Wayne?
is serving like 20 year prison sentence for having illegal firearms and turk was in prison for a long time ,was released not too long ago.,comparison,but,mid,yeah well juvenile is really the only former group member who still makes decent music. b.g. is serving like 20 year prison sentence for having illegal firearms and turk was in prison for a long time but was released not too long ago.,I've heard of Juvenile before but not B.G. and Turk.
lil wayne tried to have one a few years ago at some show in new orleans ,"only juvenile, turk, and wayne perfromed.",comparison,but,mid,"lil wayne tried to have one a few years ago at some show in new orleans but only juvenile, turk, and wayne perfromed. b.g. was already locked away in prison so i guess it was a semi reunion.",That sucks. Do you think they'll ever have a reunion?
was already locked away in prison ,i guess it was a semi reunion.,contingency,so,mid,"lil wayne tried to have one a few years ago at some show in new orleans but only juvenile, turk, and wayne perfromed. b.g. was already locked away in prison so i guess it was a semi reunion.",That sucks. Do you think they'll ever have a reunion?
and it's funny ,it's eminem.,contingency,because,mid,and it's funny because it's eminem.,I know.
i have to go with tupac ,honestly i don't listen to much of either.,comparison,but,mid,i have to go with tupac but honestly i don't listen to much of either.,Did you like Biggie or Tupac more?
i am not a big fan either ,i am aware of some rappers.,comparison,but,mid,i am not a big fan either but i am aware of some rappers.,Not really but I know a lot of people do.
"it's not a criticism of you, even within my favourite artists there will be songs or entire albums that i'l listen to ","feel like if i never hear it again i'll be okay, and those are my favourite artists.",expansion,and,mid,"it's not a criticism of you, even within my favourite artists there will be songs or entire albums that i'l listen to and feel like if i never hear it again i'll be okay, and those are my favourite artists.",Okay I can respect that.
"it's not a criticism of you, even within my favourite artists there will be songs ","entire albums that i'l listen to and feel like if i never hear it again i'll be okay, and those are my favourite artists.",expansion,or,mid,"it's not a criticism of you, even within my favourite artists there will be songs or entire albums that i'l listen to and feel like if i never hear it again i'll be okay, and those are my favourite artists.",Okay I can respect that.
"their first studio album i thought didn't last long enough, ",their next album was a struggle to get through and a relief when i finally finished it.,comparison,but,mid,"like public enemy. their first studio album i thought didn't last long enough, but their next album was a struggle to get through and a relief when i finally finished it.",Like who?
get out!,"you know that ""good times"" song is used as the hook in rappers delight?",comparison,but,begin,"get out! but you know that ""good times"" song is used as the hook in rappers delight?","Did you know that singer ""Angie Stone"" was one of the original members?"
it was late 1979. i remember ,"that was the year i first heard ""foxy's"" ""get off!""",contingency,because,mid,"it was late 1979. i remember because that was the year i first heard ""foxy's"" ""get off!""","What year did ""Rappers Delight"" come out?"
"and the beat was so spare, ",worked so well.,comparison,but,mid,"and the beat was so spare, but worked so well.","Yeah, it was a mindblowing experience for me. Loved the aesthetic of that video with all the guys on the bike."
well we may have different taste ,i hated that song.,comparison,but,mid,well we may have different taste but i hated that song.,I guess so. I kind of thought he was cute.
i'll be the first to say he was not a favorite ,the song wasn't bad in my opinion.,comparison,but,mid,i'll be the first to say he was not a favorite but the song wasn't bad in my opinion.,Well we may have different taste but I hated that song.
"well, i really like ""perfect gentleman"" ",of the way it blends the symphony with his rap lyrics is a really neat combination.,contingency,because,mid,"well, i really like ""perfect gentleman"" because of the way it blends the symphony with his rap lyrics is a really neat combination.","Oh, what songs do you like?"
"he was going by snoop lion, ",then he changed it back to snoop dogg.,comparison,but,mid,"he was going by snoop lion, but then he changed it back to snoop dogg.",What do you mean?
i love him.,", i think snoop dogg is the best of all time",comparison,but,begin,"i love him. but, i think snoop dogg is the best of all time",I thought you would have picked Eminem
"i mean i just started getting into his songs, ","so far, i like what i hear.",comparison,but,mid,"i mean i just started getting into his songs, but so far, i like what i hear.","Yeah, what do you think of his latest album?"
